microRNA,mRNA,energy,targetStart,targetEnd,score
aal-miR-190-5p,AALF025450-RA.1,-13.41,43,96,0.999176113768441
aal-miR-190-5p,AALF011759-RA.1,-12.5,816,848,0.999421990900187
aal-miR-190-5p,AALF015609-RA.1,-13.2,1084,1095,0.997324241323043
aal-miR-190-5p,AALF004592-RA.1,-9.7,92,111,0.997871311170123
aal-miR-190-5p,AALF021374-RA.1,-13.91,1480,1515,0.994637106571349
aal-miR-190-5p,AALF021374-RA.1,-11.1,10046,10069,0.994288757438964
aal-miR-190-5p,AALF006319-RA.1,-13.41,2129,2158,0.993371058735785
aal-miR-190-5p,AALF017793-RA.1,-18.01,5355,5407,0.993743667494521
aal-miR-190-5p,AALF017793-RA.1,-11.59,18249,18268,0.995123144542299
aal-miR-190-5p,AALF017793-RA.1,-12.63,18414,18455,0.999591979928222
aal-miR-190-5p,AALF011342-RA.1,-13.05,587,632,0.998867972118189
aal-miR-190-5p,AALF005745-RA.1,-13.22,573,611,0.999869857107399
aal-miR-190-5p,AALF020515-RA.1,-9.81,30,78,0.998427062078888
aal-miR-190-5p,AALF003693-RA.1,-13.6,21091,21120,0.996423745592297
aal-miR-190-5p,AALF006487-RA.1,-13.41,25,66,0.999371376961494
aal-miR-190-5p,AALF006487-RA.1,-10.4,110,133,0.998549950069172
aal-miR-190-5p,AALF005533-RA.1,-15.28,1617,1669,0.996329925889067
aal-miR-190-5p,AALF008334-RA.1,-12.9,1273,1294,0.998236309167317
aal-miR-190-5p,AALF008334-RA.1,-9.3,2511,2541,0.993934178015161
aal-miR-190-5p,AALF022171-RA.1,-12.9,404,430,0.998235046960431
aal-miR-190-5p,AALF018421-RA.1,-13.65,974,1011,0.996423745592297
aal-miR-190-5p,AALF005377-RA.1,-13.3,213,239,0.997381385609446
aal-miR-190-5p,AALF005377-RA.1,-12.9,41158,41189,0.997616024068093
aal-miR-190-5p,AALF011020-RA.1,-14.02,309,352,0.996281965738961
aal-miR-190-5p,AALF021368-RA.1,-11.94,633,669,0.999176113768441
aal-miR-190-5p,AALF016471-RA.1,-12.64,142,168,0.999905016249518
aal-miR-190-5p,AALF027132-RA.1,-13.4,2925,2952,0.996423745592297
aal-miR-190-5p,AALF027188-RA.1,-15.75,7658,7701,0.999508983588377
aal-miR-190-5p,AALF000672-RA.1,-14,333,350,0.996971601123472
aal-miR-190-5p,AALF005743-RA.1,-12.4,1040,1060,0.998663595315802
aal-miR-190-5p,AALF003473-RA.1,-17.73,92,126,0.996423745592297
aal-miR-190-5p,AALF001034-RA.1,-12.5,949,964,0.997180032162494
aal-miR-190-5p,AALF016615-RA.1,-10.5,0,15,0.999002907621266
aal-miR-190-5p,AALF002459-RA.1,-10.2,475,498,0.997518079439259
aal-miR-190-5p,AALF011012-RA.1,-12.5,183,210,0.999390833423312
aal-miR-190-5p,AALF028127-RA.1,-12.21,7434,7464,0.998187729470203
aal-miR-190-5p,AALF016301-RA.1,-13.51,387,419,0.995334938771074
aal-miR-190-5p,AALF021631-RA.1,-10.8,100,163,0.999689041541015
aal-miR-190-5p,AALF001505-RA.1,-9.4,2106,2133,0.999896879349962
aal-miR-190-5p,AALF013186-RA.1,-9.4,208,229,0.99957265793363
aal-miR-190-5p,AALF026441-RA.1,-10.32,44,96,0.999493395378079
aal-miR-190-5p,AALF020043-RA.1,-15.6,228,250,0.998235046960431
aal-miR-190-5p,AALF012183-RA.1,-11.9,49,81,0.99624989421542
aal-miR-190-5p,AALF025494-RA.1,-10.9,63,86,0.996232478163802
aal-miR-190-5p,AALF025494-RA.1,-10.9,161,184,0.993371058735785
aal-miR-190-5p,AALF022524-RA.1,-13.8,398,417,0.993371058735785
aal-miR-190-5p,AALF023738-RA.1,-13.5,939,965,0.997776032627833
aal-miR-190-5p,AALF023738-RA.1,-16.26,5179,5223,0.994290147956699
aal-miR-190-5p,AALF023738-RA.1,-16.5,6559,6581,0.991135878703074
aal-miR-190-5p,AALF020574-RA.1,-13.02,1454,1512,0.999796891919011
aal-miR-190-5p,AALF020574-RA.1,-9.6,2856,2882,0.993371058735785
aal-miR-190-5p,AALF020574-RA.1,-15.6,16976,16998,0.99109031285319
aal-miR-190-5p,AALF019692-RA.1,-12.6,15642,15675,0.999761381848892
aal-miR-190-5p,AALF000983-RA.1,-12.5,7576,7598,0.999257331884513
aal-miR-190-5p,AALF003622-RA.1,-15.61,182,236,0.998084743484001
aal-miR-190-5p,AALF003622-RA.1,-13.41,1035,1087,0.9995939637292
aal-miR-190-5p,AALF022692-RA.1,-12,171,189,0.996423745592297
aal-miR-190-5p,AALF012967-RA.1,-10.9,511,544,0.995334938771074
aal-miR-190-5p,AALF026429-RA.1,-15.4,3285,3317,0.993371058735785
aal-miR-190-5p,AALF026429-RA.1,-14.24,4138,4183,0.999869857107399
aal-miR-190-5p,AALF004255-RA.1,-13,239,260,0.993371058735785
aal-miR-190-5p,AALF001556-RA.1,-13.4,3454,3474,0.997703081468424
aal-miR-190-5p,AALF010003-RA.1,-11.9,89,121,0.999823439998307
aal-miR-190-5p,AALF003301-RA.1,-11.7,66,87,0.999541963322386
aal-miR-190-5p,AALF001707-RA.1,-12.51,3463,3505,0.995123144542299
aal-miR-190-5p,AALF012075-RA.1,-12.1,913,939,0.998235046960431
aal-miR-190-5p,AALF007527-RA.1,-16.7,9401,9428,0.995334938771074
aal-miR-190-5p,AALF007527-RA.1,-18.5,12392,12419,0.992592822751403
aal-miR-190-5p,AALF007527-RA.1,-10.8,13389,13414,0.995105483951791
aal-miR-190-5p,AALF015242-RA.1,-13.5,555,600,0.999176113768441
aal-miR-190-5p,AALF014704-RA.1,-12.5,478,497,0.996423745592297
aal-miR-190-5p,AALF021617-RA.1,-9.69,285,306,0.999521562358055
aal-miR-190-5p,AALF025382-RA.1,-14.99,442,481,0.998235046960431
aal-miR-190-5p,AALF025213-RA.1,-11.5,625,641,0.993371058735785
aal-miR-190-5p,AALF021458-RA.1,-12.5,4939,4961,0.991441299638611
aal-miR-190-5p,AALF021458-RA.1,-14.44,7129,7153,0.998236309167317
aal-miR-190-5p,AALF021458-RA.1,-14.22,17113,17133,0.999689041541015
aal-miR-190-5p,AALF021458-RA.1,-12.99,25753,25802,0.995334938771074
aal-miR-190-5p,AALF015977-RA.1,-11.7,989,1006,0.999333942112829
aal-miR-190-5p,AALF022841-RA.1,-14.4,1115,1137,0.996623985710234
aal-miR-190-5p,AALF022841-RA.1,-12.02,5633,5663,0.999532099495011
aal-miR-190-5p,AALF022841-RA.1,-16.9,12094,12115,0.992607199240188
aal-miR-190-5p,AALF017775-RA.1,-11.53,105,138,0.999726303007627
aal-miR-190-5p,AALF016448-RA.1,-13.1,388,414,0.999523491796377
aal-miR-190-5p,AALF007205-RA.1,-10.5,5218,5243,0.992517893419896
aal-miR-993-3p,AALF004462-RA.1,-16.55,1390,1424,0.99918137079838
aal-miR-993-3p,AALF005609-RA.1,-16.83,147,183,0.999125527907125
aal-miR-993-3p,AALF012962-RA.1,-13.8,1848,1860,0.999863094122807
aal-miR-993-3p,AALF014760-RA.1,-13.3,553,573,0.99740747933053
aal-miR-993-3p,AALF014760-RA.1,-15.3,6106,6140,0.999875907354098
aal-miR-993-3p,AALF021891-RA.1,-13.45,2102,2147,0.992208674571844
aal-miR-993-3p,AALF002289-RA.1,-18.1,932,953,0.998272776005288
aal-miR-993-3p,AALF011049-RA.1,-17.99,7329,7390,0.999513078716406
aal-miR-993-3p,AALF023790-RA.1,-12.29,11439,11499,0.999787915630575
aal-miR-993-3p,AALF014325-RA.1,-18.03,1370,1404,0.994410373149096
aal-miR-993-3p,AALF007520-RA.1,-10.7,2708,2715,0.994151436089606
aal-miR-993-3p,AALF020977-RA.1,-18,1715,1744,0.99131303549548
aal-miR-993-3p,AALF020977-RA.1,-20.25,2420,2466,0.999241106858142
aal-miR-993-3p,AALF020977-RA.1,-15.77,2839,2880,0.99935530575911
aal-miR-993-3p,AALF003194-RA.1,-12.47,156,191,0.999825934294701
aal-miR-993-3p,AALF005559-RA.1,-16.6,623,641,0.996926083464351
aal-miR-993-3p,AALF010935-RA.1,-11.8,108,133,0.997674323104699
aal-miR-993-3p,AALF007357-RA.1,-16.2,130,141,0.991875029067892
aal-miR-993-3p,AALF011691-RA.1,-12.9,883,898,0.99131303549548
aal-miR-993-3p,AALF012951-RA.1,-17.3,1,25,0.993601979950072
aal-miR-993-3p,AALF015279-RA.1,-17.71,141,170,0.995434379297057
aal-miR-993-3p,AALF012626-RA.1,-14.5,4119,4177,0.999241106858142
aal-miR-993-3p,AALF007683-RA.1,-14.5,5281,5339,0.999241106858142
aal-miR-993-3p,AALF017499-RA.1,-12.81,7843,7888,0.999758823678892
aal-miR-993-3p,AALF017499-RA.1,-12.81,8895,8940,0.999822225209281
aal-miR-993-3p,AALF026517-RA.1,-12.25,690,717,0.999562435108942
aal-miR-993-3p,AALF026052-RA.1,-15.8,2498,2520,0.999257760337203
aal-miR-993-3p,AALF000070-RA.1,-16.6,1263,1285,0.997803815889155
aal-miR-993-3p,AALF000274-RA.1,-10.6,493,530,0.999903823114105
aal-miR-993-3p,AALF007988-RA.1,-18.6,14426,14453,0.993285853438364
aal-miR-993-3p,AALF007988-RA.1,-12.7,15871,15889,0.999925817224388
aal-miR-993-3p,AALF014961-RA.1,-19.9,12531,12545,0.992603505944825
aal-miR-993-3p,AALF026371-RA.1,-14.01,305,352,0.999691611549422
aal-miR-993-3p,AALF008785-RA.1,-16.2,22428,22450,0.995542988261075
aal-miR-993-3p,AALF008785-RA.1,-13.89,30986,31036,0.999513078716406
aal-miR-993-3p,AALF007708-RA.1,-20,15,49,0.995058392914
aal-miR-993-3p,AALF009833-RA.1,-16.02,955,980,0.993934178015161
aal-miR-993-3p,AALF013836-RA.1,-20.7,22132,22152,0.996120501286629
aal-miR-993-3p,AALF021333-RA.1,-13.7,390,407,0.999553050682933
aal-miR-993-3p,AALF020428-RA.1,-14.07,13115,13135,0.999596965145925
aal-miR-993-3p,AALF020428-RA.1,-14.07,13213,13233,0.999596965145925
aal-miR-993-3p,AALF004285-RA.1,-14.5,0,27,0.99131303549548
aal-miR-993-3p,AALF014692-RA.1,-19.59,903,945,0.993582452204229
aal-miR-993-3p,AALF002063-RA.1,-11.29,5955,5989,0.99990332289577
aal-miR-993-3p,AALF014727-RA.1,-14.5,6256,6314,0.999241106858142
aal-miR-993-3p,AALF011919-RA.1,-14.98,3928,3985,0.999125527907125
aal-miR-993-3p,AALF023649-RA.1,-14.61,769,800,0.999928451468709
aal-miR-993-3p,AALF001475-RA.1,-13.6,2133,2158,0.999284908222186
aal-miR-993-3p,AALF010453-RA.1,-16.05,283,328,0.999510547221702
aal-miR-993-3p,AALF004173-RA.1,-17.8,57,74,0.999637162885115
aal-miR-993-3p,AALF027349-RA.1,-14.25,253,294,0.999831948946615
aal-miR-993-3p,AALF016469-RA.1,-14.22,9028,9044,0.999596965145925
aal-miR-993-3p,AALF027460-RA.1,-18.15,1108,1149,0.999125527907125
aal-miR-993-3p,AALF027460-RA.1,-14.5,2342,2400,0.999241106858142
aal-miR-993-3p,AALF027460-RA.1,-14.5,2521,2579,0.999241106858142
aal-miR-993-3p,AALF002048-RA.1,-13.39,601,636,0.997719119753081
aal-miR-993-3p,AALF020590-RA.1,-19.14,498,557,0.993605572946218
aal-miR-993-3p,AALF020258-RA.1,-16.2,11,27,0.999850070385964
aal-miR-993-3p,AALF017793-RA.1,-18.15,2980,3018,0.99950423832212
aal-miR-993-3p,AALF017793-RA.1,-14.5,14163,14221,0.999241106858142
aal-miR-993-3p,AALF003693-RA.1,-14.1,27854,27879,0.99935530575911
aal-miR-993-3p,AALF003693-RA.1,-14.44,30298,30344,0.999390833423312
aal-miR-993-3p,AALF023425-RA.1,-15.8,20453,20471,0.997323807987224
aal-miR-993-3p,AALF026764-RA.1,-14.7,10541,10558,0.999555362443626
aal-miR-993-3p,AALF026228-RA.1,-12.82,112,130,0.997501146694885
aal-miR-993-3p,AALF026228-RA.1,-15.4,1854,1887,0.999125527907125
aal-miR-993-3p,AALF026228-RA.1,-13.8,5304,5329,0.999371818945346
aal-miR-993-3p,AALF005377-RA.1,-17,990,1017,0.992174960533788
aal-miR-993-3p,AALF008231-RA.1,-14.1,1066,1101,0.992543883933841
aal-miR-993-3p,AALF027132-RA.1,-17.4,46,71,0.995308233572286
aal-miR-993-3p,AALF021582-RA.1,-17.34,72,99,0.999280419119703
aal-miR-993-3p,AALF028127-RA.1,-14.5,3739,3797,0.999241106858142
aal-miR-993-3p,AALF005953-RA.1,-16.6,101,139,0.999569784681536
aal-miR-993-3p,AALF023738-RA.1,-15.18,7404,7458,0.999871946591242
aal-miR-993-3p,AALF003622-RA.1,-12.2,405,424,0.998272776005288
aal-miR-993-3p,AALF014445-RA.1,-13.13,10195,10215,0.999968828854819
aal-miR-993-3p,AALF011855-RA.1,-18.85,115,154,0.999241106858142
aal-miR-993-3p,AALF007527-RA.1,-12.9,16259,16281,0.997803815889155
aal-miR-993-3p,AALF024211-RA.1,-12.22,283,342,0.99981359002492
aal-miR-993-3p,AALF015242-RA.1,-16.2,451,487,0.994381461909074
aal-miR-993-3p,AALF011638-RA.1,-14.75,305,343,0.999510547221702
aal-miR-993-3p,AALF002028-RA.1,-16.8,349,380,0.99131303549548
aal-miR-993-3p,AALF024579-RA.1,-14.37,545,567,0.999900169488524
aal-miR-2940-5p,AALF011532-RA.1,-18.41,2756,2808,0.998537789521872
aal-miR-2940-5p,AALF011532-RA.1,-12.24,5022,5053,0.999641658297435
aal-miR-2940-5p,AALF011532-RA.1,-11.11,6203,6255,0.999371818945346
aal-miR-2940-5p,AALF017035-RA.1,-12.39,532,553,0.999875907354098
aal-miR-2940-5p,AALF003566-RA.1,-15.56,129,178,0.999542114427819
aal-miR-2940-5p,AALF022474-RA.1,-19.83,88,137,0.996625347598194
aal-miR-2940-5p,AALF025948-RA.1,-15.3,1732,1752,0.995106293349215
aal-miR-2940-5p,AALF025159-RA.1,-15.5,430,458,0.993601979950072
aal-miR-2940-5p,AALF007409-RA.1,-10.31,69,118,0.999827220162893
aal-miR-2940-5p,AALF026317-RA.1,-11.6,5965,5997,0.997224257671773
aal-miR-2940-5p,AALF026317-RA.1,-12.8,6259,6282,0.993582452204229
aal-miR-2940-5p,AALF026317-RA.1,-12.3,7777,7806,0.999301366912456
aal-miR-2940-5p,AALF005473-RA.1,-14.61,138,153,0.997913984410356
aal-miR-2940-5p,AALF028009-RA.1,-12.7,264,287,0.999521014413139
aal-miR-2940-5p,AALF006898-RA.1,-15.4,913,928,0.997066599903564
aal-miR-2940-5p,AALF027221-RA.1,-13.42,283,337,0.998836770884667
aal-miR-2940-5p,AALF027115-RA.1,-16.2,661,693,0.998281515052838
aal-miR-2940-5p,AALF027115-RA.1,-13.04,9550,9583,0.999867302951689
aal-miR-2940-5p,AALF027115-RA.1,-12.6,10650,10675,0.999827725707586
aal-miR-2940-5p,AALF012319-RA.1,-15.5,7246,7273,0.995434379297057
aal-miR-2940-5p,AALF024578-RA.1,-14.9,639,663,0.991187005909185
aal-miR-2940-5p,AALF009111-RA.1,-15.9,61,83,0.994114836307474
aal-miR-2940-5p,AALF027537-RA.1,-12.3,220,248,0.998924570298509
aal-miR-2940-5p,AALF027072-RA.1,-13.1,166,194,0.999565612722659
aal-miR-2940-5p,AALF012322-RA.1,-15.5,14,37,0.99131303549548
aal-miR-2940-5p,AALF004462-RA.1,-14.3,60,79,0.997501146694885
aal-miR-2940-5p,AALF004462-RA.1,-14.97,2492,2533,0.998949440314549
aal-miR-2940-5p,AALF016770-RA.1,-10.9,74,99,0.995058392914
aal-miR-2940-5p,AALF010259-RA.1,-14.65,1092,1131,0.999689041541015
aal-miR-2940-5p,AALF005253-RA.1,-14.7,707,732,0.996423745592297
aal-miR-2940-5p,AALF024619-RA.1,-13.2,25,46,0.99131303549548
aal-miR-2940-5p,AALF009106-RA.1,-15.3,1457,1485,0.997403776673798
aal-miR-2940-5p,AALF027638-RA.1,-13.8,727,748,0.999780215636179
aal-miR-2940-5p,AALF014760-RA.1,-13.1,641,660,0.997970148335002
aal-miR-2940-5p,AALF014760-RA.1,-14.6,3454,3488,0.995434379297057
aal-miR-2940-5p,AALF008103-RA.1,-12.34,238,261,0.993582452204229
aal-miR-2940-5p,AALF025308-RA.1,-16.29,34,78,0.999527281910072
aal-miR-2940-5p,AALF007265-RA.1,-13.4,282,300,0.99889139292312
aal-miR-2940-5p,AALF019926-RA.1,-12.94,204,238,0.999704715478025
aal-miR-2940-5p,AALF014217-RA.1,-11.29,502,521,0.999758823678892
aal-miR-2940-5p,AALF005819-RA.1,-12.1,276,301,0.999685987481572
aal-miR-2940-5p,AALF023622-RA.1,-14,152,170,0.998640368623568
aal-miR-2940-5p,AALF009383-RA.1,-11.97,1152,1231,0.999510547221702
aal-miR-2940-5p,AALF013323-RA.1,-14.5,146,173,0.991289157746816
aal-miR-2940-5p,AALF026525-RA.1,-14.5,1003,1024,0.999827220162893
aal-miR-2940-5p,AALF011049-RA.1,-14.6,6480,6524,0.993582452204229
aal-miR-2940-5p,AALF021612-RA.1,-13.45,332,367,0.999722070745185
aal-miR-2940-5p,AALF020091-RA.1,-13.1,1,29,0.991187005909185
aal-miR-2940-5p,AALF026591-RA.1,-12,555,581,0.995434379297057
aal-miR-2940-5p,AALF013220-RA.1,-11.75,34,84,0.999722070745185
aal-miR-2940-5p,AALF017235-RA.1,-13.7,220,234,0.998630954416852
aal-miR-2940-5p,AALF024828-RA.1,-15.9,2788,2815,0.997323807987224
aal-miR-2940-5p,AALF019713-RA.1,-15.5,261,306,0.996971601123472
aal-miR-2940-5p,AALF017228-RA.1,-13.55,280,318,0.998545264512298
aal-miR-2940-5p,AALF004244-RA.1,-14.1,924,946,0.999765057337386
aal-miR-2940-5p,AALF005891-RA.1,-11.86,10,33,0.999915027567512
aal-miR-2940-5p,AALF006996-RA.1,-11.3,594,617,0.995731989920146
aal-miR-2940-5p,AALF008414-RA.1,-12.5,1346,1370,0.997224257671773
aal-miR-2940-5p,AALF009850-RA.1,-10.92,84,122,0.999863308198943
aal-miR-2940-5p,AALF004501-RA.1,-10.5,54,79,0.998997499885195
aal-miR-2940-5p,AALF004610-RA.1,-12.71,201,248,0.999602655047595
aal-miR-2940-5p,AALF008407-RA.1,-17.2,579,602,0.995434379297057
aal-miR-2940-5p,AALF007358-RA.1,-14.93,423,457,0.999770783511913
aal-miR-2940-5p,AALF004881-RA.1,-12.83,2335,2388,0.999390833423312
aal-miR-2940-5p,AALF009952-RA.1,-11.6,206,228,0.998425059320234
aal-miR-2940-5p,AALF007520-RA.1,-14.57,8108,8178,0.997371115457125
aal-miR-2940-5p,AALF007520-RA.1,-13.46,17785,17812,0.998055334767354
aal-miR-2940-5p,AALF007520-RA.1,-17.6,19403,19428,0.996120501286629
aal-miR-2940-5p,AALF008734-RA.1,-13.04,3,38,0.997538847259343
aal-miR-2940-5p,AALF020703-RA.1,-14.65,5,32,0.999825209206576
aal-miR-2940-5p,AALF000855-RA.1,-12.76,1053,1091,0.998427062078888
aal-miR-2940-5p,AALF010411-RA.1,-16.7,209,229,0.994184639132787
aal-miR-2940-5p,AALF006404-RA.1,-12,702,719,0.998563518799273
aal-miR-2940-5p,AALF003874-RA.1,-12.42,143,164,0.999850070385964
aal-miR-2940-5p,AALF025474-RA.1,-13.2,81,98,0.998726338833168
aal-miR-2940-5p,AALF028215-RA.1,-12.69,1371,1417,0.999318012653624
aal-miR-2940-5p,AALF028215-RA.1,-10.89,2245,2285,0.999850072205376
aal-miR-2940-5p,AALF005559-RA.1,-12.95,692,735,0.999988036926122
aal-miR-2940-5p,AALF017656-RA.1,-15.6,1207,1228,0.994410373149096
aal-miR-2940-5p,AALF007357-RA.1,-14.95,397,431,0.999542114427819
aal-miR-2940-5p,AALF002233-RA.1,-17.55,7959,7992,0.997960001548774
aal-miR-2940-5p,AALF002233-RA.1,-12.12,11361,11401,0.999722070745185
aal-miR-2940-5p,AALF011691-RA.1,-14.81,86,133,0.999107989257511
aal-miR-2940-5p,AALF011691-RA.1,-11.87,291,332,0.999800381807919
aal-miR-2940-5p,AALF009951-RA.1,-14.35,1460,1500,0.999742621034716
aal-miR-2940-5p,AALF006139-RA.1,-16.21,150,191,0.993934178015161
aal-miR-2940-5p,AALF002219-RA.1,-10.47,3,45,0.99978621905018
aal-miR-2940-5p,AALF002219-RA.1,-12,3283,3305,0.995731989920146
aal-miR-2940-5p,AALF002219-RA.1,-14.37,4777,4845,0.998187729470203
aal-miR-2940-5p,AALF002219-RA.1,-12.9,8110,8133,0.999450724906914
aal-miR-2940-5p,AALF002219-RA.1,-16.25,12268,12316,0.998990476280721
aal-miR-2940-5p,AALF013105-RA.1,-15.1,1122,1144,0.999074393895876
aal-miR-2940-5p,AALF027634-RA.1,-13,1616,1640,0.998731276674399
aal-miR-2940-5p,AALF016857-RA.1,-11.9,183,205,0.997690300347397
aal-miR-2940-5p,AALF014425-RA.1,-11.93,630,655,0.999241106858142
aal-miR-2940-5p,AALF014425-RA.1,-12.97,1163,1225,0.999757645150888
aal-miR-2940-5p,AALF025691-RA.1,-14.1,251,278,0.997803815889155
aal-miR-2940-5p,AALF007997-RA.1,-11.64,443,485,0.999964791960911
aal-miR-2940-5p,AALF013309-RA.1,-12.4,85,98,0.999767907604954
aal-miR-2940-5p,AALF019869-RA.1,-11.9,280,303,0.999450724906914
aal-miR-2940-5p,AALF023199-RA.1,-11.15,631,685,0.999875907354098
aal-miR-2940-5p,AALF012626-RA.1,-14.66,25778,25822,0.999301366912456
aal-miR-2940-5p,AALF007683-RA.1,-11.88,2629,2681,0.991108864938499
aal-miR-2940-5p,AALF007683-RA.1,-11.62,10970,11002,0.999527281910072
aal-miR-2940-5p,AALF019555-RA.1,-13.31,72,119,0.999949854565817
aal-miR-2940-5p,AALF009481-RA.1,-11.5,537,560,0.998382524643742
aal-miR-2940-5p,AALF016120-RA.1,-15.96,13,60,0.995434379297057
aal-miR-2940-5p,AALF004132-RA.1,-12.35,1108,1176,0.996625347598194
aal-miR-2940-5p,AALF015962-RA.1,-11.7,126,148,0.995455039254614
aal-miR-2940-5p,AALF017499-RA.1,-11.73,5017,5058,0.999742621034716
aal-miR-2940-5p,AALF020334-RA.1,-12.5,1898,1919,0.998145475617893
aal-miR-2940-5p,AALF020334-RA.1,-11.16,7003,7032,0.998927349721031
aal-miR-2940-5p,AALF027101-RA.1,-16.7,209,229,0.994184639132787
aal-miR-2940-5p,AALF009685-RA.1,-16.28,230,292,0.994722396793198
aal-miR-2940-5p,AALF024680-RA.1,-10.99,106,148,0.999969448798285
aal-miR-2940-5p,AALF006986-RA.1,-13.6,15,34,0.994986425776211
aal-miR-2940-5p,AALF024511-RA.1,-13.15,227,249,0.999371818945346
aal-miR-2940-5p,AALF021981-RA.1,-13.2,88,121,0.997224257671773
aal-miR-2940-5p,AALF011302-RA.1,-11.2,393,435,0.999770113696361
aal-miR-2940-5p,AALF016760-RA.1,-11.71,23,61,0.999952139371347
aal-miR-2940-5p,AALF019399-RA.1,-13.8,36,67,0.99987313791528
aal-miR-2940-5p,AALF005141-RA.1,-13.4,683,718,0.999074393895876
aal-miR-2940-5p,AALF000852-RA.1,-16.93,504,539,0.995434379297057
aal-miR-2940-5p,AALF000852-RA.1,-17.61,1019,1071,0.99802274006919
aal-miR-2940-5p,AALF017904-RA.1,-13.11,312,373,0.998545264512298
aal-miR-2940-5p,AALF008942-RA.1,-16.11,1111,1165,0.995434379297057
aal-miR-2940-5p,AALF008942-RA.1,-11.42,2289,2307,0.999641658297435
aal-miR-2940-5p,AALF004187-RA.1,-14.7,504,540,0.997288617065479
aal-miR-2940-5p,AALF001217-RA.1,-12.2,935,956,0.999859136116116
aal-miR-2940-5p,AALF013476-RA.1,-11.47,37,79,0.999753639876775
aal-miR-2940-5p,AALF001650-RA.1,-13.8,5548,5567,0.998272776005288
aal-miR-2940-5p,AALF001650-RA.1,-15.71,6762,6796,0.996423745592297
aal-miR-2940-5p,AALF007932-RA.1,-10.7,150,175,0.995852624557941
aal-miR-2940-5p,AALF014961-RA.1,-12.55,551,579,0.999977951824499
aal-miR-2940-5p,AALF014961-RA.1,-10.1,4964,4988,0.999952372154025
aal-miR-2940-5p,AALF014961-RA.1,-12.6,5624,5649,0.997309925147977
aal-miR-2940-5p,AALF014961-RA.1,-16.76,11333,11382,0.991666138918072
aal-miR-2940-5p,AALF026371-RA.1,-12.49,230,269,0.99757877298918
aal-miR-2940-5p,AALF023665-RA.1,-19.25,83,125,0.996625347598194
aal-miR-2940-5p,AALF025470-RA.1,-11.58,1575,1631,0.997224257671773
aal-miR-2940-5p,AALF010459-RA.1,-11.11,22,58,0.992629946856118
aal-miR-2940-5p,AALF001269-RA.1,-11.6,847,881,0.999722562396472
aal-miR-2940-5p,AALF024816-RA.1,-13.8,1243,1260,0.99863943341247
aal-miR-2940-5p,AALF024816-RA.1,-10.7,1573,1590,0.999680285361917
aal-miR-2940-5p,AALF024816-RA.1,-19.37,5129,5171,0.991451396452137
aal-miR-2940-5p,AALF022771-RA.1,-10.6,10721,10735,0.998885632899069
aal-miR-2940-5p,AALF022771-RA.1,-18.4,21225,21251,0.991556697376583
aal-miR-2940-5p,AALF007251-RA.1,-13.4,682,717,0.999074393895876
aal-miR-2940-5p,AALF007353-RA.1,-13.76,824,871,0.999604460573952
aal-miR-2940-5p,AALF018968-RA.1,-12.16,317,352,0.999827220162893
aal-miR-2940-5p,AALF008785-RA.1,-15.97,9352,9394,0.999849026685019
aal-miR-2940-5p,AALF008785-RA.1,-13.55,19040,19081,0.999895510800679
aal-miR-2940-5p,AALF019499-RA.1,-13.55,219,253,0.998949440314549
aal-miR-2940-5p,AALF012725-RA.1,-13.1,60,76,0.997970148335002
aal-miR-2940-5p,AALF012147-RA.1,-13.91,367,417,0.999963454372023
aal-miR-2940-5p,AALF009404-RA.1,-12.69,1380,1422,0.999241106858142
aal-miR-2940-5p,AALF009513-RA.1,-13.2,87,113,0.99131303549548
aal-miR-2940-5p,AALF018076-RA.1,-12.9,2,12,0.99926756368474
aal-miR-2940-5p,AALF027200-RA.1,-13.67,319,371,0.999634216808312
aal-miR-2940-5p,AALF026609-RA.1,-13.97,1393,1447,0.999911792828107
aal-miR-2940-5p,AALF026609-RA.1,-13.1,2218,2237,0.996850682011159
aal-miR-2940-5p,AALF014163-RA.1,-11.9,1054,1078,0.999850070385964
aal-miR-2940-5p,AALF027365-RA.1,-15.32,197,226,0.998927349721031
aal-miR-2940-5p,AALF018904-RA.1,-13.7,2754,2777,0.995434379297057
aal-miR-2940-5p,AALF019551-RA.1,-13.17,603,638,0.999945112512645
aal-miR-2940-5p,AALF012615-RA.1,-12.42,143,164,0.999850070385964
aal-miR-2940-5p,AALF021333-RA.1,-12.7,1011,1046,0.995434379297057
aal-miR-2940-5p,AALF021333-RA.1,-13.5,2120,2139,0.996652498486819
aal-miR-2940-5p,AALF006556-RA.1,-12.35,5060,5097,0.999850070385964
aal-miR-2940-5p,AALF006556-RA.1,-14.44,7532,7592,0.999895510800679
aal-miR-2940-5p,AALF008136-RA.1,-10.92,171,208,0.999440531983895
aal-miR-2940-5p,AALF027262-RA.1,-11.19,653,671,0.999371818945346
aal-miR-2940-5p,AALF012410-RA.1,-15.85,343,393,0.999761381848892
aal-miR-2940-5p,AALF018290-RA.1,-14.42,255,287,0.99536459175571
aal-miR-2940-5p,AALF028469-RA.1,-15.7,1158,1184,0.99740747933053
aal-miR-2940-5p,AALF028469-RA.1,-11.92,4666,4694,0.999125527907125
aal-miR-2940-5p,AALF004539-RA.1,-13.65,152,196,0.999745088446769
aal-miR-2940-5p,AALF005186-RA.1,-12.9,122,139,0.998731276674399
