"string_id","original_id","uniprot_id","protein_name"
"7159.Q1HR69","Q1HR69_AEDAE","Q1HR69","HSPA5"
"7159.Q1HR69","Q1HR69_AEDAE","Q1HR69","HSPA5"
"7159.Q1HR69","Q1HR69_AEDAE","Q1HR69","HSPA5"
"7159.Q1HR69","Q1HR69_AEDAE","Q1HR69","HSPA5"
"7159.Q1HR69","Q1HR69_AEDAE","Q1HR69","HSPA5"
"7159.Q1HR69","Q1HR69_AEDAE","Q1HR69","HSPA5"
"7159.Q1HR69","Q1HR69_AEDAE","Q1HR69","HSPA5"
"7159.Q1HR69","Q1HR69_AEDAE","Q1HR69","HSPA5"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HR99","AAEL010821","Q1HR99","RPLP0"
"7159.Q1HRI9","AAEL004457","Q1HRI9","CYCS"
"7159.Q1HRI9","AAEL004457","Q1HRI9","CYCS"
"7159.Q1HRI9","AAEL004457","Q1HRI9","CYCS"
"7159.Q1HRI9","AAEL004457","Q1HRI9","CYCS"
"7159.Q1HRI9","AAEL004457","Q1HRI9","CYCS"
"7159.Q1HRI9","AAEL004457","Q1HRI9","CYCS"
"7159.Q1HRN7","AAEL007441","Q1HRN7","SSR3"
"7159.Q6QNY2","AAEL001951","Q6QNY2","ACTB"
"7159.Q6QNY2","AAEL001951","Q6QNY2","ACTB"
"7159.Q6QNY2","AAEL001951","Q6QNY2","ACTB"
"7159.Q6QNY2","AAEL001951","Q6QNY2","ACTB"
"7159.Q6QNY2","AAEL001951","Q6QNY2","ACTB"
