"string_id","original_id","uniprot_id","protein_name"
"7160.A0A182GDI3","RP20_CCG008046","A0A182GDI3","CORO1C"
"7160.A0A182GDL6","RP20_CCG008086","A0A182GDL6","A0A182GDL6"
"7160.A0A182GDP6","RP20_CCG008130","A0A182GDP6","A0A182GDP6"
"7160.A0A182GDP6","RP20_CCG008130","A0A182GDP6","A0A182GDP6"
"7160.A0A182GDP6","RP20_CCG008130","A0A182GDP6","A0A182GDP6"
"7160.A0A182GDP6","RP20_CCG008130","A0A182GDP6","A0A182GDP6"
"7160.A0A182GDP6","RP20_CCG008130","A0A182GDP6","GYS2"
"7160.A0A182GDW5","RP20_CCG008228","A0A182GDW5","A0A182GDW5"
"7160.A0A182GDW5","RP20_CCG008228","A0A182GDW5","A0A182GDW5"
"7160.A0A182GDW5","RP20_CCG008228","A0A182GDW5","A0A182GDW5"
"7160.A0A182GDW5","RP20_CCG008228","A0A182GDW5","A0A182GDW5"
"7160.A0A182GDW5","RP20_CCG008228","A0A182GDW5","A0A182GDW5"
"7160.A0A182GDW5","RP20_CCG008228","A0A182GDW5","A0A182GDW5"
"7160.A0A182GDW5","RP20_CCG008228","A0A182GDW5","A0A182GDW5"
"7160.A0A182GDW5","RP20_CCG008228","A0A182GDW5","A0A182GDW5"
"7160.A0A182GDW5","RP20_CCG008228","A0A182GDW5","ADSS"
"7160.A0A182GDW5","RP20_CCG008228","A0A182GDW5","ADSS"
"7160.A0A182GDW5","RP20_CCG008228","A0A182GDW5","ADSS"
"7160.A0A182GE26","RP20_CCG008319","A0A182GE26","A0A182GE26"
"7160.A0A182GE26","RP20_CCG008319","A0A182GE26","A0A182GE26"
"7160.A0A182GE26","RP20_CCG008319","A0A182GE26","A0A182GE26"
"7160.A0A182GE26","RP20_CCG008319","A0A182GE26","A0A182GE26"
"7160.A0A182GE26","RP20_CCG008319","A0A182GE26","A0A182GE26"
"7160.A0A182GE26","RP20_CCG008319","A0A182GE26","A0A182GE26"
"7160.A0A182GE35","RP20_CCG008334","A0A182GE35","A0A182GE35"
"7160.A0A182GE35","RP20_CCG008334","A0A182GE35","A0A182GE35"
"7160.A0A182GE35","RP20_CCG008334","A0A182GE35","A0A182GE35"
"7160.A0A182GE86","RP20_CCG008406","A0A182GE86","A0A182GE86"
"7160.A0A182GE86","RP20_CCG008406","A0A182GE86","A0A182GE86"
"7160.A0A182GE86","RP20_CCG008406","A0A182GE86","A0A182GE86"
"7160.A0A182GE86","RP20_CCG008406","A0A182GE86","A0A182GE86"
"7160.A0A182GE86","RP20_CCG008406","A0A182GE86","A0A182GE86"
"7160.A0A182GE86","RP20_CCG008406","A0A182GE86","A0A182GE86"
"7160.A0A182GEB4","RP20_CCG008439","A0A182GEB4","A0A182GEB4"
"7160.A0A182GEP3","RP20_CCG008617","A0A182GEP3","A0A182GEP3"
"7160.A0A182GEP3","RP20_CCG008617","A0A182GEP3","A0A182GEP3"
"7160.A0A182GEP3","RP20_CCG008617","A0A182GEP3","A0A182GEP3"
"7160.A0A182GEP3","RP20_CCG008617","A0A182GEP3","A0A182GEP3"
"7160.A0A182GEP3","RP20_CCG008617","A0A182GEP3","A0A182GEP3"
"7160.A0A182GEQ8","RP20_CCG008643","A0A182GEQ8","A0A182GEQ8"
"7160.A0A182GEQ8","RP20_CCG008643","A0A182GEQ8","A0A182GEQ8"
"7160.A0A182GER1","RP20_CCG008646","A0A182GER1","A0A182GER1"
"7160.A0A182GER1","RP20_CCG008646","A0A182GER1","A0A182GER1"
"7160.A0A182GER1","RP20_CCG008646","A0A182GER1","A0A182GER1"
"7160.A0A182GEY8","RP20_CCG008758","A0A182GEY8","A0A182GEY8"
"7160.A0A182GEY8","RP20_CCG008758","A0A182GEY8","A0A182GEY8"
"7160.A0A182GEY8","RP20_CCG008758","A0A182GEY8","A0A182GEY8"
"7160.A0A182GEZ6","RP20_CCG008767","A0A182GEZ6","A0A182GEZ6"
"7160.A0A182GEZ6","RP20_CCG008767","A0A182GEZ6","A0A182GEZ6"
"7160.A0A182GEZ6","RP20_CCG008767","A0A182GEZ6","A0A182GEZ6"
"7160.A0A182GEZ6","RP20_CCG008767","A0A182GEZ6","A0A182GEZ6"
"7160.A0A182GF70","RP20_CCG008879","A0A182GF70","A0A182GF70"
"7160.A0A182GF70","RP20_CCG008879","A0A182GF70","A0A182GF70"
"7160.A0A182GFC6","RP20_CCG008947","A0A182GFC6","A0A182GFC6"
"7160.A0A182GFC6","RP20_CCG008947","A0A182GFC6","A0A182GFC6"
"7160.A0A182GFC6","RP20_CCG008947","A0A182GFC6","HNRNPA2B1"
"7160.A0A182GFG3","RP20_CCG008994","A0A182GFG3","A0A182GFG3"
"7160.A0A182GFK3","RP20_CCG009046","A0A182GFK3","A0A182GFK3"
"7160.A0A182GFQ8","RP20_CCG009132","A0A182GFQ8","A0A182GFQ8"
"7160.A0A182GFQ8","RP20_CCG009132","A0A182GFQ8","A0A182GFQ8"
"7160.A0A182GFQ8","RP20_CCG009132","A0A182GFQ8","A0A182GFQ8"
"7160.A0A182GFQ8","RP20_CCG009132","A0A182GFQ8","EDEM2"
"7160.A0A182GFS4","RP20_CCG009151","A0A182GFS4","A0A182GFS4"
"7160.A0A182GFX2","RP20_CCG009226","A0A182GFX2","A0A182GFX2"
"7160.A0A182GFX2","RP20_CCG009226","A0A182GFX2","KIF16B"
"7160.A0A182GG23","RP20_CCG009300","A0A182GG23","A0A182GG23"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX6","RP20_CCG009705","A0A182GGX6","A0A182GGX6"
"7160.A0A182GGX8","RP20_CCG009707","A0A182GGX8","A0A182GGX8"
"7160.A0A182GGX8","RP20_CCG009707","A0A182GGX8","A0A182GGX8"
"7160.A0A182GGX8","RP20_CCG009707","A0A182GGX8","A0A182GGX8"
"7160.A0A182GGX8","RP20_CCG009707","A0A182GGX8","A0A182GGX8"
"7160.A0A182GGX8","RP20_CCG009707","A0A182GGX8","A0A182GGX8"
"7160.A0A182GH02","RP20_CCG009737","A0A182GH02","USP32"
"7160.A0A182GHS1","RP20_CCG010133","A0A182GHS1","A0A182GHS1"
"7160.A0A182GHS1","RP20_CCG010133","A0A182GHS1","A0A182GHS1"
"7160.A0A182GHS1","RP20_CCG010133","A0A182GHS1","A0A182GHS1"
"7160.A0A182GHS1","RP20_CCG010133","A0A182GHS1","A0A182GHS1"
"7160.A0A182GHS1","RP20_CCG010133","A0A182GHS1","A0A182GHS1"
"7160.A0A182GHS1","RP20_CCG010133","A0A182GHS1","A0A182GHS1"
"7160.A0A182GHS1","RP20_CCG010133","A0A182GHS1","A0A182GHS1"
"7160.A0A182GHS1","RP20_CCG010133","A0A182GHS1","A0A182GHS1"
"7160.A0A182GHU5","RP20_CCG010182","A0A182GHU5","A0A182GHU5"
"7160.A0A182GHU5","RP20_CCG010182","A0A182GHU5","A0A182GHU5"
"7160.A0A182GHU9","RP20_CCG010187","A0A182GHU9","A0A182GHU9"
"7160.A0A182GI06","RP20_CCG010259","A0A182GI06","A0A182GI06"
"7160.A0A182GI06","RP20_CCG010259","A0A182GI06","A0A182GI06"
"7160.A0A182GI06","RP20_CCG010259","A0A182GI06","A0A182GI06"
"7160.A0A182GI06","RP20_CCG010259","A0A182GI06","A0A182GI06"
"7160.A0A182GI84","RP20_CCG010352","A0A182GI84","A0A182GI84"
"7160.A0A182GIN2","RP20_CCG010567","A0A182GIN2","A0A182GIN2"
"7160.A0A182GIN2","RP20_CCG010567","A0A182GIN2","A0A182GIN2"
"7160.A0A182GIN2","RP20_CCG010567","A0A182GIN2","A0A182GIN2"
"7160.A0A182GIN2","RP20_CCG010567","A0A182GIN2","A0A182GIN2"
"7160.A0A182GIN2","RP20_CCG010567","A0A182GIN2","A0A182GIN2"
"7160.A0A182GIN2","RP20_CCG010567","A0A182GIN2","A0A182GIN2"
"7160.A0A182GIN2","RP20_CCG010567","A0A182GIN2","A0A182GIN2"
"7160.A0A182GIN2","RP20_CCG010567","A0A182GIN2","A0A182GIN2"
"7160.A0A182GIN2","RP20_CCG010567","A0A182GIN2","A0A182GIN2"
"7160.A0A182GIS9","RP20_CCG010630","A0A182GIS9","SLC25A19"
"7160.A0A182GIV3","RP20_CCG010658","A0A182GIV3","A0A182GIV3"
"7160.A0A182GJD7","RP20_CCG010956","A0A182GJD7","A0A182GJD7"
"7160.A0A182GJD7","RP20_CCG010956","A0A182GJD7","A0A182GJD7"
"7160.A0A182GJD7","RP20_CCG010956","A0A182GJD7","MON2"
"7160.A0A182GJU2","RP20_CCG011177","A0A182GJU2","A0A182GJU2"
"7160.A0A182GJV0","RP20_CCG011190","A0A182GJV0","A0A182GJV0"
"7160.A0A182GJV0","RP20_CCG011190","A0A182GJV0","A0A182GJV0"
"7160.A0A182GK16","RP20_CCG011270","A0A182GK16","A0A182GK16"
"7160.A0A182GK16","RP20_CCG011270","A0A182GK16","A0A182GK16"
"7160.A0A182GK16","RP20_CCG011270","A0A182GK16","A0A182GK16"
"7160.A0A182GK16","RP20_CCG011270","A0A182GK16","CPSF1"
"7160.A0A182GK16","RP20_CCG011270","A0A182GK16","CPSF1"
"7160.A0A182GK16","RP20_CCG011270","A0A182GK16","CPSF1"
"7160.A0A182GK16","RP20_CCG011270","A0A182GK16","CPSF1"
"7160.A0A182GK33","RP20_CCG011302","A0A182GK33","A0A182GK33"
"7160.A0A182GK76","RP20_CCG011363","A0A182GK76","A0A182GK76"
"7160.A0A182GL59","RP20_CCG011816","A0A182GL59","A0A182GL59"
"7160.A0A182GLB9","RP20_CCG011899","A0A182GLB9","A0A182GLB9"
"7160.A0A182GLB9","RP20_CCG011899","A0A182GLB9","A0A182GLB9"
"7160.A0A182GLB9","RP20_CCG011899","A0A182GLB9","A0A182GLB9"
"7160.A0A182GLB9","RP20_CCG011899","A0A182GLB9","QKI"
"7160.A0A182GLF1","RP20_CCG011959","A0A182GLF1","A0A182GLF1"
"7160.A0A182GLF1","RP20_CCG011959","A0A182GLF1","A0A182GLF1"
"7160.A0A182GLI1","RP20_CCG012000","A0A182GLI1","A0A182GLI1"
"7160.A0A182GLJ0","RP20_CCG012009","A0A182GLJ0","A0A182GLJ0"
"7160.A0A182GLU1","RP20_CCG012145","A0A182GLU1","A0A182GLU1"
"7160.A0A182GLV4","RP20_CCG012161","A0A182GLV4","A0A182GLV4"
"7160.A0A182GLV4","RP20_CCG012161","A0A182GLV4","A0A182GLV4"
"7160.A0A182GLV4","RP20_CCG012161","A0A182GLV4","A0A182GLV4"
"7160.A0A182GM03","RP20_CCG012239","A0A182GM03","A0A182GM03"
"7160.A0A182GM03","RP20_CCG012239","A0A182GM03","A0A182GM03"
"7160.A0A182GM03","RP20_CCG012239","A0A182GM03","A0A182GM03"
"7160.A0A182GM03","RP20_CCG012239","A0A182GM03","A0A182GM03"
"7160.A0A182GM03","RP20_CCG012239","A0A182GM03","A0A182GM03"
"7160.A0A182GM34","RP20_CCG012281","A0A182GM34","A0A182GM34"
"7160.A0A182GM34","RP20_CCG012281","A0A182GM34","DCAF7"
"7160.A0A182GM48","RP20_CCG012306","A0A182GM48","MED29"
"7160.A0A182GM48","RP20_CCG012306","A0A182GM48","MED29"
"7160.A0A182GM48","RP20_CCG012306","A0A182GM48","MED29"
"7160.A0A182GM48","RP20_CCG012306","A0A182GM48","MED29"
"7160.A0A182GM87","RP20_CCG012365","A0A182GM87","A0A182GM87"
"7160.A0A182GM87","RP20_CCG012365","A0A182GM87","A0A182GM87"
"7160.A0A182GM87","RP20_CCG012365","A0A182GM87","A0A182GM87"
"7160.A0A182GM87","RP20_CCG012365","A0A182GM87","A0A182GM87"
"7160.A0A182GMC1","RP20_CCG012416","A0A182GMC1","A0A182GMC1"
"7160.A0A182GMC1","RP20_CCG012416","A0A182GMC1","A0A182GMC1"
"7160.A0A182GMC1","RP20_CCG012416","A0A182GMC1","A0A182GMC1"
"7160.A0A182GMC1","RP20_CCG012416","A0A182GMC1","A0A182GMC1"
"7160.A0A182GMC1","RP20_CCG012416","A0A182GMC1","A0A182GMC1"
"7160.A0A182GMC1","RP20_CCG012416","A0A182GMC1","A0A182GMC1"
"7160.A0A182GMC1","RP20_CCG012416","A0A182GMC1","A0A182GMC1"
"7160.A0A182GMD7","RP20_CCG012454","A0A182GMD7","A0A182GMD7"
"7160.A0A182GMD7","RP20_CCG012454","A0A182GMD7","A0A182GMD7"
"7160.A0A182GMD7","RP20_CCG012454","A0A182GMD7","A0A182GMD7"
"7160.A0A182GMD7","RP20_CCG012454","A0A182GMD7","A0A182GMD7"
"7160.A0A182GMD7","RP20_CCG012454","A0A182GMD7","CPSF6"
"7160.A0A182GMD7","RP20_CCG012454","A0A182GMD7","CPSF6"
"7160.A0A182GMD7","RP20_CCG012454","A0A182GMD7","CPSF6"
"7160.A0A182GMK4","RP20_CCG012545","A0A182GMK4","A0A182GMK4"
"7160.A0A182GMR2","RP20_CCG012611","A0A182GMR2","ATG16L1"
"7160.A0A182GMS9","RP20_CCG012629","A0A182GMS9","DEGS1"
"7160.A0A182GMV2","RP20_CCG012679","A0A182GMV2","A0A182GMV2"
"7160.A0A182GMX7","RP20_CCG012705","A0A182GMX7","A0A182GMX7"
"7160.A0A182GMX7","RP20_CCG012705","A0A182GMX7","A0A182GMX7"
"7160.A0A182GMZ4","RP20_CCG012728","A0A182GMZ4","A0A182GMZ4"
"7160.A0A182GMZ4","RP20_CCG012728","A0A182GMZ4","A0A182GMZ4"
"7160.A0A182GN25","RP20_CCG012769","A0A182GN25","A0A182GN25"
"7160.A0A182GNJ3","RP20_CCG012980","A0A182GNJ3","A0A182GNJ3"
"7160.A0A182GNU5","RP20_CCG013127","A0A182GNU5","A0A182GNU5"
"7160.A0A182GNY6","RP20_CCG013178","A0A182GNY6","A0A182GNY6"
"7160.A0A182GNY6","RP20_CCG013178","A0A182GNY6","A0A182GNY6"
"7160.A0A182GP12","RP20_CCG013219","A0A182GP12","A0A182GP12"
"7160.A0A182GP12","RP20_CCG013219","A0A182GP12","A0A182GP12"
"7160.A0A182GP12","RP20_CCG013219","A0A182GP12","A0A182GP12"
"7160.A0A182GP12","RP20_CCG013219","A0A182GP12","METAP1"
"7160.A0A182GP12","RP20_CCG013219","A0A182GP12","METAP1"
"7160.A0A182GP12","RP20_CCG013219","A0A182GP12","METAP1"
"7160.A0A182GP12","RP20_CCG013219","A0A182GP12","METAP1"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP17","RP20_CCG013225","A0A182GP17","A0A182GP17"
"7160.A0A182GP53","RP20_CCG013278","A0A182GP53","A0A182GP53"
"7160.A0A182GPF1","RP20_CCG013415","A0A182GPF1","A0A182GPF1"
"7160.A0A182GPF1","RP20_CCG013415","A0A182GPF1","A0A182GPF1"
"7160.A0A182GPM1","RP20_CCG013505","A0A182GPM1","A0A182GPM1"
"7160.A0A182GPU8","RP20_CCG013614","A0A182GPU8","A0A182GPU8"
"7160.A0A182GPU8","RP20_CCG013614","A0A182GPU8","A0A182GPU8"
"7160.A0A182GPU8","RP20_CCG013614","A0A182GPU8","NOTCH1"
"7160.A0A182GPX9","RP20_CCG013663","A0A182GPX9","A0A182GPX9"
"7160.A0A182GPX9","RP20_CCG013663","A0A182GPX9","A0A182GPX9"
"7160.A0A182GQ07","RP20_CCG013710","A0A182GQ07","A0A182GQ07"
"7160.A0A182GQP1","RP20_CCG014045","A0A182GQP1","A0A182GQP1"
"7160.A0A182GQQ4","RP20_CCG014064","A0A182GQQ4","A0A182GQQ4"
"7160.A0A182GQQ4","RP20_CCG014064","A0A182GQQ4","A0A182GQQ4"
"7160.A0A182GR17","RP20_CCG014226","A0A182GR17","A0A182GR17"
"7160.A0A182GR17","RP20_CCG014226","A0A182GR17","A0A182GR17"
"7160.A0A182GR17","RP20_CCG014226","A0A182GR17","A0A182GR17"
"7160.A0A182GR75","RP20_CCG014290","A0A182GR75","A0A182GR75"
"7160.A0A182GR75","RP20_CCG014290","A0A182GR75","A0A182GR75"
"7160.A0A182GR75","RP20_CCG014290","A0A182GR75","NBN"
"7160.A0A182GR75","RP20_CCG014290","A0A182GR75","NBN"
"7160.A0A182GR85","RP20_CCG014302","A0A182GR85","A0A182GR85"
"7160.A0A182GRU6","RP20_CCG014643","A0A182GRU6","A0A182GRU6"
"7160.A0A182GS49","RP20_CCG014779","A0A182GS49","A0A182GS49"
"7160.A0A182GS49","RP20_CCG014779","A0A182GS49","A0A182GS49"
"7160.A0A182GS49","RP20_CCG014779","A0A182GS49","ARIH1"
"7160.A0A182GSA0","RP20_CCG000039","A0A182GSA0","A0A182GSA0"
"7160.A0A182GSA0","RP20_CCG000039","A0A182GSA0","A0A182GSA0"
"7160.A0A182GSS4","RP20_CCG015087","A0A182GSS4","A0A182GSS4"
"7160.A0A182GSS4","RP20_CCG015087","A0A182GSS4","A0A182GSS4"
"7160.A0A182GSS4","RP20_CCG015087","A0A182GSS4","SEC23A"
"7160.A0A182GSS4","RP20_CCG015087","A0A182GSS4","SEC23A"
"7160.A0A182GSS4","RP20_CCG015087","A0A182GSS4","SEC23A"
"7160.A0A182GT83","RP20_CCG015350","A0A182GT83","A0A182GT83"
"7160.A0A182GT83","RP20_CCG015350","A0A182GT83","A0A182GT83"
"7160.A0A182GT83","RP20_CCG015350","A0A182GT83","A0A182GT83"
"7160.A0A182GT83","RP20_CCG015350","A0A182GT83","A0A182GT83"
"7160.A0A182GTM7","RP20_CCG015568","A0A182GTM7","A0A182GTM7"
"7160.A0A182GTM7","RP20_CCG015568","A0A182GTM7","AP3D1"
"7160.A0A182GTM7","RP20_CCG015568","A0A182GTM7","AP3D1"
"7160.A0A182GTN3","RP20_CCG015580","A0A182GTN3","A0A182GTN3"
"7160.A0A182GTN3","RP20_CCG015580","A0A182GTN3","A0A182GTN3"
"7160.A0A182GTN3","RP20_CCG015580","A0A182GTN3","A0A182GTN3"
"7160.A0A182GTN3","RP20_CCG015580","A0A182GTN3","A0A182GTN3"
"7160.A0A182GTN3","RP20_CCG015580","A0A182GTN3","A0A182GTN3"
"7160.A0A182GTN3","RP20_CCG015580","A0A182GTN3","A0A182GTN3"
"7160.A0A182GTN3","RP20_CCG015580","A0A182GTN3","A0A182GTN3"
"7160.A0A182GTN3","RP20_CCG015580","A0A182GTN3","A0A182GTN3"
"7160.A0A182GTQ3","RP20_CCG015609","A0A182GTQ3","A0A182GTQ3"
"7160.A0A182GTQ3","RP20_CCG015609","A0A182GTQ3","A0A182GTQ3"
"7160.A0A182GTQ3","RP20_CCG015609","A0A182GTQ3","A0A182GTQ3"
"7160.A0A182GTQ3","RP20_CCG015609","A0A182GTQ3","A0A182GTQ3"
"7160.A0A182GTQ3","RP20_CCG015609","A0A182GTQ3","gei-8"
"7160.A0A182GTQ3","RP20_CCG015609","A0A182GTQ3","gei-8"
"7160.A0A182GTQ3","RP20_CCG015609","A0A182GTQ3","gei-8"
"7160.A0A182GTQ3","RP20_CCG015609","A0A182GTQ3","gei-8"
"7160.A0A182GTQ3","RP20_CCG015609","A0A182GTQ3","gei-8"
"7160.A0A182GTQ3","RP20_CCG015609","A0A182GTQ3","gei-8"
"7160.A0A182GTQ3","RP20_CCG015609","A0A182GTQ3","gei-8"
"7160.A0A182GU89","RP20_CCG015869","A0A182GU89","A0A182GU89"
"7160.A0A182GU89","RP20_CCG015869","A0A182GU89","A0A182GU89"
"7160.A0A182GU89","RP20_CCG015869","A0A182GU89","A0A182GU89"
"7160.A0A182GU89","RP20_CCG015869","A0A182GU89","A0A182GU89"
"7160.A0A182GU89","RP20_CCG015869","A0A182GU89","A0A182GU89"
"7160.A0A182GUD0","RP20_CCG015915","A0A182GUD0","A0A182GUD0"
"7160.A0A182GUI2","RP20_CCG015997","A0A182GUI2","UPRT"
"7160.A0A182GUI2","RP20_CCG015997","A0A182GUI2","UPRT"
"7160.A0A182GUJ6","RP20_CCG016021","A0A182GUJ6","A0A182GUJ6"
"7160.A0A182GUJ6","RP20_CCG016021","A0A182GUJ6","TMEM30A"
"7160.A0A182GUJ6","RP20_CCG016021","A0A182GUJ6","TMEM30A"
"7160.A0A182GUP1","RP20_CCG009340","A0A182GUP1","A0A182GUP1"
"7160.A0A182GUQ1","RP20_CCG016099","A0A182GUQ1","A0A182GUQ1"
"7160.A0A182GUQ1","RP20_CCG016099","A0A182GUQ1","A0A182GUQ1"
"7160.A0A182GUQ1","RP20_CCG016099","A0A182GUQ1","A0A182GUQ1"
"7160.A0A182GUQ1","RP20_CCG016099","A0A182GUQ1","A0A182GUQ1"
"7160.A0A182GUV3","RP20_CCG016160","A0A182GUV3","A0A182GUV3"
"7160.A0A182GUV3","RP20_CCG016160","A0A182GUV3","A0A182GUV3"
"7160.A0A182GUV3","RP20_CCG016160","A0A182GUV3","A0A182GUV3"
"7160.A0A182GUV3","RP20_CCG016160","A0A182GUV3","A0A182GUV3"
"7160.A0A182GUV3","RP20_CCG016160","A0A182GUV3","A0A182GUV3"
"7160.A0A182GUV4","RP20_CCG016161","A0A182GUV4","A0A182GUV4"
"7160.A0A182GUX7","RP20_CCG016191","A0A182GUX7","A0A182GUX7"
"7160.A0A182GUX7","RP20_CCG016191","A0A182GUX7","A0A182GUX7"
"7160.A0A182GUX7","RP20_CCG016191","A0A182GUX7","A0A182GUX7"
"7160.A0A182GUX7","RP20_CCG016191","A0A182GUX7","A0A182GUX7"
"7160.A0A182GUX7","RP20_CCG016191","A0A182GUX7","DHX8"
"7160.A0A182GUX7","RP20_CCG016191","A0A182GUX7","DHX8"
"7160.A0A182GUX7","RP20_CCG016191","A0A182GUX7","DHX8"
"7160.A0A182GUY8","RP20_CCG016202","A0A182GUY8","A0A182GUY8"
"7160.A0A182GV15","RP20_CCG016238","A0A182GV15","A0A182GV15"
"7160.A0A182GV15","RP20_CCG016238","A0A182GV15","A0A182GV15"
"7160.A0A182GV15","RP20_CCG016238","A0A182GV15","A0A182GV15"
"7160.A0A182GV15","RP20_CCG016238","A0A182GV15","A0A182GV15"
"7160.A0A182GV15","RP20_CCG016238","A0A182GV15","A0A182GV15"
"7160.A0A182GV54","RP20_CCG016301","A0A182GV54","A0A182GV54"
"7160.A0A182GVG0","RP20_CCG016448","A0A182GVG0","A0A182GVG0"
"7160.A0A182GVG6","RP20_CCG016454","A0A182GVG6","A0A182GVG6"
"7160.A0A182GVG6","RP20_CCG016454","A0A182GVG6","ARFGAP2"
"7160.A0A182GVG6","RP20_CCG016454","A0A182GVG6","ARFGAP2"
"7160.A0A182GVG6","RP20_CCG016454","A0A182GVG6","ARFGAP2"
"7160.A0A182GVG6","RP20_CCG016454","A0A182GVG6","ARFGAP2"
"7160.A0A182GVG6","RP20_CCG016454","A0A182GVG6","ARFGAP2"
"7160.A0A182GVL4","RP20_CCG016546","A0A182GVL4","A0A182GVL4"
"7160.A0A182GVN2","RP20_CCG016583","A0A182GVN2","RCOR3"
"7160.A0A182GVN2","RP20_CCG016583","A0A182GVN2","RCOR3"
"7160.A0A182GVN2","RP20_CCG016583","A0A182GVN2","RCOR3"
"7160.A0A182GVN2","RP20_CCG016583","A0A182GVN2","RCOR3"
"7160.A0A182GVN2","RP20_CCG016583","A0A182GVN2","RCOR3"
"7160.A0A182GWA7","RP20_CCG016956","A0A182GWA7","A0A182GWA7"
"7160.A0A182GWG4","RP20_CCG017036","A0A182GWG4","A0A182GWG4"
"7160.A0A182GX42","RP20_CCG017400","A0A182GX42","A0A182GX42"
"7160.A0A182GX42","RP20_CCG017400","A0A182GX42","A0A182GX42"
"7160.A0A182GX42","RP20_CCG017400","A0A182GX42","A0A182GX42"
"7160.A0A182GXI3","RP20_CCG017609","A0A182GXI3","A0A182GXI3"
"7160.A0A182GXI3","RP20_CCG017609","A0A182GXI3","A0A182GXI3"
"7160.A0A182GXI3","RP20_CCG017609","A0A182GXI3","A0A182GXI3"
"7160.A0A182GXI3","RP20_CCG017609","A0A182GXI3","A0A182GXI3"
"7160.A0A182GXI3","RP20_CCG017609","A0A182GXI3","A0A182GXI3"
"7160.A0A182GXI3","RP20_CCG017609","A0A182GXI3","A0A182GXI3"
"7160.A0A182GXI4","RP20_CCG017612","A0A182GXI4","A0A182GXI4"
"7160.A0A182GXI4","RP20_CCG017612","A0A182GXI4","A0A182GXI4"
"7160.A0A182GXI4","RP20_CCG017612","A0A182GXI4","A0A182GXI4"
"7160.A0A182GXI4","RP20_CCG017612","A0A182GXI4","sec61a1"
"7160.A0A182GXI4","RP20_CCG017612","A0A182GXI4","sec61a1"
"7160.A0A182GXI4","RP20_CCG017612","A0A182GXI4","sec61a1"
"7160.A0A182GXI4","RP20_CCG017612","A0A182GXI4","sec61a1"
"7160.A0A182GXI4","RP20_CCG017612","A0A182GXI4","sec61a1"
"7160.A0A182GXK9","RP20_CCG017656","A0A182GXK9","A0A182GXK9"
"7160.A0A182GXK9","RP20_CCG017656","A0A182GXK9","A0A182GXK9"
"7160.A0A182GY18","RP20_CCG017904","A0A182GY18","A0A182GY18"
"7160.A0A182GYJ6","RP20_CCG018204","A0A182GYJ6","A0A182GYJ6"
"7160.A0A182GYJ6","RP20_CCG018204","A0A182GYJ6","A0A182GYJ6"
"7160.A0A182GYL1","RP20_CCG018227","A0A182GYL1","A0A182GYL1"
"7160.A0A182GYQ3","RP20_CCG018285","A0A182GYQ3","A0A182GYQ3"
