microRNA	mRNA	energy	targetStart	targetEnd	score
aae-miR-932-5p	AALF016401-RA.1	-13.3	19144	19163	0.995852624557941
aae-miR-932-5p	AALF016401-RA.1	-11.5	20204	20220	0.999934930968403
aae-miR-932-5p	AALF001707-RA.1	-17	1200	1218	0.99131303549548
aae-miR-932-5p	AALF003459-RA.1	-13.53	44	79	0.997051386733249
aae-miR-932-5p	AALF025383-RA.1	-14.14	83	114	0.99757877298918
aae-miR-932-5p	AALF007527-RA.1	-17.83	6905	6949	0.99905064581473
aae-miR-932-5p	AALF013219-RA.1	-13.6	84	103	0.998436208697247
aae-miR-932-5p	AALF015242-RA.1	-13.8	44	65	0.995308233572286
aae-miR-932-5p	AALF008318-RA.1	-16.49	599	636	0.997309925147977
aae-miR-932-5p	AALF012754-RA.1	-10.4	354	376	0.999306991957473
aae-miR-932-5p	AALF018247-RA.1	-18.12	459	489	0.997051386733249
aae-miR-932-5p	AALF008962-RA.1	-13.2	2	18	0.991556693786075
aae-miR-932-5p	AALF022521-RA.1	-16.6	7072	7109	0.996625347598194
aae-miR-932-5p	AALF022521-RA.1	-11.56	10364	10397	0.995434379297057
aae-miR-932-5p	AALF022521-RA.1	-13.2	22404	22432	0.997051386733249
aae-miR-932-5p	AALF000914-RA.1	-11.39	26	64	0.997685233432284
aae-miR-932-5p	AALF021458-RA.1	-13	5897	5912	0.998563518799273
aae-miR-932-5p	AALF021458-RA.1	-11.9	29883	29898	0.997361573875677
aae-miR-932-5p	AALF021458-RA.1	-12.6	30272	30294	0.999959543567185
aae-miR-932-5p	AALF022841-RA.1	-15.6	3198	3216	0.995434379297057
aae-miR-932-5p	AALF022841-RA.1	-11.56	5563	5596	0.995434379297057
aae-miR-932-5p	AALF022841-RA.1	-12.73	8784	8818	0.997224257671773
aae-miR-932-5p	AALF008321-RA.1	-16.3	33	47	0.99849920495523
aae-miR-932-5p	AALF006843-RA.1	-13.52	320	352	0.99131303549548
aae-miR-932-5p	AALF007205-RA.1	-14.7	5080	5104	0.99402320479403
aae-miR-932-5p	AALF007205-RA.1	-13.7	7340	7370	0.997224257671773
aae-miR-932-5p	AALF007205-RA.1	-13.61	8792	8837	0.999689041541015
aae-miR-34-5p	AALF025948-RA.1	-15.5	5303	5330	0.99988858778822
aae-miR-34-5p	AALF027115-RA.1	-15.25	5641	5681	0.999510547221702
aae-miR-34-5p	AALF027115-RA.1	-17.8	6598	6620	0.998889797480917
aae-miR-34-5p	AALF004462-RA.1	-17.27	2167	2198	0.999875907354098
aae-miR-34-5p	AALF021885-RA.1	-17.4	104	127	0.99795259295187
aae-miR-34-5p	AALF010047-RA.1	-21.16	731	766	0.999638139034823
aae-miR-34-5p	AALF015389-RA.1	-22.5	15	39	0.994671171507135
aae-miR-34-5p	AALF025100-RA.1	-21.54	62	105	0.995434379297057
aae-miR-34-5p	AALF013643-RA.1	-16.2	90	106	0.998847001620281
aae-miR-34-5p	AALF014121-RA.1	-19.1	277	299	0.994381461909074
aae-miR-34-5p	AALF022987-RA.1	-17.66	1055	1090	0.994381461909074
aae-miR-34-5p	AALF012688-RA.1	-20.7	58	81	0.996107411985685
aae-miR-34-5p	AALF007520-RA.1	-18.1	11362	11384	0.992726998983238
aae-miR-34-5p	AALF027635-RA.1	-19.75	927	999	0.99400549711002
aae-miR-34-5p	AALF000277-RA.1	-21.7	41	80	0.999125527907125
aae-miR-34-5p	AALF004299-RA.1	-20.7	179	210	0.998272776005288
aae-miR-34-5p	AALF000432-RA.1	-16.49	1123	1154	0.999941021275583
aae-miR-34-5p	AALF017656-RA.1	-17.15	257	300	0.999371818945346
aae-miR-34-5p	AALF008616-RA.1	-22.54	125	158	0.9952629730322
aae-miR-34-5p	AALF008942-RA.1	-22.5	1795	1817	0.992726998983238
aae-miR-34-5p	AALF014961-RA.1	-14.9	6268	6282	0.999612145896276
aae-miR-34-5p	AALF015745-RA.1	-14.8	719	743	0.997224257671773
aae-miR-34-5p	AALF022771-RA.1	-16.47	15859	15910	0.999594869598436
aae-miR-34-5p	AALF013590-RA.1	-20.3	5	27	0.996969782080491
aae-miR-34-5p	AALF014163-RA.1	-16.7	1536	1559	0.99131303549548
aae-miR-34-5p	AALF013836-RA.1	-15.9	3917	3943	0.994381461909074
aae-miR-34-5p	AALF000101-RA.1	-20.68	1839	1892	0.999241106858142
aae-miR-34-5p	AALF002317-RA.1	-19.11	14304	14339	0.996388737477731
aae-miR-34-5p	AALF014692-RA.1	-21.05	428	471	0.998272776005288
aae-miR-34-5p	AALF012362-RA.1	-24.01	317	364	0.999889487217714
aae-miR-34-5p	AALF014727-RA.1	-17.1	12298	12363	0.999168026212853
aae-miR-34-5p	AALF019181-RA.1	-17.2	2	20	0.99256531891393
aae-miR-34-5p	AALF025880-RA.1	-19.39	111	152	0.996388737477731
aae-miR-34-5p	AALF021745-RA.1	-16.9	106	122	0.996711021837083
aae-miR-34-5p	AALF017164-RA.1	-16.66	1080	1137	0.999510547221702
aae-miR-34-5p	AALF001368-RA.1	-18.32	174	233	0.991578883734148
aae-miR-34-5p	AALF015481-RA.1	-19.41	165	200	0.993559701006237
aae-miR-34-5p	AALF015305-RA.1	-18.2	65	99	0.996808136586983
aae-miR-34-5p	AALF019010-RA.1	-18.1	857	882	0.994381461909074
aae-miR-34-5p	AALF012454-RA.1	-21.13	62	105	0.999482694107254
aae-miR-34-5p	AALF015582-RA.1	-20.5	19793	19819	0.99532256666713
aae-miR-34-5p	AALF002897-RA.1	-20.3	5	27	0.996969782080491
aae-miR-34-5p	AALF005848-RA.1	-20.41	115	166	0.999371818945346
aae-miR-34-5p	AALF021374-RA.1	-19.14	268	312	0.997145328072792
aae-miR-34-5p	AALF017793-RA.1	-18.4	6513	6551	0.999435980707144
aae-miR-34-5p	AALF017793-RA.1	-16.94	16916	16982	0.999758823678892
aae-miR-34-5p	AALF003693-RA.1	-17.1	9280	9314	0.994381461909074
aae-miR-34-5p	AALF024177-RA.1	-19.53	110	149	0.996388737477731
aae-miR-34-5p	AALF019797-RA.1	-18.6	137	157	0.992726998983238
aae-miR-34-5p	AALF001034-RA.1	-16.55	5803	5842	0.999536910918837
aae-miR-34-5p	AALF011857-RA.1	-19.1	124	142	0.991101192929277
aae-miR-34-5p	AALF028127-RA.1	-23.7	587	610	0.994671171507135
aae-miR-34-5p	AALF001505-RA.1	-19.25	2299	2344	0.999438897650203
aae-miR-34-5p	AALF019577-RA.1	-19.23	1059	1095	0.993972680874768
aae-miR-34-5p	AALF022524-RA.1	-20.7	2041	2063	0.994629027685669
aae-miR-34-5p	AALF019897-RA.1	-17.15	257	300	0.999594869598436
aae-miR-34-5p	AALF019692-RA.1	-16.6	13947	13964	0.996388737477731
aae-miR-34-5p	AALF000983-RA.1	-20.4	16840	16877	0.994687744891397
aae-miR-34-5p	AALF014445-RA.1	-18.56	8250	8326	0.999639193243778
aae-miR-34-5p	AALF020038-RA.1	-18.71	324	376	0.998416150608756
aae-miR-34-5p	AALF003037-RA.1	-23.3	120	145	0.999368169709791
aae-miR-34-5p	AALF019691-RA.1	-14.96	247	294	0.999822225209281
aae-miR-34-5p	AALF018300-RA.1	-15.55	8	55	0.999125527907125
aae-miR-1175-3p	AALF011532-RA.1	-22.47	4367	4402	0.997070406379866
aae-miR-1175-3p	AALF025948-RA.1	-14.06	14713	14750	0.99991763526212
aae-miR-1175-3p	AALF025948-RA.1	-17.3	15137	15176	0.998055334767354
aae-miR-1175-3p	AALF026317-RA.1	-14	1767	1779	0.999716049184399
aae-miR-1175-3p	AALF026317-RA.1	-14.87	2398	2465	0.999176113768441
aae-miR-1175-3p	AALF026317-RA.1	-16	3075	3098	0.999247637147805
aae-miR-1175-3p	AALF026317-RA.1	-16.12	3305	3343	0.999641658297435
aae-miR-1175-3p	AALF026317-RA.1	-13.8	3378	3401	0.999347087470735
aae-miR-1175-3p	AALF026317-RA.1	-17.51	3987	4010	0.999247637147805
aae-miR-1175-3p	AALF026317-RA.1	-16.12	4375	4409	0.999347087470735
aae-miR-1175-3p	AALF001345-RA.1	-14.9	174	197	0.999648676174141
aae-miR-1175-3p	AALF001345-RA.1	-15.1	3934	3964	0.995455039254614
aae-miR-1175-3p	AALF027115-RA.1	-11.63	3413	3443	0.999176113768441
aae-miR-1175-3p	AALF012319-RA.1	-16.57	181	217	0.998708456731137
aae-miR-1175-3p	AALF004459-RA.1	-13	593	620	0.994637106571349
aae-miR-1175-3p	AALF027432-RA.1	-11.65	266	314	0.999459555283648
aae-miR-1175-3p	AALF024898-RA.1	-14.1	703	734	0.99757877298918
aae-miR-1175-3p	AALF004462-RA.1	-15.03	979	1011	0.999459555283648
aae-miR-1175-3p	AALF004462-RA.1	-14.9	3079	3115	0.99905064581473
aae-miR-1175-3p	AALF001439-RA.1	-12.56	99	151	0.999742621034716
aae-miR-1175-3p	AALF023148-RA.1	-17.24	193	226	0.999390833423312
aae-miR-1175-3p	AALF025689-RA.1	-16.27	299	344	0.99905064581473
aae-miR-1175-3p	AALF013860-RA.1	-15.6	16	37	0.995961226174008
aae-miR-1175-3p	AALF023468-RA.1	-17	115	133	0.998637883700764
aae-miR-1175-3p	AALF012962-RA.1	-14.49	3707	3745	0.999869171786234
aae-miR-1175-3p	AALF027638-RA.1	-15.84	683	721	0.997238581396434
aae-miR-1175-3p	AALF006622-RA.1	-18.03	8	41	0.999834086565926
aae-miR-1175-3p	AALF002289-RA.1	-14.31	1032	1074	0.998967933608841
aae-miR-1175-3p	AALF003978-RA.1	-12.94	7760	7799	0.999641658297435
aae-miR-1175-3p	AALF003978-RA.1	-16.81	11676	11727	0.999347087470735
aae-miR-1175-3p	AALF011049-RA.1	-12	3741	3763	0.999658487181141
aae-miR-1175-3p	AALF010898-RA.1	-13.1	82	105	0.998753285789796
aae-miR-1175-3p	AALF007937-RA.1	-15.05	3644	3682	0.999754709545665
aae-miR-1175-3p	AALF004093-RA.1	-12.04	56	122	0.999689041541015
aae-miR-1175-3p	AALF023790-RA.1	-11.8	1418	1443	0.999461768186198
aae-miR-1175-3p	AALF012055-RA.1	-13.37	373	417	0.999497238319923
aae-miR-1175-3p	AALF018664-RA.1	-16	373	386	0.992517893419896
aae-miR-1175-3p	AALF000489-RA.1	-11.37	252	286	0.999167414324057
aae-miR-1175-3p	AALF025950-RA.1	-12.9	421	462	0.998187729470203
aae-miR-1175-3p	AALF007520-RA.1	-14.8	15401	15440	0.997361573875677
aae-miR-1175-3p	AALF027635-RA.1	-15.82	870	890	0.999689041541015
aae-miR-1175-3p	AALF024936-RA.1	-16.05	195	238	0.999891690077976
aae-miR-1175-3p	AALF016231-RA.1	-15.1	3798	3817	0.999347087470735
aae-miR-1175-3p	AALF005612-RA.1	-14.9	65	89	0.991759651730091
aae-miR-1175-3p	AALF007357-RA.1	-12.9	197	241	0.999908161193862
aae-miR-1175-3p	AALF018296-RA.1	-11.92	121	162	0.998427062078888
aae-miR-1175-3p	AALF010473-RA.1	-11.85	60	98	0.999742621034716
aae-miR-1175-3p	AALF022348-RA.1	-14.8	938	965	0.996423745592297
aae-miR-1175-3p	AALF002219-RA.1	-16.9	7559	7580	0.996423745592297
aae-miR-1175-3p	AALF006720-RA.1	-12.36	371	424	0.99905064581473
aae-miR-1175-3p	AALF010617-RA.1	-11.8	737	755	0.999347087470735
aae-miR-1175-3p	AALF023199-RA.1	-10.9	1759	1787	0.998187729470203
aae-miR-1175-3p	AALF022816-RA.1	-13.39	317	382	0.999875907354098
aae-miR-1175-3p	AALF014213-RA.1	-15.55	13	52	0.999626006644599
aae-miR-1175-3p	AALF012626-RA.1	-14.85	5723	5767	0.999796056573155
aae-miR-1175-3p	AALF012626-RA.1	-15.4	9842	9867	0.996423745592297
aae-miR-1175-3p	AALF007683-RA.1	-13.19	11507	11583	0.999757645150888
aae-miR-1175-3p	AALF007683-RA.1	-13.71	17845	17878	0.999653266837201
aae-miR-1175-3p	AALF013157-RA.1	-12.6	5091	5103	0.999247637147805
aae-miR-1175-3p	AALF023558-RA.1	-13.35	656	698	0.998990476280721
aae-miR-1175-3p	AALF017397-RA.1	-14.5	633	662	0.999461768186198
aae-miR-1175-3p	AALF017552-RA.1	-13.86	3453	3480	0.998836770884667
aae-miR-1175-3p	AALF000324-RA.1	-12.8	453	487	0.999569022407314
aae-miR-1175-3p	AALF018805-RA.1	-12.8	1510	1532	0.992661801954766
aae-miR-1175-3p	AALF006348-RA.1	-12.87	246	269	0.997371115457125
aae-miR-1175-3p	AALF028381-RA.1	-14.3	327	357	0.997224257671773
aae-miR-1175-3p	AALF001650-RA.1	-10.43	9112	9144	0.999039862516922
aae-miR-1175-3p	AALF007988-RA.1	-16.12	15956	16010	0.995455039254614
aae-miR-1175-3p	AALF014961-RA.1	-10.44	8957	8982	0.999125527907125
aae-miR-1175-3p	AALF015221-RA.1	-19.15	904	955	0.998840157009357
aae-miR-1175-3p	AALF009895-RA.1	-12.5	522	540	0.998563518799273
aae-miR-1175-3p	AALF015594-RA.1	-11.59	581	637	0.999827220162893
aae-miR-1175-3p	AALF009997-RA.1	-16.2	53	82	0.995106293349215
aae-miR-1175-3p	AALF014313-RA.1	-13.2	277	322	0.999732391281753
aae-miR-1175-3p	AALF010459-RA.1	-12.1	344	362	0.999325105814371
aae-miR-1175-3p	AALF001269-RA.1	-12.8	4298	4325	0.997915882928701
aae-miR-1175-3p	AALF022771-RA.1	-17.21	1873	1910	0.999823752361028
aae-miR-1175-3p	AALF011997-RA.1	-13.05	1657	1692	0.999958469650536
aae-miR-1175-3p	AALF014735-RA.1	-14	186	205	0.999879650414076
aae-miR-1175-3p	AALF013619-RA.1	-10.95	260	296	0.998427062078888
aae-miR-1175-3p	AALF008785-RA.1	-11.91	2494	2542	0.999693651753212
aae-miR-1175-3p	AALF008785-RA.1	-14.61	5816	5855	0.996423745592297
aae-miR-1175-3p	AALF008785-RA.1	-13.25	21107	21150	0.999318012653624
aae-miR-1175-3p	AALF008785-RA.1	-14.15	21758	21802	0.997371115457125
aae-miR-1175-3p	AALF008785-RA.1	-11.8	26466	26489	0.996828231133708
aae-miR-1175-3p	AALF008785-RA.1	-12	30110	30132	0.994410373149096
aae-miR-1175-3p	AALF018436-RA.1	-18.13	1096	1127	0.999518675981259
aae-miR-1175-3p	AALF005399-RA.1	-12.5	103	125	0.999607146058427
aae-miR-1175-3p	AALF010613-RA.1	-15.3	1093	1118	0.99131303549548
aae-miR-1175-3p	AALF012791-RA.1	-16.8	137	159	0.999641658297435
aae-miR-1175-3p	AALF014156-RA.1	-14.4	509	561	0.992829205690873
aae-miR-1175-3p	AALF006556-RA.1	-14.8	6123	6168	0.99905064581473
aae-miR-1175-3p	AALF028469-RA.1	-15.16	6702	6749	0.999837955863172
aae-miR-1175-3p	AALF020428-RA.1	-19.92	9968	10006	0.996971601123472
aae-miR-1175-3p	AALF002318-RA.1	-11.9	723	750	0.995701643253406
aae-miR-1175-3p	AALF027786-RA.1	-12	40	49	0.999719004322568
aae-miR-1175-3p	AALF001315-RA.1	-11.49	588	626	0.998967933608841
aae-miR-1175-3p	AALF019021-RA.1	-12.4	1301	1318	0.999800514772406
aae-miR-1175-3p	AALF001424-RA.1	-14.6	8	31	0.999689041541015
aae-miR-1175-3p	AALF028052-RA.1	-12.5	1218	1247	0.998753285789796
aae-miR-1175-3p	AALF002317-RA.1	-15.55	3902	3939	0.999482192558365
aae-miR-1175-3p	AALF027144-RA.1	-16.1	1063	1098	0.999693651753212
aae-miR-1175-3p	AALF027144-RA.1	-19.8	1204	1235	0.994637106571349
aae-miR-1175-3p	AALF027144-RA.1	-12.9	1353	1365	0.997164272486374
aae-miR-1175-3p	AALF027144-RA.1	-12.6	1651	1663	0.997164272486374
aae-miR-1175-3p	AALF027144-RA.1	-14.1	1725	1771	0.999542114427819
aae-miR-1175-3p	AALF027144-RA.1	-17.3	2462	2498	0.999347087470735
aae-miR-1175-3p	AALF027144-RA.1	-15.25	2533	2574	0.999689041541015
aae-miR-1175-3p	AALF027144-RA.1	-12.7	6437	6456	0.99131303549548
aae-miR-1175-3p	AALF027144-RA.1	-14.42	7229	7251	0.999300086035647
aae-miR-1175-3p	AALF014727-RA.1	-16.81	1788	1839	0.999629881924183
aae-miR-1175-3p	AALF014727-RA.1	-15.8	6861	6905	0.999641658297435
aae-miR-1175-3p	AALF014727-RA.1	-19.1	11135	11155	0.993036218225341
aae-miR-1175-3p	AALF011774-RA.1	-17.3	266	291	0.995434379297057
aae-miR-1175-3p	AALF013614-RA.1	-18.41	1114	1160	0.999537490754218
aae-miR-1175-3p	AALF010242-RA.1	-13.41	504	524	0.999830604553433
aae-miR-1175-3p	AALF010242-RA.1	-13.01	10735	10784	0.993918839860367
aae-miR-1175-3p	AALF016837-RA.1	-18.89	142	176	0.996971601123472
aae-miR-1175-3p	AALF011195-RA.1	-11.03	284	347	0.999318012653624
aae-miR-1175-3p	AALF006763-RA.1	-15.43	44	100	0.997638876111141
aae-miR-1175-3p	AALF003955-RA.1	-12.88	7	68	0.999774381935174
aae-miR-1175-3p	AALF017417-RA.1	-12.9	222	244	0.99757877298918
aae-miR-1175-3p	AALF003159-RA.1	-10.8	1898	1929	0.999241106858142
aae-miR-1175-3p	AALF003159-RA.1	-11.4	5833	5844	0.999685140366328
aae-miR-1175-3p	AALF019489-RA.1	-11.49	590	628	0.998967933608841
aae-miR-1175-3p	AALF025297-RA.1	-13.2	255	272	0.999709208772836
aae-miR-1175-3p	AALF025297-RA.1	-10.7	4089	4114	0.999241106858142
aae-miR-1175-3p	AALF018419-RA.1	-14.67	127	158	0.998753285789796
aae-miR-1175-3p	AALF013777-RA.1	-14.41	85	109	0.998630954416852
aae-miR-1175-3p	AALF016469-RA.1	-16	2503	2526	0.998563518799273
aae-miR-1175-3p	AALF016469-RA.1	-16.25	2798	2845	0.999176113768441
aae-miR-1175-3p	AALF015582-RA.1	-12.45	1165	1187	0.999908161193862
aae-miR-1175-3p	AALF015582-RA.1	-13.29	1521	1551	0.999832030956329
aae-miR-1175-3p	AALF015582-RA.1	-13.35	5110	5157	0.999671114412582
aae-miR-1175-3p	AALF011447-RA.1	-14.8	177	202	0.993186854272949
aae-miR-1175-3p	AALF025807-RA.1	-16.5	62	92	0.991396926885564
aae-miR-1175-3p	AALF014466-RA.1	-12.1	75	102	0.999827220162893
aae-miR-1175-3p	AALF023646-RA.1	-18.5	101	132	0.996423745592297
aae-miR-1175-3p	AALF018418-RA.1	-13.46	708	743	0.99201312353571
aae-miR-1175-3p	AALF027460-RA.1	-12.9	550	573	0.999517199040798
aae-miR-1175-3p	AALF004698-RA.1	-13.13	367	405	0.99905064581473
aae-miR-1175-3p	AALF023599-RA.1	-18.9	1	28	0.999541712598995
aae-miR-1175-3p	AALF025450-RA.1	-13.4	120	146	0.997745641215658
aae-miR-1175-3p	AALF011759-RA.1	-12.66	128	184	0.999666065525315
aae-miR-1175-3p	AALF007967-RA.1	-14.35	1262	1298	0.999459555283648
aae-miR-1175-3p	AALF016840-RA.1	-12.7	249	270	0.999790693114661
aae-miR-1175-3p	AALF008082-RA.1	-12.9	197	241	0.999837955863172
aae-miR-1175-3p	AALF021374-RA.1	-11.11	5222	5278	0.998697802873895
aae-miR-1175-3p	AALF020156-RA.1	-18.2	85	108	0.992517893419896
aae-miR-1175-3p	AALF000354-RA.1	-10.7	1271	1288	0.998427062078888
aae-miR-1175-3p	AALF017793-RA.1	-15.6	2402	2423	0.991108864938499
aae-miR-1175-3p	AALF017793-RA.1	-12.92	3727	3750	0.999532927044629
aae-miR-1175-3p	AALF017793-RA.1	-17.3	4029	4051	0.995746009322979
aae-miR-1175-3p	AALF017793-RA.1	-14.9	11391	11413	0.99757877298918
aae-miR-1175-3p	AALF017793-RA.1	-12.87	22765	22786	0.999810281181757
aae-miR-1175-3p	AALF017793-RA.1	-14.6	27962	27986	0.995455039254614
aae-miR-1175-3p	AALF026969-RA.1	-11	723	731	0.999739391874147
aae-miR-1175-3p	AALF026969-RA.1	-15.7	1545	1555	0.997677342816456
aae-miR-1175-3p	AALF003693-RA.1	-11.64	20243	20277	0.998187729470203
aae-miR-1175-3p	AALF012017-RA.1	-10.45	753	795	0.998753285789796
aae-miR-1175-3p	AALF025599-RA.1	-11.7	181	196	0.997164272486374
aae-miR-1175-3p	AALF022171-RA.1	-17.8	124	145	0.996423745592297
aae-miR-1175-3p	AALF016683-RA.1	-11.5	534	564	0.998663595315802
aae-miR-1175-3p	AALF013868-RA.1	-14.31	349	411	0.99839464037686
aae-miR-1175-3p	AALF026228-RA.1	-12.2	6600	6618	0.999641658297435
aae-miR-1175-3p	AALF021481-RA.1	-17.67	76	117	0.997786901709632
aae-miR-1175-3p	AALF005377-RA.1	-12.5	2177	2206	0.999293090225055
aae-miR-1175-3p	AALF005377-RA.1	-12.3	24839	24861	0.995434379297057
aae-miR-1175-3p	AALF023282-RA.1	-17.8	124	145	0.996423745592297
aae-miR-1175-3p	AALF023282-RA.1	-10.89	626	644	0.99987160107563
aae-miR-1175-3p	AALF016471-RA.1	-16	2215	2233	0.996423745592297
aae-miR-1175-3p	AALF027188-RA.1	-19.8	6451	6474	0.997237115863297
aae-miR-1175-3p	AALF001034-RA.1	-11.47	4522	4567	0.998697802873895
aae-miR-1175-3p	AALF001034-RA.1	-15.7	6431	6470	0.999300086035647
aae-miR-1175-3p	AALF012980-RA.1	-14.1	413	429	0.997361573875677
aae-miR-1175-3p	AALF016041-RA.1	-17.97	436	474	0.998765571591298
aae-miR-1175-3p	AALF010428-RA.1	-11.66	161	179	0.999796056573155
aae-miR-1175-3p	AALF016199-RA.1	-16.7	106	117	0.998026393517395
aae-miR-1175-3p	AALF018617-RA.1	-14.1	647	665	0.991396926885564
aae-miR-1175-3p	AALF023105-RA.1	-14.6	12623	12659	0.998940814618558
aae-miR-1175-3p	AALF023105-RA.1	-11	14638	14720	0.999760071373211
aae-miR-1175-3p	AALF004045-RA.1	-12.5	103	125	0.999627094383717
aae-miR-1175-3p	AALF015882-RA.1	-14.62	52	83	0.997015869315279
aae-miR-1175-3p	AALF023738-RA.1	-13.41	2039	2088	0.999318012653624
aae-miR-1175-3p	AALF023738-RA.1	-15.01	2271	2320	0.999318012653624
aae-miR-1175-3p	AALF023738-RA.1	-17.21	2674	2698	0.992517893419896
aae-miR-1175-3p	AALF023738-RA.1	-11.87	3616	3639	0.999318012653624
aae-miR-1175-3p	AALF007955-RA.1	-12.7	568	604	0.999972764669921
aae-miR-1175-3p	AALF020574-RA.1	-14.6	278	297	0.995961226174008
aae-miR-1175-3p	AALF020574-RA.1	-17.2	11279	11322	0.999689041541015
aae-miR-1175-3p	AALF013974-RA.1	-11.23	431	465	0.999125527907125
aae-miR-1175-3p	AALF015564-RA.1	-15.2	386	411	0.997361573875677
aae-miR-1175-3p	AALF011598-RA.1	-14.61	822	878	0.999602655047595
aae-miR-1175-3p	AALF019692-RA.1	-15.2	7345	7380	0.999739391874147
aae-miR-1175-3p	AALF019692-RA.1	-19.15	8197	8240	0.99905064581473
aae-miR-1175-3p	AALF019692-RA.1	-16.42	10817	10863	0.999176113768441
aae-miR-1175-3p	AALF000983-RA.1	-17.8	385	402	0.992311789072744
aae-miR-1175-3p	AALF000983-RA.1	-13.4	9613	9635	0.996423745592297
aae-miR-1175-3p	AALF000983-RA.1	-16.31	11398	11422	0.992517893419896
aae-miR-1175-3p	AALF000983-RA.1	-16.02	14389	14413	0.999798011818828
aae-miR-1175-3p	AALF018411-RA.1	-13.15	149	189	0.999842645638129
aae-miR-1175-3p	AALF014445-RA.1	-16.65	1751	1797	0.998274457999627
aae-miR-1175-3p	AALF014445-RA.1	-13.2	2945	2969	0.999716049184399
aae-miR-1175-3p	AALF014445-RA.1	-15.2	4592	4618	0.99905064581473
aae-miR-1175-3p	AALF014445-RA.1	-15.21	4694	4738	0.999739391874147
aae-miR-1175-3p	AALF014445-RA.1	-16.2	6371	6407	0.999685140366328
aae-miR-1175-3p	AALF004202-RA.1	-16.1	54	75	0.994986425776211
aae-miR-1175-3p	AALF001556-RA.1	-15.76	569	604	0.999629881924183
aae-miR-1175-3p	AALF016401-RA.1	-13.37	3698	3744	0.999689041541015
aae-miR-1175-3p	AALF016401-RA.1	-10.3	23513	23526	0.99968657119881
aae-miR-1175-3p	AALF001094-RA.1	-18	89	110	0.991187005909185
aae-miR-1175-3p	AALF001707-RA.1	-15.22	5834	5883	0.999938865073696
aae-miR-1175-3p	AALF001707-RA.1	-11.6	7223	7245	0.998836770884667
aae-miR-1175-3p	AALF007527-RA.1	-16.6	3695	3710	0.992517893419896
aae-miR-1175-3p	AALF004148-RA.1	-16.01	142	178	0.996423745592297
aae-miR-1175-3p	AALF018786-RA.1	-15.8	359	379	0.997799390426772
aae-miR-1175-3p	AALF015869-RA.1	-11.93	2218	2254	0.998014212367488
aae-miR-1175-3p	AALF022475-RA.1	-17.95	614	651	0.999176113768441
aae-miR-1175-3p	AALF022521-RA.1	-17	5948	5983	0.999823752361028
aae-miR-1175-3p	AALF022521-RA.1	-14.1	23184	23209	0.999863094122807
aae-miR-1175-3p	AALF022521-RA.1	-12.72	24895	24931	0.999689041541015
aae-miR-1175-3p	AALF022521-RA.1	-18.07	25080	25114	0.997324241323043
aae-miR-1175-3p	AALF022521-RA.1	-15.01	26925	26969	0.999318012653624
aae-miR-1175-3p	AALF022521-RA.1	-14.6	31210	31232	0.999016532571793
aae-miR-1175-3p	AALF022521-RA.1	-14.45	35501	35552	0.998836770884667
aae-miR-1175-3p	AALF022521-RA.1	-12.02	38201	38249	0.999562435108942
aae-miR-1175-3p	AALF027074-RA.1	-14.4	383	422	0.997361573875677
aae-miR-1175-3p	AALF021458-RA.1	-16.25	15113	15151	0.999196512493806
aae-miR-1175-3p	AALF021458-RA.1	-11.7	29380	29402	0.999646910247842
aae-miR-1175-3p	AALF010110-RA.1	-15.5	5	23	0.999279144504735
aae-miR-1175-3p	AALF007205-RA.1	-10.8	2142	2150	0.999739391874147
aae-miR-1175-3p	AALF007205-RA.1	-12.73	9976	10008	0.999641658297435
aae-miR-999-3p	AALF012901-RA.1	-12.02	1718	1754	0.999432817063108
aae-miR-999-3p	AALF023998-RA.1	-10.67	2	34	0.999176113768441
aae-miR-999-3p	AALF007947-RA.1	-12.49	140	161	0.996971601123472
aae-miR-999-3p	AALF021784-RA.1	-13.2	20	38	0.999148380832566
aae-miR-999-3p	AALF027115-RA.1	-9.4	6408	6431	0.99254149749304
aae-miR-999-3p	AALF027115-RA.1	-13.93	10901	10937	0.997766083195855
aae-miR-999-3p	AALF012319-RA.1	-12.6	274	291	0.998368666375444
aae-miR-999-3p	AALF012319-RA.1	-12.31	7184	7237	0.999804218672933
aae-miR-999-3p	AALF012319-RA.1	-15.33	8575	8618	0.999014870024361
aae-miR-999-3p	AALF012319-RA.1	-11.8	16973	16998	0.992419059795707
aae-miR-999-3p	AALF012319-RA.1	-15.63	17370	17404	0.999909971448928
aae-miR-999-3p	AALF004459-RA.1	-14.4	5255	5278	0.995124147178571
aae-miR-999-3p	AALF021886-RA.1	-11.6	311	325	0.998080591688632
aae-miR-999-3p	AALF015560-RA.1	-14.35	215	256	0.998427062078888
aae-miR-999-3p	AALF005370-RA.1	-11.8	240	260	0.995434379297057
aae-miR-999-3p	AALF000186-RA.1	-9.87	274	320	0.999960784400955
aae-miR-999-3p	AALF011530-RA.1	-14.3	159	179	0.993515288866996
aae-miR-999-3p	AALF009737-RA.1	-13.3	7801	7826	0.993036218225341
aae-miR-999-3p	AALF010259-RA.1	-12.59	2644	2681	0.997402006999724
aae-miR-999-3p	AALF012962-RA.1	-12.1	3198	3222	0.999646910247842
aae-miR-999-3p	AALF003603-RA.1	-11.31	1489	1521	0.999821356442729
