microRNA	mRNA	energy	targetStart	targetEnd	score
aae-miR-932-5p	AALF022521-RA.1	-11.56	10364	10397	0.9954343792970568
aae-miR-932-5p	AALF022521-RA.1	-13.2	22404	22432	0.9970513867332492
aae-miR-932-5p	AALF000914-RA.1	-11.39	26	64	0.9976852334322838
aae-miR-932-5p	AALF021458-RA.1	-13.0	5897	5912	0.9985635187992732
aae-miR-932-5p	AALF021458-RA.1	-11.9	29883	29898	0.9973615738756767
aae-miR-932-5p	AALF021458-RA.1	-12.6	30272	30294	0.9999595435671846
aae-miR-932-5p	AALF022841-RA.1	-15.6	3198	3216	0.9954343792970568
aae-miR-932-5p	AALF022841-RA.1	-11.56	5563	5596	0.9954343792970568
aae-miR-932-5p	AALF022841-RA.1	-12.73	8784	8818	0.9972242576717733
aae-miR-932-5p	AALF008321-RA.1	-16.3	33	47	0.9984992049552295
aae-miR-932-5p	AALF006843-RA.1	-13.52	320	352	0.9913130354954798
aae-miR-932-5p	AALF007205-RA.1	-14.7	5080	5104	0.9940232047940301
aae-miR-932-5p	AALF007205-RA.1	-13.7	7340	7370	0.9972242576717733
aae-miR-932-5p	AALF007205-RA.1	-13.61	8792	8837	0.9996890415410149
aae-miR-34-5p	AALF025948-RA.1	-15.5	5303	5330	0.9998885877882198
aae-miR-34-5p	AALF027115-RA.1	-15.25	5641	5681	0.9995105472217024
aae-miR-34-5p	AALF027115-RA.1	-17.8	6598	6620	0.9988897974809169
aae-miR-34-5p	AALF004462-RA.1	-17.27	2167	2198	0.9998759073540986
aae-miR-34-5p	AALF021885-RA.1	-17.4	104	127	0.9979525929518701
aae-miR-34-5p	AALF010047-RA.1	-21.16	731	766	0.9996381390348231
aae-miR-34-5p	AALF015389-RA.1	-22.5	15	39	0.9946711715071349
aae-miR-34-5p	AALF025100-RA.1	-21.54	62	105	0.9954343792970568
aae-miR-34-5p	AALF013643-RA.1	-16.2	90	106	0.9988470016202807
aae-miR-34-5p	AALF014121-RA.1	-19.1	277	299	0.9943814619090738
aae-miR-34-5p	AALF022987-RA.1	-17.66	1055	1090	0.9943814619090738
aae-miR-34-5p	AALF012688-RA.1	-20.7	58	81	0.9961074119856852
aae-miR-34-5p	AALF007520-RA.1	-18.1	11362	11384	0.9927269989832379
aae-miR-34-5p	AALF027635-RA.1	-19.75	927	999	0.9940054971100196
aae-miR-34-5p	AALF000277-RA.1	-21.7	41	80	0.9991255279071245
aae-miR-34-5p	AALF004299-RA.1	-20.7	179	210	0.9982727760052879
aae-miR-34-5p	AALF000432-RA.1	-16.49	1123	1154	0.9999410212755835
aae-miR-34-5p	AALF017656-RA.1	-17.15	257	300	0.9993718189453455
aae-miR-34-5p	AALF008616-RA.1	-22.54	125	158	0.9952629730321999
aae-miR-34-5p	AALF008942-RA.1	-22.5	1795	1817	0.9927269989832379
aae-miR-34-5p	AALF014961-RA.1	-14.9	6268	6282	0.9996121458962761
aae-miR-34-5p	AALF015745-RA.1	-14.8	719	743	0.9972242576717733
aae-miR-34-5p	AALF022771-RA.1	-16.47	15859	15910	0.9995948695984364
aae-miR-34-5p	AALF013590-RA.1	-20.3	5	27	0.9969697820804911
aae-miR-34-5p	AALF014163-RA.1	-16.7	1536	1559	0.9913130354954798
aae-miR-34-5p	AALF013836-RA.1	-15.9	3917	3943	0.9943814619090738
aae-miR-34-5p	AALF000101-RA.1	-20.68	1839	1892	0.9992411068581416
aae-miR-34-5p	AALF002317-RA.1	-19.11	14304	14339	0.996388737477731
aae-miR-34-5p	AALF014692-RA.1	-21.05	428	471	0.9982727760052879
aae-miR-34-5p	AALF012362-RA.1	-24.01	317	364	0.9998894872177143
aae-miR-34-5p	AALF014727-RA.1	-17.1	12298	12363	0.9991680262128528
aae-miR-34-5p	AALF019181-RA.1	-17.2	2	20	0.99256531891393
aae-miR-34-5p	AALF025880-RA.1	-19.39	111	152	0.996388737477731
aae-miR-34-5p	AALF021745-RA.1	-16.9	106	122	0.9967110218370828
aae-miR-34-5p	AALF017164-RA.1	-16.66	1080	1137	0.9995105472217024
aae-miR-34-5p	AALF001368-RA.1	-18.32	174	233	0.9915788837341483
aae-miR-34-5p	AALF015481-RA.1	-19.41	165	200	0.9935597010062369
aae-miR-34-5p	AALF015305-RA.1	-18.2	65	99	0.9968081365869825
aae-miR-34-5p	AALF019010-RA.1	-18.1	857	882	0.9943814619090738
aae-miR-34-5p	AALF012454-RA.1	-21.13	62	105	0.9994826941072543
aae-miR-34-5p	AALF015582-RA.1	-20.5	19793	19819	0.9953225666671296
aae-miR-34-5p	AALF002897-RA.1	-20.3	5	27	0.9969697820804911
aae-miR-34-5p	AALF005848-RA.1	-20.41	115	166	0.9993718189453455
aae-miR-34-5p	AALF021374-RA.1	-19.14	268	312	0.9971453280727922
aae-miR-34-5p	AALF017793-RA.1	-18.4	6513	6551	0.9994359807071442
aae-miR-34-5p	AALF017793-RA.1	-16.94	16916	16982	0.999758823678892
aae-miR-34-5p	AALF003693-RA.1	-17.1	9280	9314	0.9943814619090738
aae-miR-34-5p	AALF024177-RA.1	-19.53	110	149	0.996388737477731
aae-miR-34-5p	AALF019797-RA.1	-18.6	137	157	0.9927269989832379
aae-miR-34-5p	AALF001034-RA.1	-16.55	5803	5842	0.9995369109188371
aae-miR-34-5p	AALF011857-RA.1	-19.1	124	142	0.9911011929292767
aae-miR-34-5p	AALF028127-RA.1	-23.7	587	610	0.9946711715071349
aae-miR-34-5p	AALF001505-RA.1	-19.25	2299	2344	0.999438897650203
aae-miR-34-5p	AALF019577-RA.1	-19.23	1059	1095	0.9939726808747679
aae-miR-34-5p	AALF022524-RA.1	-20.7	2041	2063	0.9946290276856694
aae-miR-34-5p	AALF019897-RA.1	-17.15	257	300	0.9995948695984364
aae-miR-34-5p	AALF019692-RA.1	-16.6	13947	13964	0.996388737477731
aae-miR-34-5p	AALF000983-RA.1	-20.4	16840	16877	0.9946877448913968
aae-miR-34-5p	AALF014445-RA.1	-18.56	8250	8326	0.9996391932437778
aae-miR-34-5p	AALF020038-RA.1	-18.71	324	376	0.9984161506087561
aae-miR-34-5p	AALF003037-RA.1	-23.3	120	145	0.9993681697097911
aae-miR-34-5p	AALF019691-RA.1	-14.96	247	294	0.9998222252092811
aae-miR-34-5p	AALF018300-RA.1	-15.55	8	55	0.9991255279071245
aae-miR-1175-3p	AALF011532-RA.1	-22.47	4367	4402	0.9970704063798658
aae-miR-1175-3p	AALF025948-RA.1	-14.06	14713	14750	0.9999176352621203
aae-miR-1175-3p	AALF025948-RA.1	-17.3	15137	15176	0.998055334767354
aae-miR-1175-3p	AALF026317-RA.1	-14.0	1767	1779	0.9997160491843986
aae-miR-1175-3p	AALF026317-RA.1	-14.87	2398	2465	0.9991761137684413
aae-miR-1175-3p	AALF026317-RA.1	-16.0	3075	3098	0.9992476371478054
aae-miR-1175-3p	AALF026317-RA.1	-16.12	3305	3343	0.9996416582974353
aae-miR-1175-3p	AALF026317-RA.1	-13.8	3378	3401	0.9993470874707345
aae-miR-1175-3p	AALF026317-RA.1	-17.51	3987	4010	0.9992476371478054
aae-miR-1175-3p	AALF026317-RA.1	-16.12	4375	4409	0.9993470874707345
aae-miR-1175-3p	AALF001345-RA.1	-14.9	174	197	0.9996486761741412
aae-miR-1175-3p	AALF001345-RA.1	-15.1	3934	3964	0.9954550392546138
aae-miR-1175-3p	AALF027115-RA.1	-11.63	3413	3443	0.9991761137684413
aae-miR-1175-3p	AALF012319-RA.1	-16.57	181	217	0.9987084567311372
aae-miR-1175-3p	AALF004459-RA.1	-13.0	593	620	0.9946371065713489
aae-miR-1175-3p	AALF027432-RA.1	-11.65	266	314	0.999459555283648
aae-miR-1175-3p	AALF024898-RA.1	-14.1	703	734	0.9975787729891801
aae-miR-1175-3p	AALF004462-RA.1	-15.03	979	1011	0.999459555283648
aae-miR-1175-3p	AALF004462-RA.1	-14.9	3079	3115	0.9990506458147298
aae-miR-1175-3p	AALF001439-RA.1	-12.56	99	151	0.9997426210347159
aae-miR-1175-3p	AALF023148-RA.1	-17.24	193	226	0.9993908334233123
aae-miR-1175-3p	AALF025689-RA.1	-16.27	299	344	0.9990506458147298
aae-miR-1175-3p	AALF013860-RA.1	-15.6	16	37	0.9959612261740084
aae-miR-1175-3p	AALF023468-RA.1	-17.0	115	133	0.9986378837007641
aae-miR-1175-3p	AALF012962-RA.1	-14.49	3707	3745	0.9998691717862336
aae-miR-1175-3p	AALF027638-RA.1	-15.84	683	721	0.9972385813964337
aae-miR-1175-3p	AALF006622-RA.1	-18.03	8	41	0.9998340865659259
aae-miR-1175-3p	AALF002289-RA.1	-14.31	1032	1074	0.9989679336088413
aae-miR-1175-3p	AALF003978-RA.1	-12.94	7760	7799	0.9996416582974353
aae-miR-1175-3p	AALF003978-RA.1	-16.81	11676	11727	0.9993470874707345
aae-miR-1175-3p	AALF011049-RA.1	-12.0	3741	3763	0.999658487181141
aae-miR-1175-3p	AALF010898-RA.1	-13.1	82	105	0.9987532857897963
aae-miR-1175-3p	AALF007937-RA.1	-15.05	3644	3682	0.9997547095456653
aae-miR-1175-3p	AALF004093-RA.1	-12.04	56	122	0.9996890415410149
aae-miR-1175-3p	AALF023790-RA.1	-11.8	1418	1443	0.9994617681861983
aae-miR-1175-3p	AALF012055-RA.1	-13.37	373	417	0.9994972383199228
aae-miR-1175-3p	AALF018664-RA.1	-16.0	373	386	0.9925178934198962
aae-miR-1175-3p	AALF000489-RA.1	-11.37	252	286	0.999167414324057
aae-miR-1175-3p	AALF025950-RA.1	-12.9	421	462	0.9981877294702025
aae-miR-1175-3p	AALF007520-RA.1	-14.8	15401	15440	0.9973615738756767
aae-miR-1175-3p	AALF027635-RA.1	-15.82	870	890	0.9996890415410149
aae-miR-1175-3p	AALF024936-RA.1	-16.05	195	238	0.9998916900779758
aae-miR-1175-3p	AALF016231-RA.1	-15.1	3798	3817	0.9993470874707345
aae-miR-1175-3p	AALF005612-RA.1	-14.9	65	89	0.9917596517300906
aae-miR-1175-3p	AALF007357-RA.1	-12.9	197	241	0.999908161193862
aae-miR-1175-3p	AALF018296-RA.1	-11.92	121	162	0.998427062078888
aae-miR-1175-3p	AALF010473-RA.1	-11.85	60	98	0.9997426210347159
aae-miR-1175-3p	AALF022348-RA.1	-14.8	938	965	0.9964237455922971
aae-miR-1175-3p	AALF002219-RA.1	-16.9	7559	7580	0.9964237455922971
aae-miR-1175-3p	AALF006720-RA.1	-12.36	371	424	0.9990506458147298
aae-miR-1175-3p	AALF010617-RA.1	-11.8	737	755	0.9993470874707345
aae-miR-1175-3p	AALF023199-RA.1	-10.9	1759	1787	0.9981877294702025
aae-miR-1175-3p	AALF022816-RA.1	-13.39	317	382	0.9998759073540986
aae-miR-1175-3p	AALF014213-RA.1	-15.55	13	52	0.9996260066445991
aae-miR-1175-3p	AALF012626-RA.1	-14.85	5723	5767	0.999796056573155
aae-miR-1175-3p	AALF012626-RA.1	-15.4	9842	9867	0.9964237455922971
aae-miR-1175-3p	AALF007683-RA.1	-13.19	11507	11583	0.9997576451508878
aae-miR-1175-3p	AALF007683-RA.1	-13.71	17845	17878	0.9996532668372012
aae-miR-1175-3p	AALF013157-RA.1	-12.6	5091	5103	0.9992476371478054
aae-miR-1175-3p	AALF023558-RA.1	-13.35	656	698	0.9989904762807207
aae-miR-1175-3p	AALF017397-RA.1	-14.5	633	662	0.9994617681861983
aae-miR-1175-3p	AALF017552-RA.1	-13.86	3453	3480	0.9988367708846665
aae-miR-1175-3p	AALF000324-RA.1	-12.8	453	487	0.9995690224073137
aae-miR-1175-3p	AALF018805-RA.1	-12.8	1510	1532	0.9926618019547663
aae-miR-1175-3p	AALF006348-RA.1	-12.87	246	269	0.9973711154571252
aae-miR-1175-3p	AALF028381-RA.1	-14.3	327	357	0.9972242576717733
aae-miR-1175-3p	AALF001650-RA.1	-10.43	9112	9144	0.9990398625169218
aae-miR-1175-3p	AALF007988-RA.1	-16.12	15956	16010	0.9954550392546138
aae-miR-1175-3p	AALF014961-RA.1	-10.44	8957	8982	0.9991255279071245
aae-miR-1175-3p	AALF015221-RA.1	-19.15	904	955	0.9988401570093569
aae-miR-1175-3p	AALF009895-RA.1	-12.5	522	540	0.9985635187992732
aae-miR-1175-3p	AALF015594-RA.1	-11.59	581	637	0.999827220162893
aae-miR-1175-3p	AALF009997-RA.1	-16.2	53	82	0.9951062933492153
aae-miR-1175-3p	AALF014313-RA.1	-13.2	277	322	0.9997323912817532
aae-miR-1175-3p	AALF010459-RA.1	-12.1	344	362	0.9993251058143706
aae-miR-1175-3p	AALF001269-RA.1	-12.8	4298	4325	0.9979158829287011
aae-miR-1175-3p	AALF022771-RA.1	-17.21	1873	1910	0.9998237523610278
aae-miR-1175-3p	AALF011997-RA.1	-13.05	1657	1692	0.9999584696505357
aae-miR-1175-3p	AALF014735-RA.1	-14.0	186	205	0.9998796504140757
aae-miR-1175-3p	AALF013619-RA.1	-10.95	260	296	0.998427062078888
aae-miR-1175-3p	AALF008785-RA.1	-11.91	2494	2542	0.9996936517532123
aae-miR-1175-3p	AALF008785-RA.1	-14.61	5816	5855	0.9964237455922971
aae-miR-1175-3p	AALF008785-RA.1	-13.25	21107	21150	0.9993180126536237
aae-miR-1175-3p	AALF008785-RA.1	-14.15	21758	21802	0.9973711154571252
aae-miR-1175-3p	AALF008785-RA.1	-11.8	26466	26489	0.9968282311337084
aae-miR-1175-3p	AALF008785-RA.1	-12.0	30110	30132	0.9944103731490956
aae-miR-1175-3p	AALF018436-RA.1	-18.13	1096	1127	0.9995186759812591
aae-miR-1175-3p	AALF005399-RA.1	-12.5	103	125	0.9996071460584268
aae-miR-1175-3p	AALF010613-RA.1	-15.3	1093	1118	0.9913130354954798
aae-miR-1175-3p	AALF012791-RA.1	-16.8	137	159	0.9996416582974353
aae-miR-1175-3p	AALF014156-RA.1	-14.4	509	561	0.9928292056908727
aae-miR-1175-3p	AALF006556-RA.1	-14.8	6123	6168	0.9990506458147298
aae-miR-1175-3p	AALF028469-RA.1	-15.16	6702	6749	0.9998379558631717
aae-miR-1175-3p	AALF020428-RA.1	-19.92	9968	10006	0.9969716011234722
aae-miR-1175-3p	AALF002318-RA.1	-11.9	723	750	0.9957016432534064
aae-miR-1175-3p	AALF027786-RA.1	-12.0	40	49	0.9997190043225684
aae-miR-1175-3p	AALF001315-RA.1	-11.49	588	626	0.9989679336088413
aae-miR-1175-3p	AALF019021-RA.1	-12.4	1301	1318	0.9998005147724057
aae-miR-1175-3p	AALF001424-RA.1	-14.6	8	31	0.9996890415410149
aae-miR-1175-3p	AALF028052-RA.1	-12.5	1218	1247	0.9987532857897963
aae-miR-1175-3p	AALF002317-RA.1	-15.55	3902	3939	0.999482192558365
aae-miR-1175-3p	AALF027144-RA.1	-16.1	1063	1098	0.9996936517532123
aae-miR-1175-3p	AALF027144-RA.1	-19.8	1204	1235	0.9946371065713489
aae-miR-1175-3p	AALF027144-RA.1	-12.9	1353	1365	0.9971642724863743
aae-miR-1175-3p	AALF027144-RA.1	-12.6	1651	1663	0.9971642724863743
aae-miR-1175-3p	AALF027144-RA.1	-14.1	1725	1771	0.999542114427819
aae-miR-1175-3p	AALF027144-RA.1	-17.3	2462	2498	0.9993470874707345
aae-miR-1175-3p	AALF027144-RA.1	-15.25	2533	2574	0.9996890415410149
aae-miR-1175-3p	AALF027144-RA.1	-12.7	6437	6456	0.9913130354954798
aae-miR-1175-3p	AALF027144-RA.1	-14.42	7229	7251	0.999300086035647
aae-miR-1175-3p	AALF014727-RA.1	-16.81	1788	1839	0.9996298819241826
aae-miR-1175-3p	AALF014727-RA.1	-15.8	6861	6905	0.9996416582974353
aae-miR-1175-3p	AALF014727-RA.1	-19.1	11135	11155	0.9930362182253406
aae-miR-1175-3p	AALF011774-RA.1	-17.3	266	291	0.9954343792970568
aae-miR-1175-3p	AALF013614-RA.1	-18.41	1114	1160	0.9995374907542178
aae-miR-1175-3p	AALF010242-RA.1	-13.41	504	524	0.9998306045534334
aae-miR-1175-3p	AALF010242-RA.1	-13.01	10735	10784	0.9939188398603669
aae-miR-1175-3p	AALF016837-RA.1	-18.89	142	176	0.9969716011234722
aae-miR-1175-3p	AALF011195-RA.1	-11.03	284	347	0.9993180126536237
aae-miR-1175-3p	AALF006763-RA.1	-15.43	44	100	0.9976388761111405
aae-miR-1175-3p	AALF003955-RA.1	-12.88	7	68	0.9997743819351735
aae-miR-1175-3p	AALF017417-RA.1	-12.9	222	244	0.9975787729891801
aae-miR-1175-3p	AALF003159-RA.1	-10.8	1898	1929	0.9992411068581416
aae-miR-1175-3p	AALF003159-RA.1	-11.4	5833	5844	0.9996851403663283
aae-miR-1175-3p	AALF019489-RA.1	-11.49	590	628	0.9989679336088413
aae-miR-1175-3p	AALF025297-RA.1	-13.2	255	272	0.9997092087728361
aae-miR-1175-3p	AALF025297-RA.1	-10.7	4089	4114	0.9992411068581416
aae-miR-1175-3p	AALF018419-RA.1	-14.67	127	158	0.9987532857897963
aae-miR-1175-3p	AALF013777-RA.1	-14.41	85	109	0.9986309544168523
aae-miR-1175-3p	AALF016469-RA.1	-16.0	2503	2526	0.9985635187992732
aae-miR-1175-3p	AALF016469-RA.1	-16.25	2798	2845	0.9991761137684413
aae-miR-1175-3p	AALF015582-RA.1	-12.45	1165	1187	0.999908161193862
aae-miR-1175-3p	AALF015582-RA.1	-13.29	1521	1551	0.9998320309563293
aae-miR-1175-3p	AALF015582-RA.1	-13.35	5110	5157	0.999671114412582
aae-miR-1175-3p	AALF011447-RA.1	-14.8	177	202	0.9931868542729488
aae-miR-1175-3p	AALF025807-RA.1	-16.5	62	92	0.9913969268855641
aae-miR-1175-3p	AALF014466-RA.1	-12.1	75	102	0.999827220162893
aae-miR-1175-3p	AALF023646-RA.1	-18.5	101	132	0.9964237455922971
aae-miR-1175-3p	AALF018418-RA.1	-13.46	708	743	0.9920131235357105
aae-miR-1175-3p	AALF027460-RA.1	-12.9	550	573	0.9995171990407977
aae-miR-1175-3p	AALF004698-RA.1	-13.13	367	405	0.9990506458147298
aae-miR-1175-3p	AALF023599-RA.1	-18.9	1	28	0.9995417125989954
aae-miR-1175-3p	AALF025450-RA.1	-13.4	120	146	0.997745641215658
aae-miR-1175-3p	AALF011759-RA.1	-12.66	128	184	0.9996660655253151
aae-miR-1175-3p	AALF007967-RA.1	-14.35	1262	1298	0.999459555283648
aae-miR-1175-3p	AALF016840-RA.1	-12.7	249	270	0.9997906931146613
aae-miR-1175-3p	AALF008082-RA.1	-12.9	197	241	0.9998379558631717
aae-miR-1175-3p	AALF021374-RA.1	-11.11	5222	5278	0.998697802873895
aae-miR-1175-3p	AALF020156-RA.1	-18.2	85	108	0.9925178934198962
aae-miR-1175-3p	AALF000354-RA.1	-10.7	1271	1288	0.998427062078888
aae-miR-1175-3p	AALF017793-RA.1	-15.6	2402	2423	0.9911088649384989
aae-miR-1175-3p	AALF017793-RA.1	-12.92	3727	3750	0.9995329270446294
aae-miR-1175-3p	AALF017793-RA.1	-17.3	4029	4051	0.9957460093229787
aae-miR-1175-3p	AALF017793-RA.1	-14.9	11391	11413	0.9975787729891801
aae-miR-1175-3p	AALF017793-RA.1	-12.87	22765	22786	0.9998102811817572
aae-miR-1175-3p	AALF017793-RA.1	-14.6	27962	27986	0.9954550392546138
aae-miR-1175-3p	AALF026969-RA.1	-11.0	723	731	0.9997393918741471
aae-miR-1175-3p	AALF026969-RA.1	-15.7	1545	1555	0.9976773428164561
aae-miR-1175-3p	AALF003693-RA.1	-11.64	20243	20277	0.9981877294702025
aae-miR-1175-3p	AALF012017-RA.1	-10.45	753	795	0.9987532857897963
aae-miR-1175-3p	AALF025599-RA.1	-11.7	181	196	0.9971642724863743
aae-miR-1175-3p	AALF022171-RA.1	-17.8	124	145	0.9964237455922971
aae-miR-1175-3p	AALF016683-RA.1	-11.5	534	564	0.9986635953158016
aae-miR-1175-3p	AALF013868-RA.1	-14.31	349	411	0.9983946403768598
aae-miR-1175-3p	AALF026228-RA.1	-12.2	6600	6618	0.9996416582974353
aae-miR-1175-3p	AALF021481-RA.1	-17.67	76	117	0.9977869017096321
aae-miR-1175-3p	AALF005377-RA.1	-12.5	2177	2206	0.9992930902250551
aae-miR-1175-3p	AALF005377-RA.1	-12.3	24839	24861	0.9954343792970568
aae-miR-1175-3p	AALF023282-RA.1	-17.8	124	145	0.9964237455922971
aae-miR-1175-3p	AALF023282-RA.1	-10.89	626	644	0.9998716010756299
aae-miR-1175-3p	AALF016471-RA.1	-16.0	2215	2233	0.9964237455922971
aae-miR-1175-3p	AALF027188-RA.1	-19.8	6451	6474	0.9972371158632967
aae-miR-1175-3p	AALF001034-RA.1	-11.47	4522	4567	0.998697802873895
aae-miR-1175-3p	AALF001034-RA.1	-15.7	6431	6470	0.999300086035647
aae-miR-1175-3p	AALF012980-RA.1	-14.1	413	429	0.9973615738756767
aae-miR-1175-3p	AALF016041-RA.1	-17.97	436	474	0.9987655715912978
aae-miR-1175-3p	AALF010428-RA.1	-11.66	161	179	0.999796056573155
aae-miR-1175-3p	AALF016199-RA.1	-16.7	106	117	0.998026393517395
aae-miR-1175-3p	AALF018617-RA.1	-14.1	647	665	0.9913969268855641
aae-miR-1175-3p	AALF023105-RA.1	-14.6	12623	12659	0.9989408146185581
aae-miR-1175-3p	AALF023105-RA.1	-11.0	14638	14720	0.9997600713732111
aae-miR-1175-3p	AALF004045-RA.1	-12.5	103	125	0.9996270943837174
aae-miR-1175-3p	AALF015882-RA.1	-14.62	52	83	0.9970158693152793
aae-miR-1175-3p	AALF023738-RA.1	-13.41	2039	2088	0.9993180126536237
aae-miR-1175-3p	AALF023738-RA.1	-15.01	2271	2320	0.9993180126536237
aae-miR-1175-3p	AALF023738-RA.1	-17.21	2674	2698	0.9925178934198962
aae-miR-1175-3p	AALF023738-RA.1	-11.87	3616	3639	0.9993180126536237
aae-miR-1175-3p	AALF007955-RA.1	-12.7	568	604	0.9999727646699214
aae-miR-1175-3p	AALF020574-RA.1	-14.6	278	297	0.9959612261740084
aae-miR-1175-3p	AALF020574-RA.1	-17.2	11279	11322	0.9996890415410149
aae-miR-1175-3p	AALF013974-RA.1	-11.23	431	465	0.9991255279071245
aae-miR-1175-3p	AALF015564-RA.1	-15.2	386	411	0.9973615738756767
aae-miR-1175-3p	AALF011598-RA.1	-14.61	822	878	0.9996026550475953
aae-miR-1175-3p	AALF019692-RA.1	-15.2	7345	7380	0.9997393918741471
aae-miR-1175-3p	AALF019692-RA.1	-19.15	8197	8240	0.9990506458147298
aae-miR-1175-3p	AALF019692-RA.1	-16.42	10817	10863	0.9991761137684413
aae-miR-1175-3p	AALF000983-RA.1	-17.8	385	402	0.9923117890727443
aae-miR-1175-3p	AALF000983-RA.1	-13.4	9613	9635	0.9964237455922971
aae-miR-1175-3p	AALF000983-RA.1	-16.31	11398	11422	0.9925178934198962
aae-miR-1175-3p	AALF000983-RA.1	-16.02	14389	14413	0.9997980118188278
aae-miR-1175-3p	AALF018411-RA.1	-13.15	149	189	0.9998426456381286
aae-miR-1175-3p	AALF014445-RA.1	-16.65	1751	1797	0.9982744579996268
aae-miR-1175-3p	AALF014445-RA.1	-13.2	2945	2969	0.9997160491843986
aae-miR-1175-3p	AALF014445-RA.1	-15.2	4592	4618	0.9990506458147298
aae-miR-1175-3p	AALF014445-RA.1	-15.21	4694	4738	0.9997393918741471
aae-miR-1175-3p	AALF014445-RA.1	-16.2	6371	6407	0.9996851403663283
aae-miR-1175-3p	AALF004202-RA.1	-16.1	54	75	0.9949864257762108
aae-miR-1175-3p	AALF001556-RA.1	-15.76	569	604	0.9996298819241826
aae-miR-1175-3p	AALF016401-RA.1	-13.37	3698	3744	0.9996890415410149
aae-miR-1175-3p	AALF016401-RA.1	-10.3	23513	23526	0.9996865711988102
aae-miR-1175-3p	AALF001094-RA.1	-18.0	89	110	0.9911870059091852
aae-miR-1175-3p	AALF001707-RA.1	-15.22	5834	5883	0.9999388650736956
aae-miR-1175-3p	AALF001707-RA.1	-11.6	7223	7245	0.9988367708846665
aae-miR-1175-3p	AALF007527-RA.1	-16.6	3695	3710	0.9925178934198962
aae-miR-1175-3p	AALF004148-RA.1	-16.01	142	178	0.9964237455922971
aae-miR-1175-3p	AALF018786-RA.1	-15.8	359	379	0.9977993904267719
aae-miR-1175-3p	AALF015869-RA.1	-11.93	2218	2254	0.9980142123674882
aae-miR-1175-3p	AALF022475-RA.1	-17.95	614	651	0.9991761137684413
aae-miR-1175-3p	AALF022521-RA.1	-17.0	5948	5983	0.9998237523610278
aae-miR-1175-3p	AALF022521-RA.1	-14.1	23184	23209	0.9998630941228068
aae-miR-1175-3p	AALF022521-RA.1	-12.72	24895	24931	0.9996890415410149
aae-miR-1175-3p	AALF022521-RA.1	-18.07	25080	25114	0.9973242413230433
aae-miR-1175-3p	AALF022521-RA.1	-15.01	26925	26969	0.9993180126536237
aae-miR-1175-3p	AALF022521-RA.1	-14.6	31210	31232	0.9990165325717931
aae-miR-1175-3p	AALF022521-RA.1	-14.45	35501	35552	0.9988367708846665
aae-miR-1175-3p	AALF022521-RA.1	-12.02	38201	38249	0.9995624351089424
aae-miR-1175-3p	AALF027074-RA.1	-14.4	383	422	0.9973615738756767
aae-miR-1175-3p	AALF021458-RA.1	-16.25	15113	15151	0.9991965124938061
aae-miR-1175-3p	AALF021458-RA.1	-11.7	29380	29402	0.9996469102478418
aae-miR-1175-3p	AALF010110-RA.1	-15.5	5	23	0.9992791445047347
aae-miR-1175-3p	AALF007205-RA.1	-10.8	2142	2150	0.9997393918741471
aae-miR-1175-3p	AALF007205-RA.1	-12.73	9976	10008	0.9996416582974353
aae-miR-999-3p	AALF012901-RA.1	-12.02	1718	1754	0.999432817063108
aae-miR-999-3p	AALF023998-RA.1	-10.67	2	34	0.9991761137684413
aae-miR-999-3p	AALF007947-RA.1	-12.49	140	161	0.9969716011234722
aae-miR-999-3p	AALF021784-RA.1	-13.2	20	38	0.9991483808325663
aae-miR-999-3p	AALF027115-RA.1	-9.4	6408	6431	0.9925414974930404
aae-miR-999-3p	AALF027115-RA.1	-13.93	10901	10937	0.9977660831958547
aae-miR-999-3p	AALF012319-RA.1	-12.6	274	291	0.9983686663754437
aae-miR-999-3p	AALF012319-RA.1	-12.31	7184	7237	0.9998042186729327
aae-miR-999-3p	AALF012319-RA.1	-15.33	8575	8618	0.9990148700243607
aae-miR-999-3p	AALF012319-RA.1	-11.8	16973	16998	0.9924190597957069
aae-miR-999-3p	AALF012319-RA.1	-15.63	17370	17404	0.9999099714489279
aae-miR-999-3p	AALF004459-RA.1	-14.4	5255	5278	0.9951241471785714
aae-miR-999-3p	AALF021886-RA.1	-11.6	311	325	0.9980805916886322
aae-miR-999-3p	AALF015560-RA.1	-14.35	215	256	0.998427062078888
aae-miR-999-3p	AALF005370-RA.1	-11.8	240	260	0.9954343792970568
aae-miR-999-3p	AALF000186-RA.1	-9.87	274	320	0.9999607844009553
aae-miR-999-3p	AALF011530-RA.1	-14.3	159	179	0.9935152888669958
aae-miR-999-3p	AALF009737-RA.1	-13.3	7801	7826	0.9930362182253406
aae-miR-999-3p	AALF010259-RA.1	-12.59	2644	2681	0.9974020069997239
aae-miR-999-3p	AALF012962-RA.1	-12.1	3198	3222	0.9996469102478418
aae-miR-999-3p	AALF003603-RA.1	-11.31	1489	1521	0.9998213564427295
aae-miR-999-3p	AALF009106-RA.1	-11.4	140	157	0.9983909821912601
aae-miR-999-3p	AALF014760-RA.1	-14.15	2590	2629	0.9983703142275874
aae-miR-999-3p	AALF014760-RA.1	-11.66	7202	7225	0.9998102811817572
aae-miR-999-3p	AALF014760-RA.1	-12.75	8685	8729	0.9988367708846665
aae-miR-999-3p	AALF006622-RA.1	-12.7	2	17	0.9991008269020059
