microRNA,mRNA,energy,targetStart,targetEnd,score
aal-miR-33-5p,AALF018904-RA.1,-16.12,5832,5853,145
aal-miR-33-5p,AALF019551-RA.1,-15.04,850,871,148
aal-miR-33-5p,AALF013836-RA.1,-10.45,10418,10436,144
aal-miR-33-5p,AALF013836-RA.1,-10.98,18603,18622,143
aal-miR-33-5p,AALF013836-RA.1,-18.25,369,388,142
aal-miR-33-5p,AALF013836-RA.1,-13.87,18568,18589,142
aal-miR-33-5p,AALF013836-RA.1,-14.03,11940,11959,141
aal-miR-33-5p,AALF014694-RA.1,-12.79,142,163,142
aal-miR-33-5p,AALF021333-RA.1,-14.99,695,713,153
aal-miR-33-5p,AALF021333-RA.1,-10.99,1919,1939,140
aal-miR-33-5p,AALF006556-RA.1,-19.88,556,576,167
aal-miR-33-5p,AALF006556-RA.1,-12.38,9063,9083,158
aal-miR-33-5p,AALF006556-RA.1,-10.42,6840,6858,148
aal-miR-33-5p,AALF006549-RA.1,-14.04,146,169,141
aal-miR-33-5p,AALF019022-RA.1,-12.01,45,65,142
aal-miR-33-5p,AALF021435-RA.1,-11.6,341,361,144
aal-miR-33-5p,AALF017650-RA.1,-15.58,26,46,143
aal-miR-33-5p,AALF014789-RA.1,-15.14,378,400,145
aal-miR-33-5p,AALF008463-RA.1,-12.78,76,94,148
aal-miR-33-5p,AALF007298-RA.1,-24.65,80,100,155
aal-miR-33-5p,AALF028469-RA.1,-20.97,8988,9007,176
aal-miR-33-5p,AALF028469-RA.1,-17.31,10565,10584,161
aal-miR-33-5p,AALF028469-RA.1,-19.52,4074,4094,152
aal-miR-33-5p,AALF028469-RA.1,-16.14,9039,9058,141
aal-miR-33-5p,AALF020428-RA.1,-15.56,1667,1687,157
aal-miR-33-5p,AALF020428-RA.1,-15.13,14687,14706,152
aal-miR-33-5p,AALF020428-RA.1,-16.84,14055,14077,141
aal-miR-33-5p,AALF005757-RA.1,-16.28,15,34,144
aal-miR-33-5p,AALF005975-RA.1,-13.32,21,41,142
aal-miR-33-5p,AALF018223-RA.1,-11.51,19,37,141
aal-miR-33-5p,AALF004754-RA.1,-16.48,3116,3135,141
aal-miR-33-5p,AALF020801-RA.1,-12.02,495,516,146
aal-miR-33-5p,AALF020801-RA.1,-8.89,111,130,145
aal-miR-33-5p,AALF020065-RA.1,-14.28,29,49,143
aal-miR-33-5p,AALF008931-RA.1,-11.99,409,430,140
aal-miR-33-5p,AALF004859-RA.1,-13.74,95,114,160
aal-miR-33-5p,AALF025354-RA.1,-18.24,78,99,149
aal-miR-33-5p,AALF024922-RA.1,-17.37,540,560,143
aal-miR-33-5p,AALF021441-RA.1,-16.21,425,444,161
aal-miR-33-5p,AALF016956-RA.1,-14.37,540,562,145
aal-miR-33-5p,AALF011607-RA.1,-11.93,2489,2509,142
aal-miR-33-5p,AALF009680-RA.1,-17.19,86,106,147
aal-miR-33-5p,AALF017209-RA.1,-13.74,1,19,146
aal-miR-33-5p,AALF013405-RA.1,-17.51,958,976,144
aal-miR-33-5p,AALF020698-RA.1,-17.94,2,21,145
aal-miR-33-5p,AALF008557-RA.1,-9.41,236,256,142
aal-miR-33-5p,AALF018169-RA.1,-22.65,492,512,148
aal-miR-33-5p,AALF018169-RA.1,-13.87,194,212,140
aal-miR-33-5p,AALF021176-RA.1,-12.53,129,148,141
aal-miR-33-5p,AALF028052-RA.1,-9.31,6802,6822,140
aal-miR-33-5p,AALF002317-RA.1,-15.34,6840,6861,141
aal-miR-33-5p,AALF014692-RA.1,-11.69,257,277,140
aal-miR-33-5p,AALF017106-RA.1,-13.77,919,938,157
aal-miR-33-5p,AALF017106-RA.1,-8.8,311,330,148
aal-miR-33-5p,AALF014407-RA.1,-20.8,1665,1686,174
aal-miR-33-5p,AALF012362-RA.1,-12.4,170,187,146
aal-miR-33-5p,AALF021651-RA.1,-15.61,12022,12042,148
aal-miR-33-5p,AALF021651-RA.1,-19.86,11820,11842,141
aal-miR-33-5p,AALF019013-RA.1,-9.52,446,467,143
aal-miR-33-5p,AALF002063-RA.1,-18.33,777,798,158
aal-miR-33-5p,AALF002063-RA.1,-19.11,5484,5506,140
aal-miR-33-5p,AALF027144-RA.1,-12.27,4540,4560,147
aal-miR-33-5p,AALF014727-RA.1,-12.5,2297,2318,143
aal-miR-33-5p,AALF010814-RA.1,-19.85,139,158,145
aal-miR-33-5p,AALF014942-RA.1,-15.14,177,198,140
aal-miR-33-5p,AALF028513-RA.1,-15.06,153,173,157
aal-miR-33-5p,AALF028513-RA.1,-19.94,357,378,142
aal-miR-33-5p,AALF014149-RA.1,-13.1,471,491,143
aal-miR-33-5p,AALF019544-RA.1,-16,725,744,150
aal-miR-33-5p,AALF024811-RA.1,-10.06,276,295,149
aal-miR-33-5p,AALF015624-RA.1,-12.68,579,597,156
aal-miR-33-5p,AALF015060-RA.1,-15.96,183,204,142
aal-miR-33-5p,AALF023649-RA.1,-23.4,157,178,158
aal-miR-33-5p,AALF023649-RA.1,-17.97,438,459,142
aal-miR-33-5p,AALF005441-RA.1,-14.67,826,846,152
aal-miR-33-5p,AALF001475-RA.1,-16.13,1150,1170,140
aal-miR-33-5p,AALF018534-RA.1,-19.85,176,198,157
aal-miR-33-5p,AALF008189-RA.1,-20.44,314,333,165
aal-miR-33-5p,AALF006764-RA.1,-14.84,30,49,143
aal-miR-33-5p,AALF010242-RA.1,-13.34,780,799,141
aal-miR-33-5p,AALF011453-RA.1,-9.96,426,446,142
aal-miR-33-5p,AALF028050-RA.1,-15.79,1517,1538,158
aal-miR-33-5p,AALF028050-RA.1,-12.7,11343,11363,143
aal-miR-33-5p,AALF003698-RA.1,-17.43,13,33,140
aal-miR-33-5p,AALF025809-RA.1,-19.52,660,680,143
aal-miR-33-5p,AALF001368-RA.1,-16.14,272,292,159
aal-miR-33-5p,AALF011195-RA.1,-16.26,224,245,141
aal-miR-33-5p,AALF004324-RA.1,-12.49,303,321,147
aal-miR-33-5p,AALF003159-RA.1,-12.79,1602,1621,141
aal-miR-33-5p,AALF020695-RA.1,-15.2,21,40,145
aal-miR-33-5p,AALF025812-RA.1,-20.99,1125,1145,150
aal-miR-33-5p,AALF027349-RA.1,-14.1,578,598,163
aal-miR-33-5p,AALF024703-RA.1,-12.86,167,187,151
aal-miR-33-5p,AALF017381-RA.1,-19.04,212,232,148
aal-miR-33-5p,AALF025297-RA.1,-16.75,15597,15619,157
aal-miR-33-5p,AALF025297-RA.1,-12.59,8651,8674,149
aal-miR-33-5p,AALF025297-RA.1,-14.84,13464,13483,143
aal-miR-33-5p,AALF025297-RA.1,-11.3,7748,7768,142
aal-miR-33-5p,AALF025297-RA.1,-12.53,17503,17523,140
aal-miR-33-5p,AALF005115-RA.1,-17.09,322,347,142
aal-miR-33-5p,AALF000153-RA.1,-16.79,156,175,146
aal-miR-33-5p,AALF000153-RA.1,-12.45,114,133,141
aal-miR-33-5p,AALF019010-RA.1,-14.48,254,273,144
aal-miR-33-5p,AALF010980-RA.1,-20.27,973,994,154
aal-miR-33-5p,AALF016469-RA.1,-13.91,92,114,141
aal-miR-33-5p,AALF016469-RA.1,-19.74,4174,4196,141
aal-miR-33-5p,AALF016469-RA.1,-12.25,1345,1363,140
aal-miR-33-5p,AALF015582-RA.1,-15.1,14099,14120,142
aal-miR-33-5p,AALF005276-RA.1,-13.45,33,53,144
aal-miR-33-5p,AALF020954-RA.1,-9.85,1962,1982,145
aal-miR-33-5p,AALF020954-RA.1,-13.75,291,310,144
aal-miR-33-5p,AALF025398-RA.1,-19.57,109,129,151
aal-miR-33-5p,AALF023290-RA.1,-9.96,423,443,142
aal-miR-33-5p,AALF002897-RA.1,-15.53,226,246,154
aal-miR-33-5p,AALF014779-RA.1,-13.59,2145,2166,145
aal-miR-33-5p,AALF002270-RA.1,-13.82,38,60,141
aal-miR-33-5p,AALF002048-RA.1,-11.87,1064,1086,143
aal-miR-33-5p,AALF026189-RA.1,-18.05,69,91,140
aal-miR-33-5p,AALF004698-RA.1,-16.65,1435,1455,144
aal-miR-33-5p,AALF018949-RA.1,-15.49,384,402,140
aal-miR-33-5p,AALF016623-RA.1,-19.27,941,962,146
aal-miR-33-5p,AALF028505-RA.1,-11.21,20,40,141
aal-miR-33-5p,AALF016161-RA.1,-14.98,1190,1209,157
aal-miR-33-5p,AALF008023-RA.1,-18.19,2025,2046,140
aal-miR-33-5p,AALF011759-RA.1,-11.46,28,46,155
aal-miR-33-5p,AALF006080-RA.1,-11.52,1,18,152
aal-miR-33-5p,AALF012237-RA.1,-14.09,242,262,150
aal-miR-33-5p,AALF013501-RA.1,-13.06,131,151,142
aal-miR-33-5p,AALF013775-RA.1,-18.03,316,334,141
aal-miR-33-5p,AALF015471-RA.1,-13.02,277,297,152
aal-miR-33-5p,AALF027237-RA.1,-17.27,555,576,154
aal-miR-33-5p,AALF013877-RA.1,-12.95,301,321,143
aal-miR-33-5p,AALF018948-RA.1,-14.41,164,182,144
aal-miR-33-5p,AALF021110-RA.1,-19.12,121,141,161
aal-miR-33-5p,AALF013028-RA.1,-16.04,717,736,145
aal-miR-33-5p,AALF004845-RA.1,-13.82,58,78,145
aal-miR-33-5p,AALF021374-RA.1,-13.2,2305,2327,156
aal-miR-33-5p,AALF021374-RA.1,-13.25,1704,1724,145
aal-miR-33-5p,AALF021374-RA.1,-13.89,4893,4914,144
aal-miR-33-5p,AALF021374-RA.1,-13.97,9364,9384,142
aal-miR-33-5p,AALF021374-RA.1,-12.1,9980,10001,142
aal-miR-33-5p,AALF020047-RA.1,-11.46,16,37,149
aal-miR-33-5p,AALF003627-RA.1,-13.47,517,536,148
aal-miR-33-5p,AALF001357-RA.1,-16.38,65,85,141
aal-miR-33-5p,AALF020202-RA.1,-14.76,206,225,153
aal-miR-33-5p,AALF020202-RA.1,-15.92,479,500,146
aal-miR-33-5p,AALF009444-RA.1,-13.18,257,278,144
aal-miR-33-5p,AALF017413-RA.1,-15.73,436,456,142
aal-miR-33-5p,AALF007121-RA.1,-19.54,29,55,148
aal-miR-33-5p,AALF020476-RA.1,-12.53,855,876,149
aal-miR-33-5p,AALF017793-RA.1,-13.59,25087,25109,151
aal-miR-33-5p,AALF015361-RA.1,-12.27,176,197,143
aal-miR-33-5p,AALF019211-RA.1,-19.65,134,153,149
aal-miR-33-5p,AALF021060-RA.1,-16.41,55,77,150
aal-miR-33-5p,AALF018049-RA.1,-14.39,193,213,142
aal-miR-33-5p,AALF028503-RA.1,-13.66,278,298,148
aal-miR-33-5p,AALF026969-RA.1,-9.89,1666,1686,149
aal-miR-33-5p,AALF003693-RA.1,-16.85,21168,21187,164
aal-miR-33-5p,AALF003693-RA.1,-24.07,30599,30619,159
aal-miR-33-5p,AALF003693-RA.1,-19.49,24835,24856,150
aal-miR-33-5p,AALF003693-RA.1,-16.04,23309,23328,149
aal-miR-33-5p,AALF003693-RA.1,-15.94,21021,21042,142
aal-miR-33-5p,AALF015403-RA.1,-15.22,39,57,149
aal-miR-33-5p,AALF026342-RA.1,-16.52,186,206,158
aal-miR-33-5p,AALF023425-RA.1,-20.08,4612,4632,173
aal-miR-33-5p,AALF023425-RA.1,-13.14,12703,12721,152
aal-miR-33-5p,AALF023425-RA.1,-12.12,11552,11571,148
aal-miR-33-5p,AALF023425-RA.1,-17.09,6564,6585,146
aal-miR-33-5p,AALF016050-RA.1,-16.38,3233,3252,157
aal-miR-33-5p,AALF016050-RA.1,-10.87,7111,7131,142
aal-miR-33-5p,AALF024857-RA.1,-10.11,303,322,141
aal-miR-33-5p,AALF016099-RA.1,-14.97,2102,2122,145
aal-miR-33-5p,AALF002785-RA.1,-13.66,38,58,161
aal-miR-33-5p,AALF005424-RA.1,-11.61,275,295,154
aal-miR-33-5p,AALF005533-RA.1,-12.06,883,902,153
aal-miR-33-5p,AALF018626-RA.1,-11.27,482,502,152
aal-miR-33-5p,AALF018626-RA.1,-13.67,511,531,143
aal-miR-33-5p,AALF008334-RA.1,-13.06,2713,2732,140
aal-miR-33-5p,AALF005417-RA.1,-11.51,162,181,148
aal-miR-33-5p,AALF005417-RA.1,-11.24,228,248,142
aal-miR-33-5p,AALF026975-RA.1,-19.28,7,28,150
aal-miR-33-5p,AALF004523-RA.1,-19.45,138,160,158
aal-miR-33-5p,AALF011552-RA.1,-14.91,364,384,156
aal-miR-33-5p,AALF011552-RA.1,-21,984,1004,143
aal-miR-33-5p,AALF006106-RA.1,-13.97,52,72,140
aal-miR-33-5p,AALF026228-RA.1,-20.57,3897,3917,150
aal-miR-33-5p,AALF007429-RA.1,-15.88,76,96,148
aal-miR-33-5p,AALF008865-RA.1,-14.96,9,30,142
aal-miR-33-5p,AALF024856-RA.1,-14.33,371,390,143
aal-miR-33-5p,AALF005377-RA.1,-13.99,18513,18532,157
aal-miR-33-5p,AALF005377-RA.1,-18.48,8267,8288,150
aal-miR-33-5p,AALF005377-RA.1,-20.76,38549,38568,143
aal-miR-33-5p,AALF005377-RA.1,-15.44,7246,7266,142
aal-miR-33-5p,AALF005377-RA.1,-23.55,18868,18889,142
aal-miR-33-5p,AALF005377-RA.1,-13.62,26533,26553,142
aal-miR-33-5p,AALF001401-RA.1,-19.83,28,46,143
aal-miR-33-5p,AALF027132-RA.1,-21.2,5130,5150,143
aal-miR-33-5p,AALF027132-RA.1,-12.41,5351,5370,140
aal-miR-33-5p,AALF007284-RA.1,-17.32,1302,1325,155
aal-miR-33-5p,AALF027188-RA.1,-16.3,820,842,158
aal-miR-33-5p,AALF027188-RA.1,-18.16,966,987,144
aal-miR-33-5p,AALF027188-RA.1,-12.49,4410,4433,141
aal-miR-33-5p,AALF027188-RA.1,-19.27,3249,3271,140
aal-miR-33-5p,AALF006954-RA.1,-19.46,307,329,141
aal-miR-33-5p,AALF017896-RA.1,-19.65,136,155,149
aal-miR-33-5p,AALF015348-RA.1,-14.87,124,144,143
aal-miR-33-5p,AALF015348-RA.1,-14.95,186,204,143
aal-miR-33-5p,AALF015348-RA.1,-14.87,1235,1255,143
aal-miR-33-5p,AALF015348-RA.1,-14.95,1297,1315,143
aal-miR-33-5p,AALF012871-RA.1,-15.34,636,656,140
aal-miR-33-5p,AALF005838-RA.1,-14.64,1480,1500,152
aal-miR-33-5p,AALF005380-RA.1,-13.76,563,584,150
aal-miR-33-5p,AALF009913-RA.1,-16.31,32,52,144
aal-miR-33-5p,AALF027547-RA.1,-13.82,38,60,141
aal-miR-33-5p,AALF013127-RA.1,-19.49,839,858,152
aal-miR-33-5p,AALF017255-RA.1,-15.5,33,55,147
aal-miR-33-5p,AALF023743-RA.1,-22.74,7,28,154
aal-miR-33-5p,AALF009226-RA.1,-14.42,1168,1191,156
aal-miR-33-5p,AALF025495-RA.1,-22.07,44,62,144
aal-miR-33-5p,AALF028127-RA.1,-12.69,4390,4410,153
aal-miR-33-5p,AALF017790-RA.1,-17.73,153,173,159
aal-miR-33-5p,AALF008388-RA.1,-18.49,36,57,140
aal-miR-33-5p,AALF001505-RA.1,-11.73,1281,1299,151
aal-miR-33-5p,AALF023105-RA.1,-16.48,11999,12019,147
aal-miR-33-5p,AALF023105-RA.1,-16.48,12092,12112,147
aal-miR-33-5p,AALF023105-RA.1,-16.47,14600,14618,140
aal-miR-33-5p,AALF027398-RA.1,-12.56,513,533,163
aal-miR-33-5p,AALF025639-RA.1,-12.61,91,112,145
aal-miR-33-5p,AALF008536-RA.1,-20.64,116,136,151
aal-miR-33-5p,AALF008536-RA.1,-20.64,605,625,151
aal-miR-33-5p,AALF028549-RA.1,-11.44,336,357,150
aal-miR-33-5p,AALF019577-RA.1,-13.11,803,823,157
aal-miR-33-5p,AALF020043-RA.1,-12.48,259,279,141
aal-miR-33-5p,AALF025223-RA.1,-12.21,74,94,150
aal-miR-33-5p,AALF012912-RA.1,-21.47,507,531,166
aal-miR-33-5p,AALF007180-RA.1,-18.91,458,478,161
aal-miR-33-5p,AALF022524-RA.1,-15.41,1543,1563,161
aal-miR-33-5p,AALF022524-RA.1,-17.78,1568,1588,142
aal-miR-33-5p,AALF016818-RA.1,-14.02,581,600,144
aal-miR-33-5p,AALF016818-RA.1,-18.15,843,865,142
aal-miR-33-5p,AALF023738-RA.1,-15.04,7180,7203,152
aal-miR-33-5p,AALF023738-RA.1,-19.25,6569,6588,145
aal-miR-33-5p,AALF022626-RA.1,-14.08,254,272,144
aal-miR-33-5p,AALF005741-RA.1,-14.31,1201,1222,146
aal-miR-33-5p,AALF020574-RA.1,-10.7,150,168,151
aal-miR-33-5p,AALF020574-RA.1,-14.21,60,80,142
aal-miR-33-5p,AALF013076-RA.1,-23.32,237,258,142
aal-miR-33-5p,AALF013974-RA.1,-15.41,502,522,152
aal-miR-33-5p,AALF010493-RA.1,-14.86,463,483,163
aal-miR-33-5p,AALF026116-RA.1,-12.09,294,312,143
aal-miR-33-5p,AALF019692-RA.1,-19.96,2590,2609,158
aal-miR-33-5p,AALF000983-RA.1,-21.25,1536,1556,155
aal-miR-33-5p,AALF000983-RA.1,-10.49,4917,4936,148
aal-miR-33-5p,AALF000983-RA.1,-15.12,4636,4656,144
aal-miR-33-5p,AALF000983-RA.1,-17.9,16455,16479,142
aal-miR-33-5p,AALF002348-RA.1,-13.32,95,116,141
aal-miR-33-5p,AALF022692-RA.1,-12.49,70,89,148
aal-miR-33-5p,AALF014445-RA.1,-11.5,7596,7616,155
aal-miR-33-5p,AALF014445-RA.1,-10.05,7713,7733,147
aal-miR-33-5p,AALF005311-RA.1,-16.6,103,123,158
aal-miR-33-5p,AALF017464-RA.1,-13.16,64,84,150
aal-miR-33-5p,AALF026429-RA.1,-16.7,3852,3875,146
aal-miR-33-5p,AALF026429-RA.1,-12.24,3583,3601,140
aal-miR-33-5p,AALF004255-RA.1,-17.19,1,22,142
aal-miR-33-5p,AALF007390-RA.1,-14.38,55,75,144
aal-miR-33-5p,AALF002992-RA.1,-15.41,6,26,147
aal-miR-33-5p,AALF019100-RA.1,-20.64,17,37,151
aal-miR-33-5p,AALF027967-RA.1,-19.44,304,327,154
aal-miR-33-5p,AALF003361-RA.1,-15.76,582,601,141
aal-miR-33-5p,AALF016401-RA.1,-12.24,5828,5848,154
aal-miR-33-5p,AALF016401-RA.1,-14.15,4203,4225,150
aal-miR-33-5p,AALF016401-RA.1,-12.34,15089,15109,145
aal-miR-33-5p,AALF016401-RA.1,-15.66,21062,21082,141
aal-miR-33-5p,AALF001094-RA.1,-14.63,193,213,141
aal-miR-33-5p,AALF025855-RA.1,-16.99,148,167,145
aal-miR-33-5p,AALF027551-RA.1,-18.99,326,345,153
aal-miR-33-5p,AALF011428-RA.1,-13.97,52,72,140
aal-miR-33-5p,AALF012075-RA.1,-16.98,1477,1494,155
aal-miR-33-5p,AALF012075-RA.1,-15.91,1120,1144,152
aal-miR-33-5p,AALF007527-RA.1,-16.97,10776,10795,161
aal-miR-33-5p,AALF007527-RA.1,-13.68,2522,2540,146
aal-miR-33-5p,AALF007527-RA.1,-14,5902,5922,146
aal-miR-33-5p,AALF026319-RA.1,-21.16,123,143,163
aal-miR-33-5p,AALF009494-RA.1,-12.75,138,158,140
aal-miR-33-5p,AALF004148-RA.1,-22.22,642,661,149
aal-miR-33-5p,AALF016238-RA.1,-19.19,72,93,153
aal-miR-33-5p,AALF016238-RA.1,-14.56,606,628,152
aal-miR-33-5p,AALF016238-RA.1,-16.77,1071,1091,147
aal-miR-33-5p,AALF009645-RA.1,-13.72,562,582,143
aal-miR-33-5p,AALF017142-RA.1,-15.22,39,57,149
aal-miR-33-5p,AALF023524-RA.1,-11.96,327,345,154
aal-miR-33-5p,AALF022475-RA.1,-18.88,112,131,161
aal-miR-33-5p,AALF025382-RA.1,-20.04,392,414,146
aal-miR-33-5p,AALF024844-RA.1,-16.26,327,346,142
aal-miR-33-5p,AALF022521-RA.1,-20.39,6666,6686,162
aal-miR-33-5p,AALF022521-RA.1,-19.06,28102,28123,162
aal-miR-33-5p,AALF022521-RA.1,-13.09,11190,11212,151
aal-miR-33-5p,AALF022521-RA.1,-17.15,3841,3861,148
aal-miR-33-5p,AALF022521-RA.1,-15.77,38581,38603,146
aal-miR-33-5p,AALF022521-RA.1,-17.46,30529,30550,144
aal-miR-33-5p,AALF022521-RA.1,-19.11,35590,35612,140
aal-miR-33-5p,AALF021458-RA.1,-17.34,34615,34635,166
aal-miR-33-5p,AALF021458-RA.1,-8.54,17483,17504,153
aal-miR-33-5p,AALF021458-RA.1,-11.73,1662,1682,149
aal-miR-33-5p,AALF021458-RA.1,-11.9,21298,21318,147
aal-miR-33-5p,AALF021458-RA.1,-13.45,23512,23532,142
aal-miR-33-5p,AALF022841-RA.1,-10.18,5939,5959,149
aal-miR-33-5p,AALF022841-RA.1,-14.97,1639,1657,142
aal-miR-33-5p,AALF022841-RA.1,-13.49,9440,9459,140
aal-miR-33-5p,AALF002095-RA.1,-17.37,510,530,143
aal-miR-33-5p,AALF014756-RA.1,-14.09,139,159,143
aal-miR-33-5p,AALF013760-RA.1,-12.18,39,59,142
aal-miR-33-5p,AALF024530-RA.1,-15.32,1526,1545,141
aal-miR-33-5p,AALF005731-RA.1,-14.64,1486,1506,152
aal-miR-33-5p,AALF006047-RA.1,-15.38,741,764,147
aal-miR-33-5p,AALF006047-RA.1,-8.81,129,148,144
aal-miR-33-5p,AALF006047-RA.1,-12.56,866,886,141
aal-miR-33-5p,AALF007205-RA.1,-16.62,5081,5101,147
aal-miR-33-5p,AALF006156-RA.1,-13.82,1018,1037,146
aal-miR-306-5p,AALF025159-RA.1,-15.91,2667,2687,140
aal-miR-306-5p,AALF026317-RA.1,-22.04,810,834,154
aal-miR-306-5p,AALF026317-RA.1,-20.77,1993,2013,151
aal-miR-306-5p,AALF027115-RA.1,-22.91,1075,1095,142
aal-miR-306-5p,AALF024578-RA.1,-24.93,1565,1586,157
aal-miR-306-5p,AALF024578-RA.1,-24.02,265,284,149
aal-miR-306-5p,AALF024578-RA.1,-16.41,53,74,146
aal-miR-306-5p,AALF022473-RA.1,-13.28,125,145,143
aal-miR-306-5p,AALF013494-RA.1,-15.91,125,145,145
aal-miR-306-5p,AALF004462-RA.1,-20.37,2506,2526,143
aal-miR-306-5p,AALF009737-RA.1,-21.28,7514,7535,154
aal-miR-306-5p,AALF010259-RA.1,-23.38,556,575,149
aal-miR-306-5p,AALF010899-RA.1,-12.62,60,81,141
aal-miR-306-5p,AALF003243-RA.1,-17.94,37,56,141
aal-miR-306-5p,AALF016191-RA.1,-15.76,320,340,145
aal-miR-306-5p,AALF006466-RA.1,-14.36,1171,1192,140
aal-miR-306-5p,AALF011049-RA.1,-24.2,7191,7211,157
aal-miR-306-5p,AALF010898-RA.1,-16.67,372,391,140
aal-miR-306-5p,AALF007937-RA.1,-21.93,7656,7677,158
aal-miR-306-5p,AALF018027-RA.1,-21.61,348,370,145
aal-miR-306-5p,AALF013963-RA.1,-15.99,171,190,149
aal-miR-306-5p,AALF023790-RA.1,-20.51,1854,1874,151
aal-miR-306-5p,AALF023790-RA.1,-16.77,15186,15206,150
aal-miR-306-5p,AALF023790-RA.1,-13.79,15111,15131,143
aal-miR-306-5p,AALF014325-RA.1,-15.57,1169,1189,149
aal-miR-306-5p,AALF001225-RA.1,-22.57,4,24,143
aal-miR-306-5p,AALF017235-RA.1,-16.35,81,99,151
aal-miR-306-5p,AALF019571-RA.1,-16.49,149,171,149
aal-miR-306-5p,AALF025203-RA.1,-20.51,357,377,151
aal-miR-306-5p,AALF011618-RA.1,-15.65,7,29,141
aal-miR-306-5p,AALF011311-RA.1,-15.57,1,12,141
aal-miR-306-5p,AALF002219-RA.1,-20.51,3731,3751,151
aal-miR-306-5p,AALF002219-RA.1,-19.15,9962,9981,151
aal-miR-306-5p,AALF002219-RA.1,-19.58,10160,10180,147
aal-miR-306-5p,AALF002219-RA.1,-18.22,2267,2288,144
aal-miR-306-5p,AALF014643-RA.1,-14.06,113,132,141
aal-miR-306-5p,AALF027838-RA.1,-23.19,758,778,154
aal-miR-306-5p,AALF010472-RA.1,-17.34,164,184,145
aal-miR-306-5p,AALF012626-RA.1,-18.01,21187,21213,148
aal-miR-306-5p,AALF012728-RA.1,-15.42,881,901,145
aal-miR-306-5p,AALF012728-RA.1,-13.58,790,810,143
aal-miR-306-5p,AALF004132-RA.1,-21.23,1124,1144,143
aal-miR-306-5p,AALF008622-RA.1,-14.99,245,264,141
aal-miR-306-5p,AALF026678-RA.1,-15.99,169,188,149
aal-miR-306-5p,AALF028314-RA.1,-16.26,219,239,143
aal-miR-306-5p,AALF027265-RA.1,-15.98,417,438,145
aal-miR-306-5p,AALF009895-RA.1,-15.89,942,960,151
aal-miR-306-5p,AALF003701-RA.1,-21.39,792,812,157
aal-miR-306-5p,AALF024816-RA.1,-22.27,7767,7788,162
aal-miR-306-5p,AALF017441-RA.1,-19.83,208,228,142
aal-miR-306-5p,AALF013415-RA.1,-23.07,3563,3583,151
aal-miR-306-5p,AALF013619-RA.1,-18.14,180,198,156
aal-miR-306-5p,AALF013728-RA.1,-19.18,154,174,142
aal-miR-306-5p,AALF008785-RA.1,-16.91,2271,2291,145
aal-miR-306-5p,AALF008785-RA.1,-17.09,8515,8535,141
aal-miR-306-5p,AALF018436-RA.1,-21.95,692,714,146
aal-miR-306-5p,AALF018904-RA.1,-17.44,2978,2998,151
aal-miR-306-5p,AALF018904-RA.1,-15.66,1609,1628,147
aal-miR-306-5p,AALF018904-RA.1,-16.7,3344,3364,143
aal-miR-306-5p,AALF018904-RA.1,-15.78,1694,1716,140
aal-miR-306-5p,AALF013836-RA.1,-19.85,20724,20744,153
aal-miR-306-5p,AALF013836-RA.1,-20.51,11564,11584,151
aal-miR-306-5p,AALF013836-RA.1,-19.05,21682,21702,147
aal-miR-306-5p,AALF013836-RA.1,-13.95,19717,19737,140
aal-miR-306-5p,AALF007503-RA.1,-19.14,9,31,141
aal-miR-306-5p,AALF013473-RA.1,-15.34,712,731,140
aal-miR-306-5p,AALF006556-RA.1,-20.2,860,883,146
aal-miR-306-5p,AALF006556-RA.1,-14.32,10412,10432,143
aal-miR-306-5p,AALF003910-RA.1,-23.94,83,103,150
aal-miR-306-5p,AALF020428-RA.1,-26.59,5332,5352,155
aal-miR-306-5p,AALF020639-RA.1,-18.1,104,124,142
aal-miR-306-5p,AALF017180-RA.1,-17.41,38,59,144
aal-miR-306-5p,AALF013827-RA.1,-19.52,171,192,144
aal-miR-306-5p,AALF025237-RA.1,-15.15,70,87,143
aal-miR-306-5p,AALF001423-RA.1,-15.67,1,20,158
aal-miR-306-5p,AALF021651-RA.1,-22.26,3575,3598,144
aal-miR-306-5p,AALF021651-RA.1,-18.94,8125,8143,144
aal-miR-306-5p,AALF002063-RA.1,-23,8022,8041,141
aal-miR-306-5p,AALF019544-RA.1,-18.21,25,46,142
aal-miR-306-5p,AALF015951-RA.1,-20.96,28,48,150
aal-miR-306-5p,AALF019068-RA.1,-16.35,79,97,151
aal-miR-306-5p,AALF000690-RA.1,-17.54,12,31,149
aal-miR-306-5p,AALF017953-RA.1,-18.76,419,440,143
aal-miR-306-5p,AALF028050-RA.1,-21.14,1036,1057,140
aal-miR-306-5p,AALF010555-RA.1,-22.3,100,120,140
aal-miR-306-5p,AALF026984-RA.1,-17.68,140,160,154
aal-miR-306-5p,AALF019278-RA.1,-16.27,109,130,152
aal-miR-306-5p,AALF025812-RA.1,-18.16,35,53,141
aal-miR-306-5p,AALF025297-RA.1,-18.25,17898,17918,146
aal-miR-306-5p,AALF012708-RA.1,-16.66,1881,1900,153
aal-miR-306-5p,AALF024498-RA.1,-17.91,1,20,141
aal-miR-306-5p,AALF006223-RA.1,-15.57,1,19,140
aal-miR-306-5p,AALF008658-RA.1,-17.13,174,197,141
aal-miR-306-5p,AALF012242-RA.1,-23.36,41,65,141
