"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL026837-RA","AAEL026837","A0A0P6IZM4","aae-miR-305-5p",-18.22,146,172,157
"AAEL026837-RA","AAEL026837","Q17CP3","aae-miR-305-5p",-18.22,146,172,157
"AAEL026837-RA","AAEL026837","Q16VF3","aae-miR-305-5p",-18.22,146,172,157
"AAEL026837-RA","AAEL026837","A0A1S4F7N3","aae-miR-305-5p",-18.22,146,172,157
"AAEL013522-RA","AAEL013522","A0A1S4FZB6","aae-miR-305-5p",-17.65,77,100,157
"AAEL013522-RA","AAEL013522","Q16IW4","aae-miR-305-5p",-17.65,77,100,157
"AAEL023348-RA","AAEL023348","Q8MWG8","aae-miR-305-5p",-17.11,485,509,157
"AAEL023348-RA","AAEL023348","Q17NE5","aae-miR-305-5p",-17.11,485,509,157
"AAEL023348-RA","AAEL023348","Q8MWG7","aae-miR-305-5p",-17.11,485,509,157
"AAEL001518-RB","AAEL001518","UPI000B78445B","aae-miR-305-5p",-16.39,188,213,157
"AAEL001518-RC","AAEL001518","A0A1S4EZ00","aae-miR-305-5p",-16.39,89,114,157
"AAEL001518-RC","AAEL001518","Q17L08","aae-miR-305-5p",-16.39,89,114,157
"AAEL001518-RD","AAEL001518","A0A0N8ERW6","aae-miR-305-5p",-16.39,188,213,157
"AAEL004564-RA","AAEL004564","A0A1S4F843","aae-miR-305-5p",-15.81,206,230,157
"AAEL004564-RA","AAEL004564","Q17CK1","aae-miR-305-5p",-15.81,206,230,157
"AAEL019486-RC","AAEL019486","UPI000B777AE1","aae-miR-305-5p",-15.71,317,343,157
"AAEL018119-RA","AAEL018119","A0A1S4G7M5","aae-miR-305-5p",-15.38,881,907,157
"AAEL018119-RC","AAEL018119","Q175T9","aae-miR-305-5p",-15.38,881,907,157
"AAEL018119-RC","AAEL018119","Q175T8","aae-miR-305-5p",-15.38,881,907,157
"AAEL020543-RA","AAEL020543","Q172B8","aae-miR-305-5p",-14.95,50,71,157
"AAEL021323-RA","AAEL021323","A0A1S4FX31","aae-miR-305-5p",-14.72,650,671,157
"AAEL021323-RA","AAEL021323","Q16EU1","aae-miR-305-5p",-14.72,650,671,157
"AAEL021323-RA","AAEL021323","A0A0P6IVW0","aae-miR-305-5p",-14.72,650,671,157
"AAEL021323-RA","AAEL021323","A0A1S4G3B6","aae-miR-305-5p",-14.72,650,671,157
"AAEL021323-RA","AAEL021323","Q16LL8","aae-miR-305-5p",-14.72,650,671,157
"AAEL021323-RA","AAEL021323","A0A0P6K0W3","aae-miR-305-5p",-14.72,650,671,157
"AAEL005019-RA","AAEL005019","Q17BC1","aae-miR-305-5p",-25.18,216,239,156
"AAEL004930-RA","AAEL004930","Q17BL7","aae-miR-305-5p",-22.48,473,496,156
"AAEL006181-RA","AAEL006181","Q177C1","aae-miR-305-5p",-22.22,14,39,156
"AAEL006181-RB","AAEL006181","UPI000B778C41","aae-miR-305-5p",-22.22,14,39,156
"AAEL006181-RC","AAEL006181","UPI000B796110","aae-miR-305-5p",-22.22,14,39,156
"AAEL004319-RB","AAEL004319","Q17D67","aae-miR-305-5p",-20.46,404,429,156
"AAEL004319-RC","AAEL004319","UPI000B7910A8","aae-miR-305-5p",-20.46,404,429,156
"AAEL005076-RB","AAEL005076","UPI000B793052","aae-miR-305-5p",-20.1,308,334,156
"AAEL005076-RC","AAEL005076","Q17B63","aae-miR-305-5p",-20.1,308,334,156
"AAEL005076-RD","AAEL005076","UPI000B7795B0","aae-miR-305-5p",-20.1,308,334,156
"AAEL014203-RB","AAEL014203","A0A0P6K0W8","aae-miR-305-5p",-19.47,1220,1245,156
"AAEL014203-RB","AAEL014203","Q16H02","aae-miR-305-5p",-19.47,1220,1245,156
"AAEL014203-RB","AAEL014203","Q17EZ2","aae-miR-305-5p",-19.47,1220,1245,156
"AAEL014203-RC","AAEL014203","UPI000B789A20","aae-miR-305-5p",-19.47,1220,1245,156
"AAEL020028-RA","AAEL020028","UPI000B789BD8","aae-miR-305-5p",-19.26,659,684,156
"AAEL005137-RA","AAEL005137","Q1HRC5","aae-miR-305-5p",-18.79,95,117,156
"AAEL026783-RA","AAEL026783","UPI000B779BBB","aae-miR-305-5p",-18.79,95,117,156
"AAEL001201-RB","AAEL001201","Q17LX3","aae-miR-305-5p",-18.67,270,293,156
"AAEL001201-RB","AAEL001201","A0A1S4EY66","aae-miR-305-5p",-18.67,270,293,156
"AAEL011690-RA","AAEL011690","A0A1S4FTY7","aae-miR-305-5p",-18.04,105,130,156
"AAEL011690-RA","AAEL011690","Q16PC4","aae-miR-305-5p",-18.04,105,130,156
"AAEL029091-RA","AAEL029091","Q1DGU6","aae-miR-305-5p",-16.64,321,342,156
"AAEL029091-RA","AAEL029091","Q16TU1","aae-miR-305-5p",-16.64,321,342,156
"AAEL029091-RA","AAEL029091","A0A1S4FPC0","aae-miR-305-5p",-16.64,321,342,156
"AAEL019502-RB","AAEL019502","UPI000B78F8D9","aae-miR-305-5p",-16.3,235,257,156
"AAEL019502-RC","AAEL019502","UPI000B7937B8","aae-miR-305-5p",-16.3,235,257,156
"AAEL019502-RD","AAEL019502","UPI000B79AB18","aae-miR-305-5p",-16.3,235,257,156
"AAEL019502-RE","AAEL019502","Q17CU0","aae-miR-305-5p",-16.3,235,257,156
"AAEL002537-RB","AAEL002537","Q17HX6","aae-miR-305-5p",-15.72,112,133,156
"AAEL010511-RB","AAEL010511","A0A0P6IY47","aae-miR-305-5p",-15.54,1,13,156
"AAEL010511-RB","AAEL010511","Q16SR1","aae-miR-305-5p",-15.54,1,13,156
"AAEL010511-RC","AAEL010511","UPI000B78EA7B","aae-miR-305-5p",-15.54,1,13,156
"AAEL008164-RA","AAEL008164","Q16ZL1","aae-miR-305-5p",-14.92,4867,4888,156
"AAEL017116-RA","AAEL017116","J9HFH4","aae-miR-305-5p",-14.85,146,168,156
"AAEL017116-RB","AAEL017116","A0A1S4G5W3","aae-miR-305-5p",-14.85,146,168,156
"AAEL024326-RA","AAEL024326","Q16KF2","aae-miR-305-5p",-14.51,420,445,156
"AAEL024326-RB","AAEL024326","A0A1S4FXT1","aae-miR-305-5p",-14.51,420,445,156
"AAEL014226-RB","AAEL014226","A0A1S4G1S4","aae-miR-305-5p",-14.47,1112,1135,156
"AAEL014226-RC","AAEL014226","UPI000B792B9A","aae-miR-305-5p",-14.47,1112,1135,156
"AAEL014226-RE","AAEL014226","Q1DH69","aae-miR-305-5p",-14.47,1112,1135,156
"AAEL014226-RI","AAEL014226","UPI000B78D2AD","aae-miR-305-5p",-14.47,1112,1135,156
"AAEL019922-RA","AAEL019922","A0A1S4F635","aae-miR-305-5p",-19.84,1328,1347,155
"AAEL019922-RA","AAEL019922","J9HFC1","aae-miR-305-5p",-19.84,1328,1347,155
"AAEL019922-RB","AAEL019922","Q17EE6","aae-miR-305-5p",-19.84,1328,1347,155
"AAEL019922-RC","AAEL019922","UPI000B76F8B8","aae-miR-305-5p",-19.84,1328,1347,155
"AAEL002960-RA","AAEL002960","Q17GL3","aae-miR-305-5p",-19.36,163,186,155
"AAEL019701-RA","AAEL019701","Q17J68","aae-miR-305-5p",-18.15,1195,1217,155
"AAEL002623-RA","AAEL002623","Q17HR7","aae-miR-305-5p",-17.99,32,58,155
"AAEL013936-RF","AAEL013936","Q16HR6","aae-miR-305-5p",-17.32,30,56,155
"AAEL013936-RG","AAEL013936","UPI0000DAB90E","aae-miR-305-5p",-17.32,30,56,155
"AAEL025658-RA","AAEL025658","Q16SQ0","aae-miR-305-5p",-17.16,422,443,155
"AAEL025658-RA","AAEL025658","Q16MI4","aae-miR-305-5p",-17.16,422,443,155
"AAEL025658-RB","AAEL025658","UPI000B76DDF6","aae-miR-305-5p",-17.16,422,443,155
"AAEL013138-RA","AAEL013138","Q16K31","aae-miR-305-5p",-16.68,750,773,155
"AAEL002435-RC","AAEL002435","A0A1S4F1Q5","aae-miR-305-5p",-16.66,24,47,155
"AAEL002435-RC","AAEL002435","Q17I76","aae-miR-305-5p",-16.66,24,47,155
"AAEL013075-RB","AAEL013075","Q17FV1","aae-miR-305-5p",-16.34,39,60,155
"AAEL013075-RB","AAEL013075","A0A0P6JSU0","aae-miR-305-5p",-16.34,39,60,155
"AAEL013075-RB","AAEL013075","Q16K91","aae-miR-305-5p",-16.34,39,60,155
"AAEL011815-RA","AAEL011815","Q16NZ4","aae-miR-305-5p",-16.21,74,96,155
"AAEL001850-RC","AAEL001850","Q17K05","aae-miR-305-5p",-15.85,47,71,155
"AAEL009991-RA","AAEL009991","Q16U80","aae-miR-305-5p",-15.55,972,996,155
"AAEL009991-RC","AAEL009991","UPI000B77D128","aae-miR-305-5p",-15.55,972,996,155
"AAEL009991-RG","AAEL009991","UPI000B76D5CF","aae-miR-305-5p",-15.55,972,996,155
"AAEL009991-RH","AAEL009991","UPI000B78C3F1","aae-miR-305-5p",-15.55,972,996,155
"AAEL008428-RA","AAEL008428","Q16YT3","aae-miR-305-5p",-15.29,316,338,155
"AAEL008428-RA","AAEL008428","A0A1S4FJD7","aae-miR-305-5p",-15.29,316,338,155
"AAEL001751-RA","AAEL001751","Q17K96","aae-miR-305-5p",-15.08,112,135,155
"AAEL008601-RA","AAEL008601","Q1HQI0","aae-miR-305-5p",-14.88,105,131,155
"AAEL021602-RA","AAEL021602","UPI000B799BC3","aae-miR-305-5p",-14.87,104,127,155
"AAEL021602-RB","AAEL021602","Q17PG8","aae-miR-305-5p",-14.87,415,438,155
"AAEL021602-RB","AAEL021602","Q17PG9","aae-miR-305-5p",-14.87,415,438,155
"AAEL011093-RB","AAEL011093","Q16R34","aae-miR-305-5p",-14.69,200,224,155
"AAEL011093-RB","AAEL011093","A0A1S4FSI1","aae-miR-305-5p",-14.69,200,224,155
"AAEL011093-RC","AAEL011093","Q16R33","aae-miR-305-5p",-14.69,200,224,155
"AAEL011093-RC","AAEL011093","A0A1S4FS53","aae-miR-305-5p",-14.69,200,224,155
"AAEL003543-RA","AAEL003543","Q0IG33","aae-miR-305-5p",-14.59,685,707,155
"AAEL009364-RA","AAEL009364","A0A1S4FM28","aae-miR-305-5p",-14.56,1009,1033,155
"AAEL009364-RB","AAEL009364","Q16W25","aae-miR-305-5p",-14.56,1009,1033,155
"AAEL024889-RA","AAEL024889","UPI000B7830B8","aae-miR-305-5p",-14.47,66,89,155
"AAEL017182-RC","AAEL017182","A0A1S4G5A8","aae-miR-305-5p",-14.26,17,38,155
"AAEL017182-RC","AAEL017182","J9HIE0","aae-miR-305-5p",-14.26,17,38,155
"AAEL012975-RC","AAEL012975","UPI000B77104F","aae-miR-305-5p",-23.26,123,144,154
"AAEL012975-RD","AAEL012975","UPI000B780D1D","aae-miR-305-5p",-23.26,123,144,154
"AAEL012975-RE","AAEL012975","Q17PI6","aae-miR-305-5p",-23.26,123,144,154
"AAEL012975-RE","AAEL012975","A0A1S4FY14","aae-miR-305-5p",-23.26,123,144,154
"AAEL012975-RE","AAEL012975","Q0IE92","aae-miR-305-5p",-23.26,123,144,154
"AAEL011583-RA","AAEL011583","A0A1S4FTS1","aae-miR-305-5p",-20.42,27,51,154
"AAEL011583-RA","AAEL011583","Q16U85","aae-miR-305-5p",-20.42,27,51,154
"AAEL011583-RA","AAEL011583","Q16PN4","aae-miR-305-5p",-20.42,27,51,154
"AAEL019427-RA","AAEL019427","UPI000B79740F","aae-miR-305-5p",-20.13,96,119,154
"AAEL019427-RB","AAEL019427","UPI000B788CBF","aae-miR-305-5p",-20.13,96,119,154
"AAEL019427-RC","AAEL019427","J9HYC0","aae-miR-305-5p",-20.13,96,119,154
"AAEL019427-RC","AAEL019427","J9HHZ6","aae-miR-305-5p",-20.13,96,119,154
"AAEL019427-RC","AAEL019427","Q17FP6","aae-miR-305-5p",-20.13,96,119,154
"AAEL002410-RB","AAEL002410","Q17IB6","aae-miR-305-5p",-18.71,1767,1790,154
"AAEL002410-RB","AAEL002410","Q17IB5","aae-miR-305-5p",-18.71,1767,1790,154
"AAEL002410-RC","AAEL002410","UPI000B76CE74","aae-miR-305-5p",-18.71,1767,1790,154
"AAEL005387-RB","AAEL005387","A0A1S4FAH2","aae-miR-305-5p",-18.65,31,54,154
"AAEL005387-RB","AAEL005387","Q17A82","aae-miR-305-5p",-18.65,31,54,154
"AAEL003283-RB","AAEL003283","UPI000B791AF9","aae-miR-305-5p",-18.34,1203,1226,154
"AAEL003283-RC","AAEL003283","UPI000B77EF01","aae-miR-305-5p",-18.34,1203,1226,154
"AAEL003283-RD","AAEL003283","UPI000B799672","aae-miR-305-5p",-18.34,1203,1226,154
"AAEL003283-RE","AAEL003283","UPI000B773593","aae-miR-305-5p",-18.34,1203,1226,154
"AAEL003283-RF","AAEL003283","UPI000B77AB97","aae-miR-305-5p",-18.34,1203,1226,154
"AAEL003283-RG","AAEL003283","Q17FY9","aae-miR-305-5p",-18.34,1203,1226,154
"AAEL003283-RH","AAEL003283","UPI000B76ECFD","aae-miR-305-5p",-18.34,1203,1226,154
"AAEL005813-RB","AAEL005813","A0A0P6IVZ3","aae-miR-305-5p",-17.53,332,355,154
"AAEL005813-RB","AAEL005813","A0A1S4FBL8","aae-miR-305-5p",-17.53,332,355,154
"AAEL005813-RB","AAEL005813","Q178Q8","aae-miR-305-5p",-17.53,332,355,154
"AAEL010132-RB","AAEL010132","Q16TT6","aae-miR-305-5p",-17.47,24,47,154
"AAEL010132-RB","AAEL010132","A0A1S4FPT1","aae-miR-305-5p",-17.47,24,47,154
"AAEL003794-RB","AAEL003794","Q17EJ7","aae-miR-305-5p",-17.2,475,501,154
"AAEL003794-RB","AAEL003794","A0A1S4F5P8","aae-miR-305-5p",-17.2,475,501,154
"AAEL009171-RA","AAEL009171","Q16WN0","aae-miR-305-5p",-16.13,632,655,154
"AAEL009171-RB","AAEL009171","UPI000B78FE74","aae-miR-305-5p",-16.13,632,655,154
"AAEL004863-RB","AAEL004863","A0A1S4F8Y7","aae-miR-305-5p",-15.79,124,149,154
"AAEL004863-RB","AAEL004863","Q16PC2","aae-miR-305-5p",-15.79,124,149,154
"AAEL004863-RB","AAEL004863","Q17BS0","aae-miR-305-5p",-15.79,124,149,154
"AAEL012835-RB","AAEL012835","UPI000B791DF8","aae-miR-305-5p",-15.51,347,370,154
"AAEL012835-RC","AAEL012835","UPI000B773410","aae-miR-305-5p",-15.51,347,370,154
"AAEL012835-RD","AAEL012835","Q16KY2","aae-miR-305-5p",-15.51,347,370,154
"AAEL012835-RD","AAEL012835","A0A1S4FXB5","aae-miR-305-5p",-15.51,347,370,154
"AAEL012835-RD","AAEL012835","Q16GP4","aae-miR-305-5p",-15.51,347,370,154
"AAEL012835-RE","AAEL012835","A0A0P6IYJ3","aae-miR-305-5p",-15.51,347,370,154
"AAEL007374-RA","AAEL007374","A0A1S4FGJ8","aae-miR-305-5p",-15.45,681,705,154
"AAEL007374-RA","AAEL007374","Q172J0","aae-miR-305-5p",-15.45,681,705,154
"AAEL001540-RB","AAEL001540","Q17KT3","aae-miR-305-5p",-15.24,970,995,154
"AAEL001540-RB","AAEL001540","A0A1S4EZ18","aae-miR-305-5p",-15.24,970,995,154
"AAEL010471-RB","AAEL010471","Q16SX2","aae-miR-305-5p",-15.04,127,150,154
"AAEL009632-RB","AAEL009632","Q16VA6","aae-miR-305-5p",-14.73,14,35,154
"AAEL000663-RA","AAEL000663","Q17NK4","aae-miR-305-5p",-14.58,662,685,154
"AAEL017042-RB","AAEL017042","J9E9S8","aae-miR-305-5p",-14.44,412,435,154
"AAEL005142-RB","AAEL005142","UPI000B775702","aae-miR-305-5p",-14.3,342,365,154
"AAEL005142-RJ","AAEL005142","Q17AX9","aae-miR-305-5p",-14.3,342,365,154
"AAEL021301-RA","AAEL021301","UPI000B792467","aae-miR-305-5p",-23.45,1486,1510,153
"AAEL021301-RB","AAEL021301","Q16GF8","aae-miR-305-5p",-23.45,1486,1510,153
"AAEL021301-RE","AAEL021301","UPI000B798F17","aae-miR-305-5p",-23.45,1486,1510,153
"AAEL005845-RB","AAEL005845","Q178J6","aae-miR-305-5p",-22.78,370,394,153
"AAEL026364-RB","AAEL026364","Q177N1","aae-miR-305-5p",-21.64,1665,1689,153
"AAEL007388-RB","AAEL007388","Q172G9","aae-miR-305-5p",-21.24,649,673,153
"AAEL007388-RB","AAEL007388","A0A0P6J5N2","aae-miR-305-5p",-21.24,649,673,153
"AAEL007388-RB","AAEL007388","A0A1S4FGD6","aae-miR-305-5p",-21.24,649,673,153
"AAEL007388-RC","AAEL007388","UPI000B78F7BE","aae-miR-305-5p",-21.24,649,673,153
"AAEL007388-RD","AAEL007388","UPI000B781210","aae-miR-305-5p",-21.24,649,673,153
"AAEL000451-RA","AAEL000451","Q17PC7","aae-miR-305-5p",-18.74,13,38,153
"AAEL023159-RA","AAEL023159","UPI000B7748E6","aae-miR-305-5p",-18.4,3476,3500,153
"AAEL023159-RB","AAEL023159","Q16IM5","aae-miR-305-5p",-18.4,3476,3500,153
"AAEL023159-RC","AAEL023159","UPI000B775167","aae-miR-305-5p",-18.4,3476,3500,153
"AAEL023159-RH","AAEL023159","A0A1S4G7H6","aae-miR-305-5p",-18.4,3476,3500,153
"AAEL023159-RH","AAEL023159","Q16IM6","aae-miR-305-5p",-18.4,3476,3500,153
"AAEL002669-RA","AAEL002669","Q17HJ4","aae-miR-305-5p",-17.25,203,226,153
"AAEL021202-RA","AAEL021202","UPI000B77E0A9","aae-miR-305-5p",-17.11,1689,1714,153
"AAEL022782-RA","AAEL022782","Q16TR7","aae-miR-305-5p",-17.11,1687,1712,153
"AAEL022782-RB","AAEL022782","UPI000B76CDCD","aae-miR-305-5p",-17.11,1687,1712,153
"AAEL022782-RC","AAEL022782","UPI000B7895B9","aae-miR-305-5p",-17.11,1687,1712,153
"AAEL002130-RA","AAEL002130","Q17J80","aae-miR-305-5p",-16.18,411,437,153
"AAEL002130-RB","AAEL002130","UPI000B77C5F7","aae-miR-305-5p",-16.18,411,437,153
"AAEL019863-RA","AAEL019863","Q17JA5","aae-miR-305-5p",-15.47,5781,5807,153
"AAEL019863-RB","AAEL019863","UPI000B78045D","aae-miR-305-5p",-15.47,5781,5807,153
"AAEL019863-RC","AAEL019863","A0A1S4G771","aae-miR-305-5p",-15.47,5781,5807,153
"AAEL019863-RD","AAEL019863","Q17JA7","aae-miR-305-5p",-15.47,5781,5807,153
"AAEL019863-RE","AAEL019863","UPI000B782D8A","aae-miR-305-5p",-15.47,5781,5807,153
"AAEL019863-RG","AAEL019863","J9HY48","aae-miR-305-5p",-15.47,5781,5807,153
"AAEL019863-RG","AAEL019863","Q9NB03","aae-miR-305-5p",-15.47,5781,5807,153
"AAEL005490-RA","AAEL005490","Q179X0","aae-miR-305-5p",-14.32,78,101,153
"AAEL027688-RA","AAEL027688","Q179W4","aae-miR-305-5p",-14.27,23,51,153
"AAEL027688-RA","AAEL027688","Q16F93","aae-miR-305-5p",-14.27,23,51,153
"AAEL008528-RA","AAEL008528","Q16YG8","aae-miR-305-5p",-27.26,857,879,152
"AAEL008528-RA","AAEL008528","Q16YG7","aae-miR-305-5p",-27.26,857,879,152
"AAEL008528-RA","AAEL008528","A0A1S4FJR2","aae-miR-305-5p",-27.26,857,879,152
"AAEL008528-RB","AAEL008528","A0A1S4FJQ9","aae-miR-305-5p",-27.26,857,879,152
"AAEL008528-RC","AAEL008528","UPI000B794D06","aae-miR-305-5p",-27.26,857,879,152
"AAEL008528-RD","AAEL008528","Q16YG3","aae-miR-305-5p",-27.26,857,879,152
"AAEL008528-RD","AAEL008528","Q16YG5","aae-miR-305-5p",-27.26,857,879,152
"AAEL004259-RB","AAEL004259","A0A0N8ES87","aae-miR-305-5p",-23.75,267,293,152
"AAEL004259-RB","AAEL004259","Q17DB8","aae-miR-305-5p",-23.75,267,293,152
"AAEL004259-RC","AAEL004259","UPI000B78BF0E","aae-miR-305-5p",-23.75,267,293,152
"AAEL011728-RB","AAEL011728","Q16P88","aae-miR-305-5p",-21.8,1046,1071,152
"AAEL011728-RB","AAEL011728","A0A1S4G324","aae-miR-305-5p",-21.8,1046,1071,152
"AAEL011728-RB","AAEL011728","Q16IH0","aae-miR-305-5p",-21.8,1046,1071,152
"AAEL011728-RB","AAEL011728","A0A0P6J5H2","aae-miR-305-5p",-21.8,1046,1071,152
"AAEL011728-RB","AAEL011728","Q16FK8","aae-miR-305-5p",-21.8,1046,1071,152
"AAEL011728-RC","AAEL011728","UPI000B79050D","aae-miR-305-5p",-21.8,1046,1071,152
"AAEL011728-RD","AAEL011728","UPI000B788CF1","aae-miR-305-5p",-21.8,1046,1071,152
"AAEL008993-RB","AAEL008993","Q16X35","aae-miR-305-5p",-20.03,8,34,152
"AAEL008190-RA","AAEL008190","Q16ZI0","aae-miR-305-5p",-18.61,335,362,152
"AAEL008350-RA","AAEL008350","Q16Z21","aae-miR-305-5p",-18.5,14,36,152
"AAEL007725-RA","AAEL007725","Q0IEY6","aae-miR-305-5p",-18.25,749,771,152
"AAEL020702-RD","AAEL020702","UPI000B796974","aae-miR-305-5p",-17.97,402,425,152
"AAEL020702-RE","AAEL020702","UPI000B77D053","aae-miR-305-5p",-17.97,402,425,152
"AAEL020702-RG","AAEL020702","UPI000B789B01","aae-miR-305-5p",-17.97,402,425,152
"AAEL000810-RB","AAEL000810","UPI000B787A35","aae-miR-305-5p",-17.69,164,189,152
"AAEL000810-RD","AAEL000810","Q17N56","aae-miR-305-5p",-17.69,164,189,152
"AAEL000810-RF","AAEL000810","UPI000B793F70","aae-miR-305-5p",-17.69,164,189,152
"AAEL007555-RA","AAEL007555","Q171S4","aae-miR-305-5p",-17.5,257,283,152
"AAEL005111-RB","AAEL005111","UPI000B79566C","aae-miR-305-5p",-17.33,722,744,152
"AAEL005111-RC","AAEL005111","Q17B18","aae-miR-305-5p",-17.33,722,744,152
"AAEL005111-RC","AAEL005111","A0A1S4F9K8","aae-miR-305-5p",-17.33,722,744,152
"AAEL013184-RB","AAEL013184","UPI000B7796C7","aae-miR-305-5p",-17.31,197,222,152
"AAEL013184-RC","AAEL013184","UPI000B77A6B0","aae-miR-305-5p",-17.31,197,222,152
"AAEL013184-RD","AAEL013184","Q16JX9","aae-miR-305-5p",-17.31,197,222,152
"AAEL015394-RB","AAEL015394","UPI000B78F4D1","aae-miR-305-5p",-16.96,134,159,152
"AAEL015394-RC","AAEL015394","Q16WP7","aae-miR-305-5p",-16.96,134,159,152
"AAEL015394-RD","AAEL015394","UPI000B795673","aae-miR-305-5p",-16.96,134,159,152
"AAEL015394-RE","AAEL015394","A0A1S4FLL2","aae-miR-305-5p",-16.96,134,159,152
"AAEL015394-RE","AAEL015394","Q1DGZ8","aae-miR-305-5p",-16.96,134,159,152
"AAEL015394-RE","AAEL015394","A0A0N8ES14","aae-miR-305-5p",-16.96,134,159,152
"AAEL015394-RF","AAEL015394","UPI000B771A49","aae-miR-305-5p",-16.96,134,159,152
"AAEL019440-RA","AAEL019440","Q17BW3","aae-miR-305-5p",-16.23,1206,1229,152
"AAEL019440-RA","AAEL019440","A0A0P6IY93","aae-miR-305-5p",-16.23,1206,1229,152
"AAEL019440-RA","AAEL019440","Q16MK9","aae-miR-305-5p",-16.23,1206,1229,152
"AAEL006792-RB","AAEL006792","Q174U4","aae-miR-305-5p",-15.53,1317,1344,152
"AAEL010564-RB","AAEL010564","A0A1S4FR32","aae-miR-305-5p",-15.25,13,35,152
"AAEL010564-RB","AAEL010564","Q16SK9","aae-miR-305-5p",-15.25,13,35,152
"AAEL007224-RA","AAEL007224","A0A1S4FFW7","aae-miR-305-5p",-15.08,1,15,152
"AAEL007224-RA","AAEL007224","Q172Y5","aae-miR-305-5p",-15.08,1,15,152
"AAEL005284-RB","AAEL005284","UPI000B78475C","aae-miR-305-5p",-14.94,1803,1825,152
"AAEL005284-RC","AAEL005284","UPI000B7789F1","aae-miR-305-5p",-14.94,1803,1825,152
"AAEL005284-RD","AAEL005284","UPI000B777191","aae-miR-305-5p",-14.94,1803,1825,152
"AAEL005284-RE","AAEL005284","UPI000B778D62","aae-miR-305-5p",-14.94,1803,1825,152
"AAEL005284-RF","AAEL005284","UPI000B787BE9","aae-miR-305-5p",-14.94,1803,1825,152
"AAEL005284-RH","AAEL005284","UPI000B79086D","aae-miR-305-5p",-14.94,1803,1825,152
"AAEL005284-RN","AAEL005284","UPI000B776076","aae-miR-305-5p",-14.94,1803,1825,152
"AAEL005284-RO","AAEL005284","Q17AI9","aae-miR-305-5p",-14.94,1803,1825,152
"AAEL008594-RA","AAEL008594","Q16YB4","aae-miR-305-5p",-14.92,54,79,152
"AAEL018114-RA","AAEL018114","A0A1S4G7M0","aae-miR-305-5p",-14.92,781,802,152
"AAEL018114-RA","AAEL018114","Q176T6","aae-miR-305-5p",-14.92,781,802,152
"AAEL018114-RB","AAEL018114","Q176T7","aae-miR-305-5p",-14.92,781,802,152
"AAEL001511-RA","AAEL001511","Q17L04","aae-miR-305-5p",-14.65,653,675,152
"AAEL019773-RA","AAEL019773","UPI000B78D1AE","aae-miR-305-5p",-14.56,849,870,152
"AAEL019773-RB","AAEL019773","Q17F85","aae-miR-305-5p",-14.56,849,870,152
"AAEL019773-RC","AAEL019773","UPI000B7963C5","aae-miR-305-5p",-14.56,849,870,152
"AAEL019773-RD","AAEL019773","UPI000B77B2A4","aae-miR-305-5p",-14.56,849,870,152
"AAEL019773-RE","AAEL019773","UPI000B783527","aae-miR-305-5p",-14.56,849,870,152
"AAEL011926-RA","AAEL011926","Q16NN2","aae-miR-305-5p",-14.36,675,697,152
"AAEL011926-RA","AAEL011926","A0A1S4FUQ5","aae-miR-305-5p",-14.36,675,697,152
"AAEL012263-RA","AAEL012263","A0A0P6IV66","aae-miR-305-5p",-14.33,35,60,152
"AAEL012263-RA","AAEL012263","Q16QC5","aae-miR-305-5p",-14.33,35,60,152
"AAEL012263-RA","AAEL012263","A0A1S4FVL8","aae-miR-305-5p",-14.33,35,60,152
"AAEL012263-RA","AAEL012263","Q16ML0","aae-miR-305-5p",-14.33,35,60,152
"AAEL009109-RA","AAEL009109","A0A1S4FLI2","aae-miR-305-5p",-14.13,19,42,152
"AAEL009109-RA","AAEL009109","Q16WT0","aae-miR-305-5p",-14.13,19,42,152
"AAEL003412-RB","AAEL003412","Q17FD5","aae-miR-305-5p",-25.56,872,899,151
"AAEL021458-RA","AAEL021458","UPI000B78A55C","aae-miR-305-5p",-20.52,65,91,151
"AAEL027083-RA","AAEL027083","UPI000B771A51","aae-miR-305-5p",-20.52,65,91,151
"AAEL024141-RB","AAEL024141","A2I883","aae-miR-305-5p",-19.91,650,673,151
"AAEL024141-RB","AAEL024141","Q16FM2","aae-miR-305-5p",-19.91,650,673,151
"AAEL024141-RD","AAEL024141","UPI000B76E1FA","aae-miR-305-5p",-19.91,650,673,151
"AAEL024141-RE","AAEL024141","Q16G80","aae-miR-305-5p",-19.91,650,673,151
"AAEL024141-RE","AAEL024141","A0A1S4G217","aae-miR-305-5p",-19.91,650,673,151
"AAEL005374-RB","AAEL005374","UPI000B771311","aae-miR-305-5p",-18.76,600,621,151
"AAEL005374-RC","AAEL005374","UPI000B787EAD","aae-miR-305-5p",-18.76,600,621,151
"AAEL011591-RA","AAEL011591","Q16PM1","aae-miR-305-5p",-18.75,428,454,151
"AAEL011591-RA","AAEL011591","A0A1S4FTP3","aae-miR-305-5p",-18.75,428,454,151
"AAEL012347-RA","AAEL012347","A0A1S4FW76","aae-miR-305-5p",-17.53,1,16,151
"AAEL012347-RB","AAEL012347","UPI000B7904AE","aae-miR-305-5p",-17.53,1,16,151
"AAEL009736-RB","AAEL009736","UPI000B783124","aae-miR-305-5p",-16.32,2280,2304,151
"AAEL009736-RD","AAEL009736","Q16V04","aae-miR-305-5p",-16.32,2280,2304,151
