"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL022309-RA","AAEL022309","Q172N6","aae-bantam-3p",-14.59,267,288,155
"AAEL022309-RA","AAEL022309","Q172N5","aae-bantam-3p",-14.59,267,288,155
"AAEL022309-RB","AAEL022309","UPI000B797B0C","aae-bantam-3p",-14.59,267,288,155
"AAEL014931-RC","AAEL014931","A0A1S4G3M2","aae-bantam-3p",-14.21,203,224,155
"AAEL014931-RC","AAEL014931","Q16F19","aae-bantam-3p",-14.21,203,224,155
"AAEL019862-RB","AAEL019862","UPI000B77F966","aae-bantam-3p",-21.9,286,307,154
"AAEL026246-RA","AAEL026246","Q17KJ4","aae-bantam-3p",-19.61,115,134,154
"AAEL026246-RA","AAEL026246","Q16MU4","aae-bantam-3p",-19.61,115,134,154
"AAEL003245-RA","AAEL003245","Q16SM9","aae-bantam-3p",-19.32,188,209,154
"AAEL003245-RA","AAEL003245","Q16SM8","aae-bantam-3p",-19.32,188,209,154
"AAEL003245-RA","AAEL003245","A0A1S4F432","aae-bantam-3p",-19.32,188,209,154
"AAEL003245-RA","AAEL003245","Q17G02","aae-bantam-3p",-19.32,188,209,154
"AAEL019696-RA","AAEL019696","A0A1S4F317","aae-bantam-3p",-18.79,530,548,154
"AAEL019696-RA","AAEL019696","Q17GW3","aae-bantam-3p",-18.79,530,548,154
"AAEL019696-RB","AAEL019696","Q17GW2","aae-bantam-3p",-18.79,530,548,154
"AAEL018329-RA","AAEL018329","A0A1S4G840","aae-bantam-3p",-17.44,506,531,154
"AAEL018329-RA","AAEL018329","Q17BY8","aae-bantam-3p",-17.44,506,531,154
"AAEL018329-RB","AAEL018329","UPI000B796FCA","aae-bantam-3p",-17.44,506,531,154
"AAEL001716-RC","AAEL001716","Q17KE9","aae-bantam-3p",-17.05,263,286,154
"AAEL006675-RB","AAEL006675","A0A1S4FEF6","aae-bantam-3p",-16.36,675,698,154
"AAEL006675-RF","AAEL006675","Q16YJ6","aae-bantam-3p",-16.36,675,698,154
"AAEL006675-RF","AAEL006675","Q175F4","aae-bantam-3p",-16.36,675,698,154
"AAEL020242-RA","AAEL020242","Q173A0","aae-bantam-3p",-16.21,33,53,154
"AAEL020242-RA","AAEL020242","A0A1S4FFU2","aae-bantam-3p",-16.21,33,53,154
"AAEL006948-RB","AAEL006948","Q174B3","aae-bantam-3p",-14.25,291,313,154
"AAEL006948-RC","AAEL006948","UPI000B76E603","aae-bantam-3p",-14.25,291,313,154
"AAEL006948-RD","AAEL006948","UPI000B7750B2","aae-bantam-3p",-14.25,291,313,154
"AAEL006948-RE","AAEL006948","UPI000B779B8A","aae-bantam-3p",-14.25,291,313,154
"AAEL006948-RG","AAEL006948","UPI000B794B1B","aae-bantam-3p",-14.25,291,313,154
"AAEL006948-RH","AAEL006948","UPI000B79955D","aae-bantam-3p",-14.25,291,313,154
"AAEL006948-RJ","AAEL006948","UPI000B791C3C","aae-bantam-3p",-14.25,291,313,154
"AAEL013384-RA","AAEL013384","Q16JC1","aae-bantam-3p",-20.28,1844,1865,153
"AAEL013384-RA","AAEL013384","A0A1S4FZ78","aae-bantam-3p",-20.28,1844,1865,153
"AAEL013384-RB","AAEL013384","UPI000B77F0F2","aae-bantam-3p",-20.28,1844,1865,153
"AAEL020488-RA","AAEL020488","Q17E15","aae-bantam-3p",-20.19,2553,2575,153
"AAEL020488-RA","AAEL020488","Q16HG5","aae-bantam-3p",-20.19,2553,2575,153
"AAEL020488-RB","AAEL020488","UPI000B77AA48","aae-bantam-3p",-20.19,2553,2575,153
"AAEL020488-RC","AAEL020488","UPI000B798B44","aae-bantam-3p",-20.19,2553,2575,153
"AAEL020488-RD","AAEL020488","UPI000B7706AF","aae-bantam-3p",-20.19,2553,2575,153
"AAEL020488-RE","AAEL020488","UPI000937E4E8","aae-bantam-3p",-20.19,2553,2575,153
"AAEL020488-RF","AAEL020488","UPI000B774F9D","aae-bantam-3p",-20.19,2553,2575,153
"AAEL017012-RC","AAEL017012","A0A1S4G522","aae-bantam-3p",-18.88,826,847,153
"AAEL017012-RD","AAEL017012","UPI000B78AF03","aae-bantam-3p",-18.88,826,847,153
"AAEL017012-RE","AAEL017012","J9HJH3","aae-bantam-3p",-18.88,826,847,153
"AAEL017012-RE","AAEL017012","J9I002","aae-bantam-3p",-18.88,826,847,153
"AAEL017012-RE","AAEL017012","J9HTT6","aae-bantam-3p",-18.88,826,847,153
"AAEL017012-RG","AAEL017012","UPI000B77CC02","aae-bantam-3p",-18.88,826,847,153
"AAEL017012-RH","AAEL017012","UPI000B780ACD","aae-bantam-3p",-18.88,826,847,153
"AAEL017012-RI","AAEL017012","UPI000B775F46","aae-bantam-3p",-18.88,826,847,153
"AAEL012262-RK","AAEL012262","A0A0N8ES29","aae-bantam-3p",-17.53,4264,4285,153
"AAEL024283-RH","AAEL024283","Q176R3","aae-bantam-3p",-17.35,739,760,153
"AAEL024283-RH","AAEL024283","M4JBV8","aae-bantam-3p",-17.35,739,760,153
"AAEL024283-RH","AAEL024283","M4JC14","aae-bantam-3p",-17.35,739,760,153
"AAEL024283-RK","AAEL024283","UPI000B7783D9","aae-bantam-3p",-17.35,739,760,153
"AAEL005478-RB","AAEL005478","UPI000B795A35","aae-bantam-3p",-16.84,85,107,153
"AAEL005478-RC","AAEL005478","UPI000B798186","aae-bantam-3p",-16.84,85,107,153
"AAEL005478-RE","AAEL005478","Q179Y0","aae-bantam-3p",-16.84,85,107,153
"AAEL005478-RE","AAEL005478","A0A0P6IX70","aae-bantam-3p",-16.84,85,107,153
"AAEL007221-RA","AAEL007221","A0A1S4FG44","aae-bantam-3p",-16.63,129,151,153
"AAEL007221-RA","AAEL007221","Q172Z6","aae-bantam-3p",-16.63,129,151,153
"AAEL010567-RB","AAEL010567","Q16SL1","aae-bantam-3p",-16.6,1022,1043,153
"AAEL000166-RA","AAEL000166","Q17Q15","aae-bantam-3p",-15.56,385,404,153
"AAEL000166-RB","AAEL000166","UPI000B796398","aae-bantam-3p",-15.56,385,404,153
"AAEL001734-RB","AAEL001734","Q17KB8","aae-bantam-3p",-15.5,3106,3127,153
"AAEL001734-RB","AAEL001734","Q17KB9","aae-bantam-3p",-15.5,3106,3127,153
"AAEL001734-RC","AAEL001734","UPI000B781CAF","aae-bantam-3p",-15.5,3106,3127,153
"AAEL001734-RD","AAEL001734","UPI000B78889A","aae-bantam-3p",-15.5,3106,3127,153
"AAEL019856-RA","AAEL019856","Q16GB6","aae-bantam-3p",-15.5,298,319,153
"AAEL019856-RA","AAEL019856","Q16GB5","aae-bantam-3p",-15.5,298,319,153
"AAEL011369-RB","AAEL011369","A0A1S4FSY8","aae-bantam-3p",-15.42,1,22,153
"AAEL011369-RE","AAEL011369","Q16Q77","aae-bantam-3p",-15.42,1,22,153
"AAEL006439-RB","AAEL006439","Q176D4","aae-bantam-3p",-15.34,353,374,153
"AAEL006439-RC","AAEL006439","UPI00093618E9","aae-bantam-3p",-15.34,353,374,153
"AAEL006439-RE","AAEL006439","A0A1S4FDI3","aae-bantam-3p",-15.34,353,374,153
"AAEL006439-RF","AAEL006439","UPI00093773FB","aae-bantam-3p",-15.34,353,374,153
"AAEL006439-RG","AAEL006439","UPI0009357C06","aae-bantam-3p",-15.34,353,374,153
"AAEL023147-RA","AAEL023147","Q16HU2","aae-bantam-3p",-15.3,1,19,153
"AAEL020378-RA","AAEL020378","Q16M18","aae-bantam-3p",-15.19,467,488,153
"AAEL020378-RA","AAEL020378","A0A0N8ERX5","aae-bantam-3p",-15.19,467,488,153
"AAEL005747-RA","AAEL005747","Q178Z0","aae-bantam-3p",-14.16,295,316,153
"AAEL011504-RA","AAEL011504","Q16PW8","aae-bantam-3p",-14.03,966,987,153
"AAEL022716-RA","AAEL022716","Q17F83","aae-bantam-3p",-21.99,210,231,152
"AAEL011677-RA","AAEL011677","Q16PD8","aae-bantam-3p",-19.72,64,85,152
"AAEL011677-RA","AAEL011677","A0A1S4G2Y4","aae-bantam-3p",-19.72,64,85,152
"AAEL011677-RA","AAEL011677","Q16FR4","aae-bantam-3p",-19.72,64,85,152
"AAEL011677-RB","AAEL011677","UPI000B77CDAD","aae-bantam-3p",-19.72,64,85,152
"AAEL009080-RC","AAEL009080","A0A0P6IZN4","aae-bantam-3p",-19.7,425,446,152
"AAEL009080-RC","AAEL009080","Q16WV7","aae-bantam-3p",-19.7,425,446,152
"AAEL009080-RC","AAEL009080","Q16WV6","aae-bantam-3p",-19.7,425,446,152
"AAEL007568-RA","AAEL007568","Q171Q8","aae-bantam-3p",-18.91,44,65,152
"AAEL003398-RC","AAEL003398","Q17FL8","aae-bantam-3p",-18.57,374,401,152
"AAEL003398-RC","AAEL003398","A0A1S4F4H6","aae-bantam-3p",-18.57,374,401,152
"AAEL008371-RB","AAEL008371","UPI000B77DBB5","aae-bantam-3p",-17.74,797,818,152
"AAEL008371-RC","AAEL008371","Q16Z01","aae-bantam-3p",-17.74,797,818,152
"AAEL008371-RC","AAEL008371","A0A1S4FJK1","aae-bantam-3p",-17.74,797,818,152
"AAEL008371-RD","AAEL008371","UPI000B77EF63","aae-bantam-3p",-17.74,797,818,152
"AAEL008371-RE","AAEL008371","UPI000B7738A2","aae-bantam-3p",-17.74,797,818,152
"AAEL008371-RG","AAEL008371","UPI000B78F741","aae-bantam-3p",-17.74,797,818,152
"AAEL005666-RA","AAEL005666","Q179D2","aae-bantam-3p",-17.49,187,208,152
"AAEL005666-RM","AAEL005666","UPI000B798782","aae-bantam-3p",-17.49,187,208,152
"AAEL005666-RN","AAEL005666","J9EBN8","aae-bantam-3p",-17.49,892,913,152
"AAEL005666-RO","AAEL005666","A0A1S4G5N3","aae-bantam-3p",-17.49,892,913,152
"AAEL027658-RA","AAEL027658","UPI000B77E04D","aae-bantam-3p",-17.48,378,401,152
"AAEL027658-RB","AAEL027658","Q16FN9","aae-bantam-3p",-17.48,378,401,152
"AAEL027658-RB","AAEL027658","Q16I36","aae-bantam-3p",-17.48,378,401,152
"AAEL027658-RB","AAEL027658","Q16M68","aae-bantam-3p",-17.48,378,401,152
"AAEL005142-RB","AAEL005142","UPI000B775702","aae-bantam-3p",-17.31,124,145,152
"AAEL005142-RJ","AAEL005142","Q17AX9","aae-bantam-3p",-17.31,124,145,152
"AAEL000523-RB","AAEL000523","UPI000B76EFBE","aae-bantam-3p",-17.1,1271,1292,152
"AAEL000523-RC","AAEL000523","UPI000B797C5E","aae-bantam-3p",-17.1,1271,1292,152
"AAEL000523-RD","AAEL000523","UPI000B7966C5","aae-bantam-3p",-17.1,1271,1292,152
"AAEL000523-RE","AAEL000523","Q17P28","aae-bantam-3p",-17.1,1271,1292,152
"AAEL000523-RE","AAEL000523","A0A1S4EW50","aae-bantam-3p",-17.1,1271,1292,152
"AAEL000523-RH","AAEL000523","UPI000B76C557","aae-bantam-3p",-17.1,1271,1292,152
"AAEL000523-RK","AAEL000523","UPI000B792244","aae-bantam-3p",-17.1,1271,1292,152
"AAEL007360-RB","AAEL007360","A0A0P6J537","aae-bantam-3p",-16.45,399,421,152
"AAEL007360-RB","AAEL007360","Q1DGU1","aae-bantam-3p",-16.45,399,421,152
"AAEL007360-RB","AAEL007360","Q172L2","aae-bantam-3p",-16.45,399,421,152
"AAEL002721-RA","AAEL002721","A0A1S4F2U8","aae-bantam-3p",-16.09,112,133,152
"AAEL002721-RA","AAEL002721","Q17HE4","aae-bantam-3p",-16.09,112,133,152
"AAEL007372-RB","AAEL007372","A0A1S4FG88","aae-bantam-3p",-16.02,309,330,152
"AAEL007372-RB","AAEL007372","Q172J2","aae-bantam-3p",-16.02,309,330,152
"AAEL008184-RA","AAEL008184","Q16ZL3","aae-bantam-3p",-15.79,511,532,152
"AAEL004485-RA","AAEL004485","Q4L225","aae-bantam-3p",-15.65,146,167,152
"AAEL004485-RA","AAEL004485","A0A1S4F7V9","aae-bantam-3p",-15.65,146,167,152
"AAEL011069-RB","AAEL011069","UPI000935D8E1","aae-bantam-3p",-15.38,948,969,152
"AAEL011069-RC","AAEL011069","A0A1S4FSF0","aae-bantam-3p",-15.38,948,969,152
"AAEL011069-RC","AAEL011069","Q16R56","aae-bantam-3p",-15.38,948,969,152
"AAEL006522-RB","AAEL006522","UPI000B7873B7","aae-bantam-3p",-14.91,3285,3306,152
"AAEL006522-RG","AAEL006522","UPI000B794DEC","aae-bantam-3p",-14.91,3285,3306,152
"AAEL006522-RI","AAEL006522","Q0IF39","aae-bantam-3p",-14.91,3285,3306,152
"AAEL006522-RI","AAEL006522","A0A1S4FDQ5","aae-bantam-3p",-14.91,3285,3306,152
"AAEL022105-RA","AAEL022105","Q16NG4","aae-bantam-3p",-14.83,881,902,152
"AAEL022105-RA","AAEL022105","A0A0P6ISX3","aae-bantam-3p",-14.83,881,902,152
"AAEL022105-RA","AAEL022105","Q16GT5","aae-bantam-3p",-14.83,881,902,152
"AAEL000739-RA","AAEL000739","Q17NE1","aae-bantam-3p",-14.34,103,124,152
"AAEL000739-RA","AAEL000739","Q17NE2","aae-bantam-3p",-14.34,103,124,152
"AAEL006915-RA","AAEL006915","Q174F2","aae-bantam-3p",-14.29,53,75,152
"AAEL006915-RB","AAEL006915","Q174F3","aae-bantam-3p",-14.29,53,75,152
"AAEL004244-RA","AAEL004244","Q17DF3","aae-bantam-3p",-20.87,46,67,151
"AAEL004244-RA","AAEL004244","Q179U6","aae-bantam-3p",-20.87,46,67,151
"AAEL004244-RA","AAEL004244","A0A1S4F729","aae-bantam-3p",-20.87,46,67,151
"AAEL004244-RA","AAEL004244","Q17DF5","aae-bantam-3p",-20.87,46,67,151
"AAEL007696-RB","AAEL007696","UPI000B787D9B","aae-bantam-3p",-18.2,225,247,151
"AAEL007696-RC","AAEL007696","Q534Q4","aae-bantam-3p",-18.2,225,247,151
"AAEL007696-RC","AAEL007696","Q534Q5","aae-bantam-3p",-18.2,225,247,151
"AAEL007696-RD","AAEL007696","UPI000B76FF82","aae-bantam-3p",-18.2,225,247,151
"AAEL023521-RA","AAEL023521","Q173D9","aae-bantam-3p",-17.99,2800,2821,151
"AAEL025201-RA","AAEL025201","UPI000B77192E","aae-bantam-3p",-17.9,228,250,151
"AAEL000599-RA","AAEL000599","Q16S09","aae-bantam-3p",-17.86,1185,1206,151
"AAEL000599-RA","AAEL000599","Q17NQ3","aae-bantam-3p",-17.86,1185,1206,151
"AAEL000599-RA","AAEL000599","A0A1S4EWA7","aae-bantam-3p",-17.86,1185,1206,151
"AAEL000599-RA","AAEL000599","A0A0P6K0M7","aae-bantam-3p",-17.86,1185,1206,151
"AAEL007814-RB","AAEL007814","UPI000B770C0F","aae-bantam-3p",-17.74,179,202,151
"AAEL007814-RC","AAEL007814","UPI000B78F2EA","aae-bantam-3p",-17.74,179,202,151
"AAEL007814-RD","AAEL007814","Q170U3","aae-bantam-3p",-17.74,179,202,151
"AAEL007814-RE","AAEL007814","UPI000B77161D","aae-bantam-3p",-17.74,179,202,151
"AAEL017338-RA","AAEL017338","A0A1S4G5Q8","aae-bantam-3p",-16.48,697,721,151
"AAEL017338-RA","AAEL017338","Q16HY7","aae-bantam-3p",-16.48,697,721,151
"AAEL017338-RB","AAEL017338","UPI000B77D742","aae-bantam-3p",-16.48,697,721,151
"AAEL017338-RC","AAEL017338","J9HJ36","aae-bantam-3p",-16.48,697,721,151
"AAEL013452-RB","AAEL013452","Q16J35","aae-bantam-3p",-15.94,6,26,151
"AAEL013452-RB","AAEL013452","Q17II5","aae-bantam-3p",-15.94,6,26,151
"AAEL013452-RC","AAEL013452","UPI000B78AC13","aae-bantam-3p",-15.94,6,26,151
"AAEL013858-RB","AAEL013858","Q1DH71","aae-bantam-3p",-15.36,794,815,151
"AAEL013858-RB","AAEL013858","A0A1S4G0Q3","aae-bantam-3p",-15.36,794,815,151
"AAEL010924-RB","AAEL010924","A0A1S4FS72","aae-bantam-3p",-14.9,280,303,151
"AAEL010924-RB","AAEL010924","Q16RK7","aae-bantam-3p",-14.9,280,303,151
"AAEL018022-RA","AAEL018022","A0A1S4G6K4","aae-bantam-3p",-14.86,1,12,151
"AAEL003139-RD","AAEL003139","UPI000B770BE9","aae-bantam-3p",-14.62,324,346,151
"AAEL003139-RG","AAEL003139","Q17GA5","aae-bantam-3p",-14.62,324,346,151
"AAEL010473-RA","AAEL010473","Q16SV9","aae-bantam-3p",-14.23,70,93,151
"AAEL010473-RA","AAEL010473","A0A1S4FQC6","aae-bantam-3p",-14.23,70,93,151
"AAEL010473-RB","AAEL010473","UPI000B7868DF","aae-bantam-3p",-14.23,70,93,151
"AAEL020382-RA","AAEL020382","Q16EU8","aae-bantam-3p",-18.71,1,26,150
"AAEL003317-RB","AAEL003317","Q17FS7","aae-bantam-3p",-18.7,451,475,150
"AAEL003317-RB","AAEL003317","Q17FS8","aae-bantam-3p",-18.7,451,475,150
"AAEL017391-RA","AAEL017391","A0A1S4G664","aae-bantam-3p",-18.7,1384,1408,150
"AAEL017391-RD","AAEL017391","J9HEY8","aae-bantam-3p",-18.7,1384,1408,150
"AAEL027668-RA","AAEL027668","UPI000B77ED14","aae-bantam-3p",-17.88,968,989,150
"AAEL006012-RB","AAEL006012","UPI000B777612","aae-bantam-3p",-16.77,2238,2260,150
"AAEL006012-RC","AAEL006012","Q177W1","aae-bantam-3p",-16.77,2238,2260,150
"AAEL006012-RE","AAEL006012","A0A0P6J4V7","aae-bantam-3p",-16.77,2238,2260,150
"AAEL006012-RF","AAEL006012","Q17F47","aae-bantam-3p",-16.77,2238,2260,150
"AAEL007388-RB","AAEL007388","Q172G9","aae-bantam-3p",-16.42,661,685,150
"AAEL007388-RB","AAEL007388","A0A0P6J5N2","aae-bantam-3p",-16.42,661,685,150
"AAEL007388-RB","AAEL007388","A0A1S4FGD6","aae-bantam-3p",-16.42,661,685,150
"AAEL007388-RC","AAEL007388","UPI000B78F7BE","aae-bantam-3p",-16.42,661,685,150
"AAEL007388-RD","AAEL007388","UPI000B781210","aae-bantam-3p",-16.42,661,685,150
"AAEL004717-RA","AAEL004717","A0A1S4F8Q2","aae-bantam-3p",-15.85,2321,2342,150
"AAEL004717-RA","AAEL004717","Q17C39","aae-bantam-3p",-15.85,2321,2342,150
"AAEL020237-RA","AAEL020237","UPI000B76D631","aae-bantam-3p",-15.85,2321,2342,150
"AAEL023787-RA","AAEL023787","Q17LB5","aae-bantam-3p",-15.76,1516,1537,150
"AAEL023787-RA","AAEL023787","A0A1S4EYP6","aae-bantam-3p",-15.76,1516,1537,150
"AAEL008785-RA","AAEL008785","A0A1S4FKG6","aae-bantam-3p",-15.15,449,471,150
"AAEL004478-RB","AAEL004478","Q17CP4","aae-bantam-3p",-15.11,914,935,150
"AAEL004478-RB","AAEL004478","Q17CP5","aae-bantam-3p",-15.11,914,935,150
"AAEL015156-RA","AAEL015156","Q16EI0","aae-bantam-3p",-14.98,169,189,150
"AAEL009029-RA","AAEL009029","Q16X08","aae-bantam-3p",-14.83,23,44,150
"AAEL009029-RA","AAEL009029","Q1HQV5","aae-bantam-3p",-14.83,23,44,150
"AAEL017030-RA","AAEL017030","J9HGY8","aae-bantam-3p",-14.63,672,693,150
"AAEL012057-RB","AAEL012057","A0A0P6K0V3","aae-bantam-3p",-14.52,296,317,150
"AAEL012057-RC","AAEL012057","Q16N85","aae-bantam-3p",-14.52,353,374,150
"AAEL012057-RC","AAEL012057","A0A1S4FVC1","aae-bantam-3p",-14.52,353,374,150
"AAEL012057-RD","AAEL012057","UPI000B784704","aae-bantam-3p",-14.52,353,374,150
"AAEL008505-RB","AAEL008505","A0A1S4FJS7","aae-bantam-3p",-14.48,147,168,150
"AAEL008505-RB","AAEL008505","Q16YL5","aae-bantam-3p",-14.48,147,168,150
"AAEL000993-RB","AAEL000993","Q17ML3","aae-bantam-3p",-14.46,2652,2672,150
"AAEL013537-RA","AAEL013537","A0A1S4FZD5","aae-bantam-3p",-14.19,735,756,150
"AAEL013537-RA","AAEL013537","A0A0P6IVB5","aae-bantam-3p",-14.19,735,756,150
"AAEL013537-RA","AAEL013537","Q16MM1","aae-bantam-3p",-14.19,735,756,150
"AAEL026229-RA","AAEL026229","A0A1S4G2P8","aae-bantam-3p",-21.33,384,406,149
"AAEL026229-RA","AAEL026229","Q16FY3","aae-bantam-3p",-21.33,384,406,149
"AAEL000893-RA","AAEL000893","Q17MV8","aae-bantam-3p",-19.6,1,19,149
"AAEL004131-RA","AAEL004131","A0A1S4F6R7","aae-bantam-3p",-18.15,443,463,149
"AAEL004131-RB","AAEL004131","Q17DK0","aae-bantam-3p",-18.15,443,463,149
"AAEL024936-RA","AAEL024936","Q16QL7","aae-bantam-3p",-18.13,514,534,149
"AAEL024936-RA","AAEL024936","A0A1S4FSK8","aae-bantam-3p",-18.13,514,534,149
"AAEL024936-RA","AAEL024936","Q16ZE3","aae-bantam-3p",-18.13,514,534,149
"AAEL024936-RB","AAEL024936","UPI000B779EF3","aae-bantam-3p",-18.13,514,534,149
"AAEL024936-RC","AAEL024936","UPI000B7992DE","aae-bantam-3p",-18.13,514,534,149
"AAEL024936-RE","AAEL024936","A0A1S4FIV2","aae-bantam-3p",-18.13,514,534,149
"AAEL012751-RG","AAEL012751","Q16L65","aae-bantam-3p",-17.31,248,269,149
"AAEL012751-RG","AAEL012751","Q16L64","aae-bantam-3p",-17.31,248,269,149
"AAEL023098-RA","AAEL023098","A0A0N8ES68","aae-bantam-3p",-16.71,1414,1437,149
"AAEL023098-RA","AAEL023098","Q170G6","aae-bantam-3p",-16.71,1414,1437,149
"AAEL023098-RA","AAEL023098","Q170G5","aae-bantam-3p",-16.71,1414,1437,149
"AAEL023098-RB","AAEL023098","UPI000B795C49","aae-bantam-3p",-16.71,1414,1437,149
"AAEL024289-RA","AAEL024289","Q17C92","aae-bantam-3p",-16.32,216,239,149
"AAEL024289-RA","AAEL024289","A0A1S4F8I3","aae-bantam-3p",-16.32,216,239,149
"AAEL006703-RA","AAEL006703","A0A1S4FEE2","aae-bantam-3p",-15.93,140,162,149
"AAEL006703-RA","AAEL006703","Q1HRE9","aae-bantam-3p",-15.93,140,162,149
"AAEL006703-RA","AAEL006703","Q175C8","aae-bantam-3p",-15.93,140,162,149
"AAEL019986-RA","AAEL019986","UPI000B76F425","aae-bantam-3p",-15.7,1340,1362,149
"AAEL019986-RB","AAEL019986","Q16K20","aae-bantam-3p",-15.7,1340,1362,149
"AAEL019986-RC","AAEL019986","UPI000B773506","aae-bantam-3p",-15.7,1340,1362,149
"AAEL019986-RI","AAEL019986","UPI000B784878","aae-bantam-3p",-15.7,1340,1362,149
"AAEL026826-RA","AAEL026826","Q16WF8","aae-bantam-3p",-15.36,60,86,149
"AAEL003420-RA","AAEL003420","Q17FH2","aae-bantam-3p",-15.14,1449,1472,149
"AAEL003420-RA","AAEL003420","A0A1S4F4L9","aae-bantam-3p",-15.14,1449,1472,149
"AAEL008500-RA","AAEL008500","Q16YL3","aae-bantam-3p",-15.05,2545,2567,149
"AAEL019562-RA","AAEL019562","UPI000B78C8AA","aae-bantam-3p",-20.95,983,1004,148
"AAEL019562-RB","AAEL019562","Q0IFW5","aae-bantam-3p",-20.95,983,1004,148
"AAEL010941-RA","AAEL010941","Q16RK1","aae-bantam-3p",-18.98,2541,2562,148
"AAEL010941-RB","AAEL010941","UPI000B78E78B","aae-bantam-3p",-18.98,2541,2562,148
"AAEL000427-RA","AAEL000427","A0A1S4EVW1","aae-bantam-3p",-18.95,337,358,148
"AAEL000427-RB","AAEL000427","UPI000B7882CC","aae-bantam-3p",-18.95,337,358,148
"AAEL026240-RA","AAEL026240","Q17P93","aae-bantam-3p",-18.95,339,360,148
"AAEL021793-RA","AAEL021793","UPI000B773C85","aae-bantam-3p",-18.84,1366,1387,148
"AAEL021793-RC","AAEL021793","A0A0P6J4L8","aae-bantam-3p",-18.84,1366,1387,148
"AAEL021793-RC","AAEL021793","A0A1S4EWS8","aae-bantam-3p",-18.84,1366,1387,148
"AAEL021793-RC","AAEL021793","Q17N97","aae-bantam-3p",-18.84,1366,1387,148
"AAEL013487-RB","AAEL013487","A0A1S4FZ82","aae-bantam-3p",-18.6,137,159,148
"AAEL013487-RB","AAEL013487","Q16J05","aae-bantam-3p",-18.6,137,159,148
"AAEL013487-RB","AAEL013487","A0A0N8ES16","aae-bantam-3p",-18.6,137,159,148
"AAEL013487-RC","AAEL013487","UPI000B780EF1","aae-bantam-3p",-18.6,137,159,148
"AAEL013487-RD","AAEL013487","UPI000B799DEA","aae-bantam-3p",-18.6,137,159,148
"AAEL013487-RE","AAEL013487","UPI000B799FBA","aae-bantam-3p",-18.6,137,159,148
"AAEL013487-RF","AAEL013487","UPI000B77E76E","aae-bantam-3p",-18.6,137,159,148
"AAEL006447-RB","AAEL006447","Q5IFI9","aae-bantam-3p",-18.44,2545,2566,148
"AAEL006447-RB","AAEL006447","Q176B9","aae-bantam-3p",-18.44,2545,2566,148
"AAEL006447-RB","AAEL006447","Q5IFI8","aae-bantam-3p",-18.44,2545,2566,148
"AAEL006447-RC","AAEL006447","UPI000B7806CA","aae-bantam-3p",-18.44,2545,2566,148
"AAEL002876-RB","AAEL002876","A0A1S4F315","aae-bantam-3p",-18.42,1466,1488,148
"AAEL002876-RC","AAEL002876","UPI000B79615C","aae-bantam-3p",-18.42,1466,1488,148
"AAEL002876-RI","AAEL002876","UPI000B78933C","aae-bantam-3p",-18.42,1466,1488,148
"AAEL002876-RJ","AAEL002876","Q17GV3","aae-bantam-3p",-18.42,1466,1488,148
"AAEL011837-RA","AAEL011837","Q16F70","aae-bantam-3p",-18.12,1305,1328,148
"AAEL011837-RA","AAEL011837","A0A1S4FUH0","aae-bantam-3p",-18.12,1305,1328,148
"AAEL011837-RA","AAEL011837","Q16NW2","aae-bantam-3p",-18.12,1305,1328,148
"AAEL001447-RA","AAEL001447","A0A1S4EYS4","aae-bantam-3p",-17.91,311,332,148
"AAEL001447-RB","AAEL001447","UPI000B783F01","aae-bantam-3p",-17.91,311,332,148
"AAEL001447-RH","AAEL001447","Q17L63","aae-bantam-3p",-17.91,311,332,148
"AAEL013546-RB","AAEL013546","UPI000B779371","aae-bantam-3p",-17.62,69,90,148
"AAEL013546-RC","AAEL013546","A0A1S4FZE4","aae-bantam-3p",-17.62,69,90,148
"AAEL013546-RC","AAEL013546","Q16IU3","aae-bantam-3p",-17.62,69,90,148
"AAEL019416-RA","AAEL019416","Q16PX0","aae-bantam-3p",-17.02,637,658,148
"AAEL019416-RA","AAEL019416","Q16PW9","aae-bantam-3p",-17.02,637,658,148
"AAEL014203-RB","AAEL014203","A0A0P6K0W8","aae-bantam-3p",-16.99,1212,1233,148
"AAEL014203-RB","AAEL014203","Q16H02","aae-bantam-3p",-16.99,1212,1233,148
"AAEL014203-RB","AAEL014203","Q17EZ2","aae-bantam-3p",-16.99,1212,1233,148
"AAEL014203-RC","AAEL014203","UPI000B789A20","aae-bantam-3p",-16.99,1212,1233,148
"AAEL021353-RA","AAEL021353","UPI000B7894C3","aae-bantam-3p",-15.55,260,281,148
"AAEL021353-RC","AAEL021353","Q16UV1","aae-bantam-3p",-15.55,260,281,148
"AAEL021353-RC","AAEL021353","Q16FU4","aae-bantam-3p",-15.55,260,281,148
"AAEL021353-RD","AAEL021353","A0A1S4FNI7","aae-bantam-3p",-15.55,260,281,148
"AAEL014391-RA","AAEL014391","Q16GG1","aae-bantam-3p",-15.47,36,57,148
"AAEL014391-RA","AAEL014391","A0A1S4F726","aae-bantam-3p",-15.47,36,57,148
"AAEL014391-RA","AAEL014391","A0A1S4G264","aae-bantam-3p",-15.47,36,57,148
"AAEL014391-RA","AAEL014391","Q17DB5","aae-bantam-3p",-15.47,36,57,148
"AAEL011506-RB","AAEL011506","Q16PW6","aae-bantam-3p",-14.95,958,979,148
