"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL019989-RA","AAEL019989","UPI000B796BB4","aae-miR-3368-5p",-18.47,132,153,146
"AAEL019989-RB","AAEL019989","A0A1S4FXX4","aae-miR-3368-5p",-18.47,132,153,146
"AAEL019989-RB","AAEL019989","Q16RK5","aae-miR-3368-5p",-18.47,132,153,146
"AAEL019989-RB","AAEL019989","J9HGA7","aae-miR-3368-5p",-18.47,132,153,146
"AAEL019989-RC","AAEL019989","Q16KS1","aae-miR-3368-5p",-18.47,132,153,146
"AAEL019989-RC","AAEL019989","Q16KS2","aae-miR-3368-5p",-18.47,132,153,146
"AAEL004669-RB","AAEL004669","UPI000B78D0EA","aae-miR-3368-5p",-18.42,1304,1323,146
"AAEL004669-RD","AAEL004669","Q17C69","aae-miR-3368-5p",-18.42,1304,1323,146
"AAEL004669-RE","AAEL004669","UPI000B783956","aae-miR-3368-5p",-18.42,1304,1323,146
"AAEL004669-RG","AAEL004669","UPI000B77C4CD","aae-miR-3368-5p",-18.42,1304,1323,146
"AAEL004669-RH","AAEL004669","UPI000B788151","aae-miR-3368-5p",-18.42,1274,1293,146
"AAEL015118-RB","AAEL015118","UPI000B77358E","aae-miR-3368-5p",-18.13,2230,2249,146
"AAEL015118-RH","AAEL015118","Q16RU8","aae-miR-3368-5p",-18.13,2230,2249,146
"AAEL015118-RR","AAEL015118","UPI000B791A3D","aae-miR-3368-5p",-18.13,2230,2249,146
"AAEL010426-RA","AAEL010426","Q16T08","aae-miR-3368-5p",-17.54,10,29,146
"AAEL010426-RA","AAEL010426","A0A1S4G7J1","aae-miR-3368-5p",-17.54,10,29,146
"AAEL003420-RA","AAEL003420","Q17FH2","aae-miR-3368-5p",-17.17,644,664,146
"AAEL003420-RA","AAEL003420","A0A1S4F4L9","aae-miR-3368-5p",-17.17,644,664,146
"AAEL021421-RA","AAEL021421","Q17GR2","aae-miR-3368-5p",-15.73,488,507,146
"AAEL019570-RA","AAEL019570","UPI000B783752","aae-miR-3368-5p",-15.36,187,206,146
"AAEL019570-RB","AAEL019570","Q179K2","aae-miR-3368-5p",-15.36,187,206,146
"AAEL019570-RB","AAEL019570","Q179K1","aae-miR-3368-5p",-15.36,187,206,146
"AAEL019570-RB","AAEL019570","Q179K3","aae-miR-3368-5p",-15.36,187,206,146
"AAEL019570-RB","AAEL019570","Q17DQ4","aae-miR-3368-5p",-15.36,187,206,146
"AAEL019570-RB","AAEL019570","A0A0P6JSF1","aae-miR-3368-5p",-15.36,187,206,146
"AAEL019570-RC","AAEL019570","UPI000B7945C1","aae-miR-3368-5p",-15.36,187,206,146
"AAEL019570-RD","AAEL019570","UPI000B791FAE","aae-miR-3368-5p",-15.36,187,206,146
"AAEL019570-RE","AAEL019570","Q179K6","aae-miR-3368-5p",-15.36,187,206,146
"AAEL001595-RB","AAEL001595","UPI000B76C2D9","aae-miR-3368-5p",-14.88,9,28,146
"AAEL001595-RD","AAEL001595","A0A1S4EZ83","aae-miR-3368-5p",-14.88,9,28,146
"AAEL001595-RD","AAEL001595","Q16GF1","aae-miR-3368-5p",-14.88,9,28,146
"AAEL001595-RD","AAEL001595","A0A0N8ES70","aae-miR-3368-5p",-14.88,9,28,146
"AAEL001595-RD","AAEL001595","Q17KV9","aae-miR-3368-5p",-14.88,9,28,146
"AAEL014274-RA","AAEL014274","Q16GT4","aae-miR-3368-5p",-14.88,320,339,146
"AAEL014274-RB","AAEL014274","UPI000B785571","aae-miR-3368-5p",-14.88,320,339,146
"AAEL004853-RA","AAEL004853","Q0IFH7","aae-miR-3368-5p",-14.69,115,134,146
"AAEL025806-RA","AAEL025806","UPI000B7747F7","aae-miR-3368-5p",-14.37,321,340,146
"AAEL008356-RB","AAEL008356","Q0IEQ4","aae-miR-3368-5p",-19.42,450,470,145
"AAEL008356-RB","AAEL008356","Q0IEQ5","aae-miR-3368-5p",-19.42,450,470,145
"AAEL008356-RB","AAEL008356","Q0IEQ3","aae-miR-3368-5p",-19.42,450,470,145
"AAEL008356-RC","AAEL008356","UPI000B7970FC","aae-miR-3368-5p",-19.42,450,470,145
"AAEL008263-RC","AAEL008263","Q16Z83","aae-miR-3368-5p",-18.9,829,849,145
"AAEL027397-RA","AAEL027397","Q173Z5","aae-miR-3368-5p",-16.92,10,29,145
"AAEL027397-RB","AAEL027397","A0A1S4FFA0","aae-miR-3368-5p",-16.92,10,29,145
"AAEL008655-RB","AAEL008655","A0A411JK92","aae-miR-3368-5p",-16.26,134,154,145
"AAEL008655-RB","AAEL008655","A0A1S4FK74","aae-miR-3368-5p",-16.26,134,154,145
"AAEL008655-RB","AAEL008655","Q16Y65","aae-miR-3368-5p",-16.26,134,154,145
"AAEL005440-RD","AAEL005440","UPI000B776119","aae-miR-3368-5p",-16.13,1219,1239,145
"AAEL005440-RE","AAEL005440","Q17A14","aae-miR-3368-5p",-16.13,1219,1239,145
"AAEL005440-RE","AAEL005440","Q17A15","aae-miR-3368-5p",-16.13,1219,1239,145
"AAEL002235-RA","AAEL002235","Q17IW1","aae-miR-3368-5p",-15.88,1005,1024,145
"AAEL002235-RA","AAEL002235","A0A1S4F147","aae-miR-3368-5p",-15.88,1005,1024,145
"AAEL002235-RB","AAEL002235","UPI000B781795","aae-miR-3368-5p",-15.88,1005,1024,145
"AAEL003543-RA","AAEL003543","Q0IG33","aae-miR-3368-5p",-15.61,276,296,145
"AAEL001458-RB","AAEL001458","Q17L54","aae-miR-3368-5p",-15.51,564,582,145
"AAEL001995-RA","AAEL001995","Q17JJ7","aae-miR-3368-5p",-15.19,94,117,145
"AAEL002029-RA","AAEL002029","Q17JJ6","aae-miR-3368-5p",-15.19,94,117,145
"AAEL002041-RA","AAEL002041","Q17JJ5","aae-miR-3368-5p",-15.19,94,117,145
"AAEL022413-RA","AAEL022413","Q175B9","aae-miR-3368-5p",-14.42,1038,1059,145
"AAEL006829-RA","AAEL006829","Q174Q1","aae-miR-3368-5p",-14.29,92,112,145
"AAEL003874-RA","AAEL003874","Q17E84","aae-miR-3368-5p",-14.28,431,450,145
"AAEL006690-RB","AAEL006690","Q175D3","aae-miR-3368-5p",-14.21,1924,1945,145
"AAEL006690-RB","AAEL006690","A0A1S4FEA5","aae-miR-3368-5p",-14.21,1924,1945,145
"AAEL001544-RB","AAEL001544","Q1DGI7","aae-miR-3368-5p",-22.98,44,65,144
"AAEL027394-RA","AAEL027394","UPI000B76FD7F","aae-miR-3368-5p",-20.85,527,550,144
"AAEL013380-RA","AAEL013380","A0A1S4FZC4","aae-miR-3368-5p",-19.51,887,909,144
"AAEL013380-RA","AAEL013380","Q16JC3","aae-miR-3368-5p",-19.51,887,909,144
"AAEL013380-RA","AAEL013380","Q16R88","aae-miR-3368-5p",-19.51,887,909,144
"AAEL020110-RA","AAEL020110","UPI000B7784B0","aae-miR-3368-5p",-18.39,1873,1893,144
"AAEL020110-RB","AAEL020110","UPI000B793015","aae-miR-3368-5p",-18.39,1873,1893,144
"AAEL020110-RC","AAEL020110","UPI000B7788D4","aae-miR-3368-5p",-18.39,1873,1893,144
"AAEL000953-RB","AAEL000953","Q17MS3","aae-miR-3368-5p",-16.84,24,45,144
"AAEL000953-RC","AAEL000953","UPI000B770222","aae-miR-3368-5p",-16.84,24,45,144
"AAEL011648-RA","AAEL011648","Q16PG7","aae-miR-3368-5p",-16.41,1346,1364,144
"AAEL005453-RA","AAEL005453","A0A1S4FAM3","aae-miR-3368-5p",-16.11,324,343,144
"AAEL005453-RA","AAEL005453","Q17A02","aae-miR-3368-5p",-16.11,324,343,144
"AAEL006815-RA","AAEL006815","Q174T4","aae-miR-3368-5p",-16.01,103,122,144
"AAEL013433-RB","AAEL013433","Q16J57","aae-miR-3368-5p",-15.97,216,236,144
"AAEL013433-RC","AAEL013433","UPI000B795C7D","aae-miR-3368-5p",-15.97,216,236,144
"AAEL020073-RA","AAEL020073","UPI000B79AE62","aae-miR-3368-5p",-15.04,2145,2165,144
"AAEL020073-RB","AAEL020073","Q174C4","aae-miR-3368-5p",-15.04,2145,2165,144
"AAEL020073-RB","AAEL020073","Q16IY0","aae-miR-3368-5p",-15.04,2145,2165,144
"AAEL020073-RB","AAEL020073","A0A1S4FF96","aae-miR-3368-5p",-15.04,2145,2165,144
"AAEL021302-RA","AAEL021302","A0A1S4FM84","aae-miR-3368-5p",-14.76,282,301,144
"AAEL021302-RA","AAEL021302","Q16VY2","aae-miR-3368-5p",-14.76,282,301,144
"AAEL005843-RA","AAEL005843","A0A1S4FBV7","aae-miR-3368-5p",-14.71,1186,1204,144
"AAEL005843-RB","AAEL005843","Q178L2","aae-miR-3368-5p",-14.71,1305,1323,144
"AAEL005843-RB","AAEL005843","Q178K9","aae-miR-3368-5p",-14.71,1305,1323,144
"AAEL005843-RB","AAEL005843","Q178L1","aae-miR-3368-5p",-14.71,1305,1323,144
"AAEL005843-RB","AAEL005843","A0A1S4FC16","aae-miR-3368-5p",-14.71,1305,1323,144
"AAEL005843-RF","AAEL005843","Q178L0","aae-miR-3368-5p",-14.71,1186,1204,144
"AAEL005843-RL","AAEL005843","UPI000B78A018","aae-miR-3368-5p",-14.71,1186,1204,144
"AAEL005843-RM","AAEL005843","UPI000B7960D7","aae-miR-3368-5p",-14.71,1186,1204,144
"AAEL006685-RA","AAEL006685","A0A0B4U3Y7","aae-miR-3368-5p",-14.31,2066,2086,144
"AAEL006685-RA","AAEL006685","Q175F3","aae-miR-3368-5p",-14.31,2066,2086,144
"AAEL011289-RA","AAEL011289","Q16QG9","aae-miR-3368-5p",-16.74,123,142,143
"AAEL019606-RA","AAEL019606","Q17AC2","aae-miR-3368-5p",-16.68,428,448,143
"AAEL019606-RA","AAEL019606","A0A0P6J5G4","aae-miR-3368-5p",-16.68,428,448,143
"AAEL019606-RA","AAEL019606","Q17AC3","aae-miR-3368-5p",-16.68,428,448,143
"AAEL019606-RA","AAEL019606","A0A0P6JSA7","aae-miR-3368-5p",-16.68,428,448,143
"AAEL019606-RA","AAEL019606","Q17AC4","aae-miR-3368-5p",-16.68,428,448,143
"AAEL019606-RB","AAEL019606","Q17AC5","aae-miR-3368-5p",-16.68,396,416,143
"AAEL019606-RB","AAEL019606","A0A1S4FAD7","aae-miR-3368-5p",-16.68,396,416,143
"AAEL000970-RB","AAEL000970","UPI000B78899B","aae-miR-3368-5p",-16.28,1341,1358,143
"AAEL000970-RC","AAEL000970","Q17MR3","aae-miR-3368-5p",-16.28,1341,1358,143
"AAEL005392-RA","AAEL005392","Q17A73","aae-miR-3368-5p",-14.43,851,870,143
"AAEL005392-RB","AAEL005392","Q16R89","aae-miR-3368-5p",-14.43,851,870,143
"AAEL005392-RC","AAEL005392","UPI000B773B2E","aae-miR-3368-5p",-14.43,851,870,143
"AAEL007171-RA","AAEL007171","A0A1S4FFR8","aae-miR-3368-5p",-14.16,23,42,143
"AAEL007171-RA","AAEL007171","Q173F5","aae-miR-3368-5p",-14.16,23,42,143
"AAEL007171-RA","AAEL007171","Q16SX8","aae-miR-3368-5p",-14.16,23,42,143
"AAEL007171-RA","AAEL007171","A0A0P6ITQ4","aae-miR-3368-5p",-14.16,23,42,143
"AAEL022867-RA","AAEL022867","UPI000B7840FA","aae-miR-3368-5p",-19.79,1558,1577,142
"AAEL022867-RB","AAEL022867","Q16HH0","aae-miR-3368-5p",-19.79,1558,1577,142
"AAEL022867-RB","AAEL022867","Q16T35","aae-miR-3368-5p",-19.79,1558,1577,142
"AAEL022867-RB","AAEL022867","Q16T34","aae-miR-3368-5p",-19.79,1558,1577,142
"AAEL022867-RB","AAEL022867","A0A1S4G0Q5","aae-miR-3368-5p",-19.79,1558,1577,142
"AAEL021449-RA","AAEL021449","UPI000B77CE60","aae-miR-3368-5p",-18.42,245,264,142
"AAEL011606-RA","AAEL011606","A0A1S4FTP1","aae-miR-3368-5p",-18.08,926,945,142
"AAEL011606-RB","AAEL011606","A0A1S4FU27","aae-miR-3368-5p",-18.08,926,945,142
"AAEL011606-RB","AAEL011606","Q16PJ7","aae-miR-3368-5p",-18.08,926,945,142
"AAEL011606-RB","AAEL011606","Q16PJ8","aae-miR-3368-5p",-18.08,926,945,142
"AAEL011606-RC","AAEL011606","UPI000B798CB3","aae-miR-3368-5p",-18.08,926,945,142
"AAEL023678-RA","AAEL023678","Q16MJ3","aae-miR-3368-5p",-18.05,1010,1030,142
"AAEL023678-RA","AAEL023678","Q16HP9","aae-miR-3368-5p",-18.05,1010,1030,142
"AAEL011708-RA","AAEL011708","A0A1S4FUH2","aae-miR-3368-5p",-16.77,37,56,142
"AAEL011708-RA","AAEL011708","Q16FA6","aae-miR-3368-5p",-16.77,37,56,142
"AAEL003014-RB","AAEL003014","Q17GH6","aae-miR-3368-5p",-16.65,1411,1430,142
"AAEL003014-RB","AAEL003014","A0A0P6JSR3","aae-miR-3368-5p",-16.65,1411,1430,142
"AAEL003014-RB","AAEL003014","A0A1S4F3D7","aae-miR-3368-5p",-16.65,1411,1430,142
"AAEL026716-RA","AAEL026716","Q1HR64","aae-miR-3368-5p",-16.65,80,99,142
"AAEL026716-RA","AAEL026716","Q173K3","aae-miR-3368-5p",-16.65,80,99,142
"AAEL026716-RB","AAEL026716","UPI000B79401D","aae-miR-3368-5p",-16.65,80,99,142
"AAEL019527-RA","AAEL019527","Q16TT9","aae-miR-3368-5p",-16.38,283,302,142
"AAEL006144-RA","AAEL006144","Q1HQH4","aae-miR-3368-5p",-16.17,1,20,142
"AAEL000821-RB","AAEL000821","UPI000B7924FB","aae-miR-3368-5p",-16.14,879,898,142
"AAEL000821-RC","AAEL000821","Q17N19","aae-miR-3368-5p",-16.14,879,898,142
"AAEL019746-RA","AAEL019746","Q16U54","aae-miR-3368-5p",-15.58,1506,1525,142
"AAEL019746-RA","AAEL019746","Q16HP6","aae-miR-3368-5p",-15.58,1506,1525,142
"AAEL019746-RA","AAEL019746","A0A0P6J0P4","aae-miR-3368-5p",-15.58,1506,1525,142
"AAEL019746-RA","AAEL019746","Q16F91","aae-miR-3368-5p",-15.58,1506,1525,142
"AAEL014377-RB","AAEL014377","UPI000B76ED13","aae-miR-3368-5p",-15.14,41,60,142
"AAEL024325-RA","AAEL024325","UPI000B77FFB9","aae-miR-3368-5p",-14.91,120,139,142
"AAEL024145-RA","AAEL024145","Q16VL6","aae-miR-3368-5p",-14.6,391,410,142
"AAEL012171-RA","AAEL012171","A0A1S4FVP3","aae-miR-3368-5p",-14.51,1344,1364,142
"AAEL012171-RA","AAEL012171","Q16MW3","aae-miR-3368-5p",-14.51,1344,1364,142
"AAEL012171-RB","AAEL012171","UPI000B76DE68","aae-miR-3368-5p",-14.51,1344,1364,142
"AAEL002748-RA","AAEL002748","Q17H99","aae-miR-3368-5p",-14.35,246,265,142
"AAEL002748-RA","AAEL002748","Q16PV1","aae-miR-3368-5p",-14.35,246,265,142
"AAEL005388-RA","AAEL005388","Q17A87","aae-miR-3368-5p",-14.05,266,285,142
"AAEL005388-RA","AAEL005388","A0A1S4FAP2","aae-miR-3368-5p",-14.05,266,285,142
"AAEL011193-RB","AAEL011193","A0A0P6JSU2","aae-miR-3368-5p",-14.05,160,179,142
"AAEL011193-RB","AAEL011193","Q16QT1","aae-miR-3368-5p",-14.05,160,179,142
"AAEL019755-RA","AAEL019755","UPI000B792DDC","aae-miR-3368-5p",-19.75,1047,1067,141
"AAEL019755-RB","AAEL019755","Q16MM6","aae-miR-3368-5p",-19.75,1047,1067,141
"AAEL019755-RC","AAEL019755","UPI000B775C19","aae-miR-3368-5p",-19.75,1127,1147,141
"AAEL019755-RD","AAEL019755","UPI000B785BD1","aae-miR-3368-5p",-19.75,1047,1067,141
"AAEL019755-RE","AAEL019755","UPI000B78D2FC","aae-miR-3368-5p",-19.75,1047,1067,141
"AAEL019755-RF","AAEL019755","Q963T3","aae-miR-3368-5p",-19.75,1047,1067,141
"AAEL019755-RH","AAEL019755","UPI000B78C67C","aae-miR-3368-5p",-19.75,1047,1067,141
"AAEL019755-RI","AAEL019755","UPI000B790CE9","aae-miR-3368-5p",-19.75,1047,1067,141
"AAEL019755-RK","AAEL019755","UPI000B78B3DF","aae-miR-3368-5p",-19.75,1047,1067,141
"AAEL019755-RM","AAEL019755","Q16MM5","aae-miR-3368-5p",-19.75,1047,1067,141
"AAEL019755-RN","AAEL019755","Q7YW57","aae-miR-3368-5p",-19.75,1047,1067,141
"AAEL019755-RP","AAEL019755","UPI000B772D45","aae-miR-3368-5p",-19.75,1047,1067,141
"AAEL019711-RA","AAEL019711","UPI000B76C397","aae-miR-3368-5p",-18.55,56,75,141
"AAEL019711-RD","AAEL019711","J9HZD6","aae-miR-3368-5p",-18.55,56,75,141
"AAEL019711-RD","AAEL019711","Q16TV2","aae-miR-3368-5p",-18.55,56,75,141
"AAEL019711-RE","AAEL019711","A0A1S4G6K3","aae-miR-3368-5p",-18.55,56,75,141
"AAEL008844-RA","AAEL008844","Q16XK7","aae-miR-3368-5p",-17.47,78,98,141
"AAEL022726-RA","AAEL022726","Q16H27","aae-miR-3368-5p",-17.32,859,878,141
"AAEL009736-RB","AAEL009736","UPI000B783124","aae-miR-3368-5p",-17.19,1841,1861,141
"AAEL009736-RD","AAEL009736","Q16V04","aae-miR-3368-5p",-17.19,1841,1861,141
"AAEL006118-RA","AAEL006118","Q177J1","aae-miR-3368-5p",-17.1,438,459,141
"AAEL000488-RB","AAEL000488","UPI000B783576","aae-miR-3368-5p",-16.89,253,272,141
"AAEL000488-RC","AAEL000488","Q17P33","aae-miR-3368-5p",-16.89,253,272,141
"AAEL012945-RB","AAEL012945","Q16KL4","aae-miR-3368-5p",-16.8,462,482,141
"AAEL001571-RA","AAEL001571","Q17KU9","aae-miR-3368-5p",-16.76,106,127,141
"AAEL001571-RB","AAEL001571","UPI000B797A8D","aae-miR-3368-5p",-16.76,106,127,141
"AAEL010068-RB","AAEL010068","A0A0N8ES47","aae-miR-3368-5p",-16.38,2223,2242,141
"AAEL010068-RB","AAEL010068","A0A1S4FP64","aae-miR-3368-5p",-16.38,2223,2242,141
"AAEL010068-RB","AAEL010068","Q16U00","aae-miR-3368-5p",-16.38,2223,2242,141
"AAEL019950-RA","AAEL019950","UPI000B786CE4","aae-miR-3368-5p",-16.22,1362,1382,141
"AAEL019950-RC","AAEL019950","Q17HJ0","aae-miR-3368-5p",-16.22,1362,1382,141
"AAEL019950-RC","AAEL019950","Q17HJ1","aae-miR-3368-5p",-16.22,1362,1382,141
"AAEL019950-RE","AAEL019950","UPI000B792277","aae-miR-3368-5p",-16.22,1459,1479,141
"AAEL006062-RB","AAEL006062","UPI000B785383","aae-miR-3368-5p",-15.9,665,685,141
"AAEL006062-RD","AAEL006062","Q177Q7","aae-miR-3368-5p",-15.9,665,685,141
"AAEL014086-RA","AAEL014086","Q16HB0","aae-miR-3368-5p",-15.58,785,806,141
"AAEL014086-RA","AAEL014086","A0A1S4G0T4","aae-miR-3368-5p",-15.58,785,806,141
"AAEL024593-RA","AAEL024593","UPI000B7774BD","aae-miR-3368-5p",-15.33,3400,3421,141
"AAEL022631-RA","AAEL022631","Q16NZ9","aae-miR-3368-5p",-15.31,791,810,141
"AAEL022631-RA","AAEL022631","Q16MR0","aae-miR-3368-5p",-15.31,791,810,141
"AAEL019682-RA","AAEL019682","UPI000B77C5ED","aae-miR-3368-5p",-15.09,5662,5681,141
"AAEL019682-RB","AAEL019682","UPI000B779EFD","aae-miR-3368-5p",-15.09,5662,5681,141
"AAEL019682-RD","AAEL019682","UPI000B772326","aae-miR-3368-5p",-15.09,5662,5681,141
"AAEL019682-RF","AAEL019682","Q17KY4","aae-miR-3368-5p",-15.09,5662,5681,141
"AAEL019682-RG","AAEL019682","UPI000B77A760","aae-miR-3368-5p",-15.09,5662,5681,141
"AAEL019682-RI","AAEL019682","UPI000B7809CD","aae-miR-3368-5p",-15.09,5662,5681,141
"AAEL019682-RJ","AAEL019682","Q17KY5","aae-miR-3368-5p",-15.09,5662,5681,141
"AAEL019682-RL","AAEL019682","UPI000B793A2A","aae-miR-3368-5p",-15.09,5662,5681,141
"AAEL019682-RM","AAEL019682","UPI000B776733","aae-miR-3368-5p",-15.09,5662,5681,141
"AAEL011006-RB","AAEL011006","UPI000B7894C8","aae-miR-3368-5p",-14.88,209,228,141
"AAEL011006-RD","AAEL011006","UPI000B7998BB","aae-miR-3368-5p",-14.88,209,228,141
"AAEL001020-RB","AAEL001020","Q17ME8","aae-miR-3368-5p",-14.68,158,180,141
"AAEL001020-RB","AAEL001020","Q1HQU0","aae-miR-3368-5p",-14.68,158,180,141
"AAEL001020-RC","AAEL001020","Q17ME7","aae-miR-3368-5p",-14.68,158,180,141
"AAEL001020-RD","AAEL001020","UPI000B78F1CF","aae-miR-3368-5p",-14.68,158,180,141
"AAEL021928-RA","AAEL021928","UPI000B78BFB1","aae-miR-3368-5p",-14.66,271,290,141
"AAEL009987-RA","AAEL009987","A0A1S4FNX0","aae-miR-3368-5p",-14.6,371,391,141
"AAEL002518-RB","AAEL002518","Q17HY8","aae-miR-3368-5p",-14.54,213,234,141
"AAEL002518-RC","AAEL002518","Q17HY9","aae-miR-3368-5p",-14.54,213,234,141
"AAEL002518-RF","AAEL002518","UPI000B7860A4","aae-miR-3368-5p",-14.54,213,234,141
"AAEL013216-RB","AAEL013216","UPI000B77B22C","aae-miR-3368-5p",-14.45,655,675,141
"AAEL013216-RD","AAEL013216","UPI000B7904C9","aae-miR-3368-5p",-14.45,655,675,141
"AAEL013216-RF","AAEL013216","Q16TX6","aae-miR-3368-5p",-14.45,655,675,141
"AAEL013216-RF","AAEL013216","Q16JU1","aae-miR-3368-5p",-14.45,655,675,141
"AAEL011870-RA","AAEL011870","Q16NS4","aae-miR-3368-5p",-14.43,3460,3480,141
"AAEL011870-RC","AAEL011870","UPI000B76F93D","aae-miR-3368-5p",-14.43,3460,3480,141
"AAEL001367-RB","AAEL001367","UPI000B76BE04","aae-miR-3368-5p",-14.35,1369,1389,141
"AAEL001367-RG","AAEL001367","Q17LD5","aae-miR-3368-5p",-14.35,1369,1389,141
"AAEL001367-RG","AAEL001367","A0A1S4EYP1","aae-miR-3368-5p",-14.35,1369,1389,141
"AAEL019916-RA","AAEL019916","Q17L13","aae-miR-3368-5p",-14.3,1147,1167,141
"AAEL019916-RA","AAEL019916","A0A0P6IY67","aae-miR-3368-5p",-14.3,1147,1167,141
"AAEL019916-RA","AAEL019916","Q17BK4","aae-miR-3368-5p",-14.3,1147,1167,141
"AAEL019833-RA","AAEL019833","UPI000B782CF1","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAA","AAEL019833","UPI000B77F2FD","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAB","AAEL019833","UPI000B773B2B","aae-miR-3368-5p",-14.17,2318,2337,141
"AAEL019833-RAC","AAEL019833","UPI000B76C29F","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAD","AAEL019833","UPI000B77707E","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAE","AAEL019833","UPI000B785B52","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAF","AAEL019833","UPI000B77F088","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAG","AAEL019833","UPI000B787A31","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAH","AAEL019833","UPI000B76BEE3","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAI","AAEL019833","Q17AB0","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAI","AAEL019833","Q17AB1","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAJ","AAEL019833","UPI000B778ACA","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAK","AAEL019833","UPI000B7782E1","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAM","AAEL019833","UPI000B799C0C","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAN","AAEL019833","UPI000B770DFE","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAO","AAEL019833","UPI000B797842","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAP","AAEL019833","UPI000B784ED6","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAR","AAEL019833","UPI000B78A034","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAS","AAEL019833","UPI000B79271F","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAT","AAEL019833","UPI000B7841BC","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAU","AAEL019833","UPI000B76F50E","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAV","AAEL019833","UPI000B7828CB","aae-miR-3368-5p",-14.17,2318,2337,141
"AAEL019833-RAW","AAEL019833","UPI000B76C28A","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RAX","AAEL019833","UPI000B788FC9","aae-miR-3368-5p",-14.17,2318,2337,141
"AAEL019833-RB","AAEL019833","UPI000B775FB7","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RC","AAEL019833","UPI000B777EA7","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RE","AAEL019833","UPI000B792A74","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RG","AAEL019833","A0A0P6IY59","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RH","AAEL019833","UPI000B77DD65","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RI","AAEL019833","UPI000B781CE2","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RJ","AAEL019833","UPI000B780532","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RK","AAEL019833","UPI000B77BEA3","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RL","AAEL019833","UPI000B795580","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RM","AAEL019833","UPI000B78DA76","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RN","AAEL019833","UPI000B773DE7","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RO","AAEL019833","UPI000B78AA77","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RQ","AAEL019833","UPI000B78C26B","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RR","AAEL019833","UPI000B7843B1","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RS","AAEL019833","UPI000B77A052","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RV","AAEL019833","UPI000B776737","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RW","AAEL019833","UPI000B77227C","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RX","AAEL019833","Q17AA9","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RY","AAEL019833","UPI000B77CD27","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL019833-RZ","AAEL019833","UPI000B789653","aae-miR-3368-5p",-14.17,2224,2243,141
"AAEL022611-RA","AAEL022611","UPI000B77CE64","aae-miR-3368-5p",-14.13,142,161,141
"AAEL022611-RB","AAEL022611","UPI000B7728CF","aae-miR-3368-5p",-14.13,142,161,141
"AAEL022611-RD","AAEL022611","Q175F5","aae-miR-3368-5p",-14.13,142,161,141
"AAEL022611-RD","AAEL022611","A0A1S4FEG1","aae-miR-3368-5p",-14.13,142,161,141
"AAEL022611-RG","AAEL022611","UPI000B774033","aae-miR-3368-5p",-14.13,142,161,141
"AAEL022611-RJ","AAEL022611","UPI000B778FAA","aae-miR-3368-5p",-14.13,142,161,141
