"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL009381-RF","AAEL009381","A0A0P6JSE5","aae-miR-3722-5p",-15.91,920,939,154
"AAEL009381-RF","AAEL009381","Q16W02","aae-miR-3722-5p",-15.91,920,939,154
"AAEL002451-RB","AAEL002451","Q17I67","aae-miR-3722-5p",-15.61,800,819,154
"AAEL020016-RA","AAEL020016","Q16RM1","aae-miR-3722-5p",-23.71,1876,1896,153
"AAEL024136-RA","AAEL024136","A0A1S4FCP4","aae-miR-3722-5p",-23.34,28,47,153
"AAEL024136-RA","AAEL024136","Q177J6","aae-miR-3722-5p",-23.34,28,47,153
"AAEL012267-RA","AAEL012267","A0A1S4FVT1","aae-miR-3722-5p",-23.15,208,228,153
"AAEL012267-RA","AAEL012267","Q16ML5","aae-miR-3722-5p",-23.15,208,228,153
"AAEL006319-RB","AAEL006319","Q176M0","aae-miR-3722-5p",-23.14,296,315,153
"AAEL002308-RA","AAEL002308","A0A1S4F1C1","aae-miR-3722-5p",-22.88,2833,2856,153
"AAEL002308-RB","AAEL002308","Q17IM8","aae-miR-3722-5p",-22.88,2833,2856,153
"AAEL006035-RB","AAEL006035","A0A1S4G7N8","aae-miR-3722-5p",-22.47,3661,3678,153
"AAEL006035-RB","AAEL006035","A0A0N8ES03","aae-miR-3722-5p",-22.47,3661,3678,153
"AAEL006035-RC","AAEL006035","UPI000B77C482","aae-miR-3722-5p",-22.47,3661,3678,153
"AAEL006035-RE","AAEL006035","Q177T3","aae-miR-3722-5p",-22.47,3661,3678,153
"AAEL006035-RF","AAEL006035","UPI000B79620F","aae-miR-3722-5p",-22.47,3661,3678,153
"AAEL006035-RK","AAEL006035","Q177T2","aae-miR-3722-5p",-22.47,3661,3678,153
"AAEL010898-RA","AAEL010898","Q16RP0","aae-miR-3722-5p",-22.42,204,223,153
"AAEL019553-RA","AAEL019553","UPI000B7739E0","aae-miR-3722-5p",-22.04,3513,3533,153
"AAEL019553-RB","AAEL019553","Q17A00","aae-miR-3722-5p",-22.04,3513,3533,153
"AAEL006012-RB","AAEL006012","UPI000B777612","aae-miR-3722-5p",-21.54,1891,1911,153
"AAEL006012-RC","AAEL006012","Q177W1","aae-miR-3722-5p",-21.54,1891,1911,153
"AAEL006012-RE","AAEL006012","A0A0P6J4V7","aae-miR-3722-5p",-21.54,1891,1911,153
"AAEL006012-RF","AAEL006012","Q17F47","aae-miR-3722-5p",-21.54,1891,1911,153
"AAEL008431-RA","AAEL008431","A0A1S4FJG6","aae-miR-3722-5p",-21.54,3904,3924,153
"AAEL008431-RB","AAEL008431","Q16YU5","aae-miR-3722-5p",-21.54,3904,3924,153
"AAEL008431-RE","AAEL008431","UPI000B777306","aae-miR-3722-5p",-21.54,3904,3924,153
"AAEL008431-RF","AAEL008431","UPI000B76BDEC","aae-miR-3722-5p",-21.54,3904,3924,153
"AAEL012503-RA","AAEL012503","UPI0000DAB3AF","aae-miR-3722-5p",-20.91,63,83,153
"AAEL004902-RA","AAEL004902","Q17BP4","aae-miR-3722-5p",-20.66,834,854,153
"AAEL008322-RA","AAEL008322","A0A1S4FJE8","aae-miR-3722-5p",-20.66,673,692,153
"AAEL008322-RA","AAEL008322","Q16Z40","aae-miR-3722-5p",-20.66,673,692,153
"AAEL008322-RA","AAEL008322","A0A0P6K0R9","aae-miR-3722-5p",-20.66,673,692,153
"AAEL002641-RB","AAEL002641","UPI000B793722","aae-miR-3722-5p",-19.4,1101,1121,153
"AAEL013047-RB","AAEL013047","Q16KB1","aae-miR-3722-5p",-18.95,244,263,153
"AAEL013047-RB","AAEL013047","Q16L06","aae-miR-3722-5p",-18.95,244,263,153
"AAEL013047-RB","AAEL013047","Q17GJ2","aae-miR-3722-5p",-18.95,244,263,153
"AAEL007736-RB","AAEL007736","Q16JF2","aae-miR-3722-5p",-18.86,420,442,153
"AAEL022136-RA","AAEL022136","UPI000B789CA0","aae-miR-3722-5p",-17.99,436,456,153
"AAEL022136-RB","AAEL022136","UPI000B79A46F","aae-miR-3722-5p",-17.99,436,456,153
"AAEL022136-RD","AAEL022136","Q179R2","aae-miR-3722-5p",-17.99,436,456,153
"AAEL022136-RD","AAEL022136","Q17GC2","aae-miR-3722-5p",-17.99,436,456,153
"AAEL022136-RH","AAEL022136","UPI000B793DBB","aae-miR-3722-5p",-17.99,436,456,153
"AAEL010739-RA","AAEL010739","Q17NQ4","aae-miR-3722-5p",-17.91,313,334,153
"AAEL010739-RA","AAEL010739","Q16S11","aae-miR-3722-5p",-17.91,313,334,153
"AAEL001992-RB","AAEL001992","UPI000B77911C","aae-miR-3722-5p",-17.65,1425,1444,153
"AAEL001992-RC","AAEL001992","UPI000B7725E5","aae-miR-3722-5p",-17.65,1425,1444,153
"AAEL001992-RG","AAEL001992","UPI000B7822F3","aae-miR-3722-5p",-17.65,1425,1444,153
"AAEL001992-RH","AAEL001992","Q17JN1","aae-miR-3722-5p",-17.65,1425,1444,153
"AAEL001992-RH","AAEL001992","A0A1S4F0Q3","aae-miR-3722-5p",-17.65,1425,1444,153
"AAEL001992-RQ","AAEL001992","UPI000B7880FE","aae-miR-3722-5p",-17.65,1425,1444,153
"AAEL006976-RB","AAEL006976","Q174A4","aae-miR-3722-5p",-17.59,2995,3014,153
"AAEL009190-RA","AAEL009190","A0A1S4FLL1","aae-miR-3722-5p",-17.51,407,426,153
"AAEL009190-RA","AAEL009190","Q17KT8","aae-miR-3722-5p",-17.51,407,426,153
"AAEL009190-RA","AAEL009190","Q16WK8","aae-miR-3722-5p",-17.51,407,426,153
"AAEL006685-RA","AAEL006685","A0A0B4U3Y7","aae-miR-3722-5p",-16.62,1741,1761,153
"AAEL006685-RA","AAEL006685","Q175F3","aae-miR-3722-5p",-16.62,1741,1761,153
"AAEL003873-RB","AAEL003873","Q17E82","aae-miR-3722-5p",-16.56,150,169,153
"AAEL019990-RA","AAEL019990","UPI000B79A070","aae-miR-3722-5p",-16.24,573,592,153
"AAEL019990-RD","AAEL019990","J9HU24","aae-miR-3722-5p",-16.24,573,592,153
"AAEL019990-RD","AAEL019990","Q16Q61","aae-miR-3722-5p",-16.24,573,592,153
"AAEL002598-RA","AAEL002598","Q17HM9","aae-miR-3722-5p",-16.03,147,166,153
"AAEL022406-RA","AAEL022406","UPI000B77D988","aae-miR-3722-5p",-15.88,835,854,153
"AAEL027307-RA","AAEL027307","UPI000B788B80","aae-miR-3722-5p",-15.67,1936,1955,153
"AAEL010506-RB","AAEL010506","Q16SS2","aae-miR-3722-5p",-15.6,176,196,153
"AAEL017361-RA","AAEL017361","J9HGL6","aae-miR-3722-5p",-15.4,16,35,153
"AAEL017361-RA","AAEL017361","J9EBA4","aae-miR-3722-5p",-15.4,16,35,153
"AAEL017361-RA","AAEL017361","A0A1S4G635","aae-miR-3722-5p",-15.4,16,35,153
"AAEL017361-RB","AAEL017361","UPI000B77A116","aae-miR-3722-5p",-15.4,16,35,153
"AAEL017361-RC","AAEL017361","UPI000B77B1DD","aae-miR-3722-5p",-15.4,16,35,153
"AAEL019983-RA","AAEL019983","Q16EM3","aae-miR-3722-5p",-15.13,1830,1850,153
"AAEL019983-RA","AAEL019983","Q0IEV0","aae-miR-3722-5p",-15.13,1830,1850,153
"AAEL023895-RA","AAEL023895","UPI000B791CB6","aae-miR-3722-5p",-14.67,2347,2368,153
"AAEL023895-RB","AAEL023895","UPI000B792F42","aae-miR-3722-5p",-14.67,2347,2368,153
"AAEL023895-RC","AAEL023895","Q17C94","aae-miR-3722-5p",-14.67,2347,2368,153
"AAEL023895-RD","AAEL023895","UPI000B791D97","aae-miR-3722-5p",-14.67,2347,2368,153
"AAEL023895-RE","AAEL023895","UPI000B78E2FE","aae-miR-3722-5p",-14.67,2347,2368,153
"AAEL023895-RF","AAEL023895","UPI000B772E99","aae-miR-3722-5p",-14.67,2347,2368,153
"AAEL023895-RG","AAEL023895","Q17C93","aae-miR-3722-5p",-14.67,2347,2368,153
"AAEL009213-RB","AAEL009213","UPI000B7777FE","aae-miR-3722-5p",-14.59,342,362,153
"AAEL009213-RC","AAEL009213","Q16WI8","aae-miR-3722-5p",-14.59,342,362,153
"AAEL009213-RC","AAEL009213","A0A0P6IZJ5","aae-miR-3722-5p",-14.59,342,362,153
"AAEL000634-RA","AAEL000634","Q17NM2","aae-miR-3722-5p",-14.58,187,207,153
"AAEL010942-RA","AAEL010942","Q16RI3","aae-miR-3722-5p",-14.54,470,490,153
"AAEL010942-RB","AAEL010942","UPI000B78FE49","aae-miR-3722-5p",-14.54,470,490,153
"AAEL020123-RA","AAEL020123","UPI000B799506","aae-miR-3722-5p",-14.1,537,557,153
"AAEL020123-RC","AAEL020123","Q16VY8","aae-miR-3722-5p",-14.1,537,557,153
"AAEL020123-RC","AAEL020123","Q16VZ0","aae-miR-3722-5p",-14.1,537,557,153
"AAEL004344-RB","AAEL004344","UPI000B76E0A6","aae-miR-3722-5p",-28.65,240,264,152
"AAEL004344-RD","AAEL004344","Q17D31","aae-miR-3722-5p",-28.65,240,264,152
"AAEL004344-RD","AAEL004344","A0A1S4F7B5","aae-miR-3722-5p",-28.65,240,264,152
"AAEL012233-RB","AAEL012233","J9HTL1","aae-miR-3722-5p",-26.2,438,460,152
"AAEL012233-RC","AAEL012233","UPI000B78B641","aae-miR-3722-5p",-26.2,438,460,152
"AAEL007505-RB","AAEL007505","A0A0P6IYM8","aae-miR-3722-5p",-24.58,184,203,152
"AAEL007505-RB","AAEL007505","Q171W8","aae-miR-3722-5p",-24.58,184,203,152
"AAEL021846-RA","AAEL021846","J9HHY2","aae-miR-3722-5p",-23.59,305,323,152
"AAEL021846-RA","AAEL021846","Q17FZ3","aae-miR-3722-5p",-23.59,305,323,152
"AAEL021846-RA","AAEL021846","A0A0P6IVF7","aae-miR-3722-5p",-23.59,305,323,152
"AAEL003371-RD","AAEL003371","UPI000B799D0B","aae-miR-3722-5p",-22.44,182,202,152
"AAEL011719-RA","AAEL011719","A0A1S4FU15","aae-miR-3722-5p",-20.82,1,18,152
"AAEL011719-RA","AAEL011719","Q16P91","aae-miR-3722-5p",-20.82,1,18,152
"AAEL011719-RA","AAEL011719","Q16GG9","aae-miR-3722-5p",-20.82,1,18,152
"AAEL011469-RB","AAEL011469","A0A0P6J4F9","aae-miR-3722-5p",-19.97,468,486,152
"AAEL011469-RD","AAEL011469","Q16PZ1","aae-miR-3722-5p",-19.97,468,486,152
"AAEL011469-RE","AAEL011469","UPI000B7847FA","aae-miR-3722-5p",-19.97,468,486,152
"AAEL011469-RF","AAEL011469","UPI000B79947E","aae-miR-3722-5p",-19.97,18,36,152
"AAEL006120-RB","AAEL006120","UPI000B79099D","aae-miR-3722-5p",-19.59,128,148,152
"AAEL006120-RC","AAEL006120","Q177I7","aae-miR-3722-5p",-19.59,128,148,152
"AAEL006120-RC","AAEL006120","Q177I8","aae-miR-3722-5p",-19.59,128,148,152
"AAEL027724-RA","AAEL027724","UPI000B772ED6","aae-miR-3722-5p",-18.14,949,970,152
"AAEL001031-RA","AAEL001031","Q17MG5","aae-miR-3722-5p",-17.96,21,39,152
"AAEL001031-RA","AAEL001031","A0A1S4EXK9","aae-miR-3722-5p",-17.96,21,39,152
"AAEL024353-RA","AAEL024353","UPI000B7803EC","aae-miR-3722-5p",-17.52,80,99,152
"AAEL007779-RA","AAEL007779","Q170V7","aae-miR-3722-5p",-17.3,325,344,152
"AAEL004918-RA","AAEL004918","Q17BL6","aae-miR-3722-5p",-17.21,946,965,152
"AAEL008456-RA","AAEL008456","A0A1S4FJT6","aae-miR-3722-5p",-17.02,96,115,152
"AAEL008456-RA","AAEL008456","Q16YQ9","aae-miR-3722-5p",-17.02,96,115,152
"AAEL027400-RA","AAEL027400","UPI000B791BB7","aae-miR-3722-5p",-16.59,399,418,152
"AAEL027400-RD","AAEL027400","Q17B39","aae-miR-3722-5p",-16.59,399,418,152
"AAEL027111-RA","AAEL027111","UPI000B78A4D0","aae-miR-3722-5p",-16.56,666,688,152
"AAEL027111-RD","AAEL027111","UPI000B7955A8","aae-miR-3722-5p",-16.56,194,216,152
"AAEL027111-RE","AAEL027111","Q16JY5","aae-miR-3722-5p",-16.56,666,688,152
"AAEL018159-RA","AAEL018159","Q16YA6","aae-miR-3722-5p",-16.38,156,177,152
"AAEL018159-RA","AAEL018159","A0A0P6JS81","aae-miR-3722-5p",-16.38,156,177,152
"AAEL018159-RA","AAEL018159","A0A1S4G7R1","aae-miR-3722-5p",-16.38,156,177,152
"AAEL018159-RB","AAEL018159","Q16YA5","aae-miR-3722-5p",-16.38,156,177,152
"AAEL018159-RC","AAEL018159","Q16FS8","aae-miR-3722-5p",-16.38,156,177,152
"AAEL018153-RB","AAEL018153","Q16Z85","aae-miR-3722-5p",-16.23,169,188,152
"AAEL018153-RB","AAEL018153","Q16Z86","aae-miR-3722-5p",-16.23,169,188,152
"AAEL018153-RB","AAEL018153","A0A1S4G769","aae-miR-3722-5p",-16.23,169,188,152
"AAEL018153-RB","AAEL018153","Q16Z84","aae-miR-3722-5p",-16.23,169,188,152
"AAEL007974-RB","AAEL007974","Q170B2","aae-miR-3722-5p",-16.12,59,78,152
"AAEL006667-RL","AAEL006667","Q175G9","aae-miR-3722-5p",-15.83,1,17,152
"AAEL019713-RD","AAEL019713","Q0IEJ2","aae-miR-3722-5p",-15.77,400,419,152
"AAEL011459-RB","AAEL011459","UPI000B7812A8","aae-miR-3722-5p",-15.38,817,835,152
"AAEL011459-RC","AAEL011459","Q16Q13","aae-miR-3722-5p",-15.38,817,835,152
"AAEL011459-RD","AAEL011459","Q179V5","aae-miR-3722-5p",-15.38,811,829,152
"AAEL024053-RA","AAEL024053","A0A1S4FMY1","aae-miR-3722-5p",-24.01,254,274,151
"AAEL024053-RA","AAEL024053","Q0IEL3","aae-miR-3722-5p",-24.01,254,274,151
"AAEL024053-RA","AAEL024053","A0A1S4FGD1","aae-miR-3722-5p",-24.01,254,274,151
"AAEL024053-RA","AAEL024053","Q172G8","aae-miR-3722-5p",-24.01,254,274,151
"AAEL024053-RB","AAEL024053","UPI000B771732","aae-miR-3722-5p",-24.01,254,274,151
"AAEL002312-RA","AAEL002312","Q17IM7","aae-miR-3722-5p",-23.72,86,107,151
"AAEL009157-RG","AAEL009157","Q0IEN2","aae-miR-3722-5p",-22.25,579,599,151
"AAEL019546-RA","AAEL019546","UPI000B791CBF","aae-miR-3722-5p",-21.33,492,511,151
"AAEL019546-RR","AAEL019546","UPI000B78E78D","aae-miR-3722-5p",-21.33,492,511,151
"AAEL007662-RD","AAEL007662","Q171G6","aae-miR-3722-5p",-21.01,1329,1346,151
"AAEL002804-RA","AAEL002804","Q17H36","aae-miR-3722-5p",-20.87,517,534,151
"AAEL002804-RA","AAEL002804","Q16ER9","aae-miR-3722-5p",-20.87,517,534,151
"AAEL002804-RA","AAEL002804","A0A1S4G3J8","aae-miR-3722-5p",-20.87,517,534,151
"AAEL008641-RA","AAEL008641","Q16Y75","aae-miR-3722-5p",-19.72,947,964,151
"AAEL008641-RB","AAEL008641","UPI0009369110","aae-miR-3722-5p",-19.72,947,964,151
"AAEL012262-RK","AAEL012262","A0A0N8ES29","aae-miR-3722-5p",-19.21,1898,1915,151
"AAEL007260-RB","AAEL007260","UPI000B7927E2","aae-miR-3722-5p",-18.8,10,30,151
"AAEL007260-RC","AAEL007260","Q172W2","aae-miR-3722-5p",-18.8,10,30,151
"AAEL007260-RC","AAEL007260","A0A1S4FG75","aae-miR-3722-5p",-18.8,10,30,151
"AAEL013156-RA","AAEL013156","A0A1S4FYD2","aae-miR-3722-5p",-18.45,526,546,151
"AAEL013156-RB","AAEL013156","Q16K05","aae-miR-3722-5p",-18.45,526,546,151
"AAEL023723-RA","AAEL023723","UPI000B77537B","aae-miR-3722-5p",-18.45,260,281,151
"AAEL009180-RA","AAEL009180","Q16EF0","aae-miR-3722-5p",-18.12,1841,1858,151
"AAEL009180-RA","AAEL009180","Q16WL0","aae-miR-3722-5p",-18.12,1841,1858,151
"AAEL009180-RA","AAEL009180","A0A1S4FLW5","aae-miR-3722-5p",-18.12,1841,1858,151
"AAEL010924-RB","AAEL010924","A0A1S4FS72","aae-miR-3722-5p",-17.99,495,514,151
"AAEL010924-RB","AAEL010924","Q16RK7","aae-miR-3722-5p",-17.99,495,514,151
"AAEL019918-RA","AAEL019918","Q16VB8","aae-miR-3722-5p",-17.9,3550,3569,151
"AAEL019918-RB","AAEL019918","UPI000B782A68","aae-miR-3722-5p",-17.9,3550,3569,151
"AAEL019918-RC","AAEL019918","UPI000B78F1E8","aae-miR-3722-5p",-17.9,3550,3569,151
"AAEL019918-RE","AAEL019918","UPI000B77F501","aae-miR-3722-5p",-17.9,3550,3569,151
"AAEL019918-RF","AAEL019918","UPI000B76CD7D","aae-miR-3722-5p",-17.9,3550,3569,151
"AAEL019918-RH","AAEL019918","Q16VB9","aae-miR-3722-5p",-17.9,3550,3569,151
"AAEL004131-RA","AAEL004131","A0A1S4F6R7","aae-miR-3722-5p",-17.51,2168,2188,151
"AAEL004131-RB","AAEL004131","Q17DK0","aae-miR-3722-5p",-17.51,2168,2188,151
"AAEL006519-RA","AAEL006519","A0A1S4FDT7","aae-miR-3722-5p",-16.77,232,252,151
"AAEL006519-RA","AAEL006519","Q0IF41","aae-miR-3722-5p",-16.77,232,252,151
"AAEL006876-RA","AAEL006876","Q174K3","aae-miR-3722-5p",-16.69,2250,2267,151
"AAEL006876-RB","AAEL006876","A0A0P6IX28","aae-miR-3722-5p",-16.69,2250,2267,151
"AAEL006876-RC","AAEL006876","UPI000B799F2E","aae-miR-3722-5p",-16.69,2250,2267,151
"AAEL006876-RD","AAEL006876","UPI000B76E69E","aae-miR-3722-5p",-16.69,2250,2267,151
"AAEL006876-RE","AAEL006876","UPI000B784F68","aae-miR-3722-5p",-16.69,2250,2267,151
"AAEL027925-RA","AAEL027925","UPI000B773478","aae-miR-3722-5p",-16.69,2250,2267,151
"AAEL019855-RG","AAEL019855","A0A0P6J193","aae-miR-3722-5p",-15.8,1450,1468,151
"AAEL019855-RG","AAEL019855","Q17CW6","aae-miR-3722-5p",-15.8,1450,1468,151
"AAEL019855-RW","AAEL019855","UPI000B792E4B","aae-miR-3722-5p",-15.8,1450,1468,151
"AAEL004351-RD","AAEL004351","UPI000B77991F","aae-miR-3722-5p",-15.79,1046,1063,151
"AAEL004351-RE","AAEL004351","UPI000B78FCD3","aae-miR-3722-5p",-15.79,1046,1063,151
"AAEL004351-RF","AAEL004351","UPI000B78BF29","aae-miR-3722-5p",-15.79,1046,1063,151
"AAEL004351-RG","AAEL004351","UPI000B783602","aae-miR-3722-5p",-15.79,1046,1063,151
"AAEL004351-RI","AAEL004351","Q17D25","aae-miR-3722-5p",-15.79,1046,1063,151
"AAEL004351-RI","AAEL004351","Q17D24","aae-miR-3722-5p",-15.79,1046,1063,151
"AAEL004351-RI","AAEL004351","Q17D26","aae-miR-3722-5p",-15.79,1046,1063,151
"AAEL004351-RJ","AAEL004351","UPI000B780224","aae-miR-3722-5p",-15.79,1046,1063,151
"AAEL004351-RK","AAEL004351","UPI000B788F83","aae-miR-3722-5p",-15.79,1046,1063,151
"AAEL000500-RA","AAEL000500","Q17P32","aae-miR-3722-5p",-15.65,23,42,151
"AAEL020488-RA","AAEL020488","Q17E15","aae-miR-3722-5p",-15.33,4553,4573,151
"AAEL020488-RA","AAEL020488","Q16HG5","aae-miR-3722-5p",-15.33,4553,4573,151
"AAEL020488-RB","AAEL020488","UPI000B77AA48","aae-miR-3722-5p",-15.33,4553,4573,151
"AAEL020488-RC","AAEL020488","UPI000B798B44","aae-miR-3722-5p",-15.33,4553,4573,151
"AAEL020488-RD","AAEL020488","UPI000B7706AF","aae-miR-3722-5p",-15.33,4553,4573,151
"AAEL020488-RE","AAEL020488","UPI000937E4E8","aae-miR-3722-5p",-15.33,4553,4573,151
"AAEL020488-RF","AAEL020488","UPI000B774F9D","aae-miR-3722-5p",-15.33,4553,4573,151
"AAEL012298-RA","AAEL012298","A0A1S4FVQ3","aae-miR-3722-5p",-14.29,578,595,151
"AAEL012298-RA","AAEL012298","Q16MH5","aae-miR-3722-5p",-14.29,578,595,151
"AAEL012298-RA","AAEL012298","A0A0P6JSR6","aae-miR-3722-5p",-14.29,578,595,151
"AAEL013275-RA","AAEL013275","Q0IE87","aae-miR-3722-5p",-28.08,151,170,150
"AAEL013275-RB","AAEL013275","Q0IE88","aae-miR-3722-5p",-28.08,62,81,150
"AAEL002932-RB","AAEL002932","Q17GQ2","aae-miR-3722-5p",-25.08,533,552,150
"AAEL001245-RB","AAEL001245","UPI000B799893","aae-miR-3722-5p",-24.89,832,851,150
"AAEL001245-RC","AAEL001245","UPI000B794889","aae-miR-3722-5p",-24.89,832,851,150
"AAEL001245-RF","AAEL001245","UPI000B770D06","aae-miR-3722-5p",-24.89,832,851,150
"AAEL001245-RG","AAEL001245","UPI000B780A57","aae-miR-3722-5p",-24.89,832,851,150
"AAEL001245-RJ","AAEL001245","UPI000B795D55","aae-miR-3722-5p",-24.89,832,851,150
"AAEL001245-RK","AAEL001245","UPI000B793230","aae-miR-3722-5p",-24.89,832,851,150
"AAEL001245-RL","AAEL001245","UPI000B77F06E","aae-miR-3722-5p",-24.89,832,851,150
"AAEL001245-RQ","AAEL001245","UPI000B77DF84","aae-miR-3722-5p",-24.89,832,851,150
"AAEL001245-RV","AAEL001245","UPI000B78B361","aae-miR-3722-5p",-24.89,832,851,150
"AAEL017488-RB","AAEL017488","A0A1S4G6W4","aae-miR-3722-5p",-24.61,284,303,150
"AAEL017488-RB","AAEL017488","J9HZE7","aae-miR-3722-5p",-24.61,284,303,150
"AAEL019821-RA","AAEL019821","Q0IFQ2","aae-miR-3722-5p",-23.67,240,259,150
"AAEL019821-RA","AAEL019821","Q0IFQ1","aae-miR-3722-5p",-23.67,240,259,150
"AAEL011012-RA","AAEL011012","Q1DH20","aae-miR-3722-5p",-22.57,162,181,150
"AAEL011012-RA","AAEL011012","Q16RA7","aae-miR-3722-5p",-22.57,162,181,150
"AAEL011012-RA","AAEL011012","A0A1S4FS27","aae-miR-3722-5p",-22.57,162,181,150
"AAEL019546-RB","AAEL019546","Q17KS9","aae-miR-3722-5p",-21.9,772,790,150
"AAEL019546-RI","AAEL019546","UPI000B788F0E","aae-miR-3722-5p",-21.9,772,790,150
"AAEL019546-RN","AAEL019546","UPI000B770830","aae-miR-3722-5p",-21.9,806,824,150
"AAEL023898-RA","AAEL023898","UPI000B7727EB","aae-miR-3722-5p",-21.62,1527,1546,150
"AAEL019862-RB","AAEL019862","UPI000B77F966","aae-miR-3722-5p",-21.21,3583,3600,150
"AAEL018339-RA","AAEL018339","Q17A92","aae-miR-3722-5p",-20.53,120,139,150
"AAEL018339-RA","AAEL018339","Q17A94","aae-miR-3722-5p",-20.53,120,139,150
"AAEL018339-RA","AAEL018339","A0A1S4G883","aae-miR-3722-5p",-20.53,120,139,150
"AAEL019669-RA","AAEL019669","Q17LF0","aae-miR-3722-5p",-19.2,909,926,150
"AAEL000805-RA","AAEL000805","Q17N40","aae-miR-3722-5p",-19.07,226,245,150
"AAEL003077-RA","AAEL003077","A0A1S4F3Y9","aae-miR-3722-5p",-18.26,151,170,150
"AAEL003077-RB","AAEL003077","Q0IG90","aae-miR-3722-5p",-18.26,151,170,150
"AAEL019848-RA","AAEL019848","Q16MU2","aae-miR-3722-5p",-17.98,2421,2440,150
"AAEL019848-RA","AAEL019848","Q16M85","aae-miR-3722-5p",-17.98,2421,2440,150
"AAEL019848-RB","AAEL019848","UPI000B79351D","aae-miR-3722-5p",-17.98,2421,2440,150
"AAEL019848-RC","AAEL019848","UPI000B7828F6","aae-miR-3722-5p",-17.98,2421,2440,150
"AAEL004169-RA","AAEL004169","Q0IFQ7","aae-miR-3722-5p",-17.64,633,652,150
"AAEL021365-RA","AAEL021365","UPI0010A5A533","aae-miR-3722-5p",-17.15,4544,4563,150
"AAEL013396-RE","AAEL013396","A0A1S4FZE3","aae-miR-3722-5p",-17,2153,2172,150
"AAEL013396-RE","AAEL013396","Q16JA5","aae-miR-3722-5p",-17,2153,2172,150
"AAEL003109-RA","AAEL003109","Q17GF2","aae-miR-3722-5p",-16.6,1386,1405,150
"AAEL003109-RC","AAEL003109","Q1HQP2","aae-miR-3722-5p",-16.6,1386,1405,150
"AAEL024210-RA","AAEL024210","Q0IFE4","aae-miR-3722-5p",-15.63,876,895,150
"AAEL001405-RA","AAEL001405","Q17L95","aae-miR-3722-5p",-15.51,356,375,150
"AAEL005111-RB","AAEL005111","UPI000B79566C","aae-miR-3722-5p",-15.49,2689,2708,150
"AAEL005111-RC","AAEL005111","Q17B18","aae-miR-3722-5p",-15.49,2689,2708,150
"AAEL005111-RC","AAEL005111","A0A1S4F9K8","aae-miR-3722-5p",-15.49,2689,2708,150
"AAEL023926-RA","AAEL023926","UPI000B791569","aae-miR-3722-5p",-15.43,40,59,150
"AAEL020615-RA","AAEL020615","Q17FQ5","aae-miR-3722-5p",-15.41,552,571,150
"AAEL004125-RB","AAEL004125","UPI000B7850D5","aae-miR-3722-5p",-15.3,79,98,150
"AAEL019808-RA","AAEL019808","Q16GC3","aae-miR-3722-5p",-15.07,326,345,150
"AAEL019808-RB","AAEL019808","UPI000B78CD79","aae-miR-3722-5p",-15.07,326,345,150
"AAEL019808-RC","AAEL019808","Q16H77","aae-miR-3722-5p",-15.07,326,345,150
"AAEL019808-RD","AAEL019808","Q16QT0","aae-miR-3722-5p",-15.07,326,345,150
"AAEL019808-RE","AAEL019808","UPI000B7727C2","aae-miR-3722-5p",-15.07,326,345,150
"AAEL019808-RF","AAEL019808","UPI000B773ACE","aae-miR-3722-5p",-15.07,326,345,150
"AAEL019808-RG","AAEL019808","Q16Z27","aae-miR-3722-5p",-15.07,326,345,150
"AAEL009847-RB","AAEL009847","Q16UN4","aae-miR-3722-5p",-14.79,731,750,150
"AAEL021554-RA","AAEL021554","UPI000B794290","aae-miR-3722-5p",-14.66,2234,2253,150
"AAEL021554-RE","AAEL021554","UPI000B7771D2","aae-miR-3722-5p",-14.66,2234,2253,150
"AAEL021554-RF","AAEL021554","Q17HZ5","aae-miR-3722-5p",-14.66,2234,2253,150
"AAEL019850-RA","AAEL019850","UPI000B78E36F","aae-miR-3722-5p",-14.26,530,549,150
"AAEL023169-RA","AAEL023169","Q172L3","aae-miR-3722-5p",-25.14,1955,1976,149
"AAEL023169-RB","AAEL023169","Q172L4","aae-miR-3722-5p",-25.14,1955,1976,149
"AAEL023169-RB","AAEL023169","Q16LX7","aae-miR-3722-5p",-25.14,1955,1976,149
"AAEL010062-RB","AAEL010062","UPI000B78D12B","aae-miR-3722-5p",-23.8,54,74,149
"AAEL010062-RD","AAEL010062","Q16U04","aae-miR-3722-5p",-23.8,54,74,149
"AAEL003678-RA","AAEL003678","Q17EU8","aae-miR-3722-5p",-23.57,8,28,149
"AAEL006687-RC","AAEL006687","UPI000B79564E","aae-miR-3722-5p",-23.33,2031,2050,149
"AAEL020946-RA","AAEL020946","UPI000B78825B","aae-miR-3722-5p",-23.33,2031,2050,149
"AAEL024950-RA","AAEL024950","UPI000B782A73","aae-miR-3722-5p",-23.31,128,147,149
"AAEL024950-RB","AAEL024950","Q17HX3","aae-miR-3722-5p",-23.31,128,147,149
"AAEL024950-RB","AAEL024950","A0A1S4F240","aae-miR-3722-5p",-23.31,128,147,149
"AAEL024950-RC","AAEL024950","UPI000B79AD3C","aae-miR-3722-5p",-23.31,128,147,149
"AAEL024950-RD","AAEL024950","UPI000B793A3F","aae-miR-3722-5p",-23.31,128,147,149
"AAEL001132-RA","AAEL001132","Q17M86","aae-miR-3722-5p",-22.61,39,63,149
