"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL015095-RB","AAEL015095","Q16EM4","aae-miR-10-5p",-22.82,384,403,144
"AAEL015095-RC","AAEL015095","UPI000B76E39E","aae-miR-10-5p",-22.82,384,403,144
"AAEL002132-RB","AAEL002132","A0A1S4F0S5","aae-miR-10-5p",-21.72,1943,1971,144
"AAEL002132-RB","AAEL002132","Q17J73","aae-miR-10-5p",-21.72,1943,1971,144
"AAEL005857-RA","AAEL005857","Q178L8","aae-miR-10-5p",-19.93,490,511,144
"AAEL011116-RA","AAEL011116","Q16QZ7","aae-miR-10-5p",-18.28,1484,1505,144
"AAEL011173-RC","AAEL011173","UPI000B78C4DD","aae-miR-10-5p",-17.3,33,52,144
"AAEL019875-RA","AAEL019875","UPI000B76D0B3","aae-miR-10-5p",-17.29,263,284,144
"AAEL019875-RB","AAEL019875","Q16LC5","aae-miR-10-5p",-17.29,263,284,144
"AAEL019875-RB","AAEL019875","Q16LC4","aae-miR-10-5p",-17.29,263,284,144
"AAEL019875-RB","AAEL019875","Q176X6","aae-miR-10-5p",-17.29,263,284,144
"AAEL019875-RB","AAEL019875","A0A0P6J136","aae-miR-10-5p",-17.29,263,284,144
"AAEL000243-RB","AAEL000243","Q17PV0","aae-miR-10-5p",-17.18,653,674,144
"AAEL019481-RC","AAEL019481","Q16II4","aae-miR-10-5p",-16.81,4392,4413,144
"AAEL019481-RC","AAEL019481","A0A0P6IVL3","aae-miR-10-5p",-16.81,4392,4413,144
"AAEL019481-RE","AAEL019481","Q16II5","aae-miR-10-5p",-16.81,4392,4413,144
"AAEL009684-RB","AAEL009684","A0A0P6JSQ3","aae-miR-10-5p",-15.94,414,435,144
"AAEL009684-RC","AAEL009684","UPI000B7750DC","aae-miR-10-5p",-15.94,414,435,144
"AAEL009684-RD","AAEL009684","UPI000B78217D","aae-miR-10-5p",-15.94,414,435,144
"AAEL009684-RE","AAEL009684","UPI000B78A2D2","aae-miR-10-5p",-15.94,414,435,144
"AAEL014032-RD","AAEL014032","Q16HG6","aae-miR-10-5p",-14.21,1139,1157,144
"AAEL014032-RE","AAEL014032","UPI000B784F1C","aae-miR-10-5p",-14.21,1139,1157,144
"AAEL017297-RB","AAEL017297","J9HZ76","aae-miR-10-5p",-18.33,834,855,143
"AAEL009112-RA","AAEL009112","Q16WT1","aae-miR-10-5p",-17.58,154,178,143
"AAEL012486-RA","AAEL012486","Q172L7","aae-miR-10-5p",-17.56,558,578,143
"AAEL012486-RA","AAEL012486","Q16LX4","aae-miR-10-5p",-17.56,558,578,143
"AAEL008805-RA","AAEL008805","Q16XP1","aae-miR-10-5p",-16.2,843,864,143
"AAEL021999-RA","AAEL021999","UPI000B774F9C","aae-miR-10-5p",-15.66,313,335,143
"AAEL010511-RB","AAEL010511","A0A0P6IY47","aae-miR-10-5p",-15.14,277,298,143
"AAEL010511-RB","AAEL010511","Q16SR1","aae-miR-10-5p",-15.14,277,298,143
"AAEL010511-RC","AAEL010511","UPI000B78EA7B","aae-miR-10-5p",-15.14,277,298,143
"AAEL019916-RA","AAEL019916","Q17L13","aae-miR-10-5p",-14.95,543,565,143
"AAEL019916-RA","AAEL019916","A0A0P6IY67","aae-miR-10-5p",-14.95,543,565,143
"AAEL019916-RA","AAEL019916","Q17BK4","aae-miR-10-5p",-14.95,543,565,143
"AAEL003329-RA","AAEL003329","A0A1S4F4C4","aae-miR-10-5p",-14.58,12,33,143
"AAEL003329-RA","AAEL003329","Q17FN0","aae-miR-10-5p",-14.58,12,33,143
"AAEL003329-RA","AAEL003329","A0A1S4EVS4","aae-miR-10-5p",-14.58,12,33,143
"AAEL028137-RA","AAEL028137","UPI000B779F75","aae-miR-10-5p",-14.49,280,303,143
"AAEL011630-RA","AAEL011630","Q16PH8","aae-miR-10-5p",-14.18,2522,2543,143
"AAEL011630-RA","AAEL011630","A0A1S4FTS7","aae-miR-10-5p",-14.18,2522,2543,143
"AAEL018184-RB","AAEL018184","Q16UY7","aae-miR-10-5p",-14.16,234,251,143
"AAEL018184-RB","AAEL018184","Q16UY6","aae-miR-10-5p",-14.16,234,251,143
"AAEL018184-RB","AAEL018184","A0A1S4G762","aae-miR-10-5p",-14.16,234,251,143
"AAEL004725-RB","AAEL004725","A0A1S4F8F7","aae-miR-10-5p",-22.67,12,34,142
"AAEL004725-RB","AAEL004725","Q17C51","aae-miR-10-5p",-22.67,12,34,142
"AAEL004725-RC","AAEL004725","UPI000B791DA8","aae-miR-10-5p",-22.67,12,34,142
"AAEL004725-RD","AAEL004725","A0A097C0C8","aae-miR-10-5p",-22.67,12,34,142
"AAEL020702-RA","AAEL020702","UPI000B79657C","aae-miR-10-5p",-22.29,479,499,142
"AAEL010286-RB","AAEL010286","Q16TC8","aae-miR-10-5p",-21.55,448,469,142
"AAEL010286-RB","AAEL010286","A0A1S4FQ99","aae-miR-10-5p",-21.55,448,469,142
"AAEL024235-RF","AAEL024235","UPI000B777C65","aae-miR-10-5p",-19.82,168,189,142
"AAEL005342-RA","AAEL005342","A0A1S4FA93","aae-miR-10-5p",-19.7,28,51,142
"AAEL005342-RA","AAEL005342","Q17AA7","aae-miR-10-5p",-19.7,28,51,142
"AAEL027307-RA","AAEL027307","UPI000B788B80","aae-miR-10-5p",-18.44,226,246,142
"AAEL010506-RA","AAEL010506","Q16SS3","aae-miR-10-5p",-18.25,4095,4115,142
"AAEL010506-RE","AAEL010506","UPI000936F9DF","aae-miR-10-5p",-18.25,4095,4115,142
"AAEL004283-RB","AAEL004283","UPI00043AB40E","aae-miR-10-5p",-17.47,138,160,142
"AAEL012650-RA","AAEL012650","Q16LI2","aae-miR-10-5p",-17.3,1,19,142
"AAEL012650-RA","AAEL012650","A0A1S4FWP2","aae-miR-10-5p",-17.3,1,19,142
"AAEL007268-RB","AAEL007268","A0A1S4FG42","aae-miR-10-5p",-17.29,1263,1284,142
"AAEL007268-RB","AAEL007268","Q172V0","aae-miR-10-5p",-17.29,1263,1284,142
"AAEL007268-RC","AAEL007268","UPI000B77E788","aae-miR-10-5p",-17.29,1263,1284,142
"AAEL028145-RA","AAEL028145","UPI000B78752A","aae-miR-10-5p",-17.05,65,86,142
"AAEL021403-RA","AAEL021403","UPI000B783A29","aae-miR-10-5p",-16.42,507,530,142
"AAEL011006-RB","AAEL011006","UPI000B7894C8","aae-miR-10-5p",-15.15,949,969,142
"AAEL011006-RD","AAEL011006","UPI000B7998BB","aae-miR-10-5p",-15.15,949,969,142
"AAEL005387-RB","AAEL005387","A0A1S4FAH2","aae-miR-10-5p",-14.76,352,372,142
"AAEL005387-RB","AAEL005387","Q17A82","aae-miR-10-5p",-14.76,352,372,142
"AAEL018232-RA","AAEL018232","Q16N23","aae-miR-10-5p",-19.86,115,139,141
"AAEL018232-RA","AAEL018232","A0A1S4G7X8","aae-miR-10-5p",-19.86,115,139,141
"AAEL018232-RB","AAEL018232","UPI000B77C167","aae-miR-10-5p",-19.86,115,139,141
"AAEL018232-RC","AAEL018232","Q16N22","aae-miR-10-5p",-19.86,115,139,141
"AAEL018232-RD","AAEL018232","UPI000B78A0B0","aae-miR-10-5p",-19.86,115,139,141
"AAEL003517-RA","AAEL003517","A0A1S4F4V1","aae-miR-10-5p",-19.53,70,94,141
"AAEL003517-RA","AAEL003517","Q0IG52","aae-miR-10-5p",-19.53,70,94,141
"AAEL007778-RA","AAEL007778","Q170W6","aae-miR-10-5p",-19.31,188,209,141
"AAEL027822-RA","AAEL027822","J9HZ27","aae-miR-10-5p",-19.08,8,27,141
"AAEL005490-RA","AAEL005490","Q179X0","aae-miR-10-5p",-18.81,360,384,141
"AAEL014311-RB","AAEL014311","Q16GP3","aae-miR-10-5p",-17.95,1,18,141
"AAEL019833-RA","AAEL019833","UPI000B782CF1","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAA","AAEL019833","UPI000B77F2FD","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAB","AAEL019833","UPI000B773B2B","aae-miR-10-5p",-17.23,3106,3127,141
"AAEL019833-RAC","AAEL019833","UPI000B76C29F","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAD","AAEL019833","UPI000B77707E","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAE","AAEL019833","UPI000B785B52","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAF","AAEL019833","UPI000B77F088","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAG","AAEL019833","UPI000B787A31","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAH","AAEL019833","UPI000B76BEE3","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAI","AAEL019833","Q17AB0","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAI","AAEL019833","Q17AB1","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAJ","AAEL019833","UPI000B778ACA","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAK","AAEL019833","UPI000B7782E1","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAM","AAEL019833","UPI000B799C0C","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAN","AAEL019833","UPI000B770DFE","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAO","AAEL019833","UPI000B797842","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAP","AAEL019833","UPI000B784ED6","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAR","AAEL019833","UPI000B78A034","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAS","AAEL019833","UPI000B79271F","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAT","AAEL019833","UPI000B7841BC","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAU","AAEL019833","UPI000B76F50E","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAV","AAEL019833","UPI000B7828CB","aae-miR-10-5p",-17.23,3106,3127,141
"AAEL019833-RAW","AAEL019833","UPI000B76C28A","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RAX","AAEL019833","UPI000B788FC9","aae-miR-10-5p",-17.23,3106,3127,141
"AAEL019833-RB","AAEL019833","UPI000B775FB7","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RC","AAEL019833","UPI000B777EA7","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RE","AAEL019833","UPI000B792A74","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RG","AAEL019833","A0A0P6IY59","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RH","AAEL019833","UPI000B77DD65","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RI","AAEL019833","UPI000B781CE2","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RJ","AAEL019833","UPI000B780532","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RK","AAEL019833","UPI000B77BEA3","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RL","AAEL019833","UPI000B795580","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RM","AAEL019833","UPI000B78DA76","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RN","AAEL019833","UPI000B773DE7","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RO","AAEL019833","UPI000B78AA77","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RQ","AAEL019833","UPI000B78C26B","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RR","AAEL019833","UPI000B7843B1","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RS","AAEL019833","UPI000B77A052","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RV","AAEL019833","UPI000B776737","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RW","AAEL019833","UPI000B77227C","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RX","AAEL019833","Q17AA9","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RY","AAEL019833","UPI000B77CD27","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL019833-RZ","AAEL019833","UPI000B789653","aae-miR-10-5p",-17.23,3012,3033,141
"AAEL004825-RA","AAEL004825","Q17BT7","aae-miR-10-5p",-16.19,274,293,141
"AAEL004825-RA","AAEL004825","A0A1S4F8V0","aae-miR-10-5p",-16.19,274,293,141
"AAEL004825-RB","AAEL004825","UPI000B78682E","aae-miR-10-5p",-16.19,274,293,141
"AAEL004825-RC","AAEL004825","UPI000B7988DA","aae-miR-10-5p",-16.19,274,293,141
"AAEL007502-RA","AAEL007502","Q171W7","aae-miR-10-5p",-14.67,1280,1300,141
"AAEL007502-RA","AAEL007502","A0A1S4FGP2","aae-miR-10-5p",-14.67,1280,1300,141
"AAEL021394-RA","AAEL021394","Q16W88","aae-miR-10-5p",-14.42,634,653,141
"AAEL021394-RA","AAEL021394","A0A1S4G7P0","aae-miR-10-5p",-14.42,634,653,141
"AAEL021394-RB","AAEL021394","Q16W87","aae-miR-10-5p",-14.42,634,653,141
"AAEL021394-RC","AAEL021394","A0A0P6IXH0","aae-miR-10-5p",-14.42,634,653,141
"AAEL021394-RC","AAEL021394","Q16W89","aae-miR-10-5p",-14.42,634,653,141
"AAEL019728-RA","AAEL019728","UPI000B77D9AF","aae-miR-10-5p",-22.26,88,107,140
"AAEL019728-RC","AAEL019728","Q0IGF1","aae-miR-10-5p",-22.26,88,107,140
"AAEL019728-RD","AAEL019728","A0A0P6JRW7","aae-miR-10-5p",-22.26,88,107,140
"AAEL019728-RD","AAEL019728","Q17DL5","aae-miR-10-5p",-22.26,88,107,140
"AAEL013422-RA","AAEL013422","A0A1S4FZH5","aae-miR-10-5p",-20.83,3,24,140
"AAEL013422-RA","AAEL013422","Q16J73","aae-miR-10-5p",-20.83,3,24,140
"AAEL000757-RC","AAEL000757","UPI000B785035","aae-miR-10-5p",-20.1,34,55,140
"AAEL008465-RA","AAEL008465","Q16YQ3","aae-miR-10-5p",-19.52,239,258,140
"AAEL009055-RB","AAEL009055","Q16WX2","aae-miR-10-5p",-17.88,492,513,140
"AAEL019488-RA","AAEL019488","UPI000B76BAD3","aae-miR-10-5p",-17.41,100,124,140
"AAEL019488-RB","AAEL019488","Q16MW9","aae-miR-10-5p",-17.41,100,124,140
"AAEL019488-RB","AAEL019488","Q16MX0","aae-miR-10-5p",-17.41,100,124,140
"AAEL008378-RA","AAEL008378","Q16YZ2","aae-miR-10-5p",-17.06,15,36,140
"AAEL008378-RA","AAEL008378","A0A1S4FJA9","aae-miR-10-5p",-17.06,15,36,140
"AAEL020970-RA","AAEL020970","UPI000B78AA53","aae-miR-10-5p",-16.77,761,781,140
"AAEL023205-RB","AAEL023205","UPI000B790D62","aae-miR-10-5p",-16.77,761,781,140
"AAEL022806-RA","AAEL022806","Q17J34","aae-miR-10-5p",-16.61,367,388,140
"AAEL022806-RC","AAEL022806","UPI000B79424C","aae-miR-10-5p",-16.61,367,388,140
"AAEL022806-RF","AAEL022806","UPI000B781BCB","aae-miR-10-5p",-16.61,367,388,140
"AAEL022806-RG","AAEL022806","UPI000B780A9A","aae-miR-10-5p",-16.61,367,388,140
"AAEL027412-RA","AAEL027412","A0A1S4EWX1","aae-miR-10-5p",-16.4,598,619,140
"AAEL010924-RB","AAEL010924","A0A1S4FS72","aae-miR-10-5p",-16.16,444,465,140
"AAEL010924-RB","AAEL010924","Q16RK7","aae-miR-10-5p",-16.16,444,465,140
"AAEL006721-RB","AAEL006721","Q175A4","aae-miR-10-5p",-16.04,524,545,140
"AAEL006721-RD","AAEL006721","Q175A3","aae-miR-10-5p",-16.04,524,545,140
"AAEL006721-RE","AAEL006721","UPI000B78E719","aae-miR-10-5p",-16.04,524,545,140
"AAEL006721-RF","AAEL006721","UPI000B775CE7","aae-miR-10-5p",-16.04,524,545,140
"AAEL006721-RG","AAEL006721","UPI000B7848B7","aae-miR-10-5p",-16.04,524,545,140
"AAEL010911-RA","AAEL010911","UPI0000DAAD7A","aae-miR-10-5p",-16.01,164,185,140
"AAEL006264-RA","AAEL006264","Q176S8","aae-miR-10-5p",-15.69,121,142,140
"AAEL006264-RC","AAEL006264","UPI000B781D50","aae-miR-10-5p",-15.69,121,142,140
"AAEL018059-RB","AAEL018059","A0A1S4G7D4","aae-miR-10-5p",-15.28,878,898,140
"AAEL018059-RB","AAEL018059","Q179S4","aae-miR-10-5p",-15.28,878,898,140
"AAEL018059-RB","AAEL018059","Q179S5","aae-miR-10-5p",-15.28,878,898,140
"AAEL014204-RA","AAEL014204","Q16H01","aae-miR-10-5p",-14.76,81,101,140
"AAEL022530-RA","AAEL022530","UPI000B79847A","aae-miR-10-5p",-14.54,1150,1170,140
"AAEL027918-RA","AAEL027918","Q16RT5","aae-miR-10-5p",-14.54,1237,1257,140
"AAEL003063-RE","AAEL003063","UPI000B78BE68","aae-miR-10-5p",-14.29,200,221,140
"AAEL003063-RG","AAEL003063","Q0IG92","aae-miR-10-5p",-14.29,200,221,140
"AAEL005493-RA","AAEL005493","A0A1S4FB03","aae-miR-10-5p",-14.23,1218,1238,140
"AAEL005493-RB","AAEL005493","Q179W2","aae-miR-10-5p",-14.23,1218,1238,140
"AAEL004872-RB","AAEL004872","Q17BS8","aae-miR-10-5p",-14.04,125,146,140
"AAEL003398-RB","AAEL003398","UPI000B78991F","aae-miR-10-5p",-14.03,610,628,140
