"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL017280-RI","AAEL017280","UPI000B780FC7","aae-miR-276-3p",-14.92,3829,3852,148
"AAEL017280-RJ","AAEL017280","UPI000B772501","aae-miR-276-3p",-14.92,3829,3852,148
"AAEL024936-RA","AAEL024936","Q16QL7","aae-miR-276-3p",-14.65,1535,1553,148
"AAEL024936-RA","AAEL024936","A0A1S4FSK8","aae-miR-276-3p",-14.65,1535,1553,148
"AAEL024936-RA","AAEL024936","Q16ZE3","aae-miR-276-3p",-14.65,1535,1553,148
"AAEL024936-RB","AAEL024936","UPI000B779EF3","aae-miR-276-3p",-14.65,1535,1553,148
"AAEL024936-RC","AAEL024936","UPI000B7992DE","aae-miR-276-3p",-14.65,1535,1553,148
"AAEL024936-RE","AAEL024936","A0A1S4FIV2","aae-miR-276-3p",-14.65,1535,1553,148
"AAEL009326-RB","AAEL009326","UPI000B7896E7","aae-miR-276-3p",-14.03,811,832,148
"AAEL009326-RC","AAEL009326","UPI000B775A5C","aae-miR-276-3p",-14.03,811,832,148
"AAEL009326-RD","AAEL009326","Q16W64","aae-miR-276-3p",-14.03,811,832,148
"AAEL009326-RE","AAEL009326","UPI000B77E4F3","aae-miR-276-3p",-14.03,811,832,148
"AAEL009326-RF","AAEL009326","A0A1S4FMC6","aae-miR-276-3p",-14.03,811,832,148
"AAEL009326-RG","AAEL009326","UPI000B76D961","aae-miR-276-3p",-14.03,811,832,148
"AAEL019467-RA","AAEL019467","UPI000B782D69","aae-miR-276-3p",-23.83,601,621,147
"AAEL019467-RB","AAEL019467","UPI000B7708D7","aae-miR-276-3p",-23.83,601,621,147
"AAEL019467-RC","AAEL019467","UPI000B770572","aae-miR-276-3p",-23.83,601,621,147
"AAEL019467-RD","AAEL019467","UPI000B78B4DC","aae-miR-276-3p",-23.83,601,621,147
"AAEL019467-RE","AAEL019467","Q17B43","aae-miR-276-3p",-23.83,601,621,147
"AAEL019467-RE","AAEL019467","A0A0P6ITT4","aae-miR-276-3p",-23.83,601,621,147
"AAEL019467-RF","AAEL019467","UPI000B770E97","aae-miR-276-3p",-23.83,601,621,147
"AAEL019467-RG","AAEL019467","UPI000B777401","aae-miR-276-3p",-23.83,601,621,147
"AAEL019467-RI","AAEL019467","Q17B44","aae-miR-276-3p",-23.83,601,621,147
"AAEL019467-RJ","AAEL019467","UPI000B781B60","aae-miR-276-3p",-23.83,601,621,147
"AAEL019467-RL","AAEL019467","UPI000B773DF2","aae-miR-276-3p",-23.83,601,621,147
"AAEL014355-RC","AAEL014355","UPI000B76DF66","aae-miR-276-3p",-20.33,272,292,147
"AAEL006819-RA","AAEL006819","Q174Q5","aae-miR-276-3p",-18.99,20,40,147
"AAEL004174-RA","AAEL004174","Q0IFR5","aae-miR-276-3p",-17.03,173,197,147
"AAEL003953-RAA","AAEL003953","UPI000B79ABF9","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RAB","AAEL003953","UPI000B781E4B","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RC","AAEL003953","UPI000B78E7BB","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RD","AAEL003953","UPI000B78908C","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RE","AAEL003953","UPI000B775075","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RG","AAEL003953","UPI000B77A5CA","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RI","AAEL003953","UPI000B78ECD8","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RJ","AAEL003953","UPI000B78D731","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RK","AAEL003953","UPI000B798EB2","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RM","AAEL003953","UPI000B789C4B","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RO","AAEL003953","UPI000B7875A6","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RP","AAEL003953","UPI000B789F16","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RT","AAEL003953","UPI000B7930E3","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RU","AAEL003953","Q17E44","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RW","AAEL003953","UPI000B79719A","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RX","AAEL003953","UPI000B79A431","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RY","AAEL003953","UPI000B781EDE","aae-miR-276-3p",-16.59,608,628,147
"AAEL003953-RZ","AAEL003953","UPI000B76D873","aae-miR-276-3p",-16.59,608,628,147
"AAEL019550-RA","AAEL019550","UPI000B77406A","aae-miR-276-3p",-16.11,182,202,147
"AAEL019550-RC","AAEL019550","UPI000B78F498","aae-miR-276-3p",-16.11,182,202,147
"AAEL019550-RF","AAEL019550","UPI000B7779A2","aae-miR-276-3p",-16.11,182,202,147
"AAEL019550-RG","AAEL019550","Q17L44","aae-miR-276-3p",-16.11,182,202,147
"AAEL019550-RI","AAEL019550","UPI000B794A2F","aae-miR-276-3p",-16.11,182,202,147
"AAEL019550-RK","AAEL019550","UPI000B78532E","aae-miR-276-3p",-16.11,182,202,147
"AAEL019550-RL","AAEL019550","UPI000B77E4DC","aae-miR-276-3p",-16.11,182,202,147
"AAEL009851-RB","AAEL009851","Q16UP4","aae-miR-276-3p",-14.89,5,25,147
"AAEL021755-RA","AAEL021755","UPI000B7725FA","aae-miR-276-3p",-24.98,2823,2846,146
"AAEL014003-RD","AAEL014003","UPI000B78AA33","aae-miR-276-3p",-18.63,43,64,146
"AAEL000243-RB","AAEL000243","Q17PV0","aae-miR-276-3p",-18.09,1635,1657,146
"AAEL018341-RC","AAEL018341","UPI000B785B5C","aae-miR-276-3p",-17.56,298,321,146
"AAEL018341-RP","AAEL018341","A0A1S4G7G9","aae-miR-276-3p",-17.56,298,321,146
"AAEL018341-RP","AAEL018341","Q179Z3","aae-miR-276-3p",-17.56,298,321,146
"AAEL003270-RA","AAEL003270","Q16SN0","aae-miR-276-3p",-16.47,698,718,146
"AAEL003270-RA","AAEL003270","Q17G03","aae-miR-276-3p",-16.47,698,718,146
"AAEL003504-RB","AAEL003504","Q17F72","aae-miR-276-3p",-16.46,100,121,146
"AAEL003504-RB","AAEL003504","A0A1S4F510","aae-miR-276-3p",-16.46,100,121,146
"AAEL000238-RB","AAEL000238","A0A1S4EVB2","aae-miR-276-3p",-16.45,318,338,146
"AAEL000238-RB","AAEL000238","Q17PV4","aae-miR-276-3p",-16.45,318,338,146
"AAEL000238-RD","AAEL000238","UPI000B78F000","aae-miR-276-3p",-16.45,318,338,146
"AAEL000873-RB","AAEL000873","Q17MX5","aae-miR-276-3p",-16.23,182,202,146
"AAEL000873-RC","AAEL000873","A0A1S4EX71","aae-miR-276-3p",-16.23,182,202,146
"AAEL028220-RA","AAEL028220","UPI000B794C9E","aae-miR-276-3p",-16.22,43,63,146
"AAEL010771-RA","AAEL010771","Q16RZ9","aae-miR-276-3p",-15.9,240,260,146
"AAEL024665-RB","AAEL024665","UPI000B7988F8","aae-miR-276-3p",-15.53,266,287,146
"AAEL010688-RA","AAEL010688","A0A1S4FR14","aae-miR-276-3p",-15.52,884,904,146
"AAEL010688-RA","AAEL010688","Q16S68","aae-miR-276-3p",-15.52,884,904,146
"AAEL014433-RA","AAEL014433","Q16GC0","aae-miR-276-3p",-15.18,369,387,146
"AAEL002550-RE","AAEL002550","Q17HU8","aae-miR-276-3p",-15.14,818,840,146
"AAEL005103-RA","AAEL005103","Q17AW6","aae-miR-276-3p",-14.16,208,228,146
"AAEL005103-RA","AAEL005103","Q17B05","aae-miR-276-3p",-14.16,208,228,146
"AAEL003539-RA","AAEL003539","Q0IG19","aae-miR-276-3p",-14.03,292,312,146
"AAEL002645-RA","AAEL002645","Q17HK8","aae-miR-276-3p",-24.07,581,600,145
"AAEL002645-RA","AAEL002645","Q17HK7","aae-miR-276-3p",-24.07,581,600,145
"AAEL001252-RA","AAEL001252","A0A1S4EY80","aae-miR-276-3p",-22.82,1206,1228,145
"AAEL001252-RB","AAEL001252","UPI000B7948F6","aae-miR-276-3p",-22.82,1206,1228,145
"AAEL001252-RC","AAEL001252","Q17LP7","aae-miR-276-3p",-22.82,1206,1228,145
"AAEL010884-RB","AAEL010884","Q16RN6","aae-miR-276-3p",-21.04,103,119,145
"AAEL010884-RB","AAEL010884","A0A0P6IYG4","aae-miR-276-3p",-21.04,103,119,145
"AAEL002028-RA","AAEL002028","Q17JH8","aae-miR-276-3p",-18.75,98,125,145
"AAEL012552-RA","AAEL012552","A0A1S4FWT8","aae-miR-276-3p",-17.18,6,25,145
"AAEL012552-RA","AAEL012552","Q16LR5","aae-miR-276-3p",-17.18,6,25,145
"AAEL012071-RA","AAEL012071","Q16N58","aae-miR-276-3p",-16.48,1883,1903,145
"AAEL026712-RA","AAEL026712","UPI000B76CB90","aae-miR-276-3p",-16.28,9,29,145
"AAEL026712-RB","AAEL026712","UPI000B7931B2","aae-miR-276-3p",-16.28,9,29,145
"AAEL012307-RA","AAEL012307","Q16MG8","aae-miR-276-3p",-15.66,356,377,145
"AAEL012307-RA","AAEL012307","A0A1S4FVX0","aae-miR-276-3p",-15.66,356,377,145
"AAEL004844-RB","AAEL004844","A0A1S4F8X0","aae-miR-276-3p",-14.77,984,1004,145
"AAEL004844-RB","AAEL004844","Q0IEP6","aae-miR-276-3p",-14.77,984,1004,145
"AAEL003355-RA","AAEL003355","Q17FR0","aae-miR-276-3p",-14.65,3252,3272,145
"AAEL003355-RA","AAEL003355","A0A1S4F4K6","aae-miR-276-3p",-14.65,3252,3272,145
"AAEL019770-RA","AAEL019770","UPI000B798ADB","aae-miR-276-3p",-14.56,251,271,145
"AAEL019770-RC","AAEL019770","UPI000B775138","aae-miR-276-3p",-14.56,251,271,145
"AAEL019770-RD","AAEL019770","Q17DP3","aae-miR-276-3p",-14.56,251,271,145
"AAEL021452-RA","AAEL021452","UPI000B77CE87","aae-miR-276-3p",-14.05,318,338,145
"AAEL021452-RC","AAEL021452","A0A1S4G722","aae-miR-276-3p",-14.05,318,338,145
"AAEL021452-RC","AAEL021452","Q16RD0","aae-miR-276-3p",-14.05,318,338,145
"AAEL021452-RC","AAEL021452","Q171J0","aae-miR-276-3p",-14.05,318,338,145
"AAEL021452-RC","AAEL021452","Q171J1","aae-miR-276-3p",-14.05,318,338,145
"AAEL006066-RA","AAEL006066","Q177N9","aae-miR-276-3p",-27.16,1,18,144
"AAEL006066-RA","AAEL006066","A0A1S4FCF4","aae-miR-276-3p",-27.16,1,18,144
"AAEL011309-RA","AAEL011309","A0A1S4FSU7","aae-miR-276-3p",-19.21,72,92,144
"AAEL011309-RA","AAEL011309","Q16QF3","aae-miR-276-3p",-19.21,72,92,144
"AAEL000967-RB","AAEL000967","Q17MQ2","aae-miR-276-3p",-18.88,12,32,144
"AAEL000967-RC","AAEL000967","UPI000B76EEBC","aae-miR-276-3p",-18.88,12,32,144
"AAEL001000-RA","AAEL001000","A0A1S4EXH8","aae-miR-276-3p",-18.43,522,541,144
"AAEL001000-RA","AAEL001000","Q17MK3","aae-miR-276-3p",-18.43,522,541,144
"AAEL007811-RA","AAEL007811","Q1HQF3","aae-miR-276-3p",-18.37,18,37,144
"AAEL007811-RA","AAEL007811","Q17K82","aae-miR-276-3p",-18.37,18,37,144
"AAEL009510-RA","AAEL009510","Q95NQ3","aae-miR-276-3p",-17.37,233,251,144
"AAEL004006-RB","AAEL004006","Q17DY3","aae-miR-276-3p",-17.2,2165,2184,144
"AAEL009481-RA","AAEL009481","Q16VN3","aae-miR-276-3p",-17.1,159,178,144
"AAEL009481-RA","AAEL009481","A0A1S4FME9","aae-miR-276-3p",-17.1,159,178,144
"AAEL005195-RB","AAEL005195","A0A1S4F9X9","aae-miR-276-3p",-15.76,26,47,144
"AAEL005195-RC","AAEL005195","Q17AS0","aae-miR-276-3p",-15.76,26,47,144
"AAEL012117-RE","AAEL012117","Q16N21","aae-miR-276-3p",-15.42,1001,1022,144
"AAEL012117-RE","AAEL012117","A0A1S4FVI6","aae-miR-276-3p",-15.42,1001,1022,144
"AAEL025100-RA","AAEL025100","UPI000B799580","aae-miR-276-3p",-14.9,681,701,144
"AAEL008837-RA","AAEL008837","Q16XJ8","aae-miR-276-3p",-14.81,512,532,144
"AAEL029008-RA","AAEL029008","Q17GE2","aae-miR-276-3p",-14.8,18,39,144
"AAEL029008-RC","AAEL029008","UPI000B799082","aae-miR-276-3p",-14.8,18,39,144
"AAEL006265-RA","AAEL006265","A0A1S4FD00","aae-miR-276-3p",-14.79,3391,3411,144
"AAEL006265-RA","AAEL006265","Q176R4","aae-miR-276-3p",-14.79,3391,3411,144
"AAEL006265-RB","AAEL006265","UPI000B772F52","aae-miR-276-3p",-14.79,3391,3411,144
"AAEL001503-RB","AAEL001503","UPI000B789723","aae-miR-276-3p",-14.11,374,395,144
"AAEL001503-RE","AAEL001503","UPI000B76BD26","aae-miR-276-3p",-14.11,374,395,144
"AAEL001503-RF","AAEL001503","UPI000B785A31","aae-miR-276-3p",-14.11,374,395,144
"AAEL001503-RH","AAEL001503","UPI000B76FB52","aae-miR-276-3p",-14.11,374,395,144
"AAEL001503-RI","AAEL001503","UPI000B796D38","aae-miR-276-3p",-14.11,374,395,144
"AAEL001503-RJ","AAEL001503","UPI000B76FF7D","aae-miR-276-3p",-14.11,374,395,144
"AAEL001503-RK","AAEL001503","UPI000B776C74","aae-miR-276-3p",-14.11,374,395,144
"AAEL001503-RP","AAEL001503","UPI000B78820B","aae-miR-276-3p",-14.11,374,395,144
"AAEL017481-RA","AAEL017481","J9HJK5","aae-miR-276-3p",-23.45,284,304,143
"AAEL013847-RB","AAEL013847","Q16HZ8","aae-miR-276-3p",-21.17,730,750,143
"AAEL013847-RB","AAEL013847","Q16HZ7","aae-miR-276-3p",-21.17,730,750,143
"AAEL021365-RA","AAEL021365","UPI0010A5A533","aae-miR-276-3p",-19.14,2950,2971,143
"AAEL004317-RA","AAEL004317","Q17D57","aae-miR-276-3p",-18.89,1,20,143
"AAEL000803-RB","AAEL000803","Q17N41","aae-miR-276-3p",-18.59,262,282,143
"AAEL013365-RA","AAEL013365","Q16JE0","aae-miR-276-3p",-18.24,65,85,143
"AAEL013365-RA","AAEL013365","Q16JE1","aae-miR-276-3p",-18.24,65,85,143
"AAEL013365-RA","AAEL013365","A0A1S4FZ01","aae-miR-276-3p",-18.24,65,85,143
"AAEL025133-RA","AAEL025133","UPI000B791965","aae-miR-276-3p",-17.5,185,205,143
"AAEL009294-RB","AAEL009294","UPI000B7739D6","aae-miR-276-3p",-17.4,114,134,143
"AAEL009294-RC","AAEL009294","A0A0P6ITV1","aae-miR-276-3p",-17.4,114,134,143
"AAEL009294-RC","AAEL009294","Q16WA0","aae-miR-276-3p",-17.4,114,134,143
"AAEL002456-RB","AAEL002456","UPI000B78DE08","aae-miR-276-3p",-16.22,877,896,143
"AAEL002456-RC","AAEL002456","Q17I64","aae-miR-276-3p",-16.22,877,896,143
"AAEL028215-RA","AAEL028215","UPI000B76FD00","aae-miR-276-3p",-16.19,424,444,143
"AAEL003244-RA","AAEL003244","Q17FZ8","aae-miR-276-3p",-16.07,1899,1919,143
"AAEL003244-RA","AAEL003244","A0A1S4F456","aae-miR-276-3p",-16.07,1899,1919,143
"AAEL025609-RC","AAEL025609","UPI000B7758C3","aae-miR-276-3p",-15.94,597,617,143
"AAEL007387-RB","AAEL007387","UPI000B77E2FE","aae-miR-276-3p",-15.57,505,525,143
"AAEL007387-RC","AAEL007387","A0A1S4FGC0","aae-miR-276-3p",-15.57,505,525,143
"AAEL007387-RC","AAEL007387","Q172H4","aae-miR-276-3p",-15.57,505,525,143
"AAEL010186-RA","AAEL010186","A0A1S4FPJ2","aae-miR-276-3p",-15.34,390,410,143
"AAEL010186-RA","AAEL010186","Q16TP2","aae-miR-276-3p",-15.34,390,410,143
"AAEL007895-RA","AAEL007895","Q170H3","aae-miR-276-3p",-15.07,29,49,143
"AAEL007895-RA","AAEL007895","Q170H2","aae-miR-276-3p",-15.07,29,49,143
"AAEL007895-RA","AAEL007895","A0A1S4FHV9","aae-miR-276-3p",-15.07,29,49,143
"AAEL020037-RA","AAEL020037","UPI000B77498E","aae-miR-276-3p",-15.05,770,790,143
"AAEL007080-RA","AAEL007080","A0A1S4FFL0","aae-miR-276-3p",-14.78,430,450,143
"AAEL007080-RB","AAEL007080","UPI000B79A4D6","aae-miR-276-3p",-14.78,430,450,143
"AAEL007080-RC","AAEL007080","UPI000B78DF3F","aae-miR-276-3p",-14.78,430,450,143
"AAEL007080-RD","AAEL007080","UPI000B773D56","aae-miR-276-3p",-14.78,430,450,143
"AAEL007080-RE","AAEL007080","UPI000B799F25","aae-miR-276-3p",-14.78,430,450,143
"AAEL021734-RD","AAEL021734","Q173M5","aae-miR-276-3p",-14.78,430,450,143
"AAEL002751-RA","AAEL002751","Q17H97","aae-miR-276-3p",-14.47,234,254,143
"AAEL002751-RA","AAEL002751","Q16PV0","aae-miR-276-3p",-14.47,234,254,143
"AAEL002751-RA","AAEL002751","A0A1S4F2X8","aae-miR-276-3p",-14.47,234,254,143
"AAEL002751-RA","AAEL002751","Q16HU2","aae-miR-276-3p",-14.47,234,254,143
"AAEL013071-RA","AAEL013071","Q16K94","aae-miR-276-3p",-14.04,7,27,143
"AAEL013071-RA","AAEL013071","Q1HQN9","aae-miR-276-3p",-14.04,7,27,143
"AAEL004872-RB","AAEL004872","Q17BS8","aae-miR-276-3p",-14.01,755,773,143
"AAEL009438-RA","AAEL009438","Q16VU1","aae-miR-276-3p",-25.78,350,374,142
"AAEL010095-RD","AAEL010095","Q1HRQ5","aae-miR-276-3p",-20.73,83,104,142
"AAEL006087-RA","AAEL006087","Q177P1","aae-miR-276-3p",-18.98,36,57,142
"AAEL022462-RA","AAEL022462","UPI000B76DF3A","aae-miR-276-3p",-18.48,622,640,142
"AAEL022462-RD","AAEL022462","Q16KZ7","aae-miR-276-3p",-18.48,622,640,142
"AAEL022462-RD","AAEL022462","A0A0P6IT57","aae-miR-276-3p",-18.48,622,640,142
"AAEL011872-RA","AAEL011872","Q16NS2","aae-miR-276-3p",-18.36,1546,1564,142
"AAEL011872-RB","AAEL011872","UPI000B78A5F0","aae-miR-276-3p",-18.36,1546,1564,142
"AAEL018112-RB","AAEL018112","Q177D8","aae-miR-276-3p",-18.1,467,487,142
"AAEL018112-RB","AAEL018112","Q177D9","aae-miR-276-3p",-18.1,467,487,142
"AAEL018112-RC","AAEL018112","A0A0P6J5Z5","aae-miR-276-3p",-18.1,467,487,142
"AAEL018112-RD","AAEL018112","UPI000B7908D8","aae-miR-276-3p",-18.1,467,487,142
"AAEL018112-RE","AAEL018112","A0A1S4G6Z1","aae-miR-276-3p",-18.1,467,487,142
"AAEL003534-RC","AAEL003534","Q0IG15","aae-miR-276-3p",-17.57,2807,2825,142
"AAEL003534-RC","AAEL003534","Q17DL0","aae-miR-276-3p",-17.57,2807,2825,142
"AAEL003534-RD","AAEL003534","UPI000B76EA45","aae-miR-276-3p",-17.57,2807,2825,142
"AAEL003534-RE","AAEL003534","A0A1S4F717","aae-miR-276-3p",-17.57,2807,2825,142
"AAEL003534-RF","AAEL003534","UPI000B79A4E8","aae-miR-276-3p",-17.57,2807,2825,142
"AAEL001437-RB","AAEL001437","UPI000B771ADF","aae-miR-276-3p",-17.47,1384,1405,142
"AAEL001437-RC","AAEL001437","UPI000B795A59","aae-miR-276-3p",-17.47,1384,1405,142
"AAEL001437-RE","AAEL001437","UPI000B78940C","aae-miR-276-3p",-17.47,1384,1405,142
"AAEL001437-RF","AAEL001437","Q17LA6","aae-miR-276-3p",-17.47,1384,1405,142
"AAEL006196-RA","AAEL006196","Q177B1","aae-miR-276-3p",-17.19,629,650,142
"AAEL006196-RB","AAEL006196","A0A0P6IWX5","aae-miR-276-3p",-17.19,629,650,142
"AAEL006196-RC","AAEL006196","UPI000B788CDF","aae-miR-276-3p",-17.19,629,650,142
"AAEL001935-RA","AAEL001935","UPI0000DA8C54","aae-miR-276-3p",-16.58,15,35,142
"AAEL000576-RB","AAEL000576","Q17NU7","aae-miR-276-3p",-16.3,757,778,142
"AAEL027331-RC","AAEL027331","Q17M62","aae-miR-276-3p",-15.76,863,885,142
"AAEL024632-RF","AAEL024632","UPI000B7990CF","aae-miR-276-3p",-15.32,298,318,142
"AAEL025882-RA","AAEL025882","A0A1S4EW42","aae-miR-276-3p",-15.28,53,75,142
"AAEL025882-RA","AAEL025882","Q17NZ7","aae-miR-276-3p",-15.28,53,75,142
"AAEL004623-RB","AAEL004623","Q17C88","aae-miR-276-3p",-14.57,323,343,142
"AAEL007690-RA","AAEL007690","Q171C7","aae-miR-276-3p",-14.35,912,932,142
"AAEL011635-RA","AAEL011635","Q171I0","aae-miR-276-3p",-14.32,3751,3771,142
"AAEL011635-RA","AAEL011635","Q16PH9","aae-miR-276-3p",-14.32,3751,3771,142
"AAEL026945-RA","AAEL026945","UPI000B772717","aae-miR-276-3p",-14.05,1037,1058,142
"AAEL012691-RA","AAEL012691","Q16LC9","aae-miR-276-3p",-25.71,38,57,141
"AAEL025694-RA","AAEL025694","UPI000B775696","aae-miR-276-3p",-21.88,692,713,141
"AAEL025694-RB","AAEL025694","UPI000B7773A7","aae-miR-276-3p",-21.88,692,713,141
"AAEL025694-RC","AAEL025694","Q16UE1","aae-miR-276-3p",-21.88,692,713,141
"AAEL025694-RC","AAEL025694","Q16UZ8","aae-miR-276-3p",-21.88,692,713,141
"AAEL000126-RA","AAEL000126","Q17Q71","aae-miR-276-3p",-20.15,527,548,141
"AAEL013689-RA","AAEL013689","Q16U34","aae-miR-276-3p",-19.47,371,390,141
"AAEL013689-RA","AAEL013689","Q16IF9","aae-miR-276-3p",-19.47,371,390,141
"AAEL019580-RB","AAEL019580","UPI000B76E41A","aae-miR-276-3p",-18.59,120,139,141
"AAEL019580-RD","AAEL019580","UPI000B79766F","aae-miR-276-3p",-18.59,120,139,141
"AAEL011873-RA","AAEL011873","Q1DGG0","aae-miR-276-3p",-16.32,1158,1180,141
"AAEL011873-RA","AAEL011873","Q1HR39","aae-miR-276-3p",-16.32,1158,1180,141
"AAEL024853-RA","AAEL024853","UPI000B7969F9","aae-miR-276-3p",-15.96,224,242,141
"AAEL000692-RA","AAEL000692","Q17NG5","aae-miR-276-3p",-15.79,26,49,141
"AAEL026850-RA","AAEL026850","UPI000B788800","aae-miR-276-3p",-15.78,1267,1286,141
"AAEL026872-RA","AAEL026872","UPI000B77D88E","aae-miR-276-3p",-15.78,1267,1286,141
"AAEL008006-RA","AAEL008006","Q0IEU5","aae-miR-276-3p",-15.75,19,40,141
"AAEL008006-RA","AAEL008006","A0A1S4FI67","aae-miR-276-3p",-15.75,19,40,141
"AAEL019970-RA","AAEL019970","Q171L7","aae-miR-276-3p",-15.62,1783,1803,141
"AAEL019970-RB","AAEL019970","UPI000B7723CC","aae-miR-276-3p",-15.62,1783,1803,141
"AAEL019970-RC","AAEL019970","UPI000B799DC1","aae-miR-276-3p",-15.62,1783,1803,141
"AAEL019970-RE","AAEL019970","UPI000B784EA3","aae-miR-276-3p",-15.62,1783,1803,141
"AAEL019970-RF","AAEL019970","UPI000B798C0F","aae-miR-276-3p",-15.62,1783,1803,141
"AAEL010626-RB","AAEL010626","U5N0V1","aae-miR-276-3p",-15.5,15,34,141
"AAEL010626-RB","AAEL010626","Q16SC4","aae-miR-276-3p",-15.5,15,34,141
"AAEL027285-RA","AAEL027285","Q178R1","aae-miR-276-3p",-15.42,114,133,141
"AAEL027285-RA","AAEL027285","A7J264","aae-miR-276-3p",-15.42,114,133,141
"AAEL002879-RAC","AAEL002879","UPI000B77EF36","aae-miR-276-3p",-15.33,571,591,141
"AAEL002879-RAD","AAEL002879","UPI000B77435A","aae-miR-276-3p",-15.33,571,591,141
"AAEL002879-RK","AAEL002879","UPI000B79ADCB","aae-miR-276-3p",-15.33,571,591,141
"AAEL002879-RL","AAEL002879","UPI000B771F39","aae-miR-276-3p",-15.33,571,591,141
"AAEL002879-RO","AAEL002879","UPI000B7953BC","aae-miR-276-3p",-15.33,571,591,141
"AAEL002879-RR","AAEL002879","UPI000B78081C","aae-miR-276-3p",-15.33,571,591,141
"AAEL002879-RS","AAEL002879","UPI000B76C92B","aae-miR-276-3p",-15.33,571,591,141
"AAEL006791-RB","AAEL006791","UPI000B776094","aae-miR-276-3p",-15.14,1192,1213,141
"AAEL006791-RE","AAEL006791","UPI000B76C778","aae-miR-276-3p",-15.14,1192,1213,141
"AAEL006791-RF","AAEL006791","UPI000B788127","aae-miR-276-3p",-15.14,1192,1213,141
"AAEL006791-RK","AAEL006791","Q174R1","aae-miR-276-3p",-15.14,1192,1213,141
"AAEL028037-RA","AAEL028037","Q17C38","aae-miR-276-3p",-14.85,816,835,141
"AAEL028037-RB","AAEL028037","UPI000B78B4F8","aae-miR-276-3p",-14.85,816,835,141
"AAEL028037-RC","AAEL028037","UPI000B797D4A","aae-miR-276-3p",-14.85,816,835,141
"AAEL028037-RD","AAEL028037","A0A1S4G7P1","aae-miR-276-3p",-14.85,816,835,141
"AAEL028037-RG","AAEL028037","UPI000B78A929","aae-miR-276-3p",-14.85,816,835,141
"AAEL028037-RI","AAEL028037","Q17C37","aae-miR-276-3p",-14.85,816,835,141
"AAEL028037-RI","AAEL028037","A0A0P6IV45","aae-miR-276-3p",-14.85,816,835,141
"AAEL028037-RJ","AAEL028037","UPI000B76FC67","aae-miR-276-3p",-14.85,816,835,141
"AAEL028037-RL","AAEL028037","UPI000B788672","aae-miR-276-3p",-14.85,816,835,141
"AAEL005347-RB","AAEL005347","UPI000B7967DB","aae-miR-276-3p",-14.81,647,668,141
"AAEL005347-RC","AAEL005347","UPI000B76CE98","aae-miR-276-3p",-14.81,647,668,141
"AAEL005347-RD","AAEL005347","UPI000B77F296","aae-miR-276-3p",-14.81,647,668,141
"AAEL005347-RE","AAEL005347","UPI000B792DE5","aae-miR-276-3p",-14.81,647,668,141
"AAEL005347-RK","AAEL005347","UPI000B794153","aae-miR-276-3p",-14.81,647,668,141
"AAEL005347-RM","AAEL005347","Q17AB7","aae-miR-276-3p",-14.81,647,668,141
"AAEL005347-RQ","AAEL005347","UPI000B780259","aae-miR-276-3p",-14.81,647,668,141
"AAEL022822-RA","AAEL022822","UPI000B777E49","aae-miR-276-3p",-14.69,182,202,141
"AAEL022136-RA","AAEL022136","UPI000B789CA0","aae-miR-276-3p",-14.6,209,229,141
"AAEL022136-RB","AAEL022136","UPI000B79A46F","aae-miR-276-3p",-14.6,209,229,141
"AAEL022136-RD","AAEL022136","Q179R2","aae-miR-276-3p",-14.6,209,229,141
"AAEL022136-RD","AAEL022136","Q17GC2","aae-miR-276-3p",-14.6,209,229,141
"AAEL022136-RH","AAEL022136","UPI000B793DBB","aae-miR-276-3p",-14.6,209,229,141
"AAEL024540-RA","AAEL024540","Q170Z1","aae-miR-276-3p",-14.56,281,300,141
"AAEL024540-RB","AAEL024540","UPI000B785A74","aae-miR-276-3p",-14.56,281,300,141
"AAEL024540-RC","AAEL024540","UPI000B785582","aae-miR-276-3p",-14.56,281,300,141
"AAEL024540-RD","AAEL024540","UPI000B78EEBF","aae-miR-276-3p",-14.56,281,300,141
"AAEL003388-RF","AAEL003388","A0A0P6ITN1","aae-miR-276-3p",-14.41,428,448,141
"AAEL003388-RF","AAEL003388","Q17FL7","aae-miR-276-3p",-14.41,428,448,141
"AAEL027581-RA","AAEL027581","UPI000B787E52","aae-miR-276-3p",-14.24,93,115,141
"AAEL006113-RA","AAEL006113","Q177I9","aae-miR-276-3p",-14.22,228,248,141
