"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL019616-RE","AAEL019616","UPI000B77BC62","aae-miR-210-5p",-14.88,1546,1564,148
"AAEL019616-RJ","AAEL019616","UPI000B7808F4","aae-miR-210-5p",-14.88,1546,1564,148
"AAEL017385-RB","AAEL017385","J9HIN3","aae-miR-210-5p",-14.61,127,144,148
"AAEL014945-RB","AAEL014945","Q16F08","aae-miR-210-5p",-14.29,70,87,148
"AAEL014945-RB","AAEL014945","A0A1S4G3A9","aae-miR-210-5p",-14.29,70,87,148
"AAEL014945-RC","AAEL014945","Q16F07","aae-miR-210-5p",-14.29,70,87,148
"AAEL014945-RC","AAEL014945","A0A0N8ES44","aae-miR-210-5p",-14.29,70,87,148
"AAEL020378-RA","AAEL020378","Q16M18","aae-miR-210-5p",-14.22,1109,1126,148
"AAEL020378-RA","AAEL020378","A0A0N8ERX5","aae-miR-210-5p",-14.22,1109,1126,148
"AAEL019562-RA","AAEL019562","UPI000B78C8AA","aae-miR-210-5p",-23.61,870,888,147
"AAEL019562-RB","AAEL019562","Q0IFW5","aae-miR-210-5p",-23.61,870,888,147
"AAEL010470-RA","AAEL010470","Q16SV8","aae-miR-210-5p",-22.8,1356,1374,147
"AAEL010041-RA","AAEL010041","A0A1S4FPI0","aae-miR-210-5p",-22.24,538,556,147
"AAEL010041-RB","AAEL010041","Q16U30","aae-miR-210-5p",-22.24,538,556,147
"AAEL010041-RC","AAEL010041","UPI000B7774DB","aae-miR-210-5p",-22.24,538,556,147
"AAEL001876-RA","AAEL001876","A0A1S4F007","aae-miR-210-5p",-21.2,896,913,147
"AAEL001876-RB","AAEL001876","Q17JZ3","aae-miR-210-5p",-21.2,896,913,147
"AAEL024627-RA","AAEL024627","Q17ME3","aae-miR-210-5p",-19.23,1142,1159,147
"AAEL024627-RA","AAEL024627","Q17ME4","aae-miR-210-5p",-19.23,1142,1159,147
"AAEL022190-RA","AAEL022190","UPI000B77C9ED","aae-miR-210-5p",-19.18,1182,1199,147
"AAEL009422-RD","AAEL009422","Q16VV6","aae-miR-210-5p",-19,581,598,147
"AAEL009422-RD","AAEL009422","Q16VV9","aae-miR-210-5p",-19,581,598,147
"AAEL009422-RE","AAEL009422","Q16VW0","aae-miR-210-5p",-19,581,598,147
"AAEL009422-RE","AAEL009422","Q16VV7","aae-miR-210-5p",-19,581,598,147
"AAEL009422-RF","AAEL009422","Q16VV5","aae-miR-210-5p",-19,581,598,147
"AAEL009422-RF","AAEL009422","A0A1S4FMA0","aae-miR-210-5p",-19,581,598,147
"AAEL009422-RF","AAEL009422","Q16VV8","aae-miR-210-5p",-19,581,598,147
"AAEL009422-RG","AAEL009422","A0A0N8ES35","aae-miR-210-5p",-19,581,598,147
"AAEL009422-RG","AAEL009422","A0A0P6IW47","aae-miR-210-5p",-19,581,598,147
"AAEL021586-RA","AAEL021586","UPI000B79362B","aae-miR-210-5p",-18.98,40,58,147
"AAEL011953-RB","AAEL011953","Q16NJ5","aae-miR-210-5p",-18.33,667,684,147
"AAEL011953-RC","AAEL011953","UPI000B79273B","aae-miR-210-5p",-18.33,667,684,147
"AAEL017015-RA","AAEL017015","J9E9P7","aae-miR-210-5p",-18.29,129,146,147
"AAEL004307-RB","AAEL004307","Q17D68","aae-miR-210-5p",-17.26,259,276,147
"AAEL004307-RB","AAEL004307","Q17D69","aae-miR-210-5p",-17.26,259,276,147
"AAEL004307-RP","AAEL004307","UPI000B777A70","aae-miR-210-5p",-17.26,259,276,147
"AAEL019904-RB","AAEL019904","Q178V3","aae-miR-210-5p",-16.76,1277,1294,147
"AAEL009195-RA","AAEL009195","Q16WK3","aae-miR-210-5p",-16.62,61,78,147
"AAEL022373-RA","AAEL022373","Q16F39","aae-miR-210-5p",-16.15,1922,1939,147
"AAEL022373-RB","AAEL022373","A0A1S4FC74","aae-miR-210-5p",-16.15,1845,1862,147
"AAEL007314-RA","AAEL007314","A0A1S4FG36","aae-miR-210-5p",-16.04,90,108,147
"AAEL007314-RA","AAEL007314","Q172P5","aae-miR-210-5p",-16.04,90,108,147
"AAEL012751-RG","AAEL012751","Q16L64","aae-miR-210-5p",-15.67,1261,1278,147
"AAEL009658-RD","AAEL009658","Q16V81","aae-miR-210-5p",-15.29,269,286,147
"AAEL009658-RD","AAEL009658","Q16V80","aae-miR-210-5p",-15.29,269,286,147
"AAEL014357-RJ","AAEL014357","Q16GJ5","aae-miR-210-5p",-15.28,199,216,147
"AAEL014799-RB","AAEL014799","A0A1S4G391","aae-miR-210-5p",-14.92,448,467,147
"AAEL014799-RB","AAEL014799","Q16IJ5","aae-miR-210-5p",-14.92,448,467,147
"AAEL014799-RB","AAEL014799","Q16FE9","aae-miR-210-5p",-14.92,448,467,147
"AAEL013884-RA","AAEL013884","Q16HW1","aae-miR-210-5p",-14.8,128,146,147
"AAEL013884-RA","AAEL013884","Q17GQ9","aae-miR-210-5p",-14.8,128,146,147
"AAEL013884-RA","AAEL013884","A0A1S4G0A5","aae-miR-210-5p",-14.8,128,146,147
"AAEL013884-RB","AAEL013884","UPI000B78F35C","aae-miR-210-5p",-14.8,128,146,147
"AAEL012000-RA","AAEL012000","A0A1S4FUU3","aae-miR-210-5p",-14.79,187,205,147
"AAEL012000-RA","AAEL012000","Q16NE1","aae-miR-210-5p",-14.79,187,205,147
"AAEL012000-RA","AAEL012000","Q16IE3","aae-miR-210-5p",-14.79,187,205,147
"AAEL021501-RA","AAEL021501","Q17D05","aae-miR-210-5p",-14.77,736,751,147
"AAEL021501-RA","AAEL021501","A0A0N8ES82","aae-miR-210-5p",-14.77,736,751,147
"AAEL011979-RA","AAEL011979","Q16NH0","aae-miR-210-5p",-14.63,20,38,147
"AAEL011014-RA","AAEL011014","Q16RA2","aae-miR-210-5p",-14.57,263,280,147
"AAEL029086-RA","AAEL029086","UPI001B8479F9","aae-miR-210-5p",-14.46,461,478,147
"AAEL021421-RA","AAEL021421","Q17GR2","aae-miR-210-5p",-14.45,462,479,147
"AAEL022361-RB","AAEL022361","Q17EB2","aae-miR-210-5p",-14.45,14,31,147
"AAEL009958-RA","AAEL009958","Q16UB2","aae-miR-210-5p",-14.34,430,447,147
"AAEL014347-RA","AAEL014347","A0A1S4G219","aae-miR-210-5p",-14.27,61,79,147
"AAEL014347-RB","AAEL014347","Q16GK5","aae-miR-210-5p",-14.27,61,79,147
"AAEL001569-RC","AAEL001569","UPI000B77AA11","aae-miR-210-5p",-14.24,203,220,147
"AAEL001569-RD","AAEL001569","UPI000B7786A4","aae-miR-210-5p",-14.24,262,279,147
"AAEL001569-RE","AAEL001569","Q17KV5","aae-miR-210-5p",-14.24,203,220,147
"AAEL001569-RF","AAEL001569","UPI000B792083","aae-miR-210-5p",-14.24,262,279,147
"AAEL011449-RA","AAEL011449","Q16Q25","aae-miR-210-5p",-24.88,545,562,146
"AAEL012106-RA","AAEL012106","Q16N27","aae-miR-210-5p",-21.57,790,807,146
"AAEL012106-RA","AAEL012106","A0A1S4FV60","aae-miR-210-5p",-21.57,790,807,146
"AAEL012106-RB","AAEL012106","UPI000B79034A","aae-miR-210-5p",-21.57,790,807,146
"AAEL012106-RC","AAEL012106","UPI000B795383","aae-miR-210-5p",-21.57,790,807,146
"AAEL012106-RE","AAEL012106","UPI000B78BFA2","aae-miR-210-5p",-21.57,790,807,146
"AAEL012106-RF","AAEL012106","UPI000B77833E","aae-miR-210-5p",-21.57,790,807,146
"AAEL012106-RG","AAEL012106","UPI000B77ED86","aae-miR-210-5p",-21.57,790,807,146
"AAEL012106-RH","AAEL012106","UPI000B78A93E","aae-miR-210-5p",-21.57,790,807,146
"AAEL012106-RI","AAEL012106","UPI000B794A39","aae-miR-210-5p",-21.57,790,807,146
"AAEL019983-RA","AAEL019983","Q16EM3","aae-miR-210-5p",-20.84,551,570,146
"AAEL019983-RA","AAEL019983","Q0IEV0","aae-miR-210-5p",-20.84,551,570,146
"AAEL000961-RA","AAEL000961","Q17MR6","aae-miR-210-5p",-20.58,13,31,146
"AAEL000961-RA","AAEL000961","A0A1S4EXE0","aae-miR-210-5p",-20.58,13,31,146
"AAEL000961-RA","AAEL000961","Q170L9","aae-miR-210-5p",-20.58,13,31,146
"AAEL007879-RA","AAEL007879","A0A1S4FHR7","aae-miR-210-5p",-20.58,13,31,146
"AAEL020488-RA","AAEL020488","Q17E15","aae-miR-210-5p",-19.7,3603,3621,146
"AAEL020488-RA","AAEL020488","Q16HG5","aae-miR-210-5p",-19.7,3603,3621,146
"AAEL020488-RB","AAEL020488","UPI000B77AA48","aae-miR-210-5p",-19.7,3603,3621,146
"AAEL020488-RC","AAEL020488","UPI000B798B44","aae-miR-210-5p",-19.7,3603,3621,146
"AAEL020488-RD","AAEL020488","UPI000B7706AF","aae-miR-210-5p",-19.7,3603,3621,146
"AAEL020488-RE","AAEL020488","UPI000937E4E8","aae-miR-210-5p",-19.7,3603,3621,146
"AAEL020488-RF","AAEL020488","UPI000B774F9D","aae-miR-210-5p",-19.7,3603,3621,146
"AAEL009706-RA","AAEL009706","Q16V35","aae-miR-210-5p",-19.39,2353,2371,146
"AAEL009706-RA","AAEL009706","A0A1S4FN37","aae-miR-210-5p",-19.39,2353,2371,146
"AAEL009706-RB","AAEL009706","UPI000B785565","aae-miR-210-5p",-19.39,2353,2371,146
"AAEL022333-RA","AAEL022333","UPI000B7716FE","aae-miR-210-5p",-19.13,703,720,146
"AAEL020191-RA","AAEL020191","Q16VG6","aae-miR-210-5p",-18.51,44,60,146
"AAEL020191-RA","AAEL020191","A0A1S4FMV3","aae-miR-210-5p",-18.51,44,60,146
"AAEL020191-RB","AAEL020191","UPI000B794CAE","aae-miR-210-5p",-18.51,44,60,146
"AAEL020191-RC","AAEL020191","UPI000B77484F","aae-miR-210-5p",-18.51,44,60,146
"AAEL000281-RA","AAEL000281","Q17PM6","aae-miR-210-5p",-18.3,1895,1912,146
"AAEL023802-RA","AAEL023802","UPI000B78DD43","aae-miR-210-5p",-18.3,1669,1686,146
"AAEL014655-RB","AAEL014655","Q16M37","aae-miR-210-5p",-17.99,571,588,146
"AAEL014655-RB","AAEL014655","Q16FR9","aae-miR-210-5p",-17.99,571,588,146
"AAEL007856-RA","AAEL007856","A0A1S4FHP3","aae-miR-210-5p",-17.48,98,114,146
"AAEL007856-RA","AAEL007856","Q170P5","aae-miR-210-5p",-17.48,98,114,146
"AAEL007856-RA","AAEL007856","A0A1S4G7D9","aae-miR-210-5p",-17.48,98,114,146
"AAEL010380-RC","AAEL010380","Q16T62","aae-miR-210-5p",-17.34,1504,1521,146
"AAEL010380-RC","AAEL010380","A0A1S4FQC5","aae-miR-210-5p",-17.34,1504,1521,146
"AAEL024786-RA","AAEL024786","A0A1S4F358","aae-miR-210-5p",-17.23,2046,2063,146
"AAEL024786-RA","AAEL024786","Q1HQV2","aae-miR-210-5p",-17.23,2046,2063,146
"AAEL024786-RA","AAEL024786","Q17GP4","aae-miR-210-5p",-17.23,2046,2063,146
"AAEL024283-RF","AAEL024283","UPI000B787803","aae-miR-210-5p",-16.78,1076,1092,146
"AAEL024283-RL","AAEL024283","UPI000B76D7C1","aae-miR-210-5p",-16.78,1076,1092,146
"AAEL024283-RR","AAEL024283","UPI000B77FF3D","aae-miR-210-5p",-16.78,1076,1092,146
"AAEL024283-RV","AAEL024283","UPI000B77159C","aae-miR-210-5p",-16.78,1076,1092,146
"AAEL006822-RA","AAEL006822","A0A2I4HY34","aae-miR-210-5p",-16.74,100,117,146
"AAEL006822-RA","AAEL006822","Q174P7","aae-miR-210-5p",-16.74,100,117,146
"AAEL006822-RB","AAEL006822","UPI000B79153A","aae-miR-210-5p",-16.74,100,117,146
"AAEL006822-RE","AAEL006822","UPI000B78142C","aae-miR-210-5p",-16.74,100,117,146
"AAEL006822-RF","AAEL006822","UPI000B796330","aae-miR-210-5p",-16.74,100,117,146
"AAEL006822-RG","AAEL006822","UPI000B77C278","aae-miR-210-5p",-16.74,100,117,146
"AAEL006822-RK","AAEL006822","UPI000B777372","aae-miR-210-5p",-16.74,100,117,146
"AAEL006447-RB","AAEL006447","Q5IFI9","aae-miR-210-5p",-16.48,5416,5432,146
"AAEL006447-RB","AAEL006447","Q176B9","aae-miR-210-5p",-16.48,5416,5432,146
"AAEL006447-RB","AAEL006447","Q5IFI8","aae-miR-210-5p",-16.48,5416,5432,146
"AAEL006447-RC","AAEL006447","UPI000B7806CA","aae-miR-210-5p",-16.48,5416,5432,146
"AAEL019473-RH","AAEL019473","UPI000B795F4E","aae-miR-210-5p",-15.81,806,822,146
"AAEL019473-RI","AAEL019473","UPI000B796484","aae-miR-210-5p",-15.81,806,822,146
"AAEL004564-RA","AAEL004564","A0A1S4F843","aae-miR-210-5p",-15.55,662,679,146
"AAEL004564-RA","AAEL004564","Q17CK1","aae-miR-210-5p",-15.55,662,679,146
"AAEL009375-RB","AAEL009375","UPI000B785B76","aae-miR-210-5p",-15.02,28,45,146
"AAEL009375-RC","AAEL009375","UPI000B787837","aae-miR-210-5p",-15.02,28,45,146
"AAEL009375-RD","AAEL009375","UPI000B799F64","aae-miR-210-5p",-15.02,28,45,146
"AAEL009375-RE","AAEL009375","UPI000B76F696","aae-miR-210-5p",-15.02,28,45,146
"AAEL009375-RH","AAEL009375","Q16W12","aae-miR-210-5p",-15.02,28,45,146
"AAEL009375-RI","AAEL009375","UPI000B77091F","aae-miR-210-5p",-15.02,28,45,146
"AAEL009375-RJ","AAEL009375","UPI000B78E34E","aae-miR-210-5p",-15.02,28,45,146
"AAEL009375-RK","AAEL009375","UPI000B798A88","aae-miR-210-5p",-15.02,28,45,146
"AAEL009375-RL","AAEL009375","UPI000B7952F4","aae-miR-210-5p",-15.02,28,45,146
"AAEL009375-RM","AAEL009375","UPI000B78F9CE","aae-miR-210-5p",-15.02,28,45,146
"AAEL009375-RN","AAEL009375","UPI000B785890","aae-miR-210-5p",-15.02,28,45,146
"AAEL009375-RO","AAEL009375","UPI000B77F62E","aae-miR-210-5p",-15.02,28,45,146
"AAEL004259-RB","AAEL004259","A0A0N8ES87","aae-miR-210-5p",-14.91,153,171,146
"AAEL004259-RB","AAEL004259","Q17DB8","aae-miR-210-5p",-14.91,153,171,146
"AAEL004259-RC","AAEL004259","UPI000B78BF0E","aae-miR-210-5p",-14.91,153,171,146
"AAEL001516-RA","AAEL001516","A0A1S4EYZ4","aae-miR-210-5p",-14.52,70,88,146
"AAEL001516-RB","AAEL001516","A0A1S4EZ06","aae-miR-210-5p",-14.52,70,88,146
"AAEL001516-RC","AAEL001516","UPI000B77A22E","aae-miR-210-5p",-14.52,70,88,146
"AAEL013963-RB","AAEL013963","UPI000B78D2F6","aae-miR-210-5p",-14.45,1270,1286,146
"AAEL013963-RE","AAEL013963","Q16HN3","aae-miR-210-5p",-14.45,1270,1286,146
"AAEL001242-RB","AAEL001242","Q17LU3","aae-miR-210-5p",-14.2,765,785,146
"AAEL001242-RC","AAEL001242","UPI000B792F50","aae-miR-210-5p",-14.2,765,785,146
"AAEL001242-RD","AAEL001242","UPI000B7935DD","aae-miR-210-5p",-14.2,765,785,146
"AAEL013571-RC","AAEL013571","UPI000B79207D","aae-miR-210-5p",-14.1,19,36,146
"AAEL013571-RD","AAEL013571","UPI000B79A4AC","aae-miR-210-5p",-14.1,19,36,146
"AAEL009212-RA","AAEL009212","Q16WI0","aae-miR-210-5p",-23.52,363,379,145
"AAEL012262-RJ","AAEL012262","Q16ML7","aae-miR-210-5p",-19.73,3,20,145
"AAEL005016-RA","AAEL005016","Q17BA6","aae-miR-210-5p",-17.81,749,765,145
"AAEL021556-RF","AAEL021556","Q17A12","aae-miR-210-5p",-17.71,910,927,145
"AAEL021556-RF","AAEL021556","Q174H2","aae-miR-210-5p",-17.71,910,927,145
"AAEL021556-RG","AAEL021556","Q17A11","aae-miR-210-5p",-17.71,887,904,145
"AAEL021556-RG","AAEL021556","A0A1S4FAN4","aae-miR-210-5p",-17.71,887,904,145
"AAEL021556-RK","AAEL021556","UPI000B774421","aae-miR-210-5p",-17.71,887,904,145
"AAEL021556-RO","AAEL021556","A0A1S4FEY8","aae-miR-210-5p",-17.71,910,927,145
"AAEL005785-RB","AAEL005785","Q178U7","aae-miR-210-5p",-17.69,254,271,145
"AAEL011987-RA","AAEL011987","Q16NF7","aae-miR-210-5p",-17.62,1725,1742,145
"AAEL001433-RB","AAEL001433","Q17L81","aae-miR-210-5p",-17.33,1459,1478,145
"AAEL001433-RB","AAEL001433","Q17MC8","aae-miR-210-5p",-17.33,1459,1478,145
"AAEL001433-RC","AAEL001433","UPI000B77E8F5","aae-miR-210-5p",-17.33,1459,1478,145
"AAEL021746-RA","AAEL021746","UPI000B776771","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RB","AAEL021746","UPI000B78F5BB","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RC","AAEL021746","UPI000B784D60","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RD","AAEL021746","UPI000B7785FA","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RE","AAEL021746","A0A0P6JS78","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RF","AAEL021746","UPI000B77FE93","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RG","AAEL021746","UPI000B781243","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RI","AAEL021746","UPI000B78E927","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RJ","AAEL021746","UPI000B77CD01","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RK","AAEL021746","Q17HC3","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RL","AAEL021746","UPI000B78855F","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RM","AAEL021746","UPI000B775B86","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RN","AAEL021746","UPI000B78FDC7","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RO","AAEL021746","UPI000B7852D6","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RP","AAEL021746","UPI000B784197","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RQ","AAEL021746","UPI000B776019","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RR","AAEL021746","UPI000B795AA2","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RS","AAEL021746","UPI000B7951A0","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RT","AAEL021746","UPI000B78C1FF","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RV","AAEL021746","UPI000B774B7C","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RW","AAEL021746","UPI000B78F126","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RX","AAEL021746","UPI000B77E269","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RY","AAEL021746","UPI000B7701D4","aae-miR-210-5p",-17,844,860,145
"AAEL021746-RZ","AAEL021746","UPI000B781FA1","aae-miR-210-5p",-17,844,860,145
"AAEL019986-RA","AAEL019986","UPI000B76F425","aae-miR-210-5p",-16.04,609,626,145
"AAEL019986-RB","AAEL019986","Q16K20","aae-miR-210-5p",-16.04,609,626,145
"AAEL019986-RC","AAEL019986","UPI000B773506","aae-miR-210-5p",-16.04,609,626,145
"AAEL019986-RI","AAEL019986","UPI000B784878","aae-miR-210-5p",-16.04,609,626,145
"AAEL028037-RA","AAEL028037","Q17C38","aae-miR-210-5p",-16.03,746,763,145
"AAEL028037-RB","AAEL028037","UPI000B78B4F8","aae-miR-210-5p",-16.03,746,763,145
"AAEL028037-RC","AAEL028037","UPI000B797D4A","aae-miR-210-5p",-16.03,746,763,145
"AAEL028037-RD","AAEL028037","A0A1S4G7P1","aae-miR-210-5p",-16.03,746,763,145
"AAEL028037-RG","AAEL028037","UPI000B78A929","aae-miR-210-5p",-16.03,746,763,145
"AAEL028037-RI","AAEL028037","Q17C37","aae-miR-210-5p",-16.03,746,763,145
"AAEL028037-RI","AAEL028037","A0A0P6IV45","aae-miR-210-5p",-16.03,746,763,145
"AAEL028037-RJ","AAEL028037","UPI000B76FC67","aae-miR-210-5p",-16.03,746,763,145
"AAEL028037-RL","AAEL028037","UPI000B788672","aae-miR-210-5p",-16.03,746,763,145
"AAEL015285-RA","AAEL015285","Q16EB6","aae-miR-210-5p",-14.53,384,401,145
"AAEL015285-RB","AAEL015285","Q16EB7","aae-miR-210-5p",-14.53,384,401,145
"AAEL015285-RC","AAEL015285","UPI000B776FA0","aae-miR-210-5p",-14.53,384,401,145
"AAEL015285-RD","AAEL015285","UPI000B788565","aae-miR-210-5p",-14.53,384,401,145
"AAEL019586-RA","AAEL019586","UPI000B775389","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RB","AAEL019586","UPI000B77A8B7","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RC","AAEL019586","UPI000B773009","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RD","AAEL019586","Q17F08","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RE","AAEL019586","UPI000B797700","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RF","AAEL019586","UPI000B774ABA","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RG","AAEL019586","Q17F07","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RG","AAEL019586","A0A0P6IZR0","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RG","AAEL019586","Q16FK4","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RH","AAEL019586","UPI000B78883A","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RJ","AAEL019586","UPI000B78028A","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RK","AAEL019586","UPI000B77C472","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RN","AAEL019586","UPI000B77B13D","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RO","AAEL019586","UPI000B78BD16","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RP","AAEL019586","UPI000B7818AC","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL019586-RQ","AAEL019586","UPI000B7954E4","aae-miR-210-5p",-24.09,2745,2762,144
"AAEL004489-RA","AAEL004489","A0A1S4F7Q8","aae-miR-210-5p",-21.94,204,221,144
"AAEL004489-RA","AAEL004489","Q0IFP2","aae-miR-210-5p",-21.94,204,221,144
"AAEL006219-RB","AAEL006219","Q176Y4","aae-miR-210-5p",-20.64,242,259,144
"AAEL005997-RA","AAEL005997","Q177Y4","aae-miR-210-5p",-20.52,167,184,144
"AAEL025330-RA","AAEL025330","UPI000B77F076","aae-miR-210-5p",-20.52,166,183,144
"AAEL013896-RB","AAEL013896","UPI000B770436","aae-miR-210-5p",-19.8,1234,1251,144
"AAEL013896-RC","AAEL013896","Q16HU7","aae-miR-210-5p",-19.8,1234,1251,144
"AAEL013896-RD","AAEL013896","UPI000B787E28","aae-miR-210-5p",-19.8,1234,1251,144
"AAEL004211-RA","AAEL004211","Q17DH0","aae-miR-210-5p",-17.67,1432,1449,144
"AAEL004327-RA","AAEL004327","Q17D48","aae-miR-210-5p",-17.65,157,174,144
"AAEL004327-RA","AAEL004327","A0A1S4F797","aae-miR-210-5p",-17.65,157,174,144
"AAEL001518-RB","AAEL001518","UPI000B78445B","aae-miR-210-5p",-17.13,1099,1116,144
"AAEL001518-RC","AAEL001518","A0A1S4EZ00","aae-miR-210-5p",-17.13,1000,1017,144
"AAEL001518-RC","AAEL001518","Q17L08","aae-miR-210-5p",-17.13,1000,1017,144
"AAEL001518-RD","AAEL001518","A0A0N8ERW6","aae-miR-210-5p",-17.13,1099,1116,144
"AAEL003653-RB","AAEL003653","UPI000B782AFD","aae-miR-210-5p",-16.78,552,567,144
"AAEL003653-RE","AAEL003653","Q17EW7","aae-miR-210-5p",-16.78,552,567,144
"AAEL007633-RA","AAEL007633","Q171I1","aae-miR-210-5p",-16.62,623,640,144
"AAEL007633-RA","AAEL007633","A0A1S4FH89","aae-miR-210-5p",-16.62,623,640,144
"AAEL007633-RB","AAEL007633","A0A1S4FHC5","aae-miR-210-5p",-16.62,623,640,144
"AAEL007633-RC","AAEL007633","UPI000B77C009","aae-miR-210-5p",-16.62,623,640,144
"AAEL007633-RK","AAEL007633","UPI000B77E5D4","aae-miR-210-5p",-16.62,623,640,144
"AAEL007633-RL","AAEL007633","J9EA44","aae-miR-210-5p",-16.62,623,640,144
"AAEL020071-RA","AAEL020071","A0A1S4F9R2","aae-miR-210-5p",-16.17,401,417,144
"AAEL020071-RA","AAEL020071","Q17B26","aae-miR-210-5p",-16.17,401,417,144
"AAEL020071-RA","AAEL020071","Q16EA4","aae-miR-210-5p",-16.17,401,417,144
"AAEL012249-RA","AAEL012249","A0A1S4FVR1","aae-miR-210-5p",-15.72,963,982,144
"AAEL012249-RA","AAEL012249","Q16MM9","aae-miR-210-5p",-15.72,963,982,144
"AAEL027127-RA","AAEL027127","UPI000B7979E2","aae-miR-210-5p",-14.96,4,21,144
"AAEL027127-RB","AAEL027127","UPI000B7833A7","aae-miR-210-5p",-14.96,95,112,144
"AAEL027127-RC","AAEL027127","UPI000B7956CC","aae-miR-210-5p",-14.96,4,21,144
"AAEL027127-RD","AAEL027127","UPI000B773295","aae-miR-210-5p",-14.96,4,21,144
"AAEL027127-RE","AAEL027127","UPI000B797066","aae-miR-210-5p",-14.96,4,21,144
"AAEL027127-RF","AAEL027127","UPI000B788BDB","aae-miR-210-5p",-14.96,95,112,144
"AAEL027127-RH","AAEL027127","UPI000B77CA0B","aae-miR-210-5p",-14.96,4,21,144
"AAEL027127-RI","AAEL027127","UPI000B793520","aae-miR-210-5p",-14.96,4,21,144
"AAEL027127-RJ","AAEL027127","UPI000B77BCA2","aae-miR-210-5p",-14.96,4,21,144
"AAEL027127-RK","AAEL027127","UPI000B787459","aae-miR-210-5p",-14.96,4,21,144
"AAEL027774-RI","AAEL027774","Q17DG9","aae-miR-210-5p",-14.96,4,21,144
"AAEL013970-RA","AAEL013970","Q16HN1","aae-miR-210-5p",-21.81,503,521,143
"AAEL013970-RA","AAEL013970","Q16FK0","aae-miR-210-5p",-21.81,503,521,143
"AAEL006032-RB","AAEL006032","UPI000B77BFA6","aae-miR-210-5p",-20.45,419,436,143
"AAEL006032-RC","AAEL006032","UPI000B777609","aae-miR-210-5p",-20.45,419,436,143
"AAEL006032-RF","AAEL006032","UPI000B78F90F","aae-miR-210-5p",-20.45,419,436,143
"AAEL006032-RI","AAEL006032","Q177V0","aae-miR-210-5p",-20.45,419,436,143
"AAEL006032-RJ","AAEL006032","UPI000B79097A","aae-miR-210-5p",-20.45,419,436,143
"AAEL020028-RA","AAEL020028","UPI000B789BD8","aae-miR-210-5p",-20.1,1829,1846,143
"AAEL026088-RA","AAEL026088","A0A0N8ES18","aae-miR-210-5p",-19.36,30,48,143
"AAEL026088-RA","AAEL026088","Q17G10","aae-miR-210-5p",-19.36,30,48,143
"AAEL002472-RC","AAEL002472","UPI000B77C714","aae-miR-210-5p",-19.23,10,29,143
"AAEL002472-RD","AAEL002472","UPI000B799B99","aae-miR-210-5p",-19.23,10,29,143
"AAEL008838-RC","AAEL008838","A0A0P6IVG8","aae-miR-210-5p",-19.23,18,37,143
"AAEL008838-RC","AAEL008838","Q16XL6","aae-miR-210-5p",-19.23,18,37,143
"AAEL001231-RB","AAEL001231","UPI000B7761A8","aae-miR-210-5p",-18.74,38,55,143
"AAEL011837-RA","AAEL011837","Q16F70","aae-miR-210-5p",-18.42,940,960,143
"AAEL011837-RA","AAEL011837","A0A1S4FUH0","aae-miR-210-5p",-18.42,940,960,143
"AAEL011837-RA","AAEL011837","Q16NW2","aae-miR-210-5p",-18.42,940,960,143
