"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL007397-RA","AAEL007397","A0A1S4FGD0","aae-miR-5119-5p",-16.98,466,483,147
"AAEL007397-RC","AAEL007397","A0A1S4FGC2","aae-miR-5119-5p",-16.98,466,483,147
"AAEL007397-RC","AAEL007397","Q0JRL1","aae-miR-5119-5p",-16.98,466,483,147
"AAEL007397-RD","AAEL007397","UPI000B770114","aae-miR-5119-5p",-16.98,466,483,147
"AAEL007397-RE","AAEL007397","A0A1S4FGE6","aae-miR-5119-5p",-16.98,466,483,147
"AAEL007397-RE","AAEL007397","Q0JRL0","aae-miR-5119-5p",-16.98,466,483,147
"AAEL007080-RA","AAEL007080","A0A1S4FFL0","aae-miR-5119-5p",-16.13,262,279,147
"AAEL007080-RB","AAEL007080","UPI000B79A4D6","aae-miR-5119-5p",-16.13,262,279,147
"AAEL007080-RC","AAEL007080","UPI000B78DF3F","aae-miR-5119-5p",-16.13,262,279,147
"AAEL007080-RD","AAEL007080","UPI000B773D56","aae-miR-5119-5p",-16.13,262,279,147
"AAEL007080-RE","AAEL007080","UPI000B799F25","aae-miR-5119-5p",-16.13,262,279,147
"AAEL021734-RD","AAEL021734","Q173M5","aae-miR-5119-5p",-16.13,262,279,147
"AAEL013723-RB","AAEL013723","UPI000B794025","aae-miR-5119-5p",-15.99,4320,4338,147
"AAEL013723-RC","AAEL013723","UPI000B78676E","aae-miR-5119-5p",-15.99,4320,4338,147
"AAEL013723-RD","AAEL013723","Q16IC1","aae-miR-5119-5p",-15.99,4320,4338,147
"AAEL013723-RE","AAEL013723","UPI000B789DD5","aae-miR-5119-5p",-15.99,4320,4338,147
"AAEL013723-RF","AAEL013723","UPI000B78794D","aae-miR-5119-5p",-15.99,4320,4338,147
"AAEL013723-RG","AAEL013723","UPI000B76DE34","aae-miR-5119-5p",-15.99,4320,4338,147
"AAEL013723-RH","AAEL013723","UPI000B773F30","aae-miR-5119-5p",-15.99,4320,4338,147
"AAEL013723-RK","AAEL013723","UPI000B785EC9","aae-miR-5119-5p",-15.99,4320,4338,147
"AAEL014527-RB","AAEL014527","A0A1S4G2H8","aae-miR-5119-5p",-15.98,3257,3275,147
"AAEL014527-RB","AAEL014527","Q16G46","aae-miR-5119-5p",-15.98,3257,3275,147
"AAEL003755-RA","AAEL003755","Q0IFZ6","aae-miR-5119-5p",-15.37,49,66,147
"AAEL019682-RA","AAEL019682","UPI000B77C5ED","aae-miR-5119-5p",-15.32,1860,1877,147
"AAEL019682-RB","AAEL019682","UPI000B779EFD","aae-miR-5119-5p",-15.32,1860,1877,147
"AAEL019682-RD","AAEL019682","UPI000B772326","aae-miR-5119-5p",-15.32,1860,1877,147
"AAEL019682-RF","AAEL019682","Q17KY4","aae-miR-5119-5p",-15.32,1860,1877,147
"AAEL019682-RG","AAEL019682","UPI000B77A760","aae-miR-5119-5p",-15.32,1860,1877,147
"AAEL019682-RI","AAEL019682","UPI000B7809CD","aae-miR-5119-5p",-15.32,1860,1877,147
"AAEL019682-RJ","AAEL019682","Q17KY5","aae-miR-5119-5p",-15.32,1860,1877,147
"AAEL019682-RL","AAEL019682","UPI000B793A2A","aae-miR-5119-5p",-15.32,1860,1877,147
"AAEL019682-RM","AAEL019682","UPI000B776733","aae-miR-5119-5p",-15.32,1860,1877,147
"AAEL019909-RA","AAEL019909","A0A1S4G5F1","aae-miR-5119-5p",-14.75,522,539,147
"AAEL019909-RA","AAEL019909","J9E9T6","aae-miR-5119-5p",-14.75,522,539,147
"AAEL000822-RA","AAEL000822","Q17N32","aae-miR-5119-5p",-14.26,1023,1040,147
"AAEL004586-RB","AAEL004586","Q17CE9","aae-miR-5119-5p",-14.02,1491,1508,147
"AAEL004586-RB","AAEL004586","Q17CF0","aae-miR-5119-5p",-14.02,1491,1508,147
"AAEL007065-RA","AAEL007065","Q1HR73","aae-miR-5119-5p",-14.02,90,107,147
"AAEL007065-RD","AAEL007065","Q5MM89","aae-miR-5119-5p",-14.02,90,107,147
"AAEL026276-RA","AAEL026276","Q16XQ1","aae-miR-5119-5p",-21.12,1196,1212,146
"AAEL002690-RB","AAEL002690","Q17HG6","aae-miR-5119-5p",-18.99,399,415,146
"AAEL002690-RB","AAEL002690","A0A1S4F2H1","aae-miR-5119-5p",-18.99,399,415,146
"AAEL019481-RC","AAEL019481","Q16II4","aae-miR-5119-5p",-17.83,8313,8330,146
"AAEL019481-RC","AAEL019481","A0A0P6IVL3","aae-miR-5119-5p",-17.83,8313,8330,146
"AAEL019481-RE","AAEL019481","Q16II5","aae-miR-5119-5p",-17.83,8313,8330,146
"AAEL008773-RA","AAEL008773","Q16XT3","aae-miR-5119-5p",-16.93,611,631,146
"AAEL008773-RA","AAEL008773","A0A1S4FKJ6","aae-miR-5119-5p",-16.93,611,631,146
"AAEL013596-RB","AAEL013596","UPI000B77ADBF","aae-miR-5119-5p",-16.31,5878,5894,146
"AAEL013596-RH","AAEL013596","UPI000B76E097","aae-miR-5119-5p",-16.31,5878,5894,146
"AAEL013596-RK","AAEL013596","Q16IP4","aae-miR-5119-5p",-16.31,5878,5894,146
"AAEL010502-RA","AAEL010502","A0A1S4FQW7","aae-miR-5119-5p",-15.54,173,190,146
"AAEL010502-RA","AAEL010502","Q16ST2","aae-miR-5119-5p",-15.54,173,190,146
"AAEL008205-RA","AAEL008205","A0A1S4FIS9","aae-miR-5119-5p",-15.46,164,183,146
"AAEL008205-RA","AAEL008205","Q16ZG8","aae-miR-5119-5p",-15.46,164,183,146
"AAEL008205-RB","AAEL008205","UPI000B78FDBB","aae-miR-5119-5p",-15.46,164,183,146
"AAEL006510-RB","AAEL006510","A0A1S4FDY2","aae-miR-5119-5p",-14.94,332,351,146
"AAEL006510-RB","AAEL006510","A0A0P6J0A5","aae-miR-5119-5p",-14.94,332,351,146
"AAEL006510-RB","AAEL006510","Q0IF60","aae-miR-5119-5p",-14.94,332,351,146
"AAEL006510-RB","AAEL006510","A0A0P6IUG2","aae-miR-5119-5p",-14.94,332,351,146
"AAEL006510-RC","AAEL006510","UPI000B779C8B","aae-miR-5119-5p",-14.94,332,351,146
"AAEL004235-RA","AAEL004235","Q17DF2","aae-miR-5119-5p",-14.6,531,549,146
"AAEL004235-RB","AAEL004235","UPI000B7801F2","aae-miR-5119-5p",-14.6,531,549,146
"AAEL004235-RC","AAEL004235","UPI000B791741","aae-miR-5119-5p",-14.6,531,549,146
"AAEL004235-RJ","AAEL004235","UPI000B777C10","aae-miR-5119-5p",-14.6,531,549,146
"AAEL004235-RK","AAEL004235","UPI000B78F11A","aae-miR-5119-5p",-14.6,531,549,146
"AAEL019461-RB","AAEL019461","Q0IF88","aae-miR-5119-5p",-17.44,1273,1290,145
"AAEL019461-RD","AAEL019461","UPI000B79AE16","aae-miR-5119-5p",-17.44,1273,1290,145
"AAEL019461-RH","AAEL019461","UPI000B76E417","aae-miR-5119-5p",-17.44,1273,1290,145
"AAEL019461-RJ","AAEL019461","Q05E95","aae-miR-5119-5p",-17.44,1273,1290,145
"AAEL019461-RJ","AAEL019461","Q0IF87","aae-miR-5119-5p",-17.44,1273,1290,145
"AAEL019461-RM","AAEL019461","UPI000B793318","aae-miR-5119-5p",-17.44,1273,1290,145
"AAEL017443-RB","AAEL017443","Q16PD9","aae-miR-5119-5p",-17.38,483,500,145
"AAEL017443-RB","AAEL017443","J9HHI9","aae-miR-5119-5p",-17.38,483,500,145
"AAEL017443-RB","AAEL017443","A0A2C9GG62","aae-miR-5119-5p",-17.38,483,500,145
"AAEL023379-RA","AAEL023379","Q16E68","aae-miR-5119-5p",-16.74,650,667,145
"AAEL023379-RA","AAEL023379","Q17A19","aae-miR-5119-5p",-16.74,650,667,145
"AAEL000138-RA","AAEL000138","Q16KC4","aae-miR-5119-5p",-16.47,82,99,145
"AAEL000138-RA","AAEL000138","Q17Q29","aae-miR-5119-5p",-16.47,82,99,145
"AAEL004717-RA","AAEL004717","A0A1S4F8Q2","aae-miR-5119-5p",-16.32,909,926,145
"AAEL004717-RA","AAEL004717","Q17C39","aae-miR-5119-5p",-16.32,909,926,145
"AAEL020237-RA","AAEL020237","UPI000B76D631","aae-miR-5119-5p",-16.32,909,926,145
"AAEL010971-RA","AAEL010971","A0A1S4FRT1","aae-miR-5119-5p",-16.19,964,981,145
"AAEL010971-RA","AAEL010971","Q16RF7","aae-miR-5119-5p",-16.19,964,981,145
"AAEL022916-RA","AAEL022916","UPI000B7719D2","aae-miR-5119-5p",-15.33,107,124,145
"AAEL022916-RB","AAEL022916","UPI000B779CD4","aae-miR-5119-5p",-15.33,107,124,145
"AAEL019652-RA","AAEL019652","Q16PE0","aae-miR-5119-5p",-15.05,256,271,145
"AAEL019652-RA","AAEL019652","A0A1S4FU11","aae-miR-5119-5p",-15.05,256,271,145
"AAEL019652-RA","AAEL019652","A0A0P6K0X4","aae-miR-5119-5p",-15.05,256,271,145
"AAEL019652-RA","AAEL019652","A0A0P6J5B4","aae-miR-5119-5p",-15.05,256,271,145
"AAEL019652-RA","AAEL019652","Q179U0","aae-miR-5119-5p",-15.05,256,271,145
"AAEL019652-RA","AAEL019652","Q179U1","aae-miR-5119-5p",-15.05,256,271,145
"AAEL019652-RB","AAEL019652","UPI000B77F973","aae-miR-5119-5p",-15.05,256,271,145
"AAEL019652-RC","AAEL019652","UPI000B776B99","aae-miR-5119-5p",-15.05,256,271,145
"AAEL013959-RB","AAEL013959","UPI000B791EE0","aae-miR-5119-5p",-15.04,196,213,145
"AAEL003005-RA","AAEL003005","A0A1S4F3K1","aae-miR-5119-5p",-14.85,345,362,145
"AAEL003005-RG","AAEL003005","Q17GI4","aae-miR-5119-5p",-14.85,345,362,145
"AAEL007480-RA","AAEL007480","A0A0N8ES65","aae-miR-5119-5p",-14.56,307,322,145
"AAEL007480-RA","AAEL007480","A0A1S4FGN5","aae-miR-5119-5p",-14.56,307,322,145
"AAEL007480-RA","AAEL007480","Q171Y3","aae-miR-5119-5p",-14.56,307,322,145
"AAEL019885-RA","AAEL019885","Q172A2","aae-miR-5119-5p",-14.36,1907,1924,145
"AAEL019885-RB","AAEL019885","UPI000B7916F2","aae-miR-5119-5p",-14.36,1907,1924,145
"AAEL011022-RA","AAEL011022","Q16RA3","aae-miR-5119-5p",-14.28,276,293,145
"AAEL006249-RA","AAEL006249","A0A1S4FD04","aae-miR-5119-5p",-14.09,701,718,145
"AAEL006249-RB","AAEL006249","Q176V1","aae-miR-5119-5p",-14.09,701,718,145
"AAEL019831-RA","AAEL019831","Q17GQ0","aae-miR-5119-5p",-14.02,1,12,145
"AAEL019831-RA","AAEL019831","A0A0P6IYF6","aae-miR-5119-5p",-14.02,1,12,145
"AAEL013965-RB","AAEL013965","Q16HN5","aae-miR-5119-5p",-25.34,131,148,144
"AAEL013965-RB","AAEL013965","A0A1S4G102","aae-miR-5119-5p",-25.34,131,148,144
"AAEL003014-RB","AAEL003014","Q17GH6","aae-miR-5119-5p",-24.23,2436,2453,144
"AAEL003014-RB","AAEL003014","A0A0P6JSR3","aae-miR-5119-5p",-24.23,2436,2453,144
"AAEL003014-RB","AAEL003014","A0A1S4F3D7","aae-miR-5119-5p",-24.23,2436,2453,144
"AAEL009871-RA","AAEL009871","Q16UK1","aae-miR-5119-5p",-23.48,19,36,144
"AAEL009871-RA","AAEL009871","A0A1S4FNL8","aae-miR-5119-5p",-23.48,19,36,144
"AAEL002891-RB","AAEL002891","Q17GS2","aae-miR-5119-5p",-23.17,4,21,144
"AAEL019416-RA","AAEL019416","Q16PX0","aae-miR-5119-5p",-22.93,1381,1398,144
"AAEL019416-RA","AAEL019416","Q16PW9","aae-miR-5119-5p",-22.93,1381,1398,144
"AAEL009467-RA","AAEL009467","Q16VR4","aae-miR-5119-5p",-21.52,291,308,144
"AAEL012369-RA","AAEL012369","Q16MB3","aae-miR-5119-5p",-18.96,28,45,144
"AAEL012369-RA","AAEL012369","Q16VT3","aae-miR-5119-5p",-18.96,28,45,144
"AAEL021386-RA","AAEL021386","Q1HQX4","aae-miR-5119-5p",-18.14,80,97,144
"AAEL021386-RA","AAEL021386","Q176Q6","aae-miR-5119-5p",-18.14,80,97,144
"AAEL021386-RB","AAEL021386","UPI000B774942","aae-miR-5119-5p",-18.14,80,97,144
"AAEL000427-RA","AAEL000427","A0A1S4EVW1","aae-miR-5119-5p",-17.39,657,674,144
"AAEL000427-RB","AAEL000427","UPI000B7882CC","aae-miR-5119-5p",-17.39,657,674,144
"AAEL008739-RA","AAEL008739","Q16XW4","aae-miR-5119-5p",-16.67,1832,1848,144
"AAEL006971-RA","AAEL006971","Q173Y4","aae-miR-5119-5p",-16.66,22,42,144
"AAEL000109-RA","AAEL000109","UPI000B76DBD7","aae-miR-5119-5p",-16.19,969,986,144
"AAEL025680-RA","AAEL025680","UPI000B7740CC","aae-miR-5119-5p",-16.19,966,983,144
"AAEL018350-RA","AAEL018350","A0A1S4G879","aae-miR-5119-5p",-14.71,1134,1150,144
"AAEL018350-RD","AAEL018350","Q17NP8","aae-miR-5119-5p",-14.71,1134,1150,144
"AAEL018350-RD","AAEL018350","A0A0P6IVC8","aae-miR-5119-5p",-14.71,1134,1150,144
"AAEL018350-RD","AAEL018350","Q17NP7","aae-miR-5119-5p",-14.71,1134,1150,144
"AAEL018350-RD","AAEL018350","A0A0P6IX20","aae-miR-5119-5p",-14.71,1134,1150,144
"AAEL019700-RA","AAEL019700","Q16HF3","aae-miR-5119-5p",-14.21,1494,1511,144
"AAEL019700-RG","AAEL019700","UPI000B79811E","aae-miR-5119-5p",-14.21,1494,1511,144
"AAEL003290-RA","AAEL003290","A0A1S4F488","aae-miR-5119-5p",-27.91,122,140,143
"AAEL008622-RA","AAEL008622","Q16Y82","aae-miR-5119-5p",-23.98,329,348,143
"AAEL008622-RA","AAEL008622","A0A1S4FJZ7","aae-miR-5119-5p",-23.98,329,348,143
"AAEL008465-RA","AAEL008465","Q16YQ3","aae-miR-5119-5p",-23.73,3,21,143
"AAEL025977-RA","AAEL025977","Q16FV7","aae-miR-5119-5p",-22.17,20,38,143
"AAEL025977-RC","AAEL025977","UPI000B7731B6","aae-miR-5119-5p",-22.17,20,38,143
"AAEL025977-RD","AAEL025977","UPI000B77E4AA","aae-miR-5119-5p",-22.17,20,38,143
"AAEL025977-RG","AAEL025977","UPI000B7906D8","aae-miR-5119-5p",-22.17,20,38,143
"AAEL025977-RJ","AAEL025977","A0A1S4EZP1","aae-miR-5119-5p",-22.17,20,38,143
"AAEL025977-RJ","AAEL025977","Q17K95","aae-miR-5119-5p",-22.17,20,38,143
"AAEL025977-RK","AAEL025977","UPI000B792A84","aae-miR-5119-5p",-22.17,20,38,143
"AAEL013216-RB","AAEL013216","UPI000B77B22C","aae-miR-5119-5p",-21.56,545,563,143
"AAEL013216-RD","AAEL013216","UPI000B7904C9","aae-miR-5119-5p",-21.56,545,563,143
"AAEL013216-RF","AAEL013216","Q16TX6","aae-miR-5119-5p",-21.56,545,563,143
"AAEL013216-RF","AAEL013216","Q16JU1","aae-miR-5119-5p",-21.56,545,563,143
"AAEL017323-RB","AAEL017323","J9HSS4","aae-miR-5119-5p",-18.6,23,41,143
"AAEL006614-RB","AAEL006614","Q175K8","aae-miR-5119-5p",-17.8,694,711,143
"AAEL010529-RA","AAEL010529","Q16SQ2","aae-miR-5119-5p",-17.5,73,88,143
"AAEL009876-RA","AAEL009876","Q16UK2","aae-miR-5119-5p",-17.42,502,519,143
"AAEL009876-RA","AAEL009876","A0A1S4FNL5","aae-miR-5119-5p",-17.42,502,519,143
"AAEL020707-RB","AAEL020707","UPI000B7845CA","aae-miR-5119-5p",-16.66,1931,1948,143
"AAEL014557-RA","AAEL014557","Q16G14","aae-miR-5119-5p",-16.39,99,118,143
"AAEL014557-RB","AAEL014557","UPI000B7720AC","aae-miR-5119-5p",-16.39,99,118,143
"AAEL020333-RA","AAEL020333","UPI000B7936B7","aae-miR-5119-5p",-16.37,305,322,143
"AAEL024153-RA","AAEL024153","Q16FN8","aae-miR-5119-5p",-15.46,1923,1937,143
"AAEL024153-RB","AAEL024153","UPI000B79030C","aae-miR-5119-5p",-15.46,1923,1937,143
"AAEL024153-RC","AAEL024153","Q16HP5","aae-miR-5119-5p",-15.46,1923,1937,143
"AAEL024153-RD","AAEL024153","UPI000B78E6B0","aae-miR-5119-5p",-15.46,1923,1937,143
"AAEL024153-RK","AAEL024153","UPI000B7733D8","aae-miR-5119-5p",-15.46,1923,1937,143
"AAEL002449-RA","AAEL002449","Q17I57","aae-miR-5119-5p",-14.53,80,99,143
"AAEL004559-RB","AAEL004559","UPI000B7942E2","aae-miR-5119-5p",-14.5,2207,2222,143
"AAEL004559-RC","AAEL004559","UPI000935F697","aae-miR-5119-5p",-14.5,2207,2222,143
"AAEL004559-RE","AAEL004559","UPI000937A841","aae-miR-5119-5p",-14.5,6037,6052,143
"AAEL004559-RF","AAEL004559","UPI000936EDAA","aae-miR-5119-5p",-14.5,6104,6119,143
"AAEL004559-RH","AAEL004559","UPI0009371A80","aae-miR-5119-5p",-14.5,6104,6119,143
"AAEL004559-RI","AAEL004559","Q17CJ4","aae-miR-5119-5p",-14.5,2097,2112,143
"AAEL004559-RJ","AAEL004559","A0A1S4F839","aae-miR-5119-5p",-14.5,2207,2222,143
"AAEL004559-RK","AAEL004559","UPI00093616D8","aae-miR-5119-5p",-14.5,6037,6052,143
"AAEL018324-RB","AAEL018324","A0A1S4G832","aae-miR-5119-5p",-14.25,96,113,143
"AAEL018324-RB","AAEL018324","Q17P40","aae-miR-5119-5p",-14.25,96,113,143
"AAEL018324-RC","AAEL018324","Q17P38","aae-miR-5119-5p",-14.25,96,113,143
"AAEL022179-RA","AAEL022179","UPI000B78750E","aae-miR-5119-5p",-22.47,1020,1038,142
"AAEL022179-RB","AAEL022179","UPI000B790AFB","aae-miR-5119-5p",-22.47,1020,1038,142
"AAEL022179-RC","AAEL022179","UPI000B79764A","aae-miR-5119-5p",-22.47,1020,1038,142
"AAEL022179-RE","AAEL022179","Q16UC4","aae-miR-5119-5p",-22.47,1020,1038,142
"AAEL022154-RA","AAEL022154","Q17KG8","aae-miR-5119-5p",-20.94,1,21,142
"AAEL022154-RB","AAEL022154","UPI000B7973BE","aae-miR-5119-5p",-20.94,1,21,142
"AAEL019974-RA","AAEL019974","UPI000B78B2E9","aae-miR-5119-5p",-15.41,2597,2614,142
"AAEL019974-RB","AAEL019974","Q16P14","aae-miR-5119-5p",-15.41,2687,2704,142
"AAEL019974-RC","AAEL019974","UPI000B7821AD","aae-miR-5119-5p",-15.41,2597,2614,142
"AAEL001387-RB","AAEL001387","UPI000B77FBBE","aae-miR-5119-5p",-15.02,171,186,142
"AAEL001387-RG","AAEL001387","Q17LF9","aae-miR-5119-5p",-15.02,171,186,142
"AAEL022805-RA","AAEL022805","UPI000B7760A2","aae-miR-5119-5p",-15.02,171,186,142
"AAEL002407-RB","AAEL002407","A0A1S4F1P1","aae-miR-5119-5p",-14.75,69,86,142
"AAEL002407-RB","AAEL002407","Q17I87","aae-miR-5119-5p",-14.75,69,86,142
"AAEL002407-RB","AAEL002407","Q17I86","aae-miR-5119-5p",-14.75,69,86,142
"AAEL019617-RA","AAEL019617","UPI000B77BE50","aae-miR-5119-5p",-14.11,841,860,142
"AAEL019617-RE","AAEL019617","UPI000B76DE3B","aae-miR-5119-5p",-14.11,841,860,142
"AAEL019617-RF","AAEL019617","Q17KU1","aae-miR-5119-5p",-14.11,841,860,142
"AAEL019617-RH","AAEL019617","UPI000B77236A","aae-miR-5119-5p",-14.11,841,860,142
"AAEL019617-RI","AAEL019617","UPI000B76FC0A","aae-miR-5119-5p",-14.11,841,860,142
"AAEL019617-RK","AAEL019617","A0A0P6K0X9","aae-miR-5119-5p",-14.11,841,860,142
"AAEL019617-RO","AAEL019617","UPI000B77A612","aae-miR-5119-5p",-14.11,841,860,142
"AAEL012237-RA","AAEL012237","A0A1S4FVW5","aae-miR-5119-5p",-20.32,356,373,141
"AAEL012237-RA","AAEL012237","Q1HQT7","aae-miR-5119-5p",-20.32,356,373,141
"AAEL019426-RA","AAEL019426","Q17H53","aae-miR-5119-5p",-18.27,1691,1712,141
"AAEL019426-RB","AAEL019426","Q17EH0","aae-miR-5119-5p",-18.27,1691,1712,141
"AAEL019426-RC","AAEL019426","UPI000B771689","aae-miR-5119-5p",-18.27,1691,1712,141
"AAEL007283-RB","AAEL007283","UPI000B7857DC","aae-miR-5119-5p",-17.36,221,236,141
"AAEL007283-RC","AAEL007283","A0A1S4FG66","aae-miR-5119-5p",-17.36,221,236,141
"AAEL007283-RC","AAEL007283","Q172S4","aae-miR-5119-5p",-17.36,221,236,141
"AAEL009144-RA","AAEL009144","Q16WP4","aae-miR-5119-5p",-15.59,231,248,141
"AAEL010424-RA","AAEL010424","Q16T09","aae-miR-5119-5p",-15.59,239,256,141
"AAEL020469-RA","AAEL020469","UPI000B797BCF","aae-miR-5119-5p",-15.59,239,256,141
"AAEL026760-RA","AAEL026760","UPI000B76F6B9","aae-miR-5119-5p",-15.59,163,180,141
"AAEL012539-RB","AAEL012539","UPI000B77D567","aae-miR-5119-5p",-14.97,882,898,141
"AAEL012539-RE","AAEL012539","Q16LS8","aae-miR-5119-5p",-14.97,882,898,141
"AAEL004176-RB","AAEL004176","Q0IFU3","aae-miR-5119-5p",-14.17,189,206,141
"AAEL004176-RC","AAEL004176","UPI000B78335E","aae-miR-5119-5p",-14.17,189,206,141
"AAEL004176-RD","AAEL004176","UPI000B799969","aae-miR-5119-5p",-14.17,189,206,141
"AAEL004176-RH","AAEL004176","Q1HQN7","aae-miR-5119-5p",-14.17,189,206,141
"AAEL005147-RA","AAEL005147","A0A1S4F9Z0","aae-miR-5119-5p",-22.06,568,585,140
"AAEL005147-RA","AAEL005147","Q17AZ6","aae-miR-5119-5p",-22.06,568,585,140
"AAEL005147-RB","AAEL005147","UPI000B76E38E","aae-miR-5119-5p",-22.06,568,585,140
"AAEL005147-RD","AAEL005147","UPI000B79A832","aae-miR-5119-5p",-22.06,568,585,140
"AAEL003416-RA","AAEL003416","Q17FH9","aae-miR-5119-5p",-19.05,233,250,140
"AAEL006564-RA","AAEL006564","Q175U9","aae-miR-5119-5p",-18.94,1395,1412,140
"AAEL002502-RA","AAEL002502","Q17I06","aae-miR-5119-5p",-18.73,117,134,140
"AAEL002502-RA","AAEL002502","A0A1S4F207","aae-miR-5119-5p",-18.73,117,134,140
"AAEL018112-RB","AAEL018112","Q177D8","aae-miR-5119-5p",-18.57,466,483,140
"AAEL018112-RB","AAEL018112","Q177D9","aae-miR-5119-5p",-18.57,466,483,140
"AAEL018112-RC","AAEL018112","A0A0P6J5Z5","aae-miR-5119-5p",-18.57,466,483,140
"AAEL018112-RD","AAEL018112","UPI000B7908D8","aae-miR-5119-5p",-18.57,466,483,140
"AAEL018112-RE","AAEL018112","A0A1S4G6Z1","aae-miR-5119-5p",-18.57,466,483,140
"AAEL019430-RA","AAEL019430","UPI000B7923EF","aae-miR-5119-5p",-18.29,1827,1844,140
"AAEL019430-RB","AAEL019430","Q16MP8","aae-miR-5119-5p",-18.29,1827,1844,140
"AAEL008156-RB","AAEL008156","Q16ZK1","aae-miR-5119-5p",-18.08,4,21,140
"AAEL004653-RA","AAEL004653","Q17C74","aae-miR-5119-5p",-17.51,815,832,140
"AAEL014003-RC","AAEL014003","Q16LL2","aae-miR-5119-5p",-17.22,61,78,140
"AAEL014003-RC","AAEL014003","A0A1S4G105","aae-miR-5119-5p",-17.22,61,78,140
"AAEL014003-RC","AAEL014003","Q16HJ7","aae-miR-5119-5p",-17.22,61,78,140
"AAEL014964-RA","AAEL014964","Q16EY9","aae-miR-5119-5p",-17.01,225,242,140
"AAEL014964-RA","AAEL014964","Q17IH8","aae-miR-5119-5p",-17.01,225,242,140
"AAEL010656-RA","AAEL010656","Q16S91","aae-miR-5119-5p",-17,279,296,140
"AAEL010656-RA","AAEL010656","Q16TT7","aae-miR-5119-5p",-17,279,296,140
"AAEL004668-RA","AAEL004668","Q17C73","aae-miR-5119-5p",-16.69,935,952,140
"AAEL004668-RA","AAEL004668","A0A1S4F8E6","aae-miR-5119-5p",-16.69,935,952,140
"AAEL029097-RA","AAEL029097","UPI001B8467D8","aae-miR-5119-5p",-15.89,9,26,140
"AAEL009950-RB","AAEL009950","Q16UC2","aae-miR-5119-5p",-15.7,547,564,140
"AAEL009950-RB","AAEL009950","A0A1S4FP16","aae-miR-5119-5p",-15.7,547,564,140
"AAEL007090-RA","AAEL007090","Q0IF21","aae-miR-5119-5p",-15.26,263,280,140
"AAEL007090-RC","AAEL007090","UPI000B77EC06","aae-miR-5119-5p",-15.26,263,280,140
"AAEL004305-RA","AAEL004305","Q17D76","aae-miR-5119-5p",-15.18,1168,1185,140
"AAEL017508-RC","AAEL017508","J9EB97","aae-miR-5119-5p",-14.93,447,464,140
"AAEL027694-RA","AAEL027694","UPI000B772985","aae-miR-5119-5p",-14.57,564,581,140
"AAEL027694-RC","AAEL027694","UPI000B772488","aae-miR-5119-5p",-14.57,564,581,140
"AAEL027694-RE","AAEL027694","Q16GJ0","aae-miR-5119-5p",-14.57,564,581,140
"AAEL015424-RA","AAEL015424","Q1DGY5","aae-miR-5119-5p",-14.42,221,238,140
"AAEL006634-RA","AAEL006634","A0A1S4FE42","aae-miR-5119-5p",-14.31,59,76,140
"AAEL006634-RA","AAEL006634","Q175J7","aae-miR-5119-5p",-14.31,59,76,140
"AAEL008232-RA","AAEL008232","Q16ZD3","aae-miR-5119-5p",-14.19,247,264,140
"AAEL008232-RA","AAEL008232","Q17EH6","aae-miR-5119-5p",-14.19,247,264,140
"AAEL008232-RB","AAEL008232","A0A1S4F5X0","aae-miR-5119-5p",-14.19,247,264,140
"AAEL008232-RC","AAEL008232","UPI000B78F7E5","aae-miR-5119-5p",-14.19,247,264,140
"AAEL011311-RA","AAEL011311","A0A1S4FST0","aae-miR-5119-5p",-14.08,293,310,140
"AAEL011311-RB","AAEL011311","Q16QE1","aae-miR-5119-5p",-14.08,293,310,140
"AAEL022746-RA","AAEL022746","UPI000B78D1F5","aae-miR-5119-5p",-14.07,364,381,140
"AAEL007447-RA","AAEL007447","Q172C8","aae-miR-5119-5p",-14.05,521,538,140
"AAEL013275-RB","AAEL013275","Q0IE88","aae-miR-5119-5p",-14.03,1788,1805,140
