"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL006279-RC","AAEL006279","Q176S0","aae-miR-1000-5p",-21.94,219,239,149
"AAEL006279-RC","AAEL006279","A0A1S4FD11","aae-miR-1000-5p",-21.94,219,239,149
"AAEL005392-RA","AAEL005392","Q17A73","aae-miR-1000-5p",-21.15,645,664,149
"AAEL005392-RB","AAEL005392","Q16R89","aae-miR-1000-5p",-21.15,645,664,149
"AAEL005392-RC","AAEL005392","UPI000B773B2E","aae-miR-1000-5p",-21.15,645,664,149
"AAEL025245-RA","AAEL025245","A0A1S4G827","aae-miR-1000-5p",-20.64,382,403,149
"AAEL025245-RA","AAEL025245","A0A0P6IVH6","aae-miR-1000-5p",-20.64,382,403,149
"AAEL025245-RA","AAEL025245","Q17JF0","aae-miR-1000-5p",-20.64,382,403,149
"AAEL006900-RA","AAEL006900","Q174G1","aae-miR-1000-5p",-20.58,33,53,149
"AAEL012724-RA","AAEL012724","A0A1S4FXB9","aae-miR-1000-5p",-20.19,87,112,149
"AAEL012724-RA","AAEL012724","Q16L97","aae-miR-1000-5p",-20.19,87,112,149
"AAEL011664-RB","AAEL011664","A0A1S4FUC7","aae-miR-1000-5p",-20.17,145,166,149
"AAEL011664-RC","AAEL011664","Q16PF5","aae-miR-1000-5p",-20.17,145,166,149
"AAEL011664-RD","AAEL011664","UPI000B77A908","aae-miR-1000-5p",-20.17,145,166,149
"AAEL011664-RE","AAEL011664","UPI000B76DB22","aae-miR-1000-5p",-20.17,145,166,149
"AAEL005536-RC","AAEL005536","Q16LT3","aae-miR-1000-5p",-19.22,6,27,149
"AAEL010541-RB","AAEL010541","Q16SN8","aae-miR-1000-5p",-17.83,743,762,149
"AAEL010541-RB","AAEL010541","A0A1S4FQU4","aae-miR-1000-5p",-17.83,743,762,149
"AAEL010541-RB","AAEL010541","Q16SN9","aae-miR-1000-5p",-17.83,743,762,149
"AAEL019566-RA","AAEL019566","A0A0P6JSR0","aae-miR-1000-5p",-17.4,178,197,149
"AAEL019566-RA","AAEL019566","Q17P09","aae-miR-1000-5p",-17.4,178,197,149
"AAEL019566-RA","AAEL019566","Q16SB0","aae-miR-1000-5p",-17.4,178,197,149
"AAEL019566-RB","AAEL019566","UPI000B799317","aae-miR-1000-5p",-17.4,178,197,149
"AAEL019566-RD","AAEL019566","Q17HS6","aae-miR-1000-5p",-17.4,178,197,149
"AAEL019566-RE","AAEL019566","UPI000B795859","aae-miR-1000-5p",-17.4,178,197,149
"AAEL019566-RF","AAEL019566","A0A1S4F261","aae-miR-1000-5p",-17.4,178,197,149
"AAEL000471-RA","AAEL000471","A0A1S4EVY2","aae-miR-1000-5p",-17.09,610,629,149
"AAEL000471-RA","AAEL000471","Q17P95","aae-miR-1000-5p",-17.09,610,629,149
"AAEL009915-RB","AAEL009915","UPI000B781B3A","aae-miR-1000-5p",-16.95,527,546,149
"AAEL009915-RC","AAEL009915","Q16UG5","aae-miR-1000-5p",-16.95,527,546,149
"AAEL009915-RC","AAEL009915","A0A1S4FNQ4","aae-miR-1000-5p",-16.95,527,546,149
"AAEL009915-RD","AAEL009915","UPI000B7994EE","aae-miR-1000-5p",-16.95,527,546,149
"AAEL009041-RE","AAEL009041","Q16WZ0","aae-miR-1000-5p",-15.16,1,13,149
"AAEL019947-RA","AAEL019947","A0A1S4G726","aae-miR-1000-5p",-14.4,68,88,149
"AAEL019947-RA","AAEL019947","J9E8U8","aae-miR-1000-5p",-14.4,68,88,149
"AAEL018036-RD","AAEL018036","UPI000B7780CB","aae-miR-1000-5p",-14.22,1554,1576,149
"AAEL018036-RG","AAEL018036","A0A0P6JRX5","aae-miR-1000-5p",-14.22,1554,1576,149
"AAEL018036-RG","AAEL018036","Q17PX7","aae-miR-1000-5p",-14.22,1554,1576,149
"AAEL018036-RG","AAEL018036","Q17PX8","aae-miR-1000-5p",-14.22,1554,1576,149
"AAEL017419-RA","AAEL017419","J9HTV7","aae-miR-1000-5p",-24.06,1689,1710,148
"AAEL019567-RA","AAEL019567","UPI000B78F93E","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RB","AAEL019567","UPI000B780E8B","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RC","AAEL019567","A0A0P6IZW2","aae-miR-1000-5p",-20.82,3337,3358,148
"AAEL019567-RD","AAEL019567","UPI000B76EF48","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RE","AAEL019567","UPI000B788D5C","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RF","AAEL019567","UPI000B77BB9C","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RG","AAEL019567","UPI000B799467","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RJ","AAEL019567","UPI000B798980","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RL","AAEL019567","UPI000B78566F","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RM","AAEL019567","UPI000B78F566","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RN","AAEL019567","UPI000B797644","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RO","AAEL019567","Q174F6","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RR","AAEL019567","UPI000B7959F9","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RS","AAEL019567","UPI000B793ECD","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019567-RW","AAEL019567","UPI000B7802C4","aae-miR-1000-5p",-20.82,3345,3366,148
"AAEL019546-RA","AAEL019546","UPI000B791CBF","aae-miR-1000-5p",-19.94,514,536,148
"AAEL019546-RR","AAEL019546","UPI000B78E78D","aae-miR-1000-5p",-19.94,514,536,148
"AAEL008773-RA","AAEL008773","Q16XT3","aae-miR-1000-5p",-19.64,1572,1598,148
"AAEL008773-RA","AAEL008773","A0A1S4FKJ6","aae-miR-1000-5p",-19.64,1572,1598,148
"AAEL021374-RA","AAEL021374","UPI000B799F17","aae-miR-1000-5p",-18.35,492,513,148
"AAEL001744-RB","AAEL001744","Q17KB6","aae-miR-1000-5p",-18.19,677,696,148
"AAEL006207-RA","AAEL006207","Q176Z5","aae-miR-1000-5p",-16.62,45,66,148
"AAEL006207-RA","AAEL006207","A0A1S4FCR6","aae-miR-1000-5p",-16.62,45,66,148
"AAEL024475-RA","AAEL024475","Q17P57","aae-miR-1000-5p",-16.22,140,162,148
"AAEL024475-RA","AAEL024475","A0A1S4EW40","aae-miR-1000-5p",-16.22,140,162,148
"AAEL024475-RA","AAEL024475","A0A0P6K126","aae-miR-1000-5p",-16.22,140,162,148
"AAEL011766-RA","AAEL011766","A0A1S4FUN2","aae-miR-1000-5p",-15.44,279,302,148
"AAEL011766-RA","AAEL011766","Q16P47","aae-miR-1000-5p",-15.44,279,302,148
"AAEL011766-RB","AAEL011766","UPI000B79419B","aae-miR-1000-5p",-15.44,279,302,148
"AAEL003267-RB","AAEL003267","A0A1S4F452","aae-miR-1000-5p",-21.87,59,79,147
"AAEL003267-RC","AAEL003267","Q17FX3","aae-miR-1000-5p",-21.87,59,79,147
"AAEL014519-RB","AAEL014519","UPI000B79AC82","aae-miR-1000-5p",-19.95,767,786,147
"AAEL014519-RD","AAEL014519","A0A1S4FN71","aae-miR-1000-5p",-19.95,767,786,147
"AAEL014519-RE","AAEL014519","Q16UZ9","aae-miR-1000-5p",-19.95,767,786,147
"AAEL014519-RE","AAEL014519","Q16G52","aae-miR-1000-5p",-19.95,767,786,147
"AAEL026843-RA","AAEL026843","A0A0P6IXP7","aae-miR-1000-5p",-18.94,105,125,147
"AAEL019568-RB","AAEL019568","UPI000B778D31","aae-miR-1000-5p",-18.87,1389,1409,147
"AAEL019568-RC","AAEL019568","UPI000B787E92","aae-miR-1000-5p",-18.87,1389,1409,147
"AAEL019568-RD","AAEL019568","Q0IFM6","aae-miR-1000-5p",-18.87,1389,1409,147
"AAEL001988-RA","AAEL001988","Q17JI7","aae-miR-1000-5p",-17.64,132,151,147
"AAEL011924-RA","AAEL011924","Q16NN0","aae-miR-1000-5p",-17.29,5,25,147
"AAEL011924-RB","AAEL011924","UPI000B76BE29","aae-miR-1000-5p",-17.29,5,25,147
"AAEL011924-RC","AAEL011924","UPI000B7833AF","aae-miR-1000-5p",-17.29,5,25,147
"AAEL024732-RA","AAEL024732","Q16TV9","aae-miR-1000-5p",-16.88,322,340,147
"AAEL024732-RB","AAEL024732","UPI000B776B86","aae-miR-1000-5p",-16.88,322,340,147
"AAEL024732-RC","AAEL024732","UPI000B7837C1","aae-miR-1000-5p",-16.88,322,340,147
"AAEL024732-RD","AAEL024732","UPI000B77C0F4","aae-miR-1000-5p",-16.88,322,340,147
"AAEL021995-RA","AAEL021995","UPI000B78BC10","aae-miR-1000-5p",-15.77,553,573,147
"AAEL004440-RA","AAEL004440","Q17CU4","aae-miR-1000-5p",-15.75,305,325,147
"AAEL004440-RB","AAEL004440","UPI000B76CCBE","aae-miR-1000-5p",-15.75,305,325,147
"AAEL001980-RA","AAEL001980","Q17JI5","aae-miR-1000-5p",-15.48,142,161,147
"AAEL014092-RB","AAEL014092","UPI000B77DB3B","aae-miR-1000-5p",-14.61,490,509,147
"AAEL014092-RF","AAEL014092","UPI000B778C9A","aae-miR-1000-5p",-14.61,490,509,147
"AAEL014092-RG","AAEL014092","Q16HA7","aae-miR-1000-5p",-14.61,490,509,147
"AAEL020614-RA","AAEL020614","UPI000B7776C9","aae-miR-1000-5p",-14.36,176,197,147
"AAEL020614-RB","AAEL020614","Q16QS7","aae-miR-1000-5p",-14.36,176,197,147
"AAEL020614-RB","AAEL020614","J9EAF0","aae-miR-1000-5p",-14.36,176,197,147
"AAEL009050-RA","AAEL009050","Q16WZ4","aae-miR-1000-5p",-14.05,12,32,147
"AAEL009050-RA","AAEL009050","A0A1S4FL58","aae-miR-1000-5p",-14.05,12,32,147
"AAEL010684-RA","AAEL010684","A0A1S4FR40","aae-miR-1000-5p",-14.01,312,332,147
"AAEL010684-RA","AAEL010684","Q16S69","aae-miR-1000-5p",-14.01,312,332,147
"AAEL003731-RB","AAEL003731","UPI000B7879BA","aae-miR-1000-5p",-21.6,1698,1719,146
"AAEL003731-RC","AAEL003731","UPI000B76C64D","aae-miR-1000-5p",-21.6,1698,1719,146
"AAEL003731-RD","AAEL003731","A0A0P6JSH8","aae-miR-1000-5p",-21.6,1698,1719,146
"AAEL003731-RD","AAEL003731","Q17EP7","aae-miR-1000-5p",-21.6,1698,1719,146
"AAEL003731-RG","AAEL003731","UPI000B7928B3","aae-miR-1000-5p",-21.6,1698,1719,146
"AAEL019934-RA","AAEL019934","J9HZV2","aae-miR-1000-5p",-20.68,897,918,146
"AAEL019934-RA","AAEL019934","Q175T7","aae-miR-1000-5p",-20.68,897,918,146
"AAEL019934-RA","AAEL019934","A0A0P6J1F7","aae-miR-1000-5p",-20.68,897,918,146
"AAEL019934-RA","AAEL019934","A0A1S4G5D5","aae-miR-1000-5p",-20.68,897,918,146
"AAEL024451-RA","AAEL024451","UPI000B77E2A8","aae-miR-1000-5p",-19.71,260,281,146
"AAEL005599-RB","AAEL005599","UPI000B78DB6E","aae-miR-1000-5p",-18.77,1571,1592,146
"AAEL005599-RC","AAEL005599","Q179I1","aae-miR-1000-5p",-18.77,1571,1592,146
"AAEL006265-RA","AAEL006265","A0A1S4FD00","aae-miR-1000-5p",-18.21,446,464,146
"AAEL006265-RA","AAEL006265","Q176R4","aae-miR-1000-5p",-18.21,446,464,146
"AAEL006265-RB","AAEL006265","UPI000B772F52","aae-miR-1000-5p",-18.21,446,464,146
"AAEL006340-RB","AAEL006340","UPI000B774F6F","aae-miR-1000-5p",-17.91,116,137,146
"AAEL006340-RC","AAEL006340","UPI000B7755D9","aae-miR-1000-5p",-17.91,468,489,146
"AAEL022604-RA","AAEL022604","UPI000B783873","aae-miR-1000-5p",-17.68,78,99,146
"AAEL022604-RB","AAEL022604","UPI000B78D102","aae-miR-1000-5p",-17.68,78,99,146
"AAEL022604-RC","AAEL022604","UPI000B780920","aae-miR-1000-5p",-17.68,78,99,146
"AAEL025761-RA","AAEL025761","UPI000B7840E5","aae-miR-1000-5p",-17.68,78,99,146
"AAEL025761-RB","AAEL025761","UPI000B786B84","aae-miR-1000-5p",-17.68,78,99,146
"AAEL027918-RA","AAEL027918","Q16RT5","aae-miR-1000-5p",-17.17,804,824,146
"AAEL002980-RA","AAEL002980","Q16H40","aae-miR-1000-5p",-16.87,5,26,146
"AAEL021837-RA","AAEL021837","A0A1S4G146","aae-miR-1000-5p",-16.87,5,26,146
"AAEL009057-RA","AAEL009057","Q16WX3","aae-miR-1000-5p",-15.97,571,591,146
"AAEL002412-RA","AAEL002412","A0A1S4F1V0","aae-miR-1000-5p",-14.99,565,586,146
"AAEL002412-RA","AAEL002412","Q17IA7","aae-miR-1000-5p",-14.99,565,586,146
"AAEL002474-RD","AAEL002474","UPI000B777460","aae-miR-1000-5p",-14.47,1462,1482,146
"AAEL006774-RA","AAEL006774","Q174U8","aae-miR-1000-5p",-14.04,300,320,146
"AAEL023730-RA","AAEL023730","UPI000B78D4C2","aae-miR-1000-5p",-25.04,239,260,145
"AAEL019458-RE","AAEL019458","Q179M3","aae-miR-1000-5p",-21.17,863,882,145
"AAEL019458-RH","AAEL019458","UPI000B77A6C8","aae-miR-1000-5p",-21.17,1621,1640,145
"AAEL010631-RA","AAEL010631","Q16SD3","aae-miR-1000-5p",-20.22,22,41,145
"AAEL010631-RA","AAEL010631","Q16FA8","aae-miR-1000-5p",-20.22,22,41,145
"AAEL014596-RC","AAEL014596","UPI000B770241","aae-miR-1000-5p",-19.16,185,204,145
"AAEL027342-RA","AAEL027342","Q175K2","aae-miR-1000-5p",-18.88,130,154,145
"AAEL027342-RA","AAEL027342","Q175J9","aae-miR-1000-5p",-18.88,130,154,145
"AAEL027342-RA","AAEL027342","Q175K0","aae-miR-1000-5p",-18.88,130,154,145
"AAEL027342-RA","AAEL027342","A0A1S4FE89","aae-miR-1000-5p",-18.88,130,154,145
"AAEL027342-RA","AAEL027342","A0A1S4FE37","aae-miR-1000-5p",-18.88,130,154,145
"AAEL027342-RA","AAEL027342","Q175K1","aae-miR-1000-5p",-18.88,130,154,145
"AAEL021771-RA","AAEL021771","A0A1S4F631","aae-miR-1000-5p",-17.46,1,14,145
"AAEL021771-RA","AAEL021771","Q0IFW1","aae-miR-1000-5p",-17.46,1,14,145
"AAEL001416-RA","AAEL001416","Q17LB2","aae-miR-1000-5p",-16.76,361,382,145
"AAEL012884-RA","AAEL012884","A0A1S4FXE5","aae-miR-1000-5p",-16.14,1,13,145
"AAEL012884-RA","AAEL012884","Q16KT0","aae-miR-1000-5p",-16.14,1,13,145
"AAEL013778-RA","AAEL013778","Q16I64","aae-miR-1000-5p",-16.06,524,543,145
"AAEL019921-RA","AAEL019921","UPI000B776E1A","aae-miR-1000-5p",-16.02,324,343,145
"AAEL019921-RB","AAEL019921","UPI000B7828B5","aae-miR-1000-5p",-16.02,324,343,145
"AAEL019921-RF","AAEL019921","UPI000B7766A4","aae-miR-1000-5p",-16.02,324,343,145
"AAEL019921-RG","AAEL019921","Q17PE7","aae-miR-1000-5p",-16.02,324,343,145
"AAEL019921-RG","AAEL019921","A0A1S4EVN4","aae-miR-1000-5p",-16.02,324,343,145
"AAEL019921-RG","AAEL019921","A0A0P6K163","aae-miR-1000-5p",-16.02,324,343,145
"AAEL019921-RG","AAEL019921","Q16IA7","aae-miR-1000-5p",-16.02,324,343,145
"AAEL019921-RG","AAEL019921","A0A1S4G090","aae-miR-1000-5p",-16.02,324,343,145
"AAEL021255-RA","AAEL021255","UPI000B78FDEA","aae-miR-1000-5p",-15.56,1142,1164,145
"AAEL021255-RB","AAEL021255","UPI000B784D9A","aae-miR-1000-5p",-15.56,1142,1164,145
"AAEL021255-RC","AAEL021255","J9HZ80","aae-miR-1000-5p",-15.56,1142,1164,145
"AAEL021255-RC","AAEL021255","J9HIT3","aae-miR-1000-5p",-15.56,1142,1164,145
"AAEL021255-RD","AAEL021255","A0A1S4G5K3","aae-miR-1000-5p",-15.56,1142,1164,145
"AAEL021255-RF","AAEL021255","UPI000B77EDBF","aae-miR-1000-5p",-15.56,1142,1164,145
"AAEL007447-RA","AAEL007447","Q172C8","aae-miR-1000-5p",-14.45,737,756,145
"AAEL003874-RA","AAEL003874","Q17E84","aae-miR-1000-5p",-23.45,211,231,144
"AAEL025856-RA","AAEL025856","UPI000B787C28","aae-miR-1000-5p",-22.34,203,225,144
"AAEL020970-RA","AAEL020970","UPI000B78AA53","aae-miR-1000-5p",-21.01,644,664,144
"AAEL023205-RB","AAEL023205","UPI000B790D62","aae-miR-1000-5p",-21.01,644,664,144
"AAEL026490-RA","AAEL026490","UPI000936E49A","aae-miR-1000-5p",-19.91,82,102,144
"AAEL022804-RA","AAEL022804","UPI000B777DF1","aae-miR-1000-5p",-19.89,503,530,144
"AAEL000498-RB","AAEL000498","Q17P54","aae-miR-1000-5p",-17.46,344,364,144
"AAEL011186-RA","AAEL011186","A0A1S4FST1","aae-miR-1000-5p",-17.04,7,27,144
"AAEL011186-RA","AAEL011186","Q1DH29","aae-miR-1000-5p",-17.04,7,27,144
"AAEL011186-RA","AAEL011186","Q16QT2","aae-miR-1000-5p",-17.04,7,27,144
"AAEL022945-RA","AAEL022945","UPI000B799F1C","aae-miR-1000-5p",-17.01,107,128,144
"AAEL022945-RB","AAEL022945","Q17N88","aae-miR-1000-5p",-17.01,89,110,144
"AAEL022945-RC","AAEL022945","UPI000B794140","aae-miR-1000-5p",-17.01,107,128,144
"AAEL018294-RB","AAEL018294","Q17GB6","aae-miR-1000-5p",-16.88,735,753,144
"AAEL018294-RB","AAEL018294","A0A1S4G7C2","aae-miR-1000-5p",-16.88,735,753,144
"AAEL018294-RB","AAEL018294","Q17GB7","aae-miR-1000-5p",-16.88,735,753,144
"AAEL018294-RB","AAEL018294","J9HF83","aae-miR-1000-5p",-16.88,735,753,144
"AAEL007619-RB","AAEL007619","Q8MQU9","aae-miR-1000-5p",-16.82,166,189,144
"AAEL007619-RB","AAEL007619","Q171K9","aae-miR-1000-5p",-16.82,166,189,144
"AAEL007619-RB","AAEL007619","A0A1S4FH10","aae-miR-1000-5p",-16.82,166,189,144
"AAEL007619-RC","AAEL007619","UPI000B799053","aae-miR-1000-5p",-16.82,166,189,144
"AAEL007936-RB","AAEL007936","A0A0P6J6A9","aae-miR-1000-5p",-16.68,28,48,144
"AAEL007936-RB","AAEL007936","Q170F1","aae-miR-1000-5p",-16.68,28,48,144
"AAEL007936-RB","AAEL007936","A0A1S4G3I2","aae-miR-1000-5p",-16.68,28,48,144
"AAEL007936-RB","AAEL007936","Q16EN4","aae-miR-1000-5p",-16.68,28,48,144
"AAEL019826-RG","AAEL019826","UPI000B787147","aae-miR-1000-5p",-16.55,695,716,144
"AAEL007845-RA","AAEL007845","Q170P3","aae-miR-1000-5p",-15.98,1792,1812,144
"AAEL027940-RA","AAEL027940","Q170E2","aae-miR-1000-5p",-15.66,3,23,144
"AAEL004021-RA","AAEL004021","A0A1S4F6C5","aae-miR-1000-5p",-15.32,150,171,144
"AAEL004021-RA","AAEL004021","Q17DW5","aae-miR-1000-5p",-15.32,150,171,144
"AAEL023591-RA","AAEL023591","UPI000B781A2B","aae-miR-1000-5p",-14.87,696,717,144
"AAEL025867-RA","AAEL025867","UPI000B79AA81","aae-miR-1000-5p",-14.74,88,108,144
"AAEL024235-RB","AAEL024235","UPI000B789023","aae-miR-1000-5p",-14.14,657,676,144
"AAEL024235-RC","AAEL024235","UPI000B78B355","aae-miR-1000-5p",-14.14,657,676,144
"AAEL024235-RD","AAEL024235","A0A0N8ERZ1","aae-miR-1000-5p",-14.14,657,676,144
"AAEL024235-RD","AAEL024235","Q176Z3","aae-miR-1000-5p",-14.14,657,676,144
"AAEL024235-RE","AAEL024235","UPI000B79580F","aae-miR-1000-5p",-14.14,657,676,144
"AAEL006908-RB","AAEL006908","Q16TB2","aae-miR-1000-5p",-22.08,20,40,143
"AAEL019551-RA","AAEL019551","J9EAS4","aae-miR-1000-5p",-21.24,93,113,143
"AAEL019551-RA","AAEL019551","Q17B33","aae-miR-1000-5p",-21.24,93,113,143
"AAEL020233-RA","AAEL020233","UPI000B782F0A","aae-miR-1000-5p",-20.82,243,263,143
"AAEL020233-RI","AAEL020233","Q173D8","aae-miR-1000-5p",-20.82,243,263,143
"AAEL020198-RA","AAEL020198","A0A1S4FB09","aae-miR-1000-5p",-20.3,22,40,143
"AAEL023504-RA","AAEL023504","UPI000B77E6F3","aae-miR-1000-5p",-20.3,22,40,143
"AAEL013749-RA","AAEL013749","Q16I97","aae-miR-1000-5p",-19.6,170,191,143
"AAEL019672-RA","AAEL019672","UPI000B7780A9","aae-miR-1000-5p",-19.43,1868,1888,143
"AAEL019672-RB","AAEL019672","UPI000B794D89","aae-miR-1000-5p",-19.43,1868,1888,143
"AAEL019672-RD","AAEL019672","A0T2W4","aae-miR-1000-5p",-19.43,1868,1888,143
"AAEL019672-RD","AAEL019672","Q16KW5","aae-miR-1000-5p",-19.43,1868,1888,143
"AAEL006232-RB","AAEL006232","Q176X3","aae-miR-1000-5p",-19.08,712,732,143
"AAEL006232-RB","AAEL006232","A0A1S4FD41","aae-miR-1000-5p",-19.08,712,732,143
"AAEL008401-RB","AAEL008401","Q16YX0","aae-miR-1000-5p",-18.87,113,133,143
"AAEL008738-RA","AAEL008738","Q16XX4","aae-miR-1000-5p",-18.72,3397,3417,143
"AAEL003670-RA","AAEL003670","Q17EV4","aae-miR-1000-5p",-17.83,545,565,143
"AAEL017188-RA","AAEL017188","J9EA00","aae-miR-1000-5p",-17.75,25,45,143
"AAEL017188-RA","AAEL017188","A0A1S4G5F6","aae-miR-1000-5p",-17.75,25,45,143
"AAEL027127-RA","AAEL027127","UPI000B7979E2","aae-miR-1000-5p",-17.37,82,101,143
"AAEL027127-RB","AAEL027127","UPI000B7833A7","aae-miR-1000-5p",-17.37,173,192,143
"AAEL027127-RC","AAEL027127","UPI000B7956CC","aae-miR-1000-5p",-17.37,82,101,143
"AAEL027127-RD","AAEL027127","UPI000B773295","aae-miR-1000-5p",-17.37,82,101,143
"AAEL027127-RE","AAEL027127","UPI000B797066","aae-miR-1000-5p",-17.37,82,101,143
"AAEL027127-RF","AAEL027127","UPI000B788BDB","aae-miR-1000-5p",-17.37,173,192,143
"AAEL027127-RH","AAEL027127","UPI000B77CA0B","aae-miR-1000-5p",-17.37,82,101,143
"AAEL027127-RI","AAEL027127","UPI000B793520","aae-miR-1000-5p",-17.37,82,101,143
"AAEL027127-RJ","AAEL027127","UPI000B77BCA2","aae-miR-1000-5p",-17.37,82,101,143
"AAEL027127-RK","AAEL027127","UPI000B787459","aae-miR-1000-5p",-17.37,82,101,143
"AAEL027774-RI","AAEL027774","Q17DG9","aae-miR-1000-5p",-17.37,82,101,143
"AAEL019793-RA","AAEL019793","Q17IV5","aae-miR-1000-5p",-17.17,220,239,143
"AAEL019793-RA","AAEL019793","A0A1S4F142","aae-miR-1000-5p",-17.17,220,239,143
"AAEL019793-RA","AAEL019793","J9HF30","aae-miR-1000-5p",-17.17,220,239,143
"AAEL019793-RB","AAEL019793","UPI000B76CFA1","aae-miR-1000-5p",-17.17,220,239,143
"AAEL019793-RF","AAEL019793","UPI000B78A480","aae-miR-1000-5p",-17.17,220,239,143
"AAEL000706-RA","AAEL000706","Q17NH0","aae-miR-1000-5p",-16.97,29,47,143
"AAEL000077-RA","AAEL000077","Q0C782","aae-miR-1000-5p",-16.87,256,276,143
"AAEL005247-RA","AAEL005247","Q17AN8","aae-miR-1000-5p",-16.77,1450,1470,143
"AAEL005247-RA","AAEL005247","Q17AN7","aae-miR-1000-5p",-16.77,1450,1470,143
"AAEL005247-RA","AAEL005247","A0A1S4FA08","aae-miR-1000-5p",-16.77,1450,1470,143
"AAEL005247-RB","AAEL005247","UPI000B78B4E6","aae-miR-1000-5p",-16.77,1644,1664,143
"AAEL003014-RB","AAEL003014","Q17GH6","aae-miR-1000-5p",-16.68,5845,5863,143
"AAEL003014-RB","AAEL003014","A0A0P6JSR3","aae-miR-1000-5p",-16.68,5845,5863,143
"AAEL003014-RB","AAEL003014","A0A1S4F3D7","aae-miR-1000-5p",-16.68,5845,5863,143
"AAEL018320-RA","AAEL018320","A0A1S4G7E8","aae-miR-1000-5p",-16.56,77,99,143
"AAEL018320-RB","AAEL018320","A0A0P6J5P6","aae-miR-1000-5p",-16.56,77,99,143
"AAEL018320-RD","AAEL018320","Q17D75","aae-miR-1000-5p",-16.56,77,99,143
"AAEL018320-RD","AAEL018320","Q17D73","aae-miR-1000-5p",-16.56,77,99,143
"AAEL002733-RB","AAEL002733","UPI000007D945","aae-miR-1000-5p",-15.99,189,207,143
"AAEL002733-RC","AAEL002733","UPI000B78C88F","aae-miR-1000-5p",-15.99,170,188,143
"AAEL002733-RD","AAEL002733","UPI000B7981E3","aae-miR-1000-5p",-15.99,189,207,143
"AAEL002733-RE","AAEL002733","A0A1S4F2M6","aae-miR-1000-5p",-15.99,170,188,143
"AAEL008210-RA","AAEL008210","Q16ZG3","aae-miR-1000-5p",-15.77,1437,1458,143
"AAEL008210-RA","AAEL008210","A0A1S4FIT4","aae-miR-1000-5p",-15.77,1437,1458,143
"AAEL008210-RB","AAEL008210","A0A0P6IVX3","aae-miR-1000-5p",-15.77,1437,1458,143
"AAEL008210-RC","AAEL008210","UPI000B7873B9","aae-miR-1000-5p",-15.77,1437,1458,143
"AAEL013525-RA","AAEL013525","Q16IW9","aae-miR-1000-5p",-15.65,184,203,143
"AAEL011751-RB","AAEL011751","Q16P60","aae-miR-1000-5p",-15.62,65,85,143
"AAEL023265-RA","AAEL023265","UPI000B770552","aae-miR-1000-5p",-15.62,75,95,143
"AAEL004715-RA","AAEL004715","Q17C29","aae-miR-1000-5p",-15.56,10910,10930,143
"AAEL004523-RA","AAEL004523","Q8T4Q3","aae-miR-1000-5p",-15.02,206,225,143
"AAEL004523-RA","AAEL004523","Q17CM3","aae-miR-1000-5p",-15.02,206,225,143
"AAEL004523-RA","AAEL004523","Q9BMG6","aae-miR-1000-5p",-15.02,206,225,143
"AAEL004523-RA","AAEL004523","Q8T4Q2","aae-miR-1000-5p",-15.02,206,225,143
"AAEL004523-RA","AAEL004523","Q95P60","aae-miR-1000-5p",-15.02,206,225,143
"AAEL019575-RA","AAEL019575","Q17FZ0","aae-miR-1000-5p",-15.02,407,428,143
"AAEL020023-RA","AAEL020023","Q17EF1","aae-miR-1000-5p",-14.67,1184,1204,143
"AAEL011081-RA","AAEL011081","Q16R43","aae-miR-1000-5p",-14.22,122,142,143
"AAEL011081-RB","AAEL011081","Q16EF5","aae-miR-1000-5p",-14.22,122,142,143
"AAEL011081-RB","AAEL011081","Q16R44","aae-miR-1000-5p",-14.22,122,142,143
"AAEL006699-RA","AAEL006699","Q175E0","aae-miR-1000-5p",-14.11,8,28,143
"AAEL006699-RA","AAEL006699","A0A1S4FED7","aae-miR-1000-5p",-14.11,8,28,143
"AAEL019716-RA","AAEL019716","UPI000B778849","aae-miR-1000-5p",-23.97,697,718,142
"AAEL019716-RB","AAEL019716","UPI000B77D7B4","aae-miR-1000-5p",-23.97,697,718,142
"AAEL019716-RC","AAEL019716","Q16H13","aae-miR-1000-5p",-23.97,697,718,142
"AAEL019716-RC","AAEL019716","Q16G84","aae-miR-1000-5p",-23.97,697,718,142
"AAEL019716-RD","AAEL019716","UPI000B78DC32","aae-miR-1000-5p",-23.97,697,718,142
"AAEL022698-RA","AAEL022698","A0A1S4G5W0","aae-miR-1000-5p",-22.23,105,126,142
