"mRNA","gene_id","uniprot_id","microRNA","energy","targetStart","targetEnd","score"
"AAEL008777-RC","AAEL008777","UPI000B77372D","aae-miR-1175-3p",-17.19,522,547,153
"AAEL008777-RD","AAEL008777","UPI000B76C160","aae-miR-1175-3p",-17.19,522,547,153
"AAEL008777-RE","AAEL008777","Q16XS6","aae-miR-1175-3p",-17.19,522,547,153
"AAEL008777-RE","AAEL008777","A0A1S4FKD3","aae-miR-1175-3p",-17.19,522,547,153
"AAEL001843-RC","AAEL001843","UPI000B779E40","aae-miR-1175-3p",-16.89,671,696,153
"AAEL001843-RH","AAEL001843","Q17JZ7","aae-miR-1175-3p",-16.89,671,696,153
"AAEL001843-RH","AAEL001843","Q17JZ8","aae-miR-1175-3p",-16.89,671,696,153
"AAEL000474-RB","AAEL000474","Q17P94","aae-miR-1175-3p",-16.59,3888,3909,153
"AAEL010558-RA","AAEL010558","Q16SL0","aae-miR-1175-3p",-16.35,77,101,153
"AAEL008764-RA","AAEL008764","Q16XV0","aae-miR-1175-3p",-16.3,996,1020,153
"AAEL019758-RA","AAEL019758","UPI000B78A237","aae-miR-1175-3p",-16.09,440,462,153
"AAEL019758-RB","AAEL019758","UPI000B7735D3","aae-miR-1175-3p",-16.09,440,462,153
"AAEL019758-RC","AAEL019758","UPI000B7865FA","aae-miR-1175-3p",-16.09,440,462,153
"AAEL019758-RD","AAEL019758","Q171U1","aae-miR-1175-3p",-16.09,440,462,153
"AAEL019758-RF","AAEL019758","UPI000B795166","aae-miR-1175-3p",-16.09,440,462,153
"AAEL019758-RG","AAEL019758","Q17I53","aae-miR-1175-3p",-16.09,440,462,153
"AAEL017215-RB","AAEL017215","J9HXX0","aae-miR-1175-3p",-15.06,91,114,153
"AAEL017215-RB","AAEL017215","A0A1S4G5N7","aae-miR-1175-3p",-15.06,91,114,153
"AAEL003374-RA","AAEL003374","Q17FL2","aae-miR-1175-3p",-14.18,148,172,153
"AAEL014003-RB","AAEL014003","A0A1S4FX10","aae-miR-1175-3p",-26.16,1067,1093,152
"AAEL014003-RE","AAEL014003","UPI000B784BE4","aae-miR-1175-3p",-26.16,1067,1093,152
"AAEL013418-RA","AAEL013418","A0A1S4FYY2","aae-miR-1175-3p",-24.4,440,462,152
"AAEL013418-RA","AAEL013418","Q16J72","aae-miR-1175-3p",-24.4,440,462,152
"AAEL004457-RD","AAEL004457","Q1HRI9","aae-miR-1175-3p",-19.76,310,332,152
"AAEL010881-RB","AAEL010881","Q16RQ0","aae-miR-1175-3p",-19.72,1205,1227,152
"AAEL010881-RB","AAEL010881","Q16Y26","aae-miR-1175-3p",-19.72,1205,1227,152
"AAEL008347-RA","AAEL008347","Q16Z20","aae-miR-1175-3p",-19.45,590,612,152
"AAEL008334-RB","AAEL008334","UPI000B790B6A","aae-miR-1175-3p",-18.84,171,195,152
"AAEL008334-RC","AAEL008334","UPI000B78EA82","aae-miR-1175-3p",-18.84,171,195,152
"AAEL008334-RD","AAEL008334","UPI000B76D806","aae-miR-1175-3p",-18.84,171,195,152
"AAEL008334-RG","AAEL008334","Q16Z32","aae-miR-1175-3p",-18.84,171,195,152
"AAEL008334-RJ","AAEL008334","A0A0P6K161","aae-miR-1175-3p",-18.84,171,195,152
"AAEL008334-RK","AAEL008334","Q16Z31","aae-miR-1175-3p",-18.84,171,195,152
"AAEL008334-RL","AAEL008334","UPI000B76F9FA","aae-miR-1175-3p",-18.84,171,195,152
"AAEL026633-RA","AAEL026633","A0A0P6JRU7","aae-miR-1175-3p",-18.16,542,564,152
"AAEL026633-RA","AAEL026633","Q16VT5","aae-miR-1175-3p",-18.16,542,564,152
"AAEL026633-RB","AAEL026633","UPI000B793C12","aae-miR-1175-3p",-18.16,542,564,152
"AAEL026633-RD","AAEL026633","UPI000B76E6D6","aae-miR-1175-3p",-18.16,542,564,152
"AAEL026633-RG","AAEL026633","UPI000B78CD64","aae-miR-1175-3p",-18.16,542,564,152
"AAEL026633-RH","AAEL026633","UPI000B76C582","aae-miR-1175-3p",-18.16,542,564,152
"AAEL026633-RK","AAEL026633","A0A1S4FE81","aae-miR-1175-3p",-18.16,542,564,152
"AAEL026633-RL","AAEL026633","Q175E6","aae-miR-1175-3p",-18.16,542,564,152
"AAEL013744-RA","AAEL013744","Q1HQJ3","aae-miR-1175-3p",-18.06,11,33,152
"AAEL013744-RA","AAEL013744","A0A1S4FZX0","aae-miR-1175-3p",-18.06,11,33,152
"AAEL000340-RB","AAEL000340","Q17PD6","aae-miR-1175-3p",-17.84,91,121,152
"AAEL000340-RB","AAEL000340","A0A1S4EVK0","aae-miR-1175-3p",-17.84,91,121,152
"AAEL024283-RM","AAEL024283","UPI000B77CDFB","aae-miR-1175-3p",-17.61,351,376,152
"AAEL024283-RP","AAEL024283","UPI000B76C726","aae-miR-1175-3p",-17.61,351,376,152
"AAEL021930-RA","AAEL021930","UPI000B7702D3","aae-miR-1175-3p",-17.44,10,30,152
"AAEL025608-RA","AAEL025608","A0A0P6IXJ4","aae-miR-1175-3p",-17.44,10,30,152
"AAEL005356-RA","AAEL005356","A0A1S4FAE2","aae-miR-1175-3p",-17.33,353,377,152
"AAEL005356-RF","AAEL005356","Q17AA5","aae-miR-1175-3p",-17.33,353,377,152
"AAEL003670-RA","AAEL003670","Q17EV4","aae-miR-1175-3p",-16.99,237,261,152
"AAEL002313-RA","AAEL002313","Q17IM9","aae-miR-1175-3p",-15,1080,1103,152
"AAEL003425-RA","AAEL003425","A0A1S4F4K8","aae-miR-1175-3p",-14.69,65,86,152
"AAEL003425-RA","AAEL003425","Q17FD0","aae-miR-1175-3p",-14.69,65,86,152
"AAEL003425-RB","AAEL003425","A0A1S4F4T2","aae-miR-1175-3p",-14.69,65,86,152
"AAEL003425-RB","AAEL003425","Q17FD1","aae-miR-1175-3p",-14.69,65,86,152
"AAEL007797-RA","AAEL007797","Q170U5","aae-miR-1175-3p",-14.51,159,184,152
"AAEL005386-RB","AAEL005386","UPI000B777710","aae-miR-1175-3p",-23.27,246,267,151
"AAEL005386-RC","AAEL005386","Q17A79","aae-miR-1175-3p",-23.27,246,267,151
"AAEL005386-RC","AAEL005386","Q17A80","aae-miR-1175-3p",-23.27,246,267,151
"AAEL024751-RA","AAEL024751","UPI000B77E69B","aae-miR-1175-3p",-23.27,245,266,151
"AAEL021420-RA","AAEL021420","Q173X8","aae-miR-1175-3p",-22.68,132,155,151
"AAEL021420-RA","AAEL021420","A0A1S4FFF6","aae-miR-1175-3p",-22.68,132,155,151
"AAEL021420-RB","AAEL021420","UPI000B782B23","aae-miR-1175-3p",-22.68,132,155,151
"AAEL005766-RA","AAEL005766","Q178U9","aae-miR-1175-3p",-21.81,459,482,151
"AAEL002126-RB","AAEL002126","Q17J66","aae-miR-1175-3p",-20.75,305,330,151
"AAEL002126-RC","AAEL002126","UPI000B77CD7A","aae-miR-1175-3p",-20.75,305,330,151
"AAEL002126-RD","AAEL002126","UPI000B793158","aae-miR-1175-3p",-20.75,305,330,151
"AAEL018336-RA","AAEL018336","Q17NV7","aae-miR-1175-3p",-20.22,19,40,151
"AAEL018336-RA","AAEL018336","Q17NV9","aae-miR-1175-3p",-20.22,19,40,151
"AAEL018336-RA","AAEL018336","A0A1S4G7L8","aae-miR-1175-3p",-20.22,19,40,151
"AAEL008760-RA","AAEL008760","Q16XV4","aae-miR-1175-3p",-19.98,1192,1214,151
"AAEL006003-RA","AAEL006003","Q177X3","aae-miR-1175-3p",-19.49,86,109,151
"AAEL006003-RA","AAEL006003","B5M8U2","aae-miR-1175-3p",-19.49,86,109,151
"AAEL006003-RA","AAEL006003","A0A1S4FCA1","aae-miR-1175-3p",-19.49,86,109,151
"AAEL002317-RA","AAEL002317","T1DHG9","aae-miR-1175-3p",-18.78,528,551,151
"AAEL002317-RA","AAEL002317","A0A1S4F1J9","aae-miR-1175-3p",-18.78,528,551,151
"AAEL019582-RA","AAEL019582","A0A1S4EWQ3","aae-miR-1175-3p",-18.6,791,813,151
"AAEL019582-RA","AAEL019582","Q17NC8","aae-miR-1175-3p",-18.6,791,813,151
"AAEL019582-RB","AAEL019582","UPI000B776C1A","aae-miR-1175-3p",-18.6,791,813,151
"AAEL019582-RC","AAEL019582","UPI000B781D7F","aae-miR-1175-3p",-18.6,791,813,151
"AAEL003989-RA","AAEL003989","Q17E14","aae-miR-1175-3p",-18.23,1705,1728,151
"AAEL010021-RA","AAEL010021","Q16U52","aae-miR-1175-3p",-18.15,2094,2121,151
"AAEL010021-RB","AAEL010021","Q16F97","aae-miR-1175-3p",-18.15,2094,2121,151
"AAEL019508-RA","AAEL019508","Q0C734","aae-miR-1175-3p",-18.01,1941,1965,151
"AAEL019508-RB","AAEL019508","Q0C733","aae-miR-1175-3p",-18.01,1941,1965,151
"AAEL019862-RB","AAEL019862","UPI000B77F966","aae-miR-1175-3p",-17.35,1331,1354,151
"AAEL025006-RA","AAEL025006","UPI000B780828","aae-miR-1175-3p",-16.97,29,52,151
"AAEL012843-RB","AAEL012843","Q16KA0","aae-miR-1175-3p",-16.31,222,242,151
"AAEL010783-RA","AAEL010783","Q16RY8","aae-miR-1175-3p",-16.08,4781,4802,151
"AAEL003478-RA","AAEL003478","Q17FC1","aae-miR-1175-3p",-15.78,50,71,151
"AAEL003478-RA","AAEL003478","A0A1S4F4R0","aae-miR-1175-3p",-15.78,50,71,151
"AAEL003478-RA","AAEL003478","Q17FC0","aae-miR-1175-3p",-15.78,50,71,151
"AAEL001766-RB","AAEL001766","UPI000B7889CC","aae-miR-1175-3p",-14.49,185,209,151
"AAEL001766-RC","AAEL001766","Q17K70","aae-miR-1175-3p",-14.49,185,209,151
"AAEL001766-RC","AAEL001766","A0A1S4EZR8","aae-miR-1175-3p",-14.49,185,209,151
"AAEL019694-RA","AAEL019694","UPI000B7729F6","aae-miR-1175-3p",-14.2,195,217,151
"AAEL019694-RD","AAEL019694","UPI000B779992","aae-miR-1175-3p",-14.2,195,217,151
"AAEL019694-RJ","AAEL019694","Q16KZ6","aae-miR-1175-3p",-14.2,195,217,151
"AAEL019694-RJ","AAEL019694","Q16KJ2","aae-miR-1175-3p",-14.2,195,217,151
"AAEL019694-RJ","AAEL019694","Q16KJ3","aae-miR-1175-3p",-14.2,195,217,151
"AAEL019694-RM","AAEL019694","UPI000B7722B7","aae-miR-1175-3p",-14.2,238,260,151
"AAEL001434-RA","AAEL001434","A0A1S4EYR7","aae-miR-1175-3p",-24.83,893,916,150
"AAEL001434-RB","AAEL001434","UPI000B793B94","aae-miR-1175-3p",-24.83,893,916,150
"AAEL001434-RD","AAEL001434","UPI000B797BE6","aae-miR-1175-3p",-24.83,893,916,150
"AAEL001434-RE","AAEL001434","Q17L99","aae-miR-1175-3p",-24.83,893,916,150
"AAEL001434-RE","AAEL001434","A0A0P6IYH1","aae-miR-1175-3p",-24.83,893,916,150
"AAEL001434-RG","AAEL001434","Q17LA0","aae-miR-1175-3p",-24.83,893,916,150
"AAEL011475-RC","AAEL011475","Q16PY8","aae-miR-1175-3p",-22.3,48,71,150
"AAEL011475-RC","AAEL011475","A0A411JKC0","aae-miR-1175-3p",-22.3,48,71,150
"AAEL014408-RC","AAEL014408","Q16GE4","aae-miR-1175-3p",-21.72,1747,1769,150
"AAEL014408-RC","AAEL014408","A0A1S4G278","aae-miR-1175-3p",-21.72,1747,1769,150
"AAEL014408-RC","AAEL014408","A0A1S4G298","aae-miR-1175-3p",-21.72,1747,1769,150
"AAEL004900-RA","AAEL004900","Q17BN5","aae-miR-1175-3p",-18.85,195,217,150
"AAEL000558-RA","AAEL000558","A0A1S4EW65","aae-miR-1175-3p",-18.34,98,120,150
"AAEL000558-RF","AAEL000558","Q17NZ4","aae-miR-1175-3p",-18.34,98,120,150
"AAEL013596-RB","AAEL013596","UPI000B77ADBF","aae-miR-1175-3p",-17.31,4631,4654,150
"AAEL013596-RH","AAEL013596","UPI000B76E097","aae-miR-1175-3p",-17.31,4631,4654,150
"AAEL013596-RK","AAEL013596","Q16IP4","aae-miR-1175-3p",-17.31,4631,4654,150
"AAEL020654-RA","AAEL020654","Q16KT7","aae-miR-1175-3p",-17,60,84,150
"AAEL011648-RA","AAEL011648","Q16PG7","aae-miR-1175-3p",-16.55,298,319,150
"AAEL009847-RB","AAEL009847","Q16UN4","aae-miR-1175-3p",-16.52,1104,1127,150
"AAEL004307-RB","AAEL004307","Q17D68","aae-miR-1175-3p",-16.47,1194,1217,150
"AAEL004307-RB","AAEL004307","Q17D69","aae-miR-1175-3p",-16.47,1194,1217,150
"AAEL020625-RA","AAEL020625","UPI000B783BC3","aae-miR-1175-3p",-16.17,782,805,150
"AAEL020625-RD","AAEL020625","Q17NZ8","aae-miR-1175-3p",-16.17,782,805,150
"AAEL020625-RD","AAEL020625","Q17NZ9","aae-miR-1175-3p",-16.17,782,805,150
"AAEL020625-RD","AAEL020625","A0A1S4G7F9","aae-miR-1175-3p",-16.17,782,805,150
"AAEL019406-RA","AAEL019406","A0A2C9GG53","aae-miR-1175-3p",-15.55,1395,1418,150
"AAEL019406-RA","AAEL019406","Q17NW8","aae-miR-1175-3p",-15.55,1395,1418,150
"AAEL000822-RA","AAEL000822","Q17N32","aae-miR-1175-3p",-15.02,1541,1564,150
"AAEL000327-RB","AAEL000327","UPI000B77AFF2","aae-miR-1175-3p",-14.69,2026,2048,150
"AAEL000327-RC","AAEL000327","Q17PJ4","aae-miR-1175-3p",-14.69,2026,2048,150
"AAEL014363-RA","AAEL014363","A0A1S4G234","aae-miR-1175-3p",-14.54,230,253,150
"AAEL014363-RA","AAEL014363","Q16GI9","aae-miR-1175-3p",-14.54,230,253,150
"AAEL014363-RB","AAEL014363","UPI000B78FB76","aae-miR-1175-3p",-14.54,230,253,150
"AAEL026237-RA","AAEL026237","UPI000B77A5C1","aae-miR-1175-3p",-14.47,1223,1246,150
"AAEL021732-RA","AAEL021732","UPI000B790FA0","aae-miR-1175-3p",-14.2,86,109,150
"AAEL021732-RC","AAEL021732","A0A0P6J068","aae-miR-1175-3p",-14.2,86,109,150
"AAEL021732-RC","AAEL021732","Q16PR3","aae-miR-1175-3p",-14.2,86,109,150
"AAEL021732-RD","AAEL021732","Q16IN6","aae-miR-1175-3p",-14.2,86,109,150
"AAEL021732-RD","AAEL021732","A0A1S4FU14","aae-miR-1175-3p",-14.2,86,109,150
"AAEL021732-RD","AAEL021732","A0A0P6IZD1","aae-miR-1175-3p",-14.2,86,109,150
"AAEL021732-RE","AAEL021732","UPI000B782616","aae-miR-1175-3p",-14.2,86,109,150
"AAEL020023-RA","AAEL020023","Q17EF1","aae-miR-1175-3p",-14.04,489,512,150
"AAEL019421-RA","AAEL019421","Q16GL2","aae-miR-1175-3p",-19.88,17,40,149
"AAEL020482-RA","AAEL020482","Q16WC0","aae-miR-1175-3p",-19.35,14,38,149
"AAEL020482-RA","AAEL020482","A0A1S4FM61","aae-miR-1175-3p",-19.35,14,38,149
"AAEL009428-RB","AAEL009428","UPI000B788074","aae-miR-1175-3p",-17.92,522,543,149
"AAEL009428-RF","AAEL009428","A0A0P6ITN9","aae-miR-1175-3p",-17.92,522,543,149
"AAEL009428-RF","AAEL009428","Q16VV0","aae-miR-1175-3p",-17.92,522,543,149
"AAEL009428-RF","AAEL009428","A0A1S4FM93","aae-miR-1175-3p",-17.92,522,543,149
"AAEL017391-RA","AAEL017391","A0A1S4G664","aae-miR-1175-3p",-17.59,6651,6675,149
"AAEL017391-RD","AAEL017391","J9HEY8","aae-miR-1175-3p",-17.59,6651,6675,149
"AAEL006006-RA","AAEL006006","Q177V8","aae-miR-1175-3p",-17.58,423,452,149
"AAEL007364-RA","AAEL007364","Q172L0","aae-miR-1175-3p",-17.5,91,117,149
"AAEL019927-RA","AAEL019927","Q16PU4","aae-miR-1175-3p",-17.27,51,75,149
"AAEL006283-RA","AAEL006283","A0A1S4FD34","aae-miR-1175-3p",-17.13,613,636,149
"AAEL006283-RA","AAEL006283","Q176T8","aae-miR-1175-3p",-17.13,613,636,149
"AAEL006283-RD","AAEL006283","UPI0000DA9C19","aae-miR-1175-3p",-17.13,613,636,149
"AAEL004147-RB","AAEL004147","Q17DI6","aae-miR-1175-3p",-16.93,233,258,149
"AAEL008126-RB","AAEL008126","Q16ZP0","aae-miR-1175-3p",-16.56,339,363,149
"AAEL008961-RA","AAEL008961","Q16X78","aae-miR-1175-3p",-16.26,1989,2012,149
"AAEL001116-RB","AAEL001116","Q17M41","aae-miR-1175-3p",-16.09,1012,1039,149
"AAEL001116-RB","AAEL001116","A0A1S4EXU7","aae-miR-1175-3p",-16.09,1012,1039,149
"AAEL023464-RA","AAEL023464","UPI000B7891C9","aae-miR-1175-3p",-15.91,7,29,149
"AAEL004559-RB","AAEL004559","UPI000B7942E2","aae-miR-1175-3p",-15.8,823,848,149
"AAEL004559-RC","AAEL004559","UPI000935F697","aae-miR-1175-3p",-15.8,823,848,149
"AAEL004559-RI","AAEL004559","Q17CJ4","aae-miR-1175-3p",-15.8,713,738,149
"AAEL004559-RJ","AAEL004559","A0A1S4F839","aae-miR-1175-3p",-15.8,823,848,149
"AAEL000983-RA","AAEL000983","Q17MI7","aae-miR-1175-3p",-15.76,593,617,149
"AAEL000983-RG","AAEL000983","UPI000B783D85","aae-miR-1175-3p",-15.76,593,617,149
"AAEL001856-RA","AAEL001856","Q17JX9","aae-miR-1175-3p",-15.25,245,271,149
"AAEL001856-RA","AAEL001856","Q17JX8","aae-miR-1175-3p",-15.25,245,271,149
"AAEL002962-RA","AAEL002962","A0A1S4F3A2","aae-miR-1175-3p",-15.24,767,791,149
"AAEL024580-RA","AAEL024580","Q17GM0","aae-miR-1175-3p",-15.24,767,791,149
"AAEL021073-RA","AAEL021073","Q17N61","aae-miR-1175-3p",-15.17,193,215,149
"AAEL023829-RA","AAEL023829","UPI000B77E1C6","aae-miR-1175-3p",-14.99,1021,1043,149
"AAEL023829-RB","AAEL023829","A0A0P6IU18","aae-miR-1175-3p",-14.99,1021,1043,149
"AAEL023829-RB","AAEL023829","A0A1S4FGQ9","aae-miR-1175-3p",-14.99,1021,1043,149
"AAEL023829-RB","AAEL023829","Q171W6","aae-miR-1175-3p",-14.99,1021,1043,149
"AAEL023829-RC","AAEL023829","UPI000B7967D3","aae-miR-1175-3p",-14.99,1493,1515,149
"AAEL023829-RD","AAEL023829","UPI000B76BD6A","aae-miR-1175-3p",-14.99,1021,1043,149
"AAEL023829-RF","AAEL023829","Q16EH5","aae-miR-1175-3p",-14.99,1021,1043,149
"AAEL023829-RG","AAEL023829","UPI000B781A7F","aae-miR-1175-3p",-14.99,1021,1043,149
"AAEL023829-RI","AAEL023829","UPI000B7948C3","aae-miR-1175-3p",-14.99,1021,1043,149
"AAEL005086-RA","AAEL005086","A0A1S4F9H9","aae-miR-1175-3p",-14.68,187,210,149
"AAEL005086-RB","AAEL005086","Q17B78","aae-miR-1175-3p",-14.68,187,210,149
"AAEL012756-RA","AAEL012756","A0A0P6ITA4","aae-miR-1175-3p",-14.39,199,225,149
"AAEL012756-RA","AAEL012756","A0A1S4FX36","aae-miR-1175-3p",-14.39,199,225,149
"AAEL013741-RA","AAEL013741","A0A1S4G0E3","aae-miR-1175-3p",-14.26,1,21,149
"AAEL013741-RA","AAEL013741","Q16IA4","aae-miR-1175-3p",-14.26,1,21,149
"AAEL013741-RB","AAEL013741","UPI000B7801AE","aae-miR-1175-3p",-14.26,1,21,149
"AAEL013741-RC","AAEL013741","UPI000B76F545","aae-miR-1175-3p",-14.26,1,21,149
"AAEL013741-RD","AAEL013741","UPI000B77CA23","aae-miR-1175-3p",-14.26,1,21,149
"AAEL017012-RC","AAEL017012","A0A1S4G522","aae-miR-1175-3p",-27.2,2082,2106,148
"AAEL017012-RD","AAEL017012","UPI000B78AF03","aae-miR-1175-3p",-27.2,2082,2106,148
"AAEL017012-RE","AAEL017012","J9HJH3","aae-miR-1175-3p",-27.2,2082,2106,148
"AAEL017012-RE","AAEL017012","J9I002","aae-miR-1175-3p",-27.2,2082,2106,148
"AAEL017012-RE","AAEL017012","J9HTT6","aae-miR-1175-3p",-27.2,2082,2106,148
"AAEL017012-RG","AAEL017012","UPI000B77CC02","aae-miR-1175-3p",-27.2,2082,2106,148
"AAEL017012-RH","AAEL017012","UPI000B780ACD","aae-miR-1175-3p",-27.2,2082,2106,148
"AAEL017012-RI","AAEL017012","UPI000B775F46","aae-miR-1175-3p",-27.2,2082,2106,148
"AAEL000188-RA","AAEL000188","Q17Q14","aae-miR-1175-3p",-21.71,764,789,148
"AAEL011643-RA","AAEL011643","Q16PH1","aae-miR-1175-3p",-21.46,733,759,148
"AAEL011643-RA","AAEL011643","A0A1S4FU61","aae-miR-1175-3p",-21.46,733,759,148
"AAEL008289-RB","AAEL008289","Q16Z73","aae-miR-1175-3p",-19.78,98,118,148
"AAEL013999-RA","AAEL013999","Q16HK4","aae-miR-1175-3p",-18.7,169,191,148
"AAEL013999-RA","AAEL013999","A0A1S4G145","aae-miR-1175-3p",-18.7,169,191,148
"AAEL019833-RA","AAEL019833","UPI000B782CF1","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAA","AAEL019833","UPI000B77F2FD","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAB","AAEL019833","UPI000B773B2B","aae-miR-1175-3p",-18.45,7349,7372,148
"AAEL019833-RAC","AAEL019833","UPI000B76C29F","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAD","AAEL019833","UPI000B77707E","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAE","AAEL019833","UPI000B785B52","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAF","AAEL019833","UPI000B77F088","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAG","AAEL019833","UPI000B787A31","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAH","AAEL019833","UPI000B76BEE3","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAI","AAEL019833","Q17AB0","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAI","AAEL019833","Q17AB1","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAJ","AAEL019833","UPI000B778ACA","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAK","AAEL019833","UPI000B7782E1","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAM","AAEL019833","UPI000B799C0C","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAN","AAEL019833","UPI000B770DFE","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAO","AAEL019833","UPI000B797842","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAP","AAEL019833","UPI000B784ED6","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAR","AAEL019833","UPI000B78A034","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAS","AAEL019833","UPI000B79271F","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAT","AAEL019833","UPI000B7841BC","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAU","AAEL019833","UPI000B76F50E","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAV","AAEL019833","UPI000B7828CB","aae-miR-1175-3p",-18.45,7349,7372,148
"AAEL019833-RAW","AAEL019833","UPI000B76C28A","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RAX","AAEL019833","UPI000B788FC9","aae-miR-1175-3p",-18.45,7349,7372,148
"AAEL019833-RB","AAEL019833","UPI000B775FB7","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RC","AAEL019833","UPI000B777EA7","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RE","AAEL019833","UPI000B792A74","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RG","AAEL019833","A0A0P6IY59","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RH","AAEL019833","UPI000B77DD65","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RI","AAEL019833","UPI000B781CE2","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RJ","AAEL019833","UPI000B780532","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RK","AAEL019833","UPI000B77BEA3","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RL","AAEL019833","UPI000B795580","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RM","AAEL019833","UPI000B78DA76","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RN","AAEL019833","UPI000B773DE7","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RO","AAEL019833","UPI000B78AA77","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RQ","AAEL019833","UPI000B78C26B","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RR","AAEL019833","UPI000B7843B1","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RS","AAEL019833","UPI000B77A052","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RV","AAEL019833","UPI000B776737","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RW","AAEL019833","UPI000B77227C","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RX","AAEL019833","Q17AA9","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RY","AAEL019833","UPI000B77CD27","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019833-RZ","AAEL019833","UPI000B789653","aae-miR-1175-3p",-18.45,7255,7278,148
"AAEL019440-RA","AAEL019440","Q17BW3","aae-miR-1175-3p",-18.4,265,287,148
"AAEL019440-RA","AAEL019440","A0A0P6IY93","aae-miR-1175-3p",-18.4,265,287,148
"AAEL019440-RA","AAEL019440","Q16MK9","aae-miR-1175-3p",-18.4,265,287,148
"AAEL008242-RA","AAEL008242","Q16ZB7","aae-miR-1175-3p",-18.27,27,52,148
"AAEL008242-RA","AAEL008242","A0A1S4FJ16","aae-miR-1175-3p",-18.27,27,52,148
"AAEL000511-RB","AAEL000511","Q6A2E2","aae-miR-1175-3p",-17.52,1136,1163,148
"AAEL000511-RF","AAEL000511","A0A650ATH6","aae-miR-1175-3p",-17.52,1136,1163,148
"AAEL000511-RF","AAEL000511","A0A650ATH5","aae-miR-1175-3p",-17.52,1136,1163,148
"AAEL000511-RF","AAEL000511","A0A650ATQ9","aae-miR-1175-3p",-17.52,1136,1163,148
"AAEL000511-RF","AAEL000511","A0A650ATI0","aae-miR-1175-3p",-17.52,1136,1163,148
"AAEL000511-RF","AAEL000511","Q6A2G7","aae-miR-1175-3p",-17.52,1136,1163,148
"AAEL000511-RF","AAEL000511","A0A1S4EW26","aae-miR-1175-3p",-17.52,1136,1163,148
"AAEL000511-RF","AAEL000511","Q6A2G6","aae-miR-1175-3p",-17.52,1136,1163,148
"AAEL000511-RF","AAEL000511","A0A023ZU17","aae-miR-1175-3p",-17.52,1136,1163,148
"AAEL000511-RH","AAEL000511","Q8MYC0","aae-miR-1175-3p",-17.52,1136,1163,148
"AAEL000511-RH","AAEL000511","Q17P31","aae-miR-1175-3p",-17.52,1136,1163,148
"AAEL011870-RA","AAEL011870","Q16NS4","aae-miR-1175-3p",-16.85,1252,1274,148
"AAEL011870-RC","AAEL011870","UPI000B76F93D","aae-miR-1175-3p",-16.85,1252,1274,148
"AAEL024902-RA","AAEL024902","UPI000B797351","aae-miR-1175-3p",-16.46,54,82,148
"AAEL002935-RF","AAEL002935","Q17GN5","aae-miR-1175-3p",-16.41,1270,1294,148
"AAEL022262-RA","AAEL022262","UPI000B78B346","aae-miR-1175-3p",-16.26,132,154,148
