"species","mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_id_network","matching_proteins_labels_network","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Aedes aegypti","aae-mir-34-5p","GO:0035330","Regulation of hippo signaling",10,84,0.54,0.36,0.0265,"7159.J9HJ36,7159.Q16HY7,7159.Q16W03,7159.Q175B9,7159.Q17BR9,7159.Q17CE8,7159.Q17DL2,7159.Q17E44,7159.Q17G69,7159.Q1HQW4","J9HJ36_AEDAE,AAEL013859,AAEL009377,AAEL006710,AAEL004874,AAEL004592,AAEL004133,AAEL003953,AAEL003169,AAEL007293","GO Biological Process","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0048682","Sprouting of injured axon",3,4,1.34,0.41,0.0272,"7159.Q16RU6,7159.Q16Y83,7159.Q1HQW4","AAEL010835,AAEL008634,AAEL007293","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0098609","Cell-cell adhesion",13,137,0.44,0.33,0.0339,"7159.Q16GJ5,7159.Q16HX2,7159.Q16M52,7159.Q16WF1,7159.Q16WM8,7159.Q17A91,7159.Q17CE8,7159.Q17DL2,7159.Q17G69,7159.Q17G70,7159.Q17J08,7159.Q17L79,7159.Q17NP6","AAEL014357,AAEL013873,AAEL012421,AAEL009240,AAEL009173,AAEL005372,AAEL004592,AAEL004133,AAEL003169,AAEL003167,AAEL002143,AAEL001467,AAEL000597","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0007413","Axonal fasciculation",5,22,0.82,0.35,0.0383,"7159.Q16WF1,7159.Q16WM8,7159.Q17I67,7159.Q17N01,7159.Q17N82","AAEL009240,AAEL009173,AAEL002451,AAEL000860,AAEL000788","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0007416","Synapse assembly",8,60,0.59,0.33,0.0387,"7159.Q16IW8,7159.Q16LS6,7159.Q171J8,7159.Q174K3,7159.Q17CG1,7159.Q17E44,7159.Q17GF2,7159.Q17H88","AAEL013529,AAEL012541,TOLL1A,AAEL006876,AAEL004549,AAEL003953,AAEL003109,AAEL002769","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0012501","Programmed cell death",15,176,0.39,0.31,0.0388,"7159.J9HJ36,7159.Q16HY7,7159.Q16Q60,7159.Q16RM1,7159.Q16SB0,7159.Q16WI5,7159.Q16WV1,7159.Q176F7,7159.Q17C39,7159.Q17HS6,7159.Q17J33,7159.Q17KY4,7159.Q17KY5,7159.Q17MT6,7159.Q17NE5","J9HJ36_AEDAE,AAEL013859,AAEL011396,AAEL010908,AAEL010643,AAEL009212,IAP1,AAEL006373,AAEL004717,AAEL002594,AAEL002171,AAEL001536,AAEL001527,ARK,AAEL000741","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0046427","Positive regulation of receptor signaling pathway via JAK-STAT",4,13,0.95,0.35,0.0431,"7159.Q16PG7,7159.Q16WX3,7159.Q174K3,7159.Q17C93","AAEL011648,AAEL009057,AAEL006876,AAEL004651","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0072553","Terminal button organization",4,13,0.95,0.35,0.0431,"7159.Q16IW8,7159.Q16LS6,7159.Q16WM8,7159.Q17CG1","AAEL013529,AAEL012541,AAEL009173,AAEL004549","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0051962","Positive regulation of nervous system development",11,111,0.46,0.3,0.05,"7159.Q16PL9,7159.Q16PP6,7159.Q16RU6,7159.Q16SB0,7159.Q16XT5,7159.Q173C6,7159.Q174T9,7159.Q17GF2,7159.Q17H88,7159.Q17HS6,7159.Q17P09","AAEL011604,AAEL011565,AAEL010835,AAEL010643,AAEL008774,AAEL007190,AAEL006801,AAEL003109,AAEL002769,AAEL002594,AAEL000489","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0030424","Axon",27,291,0.43,0.54,0.0014,"7159.J9EAN8,7159.Q0IEC5,7159.Q16IW8,7159.Q16LS6,7159.Q16N83,7159.Q16PP6,7159.Q16RM1,7159.Q16RU6,7159.Q16WF1,7159.Q16WM1,7159.Q16WM8,7159.Q16Y83,7159.Q16Z01,7159.Q170K8,7159.Q170V1,7159.Q174K3,7159.Q179N7,7159.Q179X5,7159.Q17B43,7159.Q17B44,7159.Q17C39,7159.Q17CG1,7159.Q17E44,7159.Q17L66,7159.Q17L67,7159.Q17MX1,7159.Q1HQR4","J9EAN8_AEDAE,AAEL011417,AAEL013529,AAEL012541,AAEL012065,AAEL011565,AAEL010908,AAEL010835,AAEL009240,AAEL009175,AAEL009173,AAEL008634,AAEL008371,AAEL007876,AAEL007791,AAEL006876,AAEL005581,AAEL005463,AAEL005099,AAEL005089,AAEL004717,AAEL004549,AAEL003953,AAEL001468,AAEL001454,AAEL000868,AAEL009317","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0043679","Axon terminus",14,99,0.61,0.55,0.0029,"7159.Q0IEC5,7159.Q16IW8,7159.Q16LS6,7159.Q16N83,7159.Q16PP6,7159.Q16WM8,7159.Q170V1,7159.Q179N7,7159.Q179X5,7159.Q17CG1,7159.Q17E44,7159.Q17L66,7159.Q17L67,7159.Q1HQR4","AAEL011417,AAEL013529,AAEL012541,AAEL012065,AAEL011565,AAEL009173,AAEL007791,AAEL005581,AAEL005463,AAEL004549,AAEL003953,AAEL001468,AAEL001454,AAEL009317","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0045202","Synapse",29,362,0.37,0.45,0.0047,"7159.Q0IEC5,7159.Q0IEP7,7159.Q16IW8,7159.Q16JQ4,7159.Q16LS6,7159.Q16N83,7159.Q16PP6,7159.Q16R23,7159.Q16RU6,7159.Q16SB0,7159.Q16TV9,7159.Q16WA7,7159.Q16WM8,7159.Q16XT3,7159.Q16Z01,7159.Q170V1,7159.Q173T5,7159.Q176R4,7159.Q179N7,7159.Q179X5,7159.Q17CG1,7159.Q17E44,7159.Q17HS6,7159.Q17L66,7159.Q17L67,7159.Q17MX1,7159.Q17MX6,7159.Q17MX7,7159.Q1HQR4","AAEL011417,AAEL008354,AAEL013529,AAEL013252,AAEL012541,AAEL012065,AAEL011565,AAEL011105,AAEL010835,AAEL010643,AAEL010106,AAEL009304,AAEL009173,AAEL008773,AAEL008371,AAEL007791,AAEL006993,AAEL006265,AAEL005581,AAEL005463,AAEL004549,AAEL003953,AAEL002594,AAEL001468,AAEL001454,AAEL000868,AAEL000908,AAEL000891,AAEL009317","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0150034","Distal axon",16,139,0.53,0.49,0.0048,"7159.Q0IEC5,7159.Q16IW8,7159.Q16LS6,7159.Q16N83,7159.Q16PP6,7159.Q16WM8,7159.Q170V1,7159.Q179N7,7159.Q179X5,7159.Q17C39,7159.Q17CG1,7159.Q17E44,7159.Q17L66,7159.Q17L67,7159.Q17MX1,7159.Q1HQR4","AAEL011417,AAEL013529,AAEL012541,AAEL012065,AAEL011565,AAEL009173,AAEL007791,AAEL005581,AAEL005463,AAEL004717,AAEL004549,AAEL003953,AAEL001468,AAEL001454,AAEL000868,AAEL009317","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0043005","Neuron projection",39,571,0.3,0.42,0.0055,"7159.J9EAN8,7159.Q0IEC5,7159.Q16IW8,7159.Q16LS6,7159.Q16N83,7159.Q16NP6,7159.Q16PP6,7159.Q16RM1,7159.Q16RU6,7159.Q16TV9,7159.Q16UU9,7159.Q16WF1,7159.Q16WM1,7159.Q16WM8,7159.Q16Y83,7159.Q16Z01,7159.Q16Z13,7159.Q170K8,7159.Q170V1,7159.Q174K3,7159.Q179N7,7159.Q179X5,7159.Q17B43,7159.Q17B44,7159.Q17C39,7159.Q17CG1,7159.Q17E44,7159.Q17J05,7159.Q17J06,7159.Q17L66,7159.Q17L67,7159.Q17LM6,7159.Q17MX1,7159.Q17MX6,7159.Q17MX7,7159.Q17N82,7159.Q17PU2,7159.Q1HQR4,7159.Q1HQW4","J9EAN8_AEDAE,AAEL011417,AAEL013529,AAEL012541,AAEL012065,AAEL011910,AAEL011565,AAEL010908,AAEL010835,AAEL010106,AAEL009786,AAEL009240,AAEL009175,AAEL009173,AAEL008634,AAEL008371,GPROR13,AAEL007876,AAEL007791,AAEL006876,AAEL005581,AAEL005463,AAEL005099,AAEL005089,AAEL004717,AAEL004549,AAEL003953,AAEL002188,AAEL002220,AAEL001468,AAEL001454,GPROR49,AAEL000868,AAEL000908,AAEL000891,AAEL000788,AAEL000247,AAEL009317,AAEL007293","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0043195","Terminal bouton",11,88,0.56,0.35,0.0308,"7159.Q0IEC5,7159.Q16IW8,7159.Q16LS6,7159.Q16PP6,7159.Q16WM8,7159.Q179X5,7159.Q17CG1,7159.Q17E44,7159.Q17L66,7159.Q17L67,7159.Q1HQR4","AAEL011417,AAEL013529,AAEL012541,AAEL011565,AAEL009173,AAEL005463,AAEL004549,AAEL003953,AAEL001468,AAEL001454,AAEL009317","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GO:0098793","Presynapse",17,187,0.42,0.33,0.0311,"7159.Q0IEC5,7159.Q16IW8,7159.Q16LS6,7159.Q16N83,7159.Q16PP6,7159.Q16TV9,7159.Q16WM8,7159.Q16XT3,7159.Q16Z01,7159.Q170V1,7159.Q179N7,7159.Q179X5,7159.Q17CG1,7159.Q17E44,7159.Q17L66,7159.Q17L67,7159.Q1HQR4","AAEL011417,AAEL013529,AAEL012541,AAEL012065,AAEL011565,AAEL010106,AAEL009173,AAEL008773,AAEL008371,AAEL007791,AAEL005581,AAEL005463,AAEL004549,AAEL003953,AAEL001468,AAEL001454,AAEL009317","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","CL:14736","Mixed, incl. Notch signaling pathway, and Zinc finger, Btk motif",7,17,1.08,0.4,0.0275,"7159.Q0C7B1,7159.Q16M52,7159.Q16Q60,7159.Q16TT9,7159.Q17C29,7159.Q17IQ5,7159.Q17J27","AAEL000093,AAEL012421,AAEL011396,AAEL010126,AAEL004715,AAEL002253,AAEL002169","Local Network Cluster String","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GOCC:0030424","Axon",20,170,0.53,0.56,0.0019,"7159.Q0IEC5,7159.Q16IW8,7159.Q16LS6,7159.Q16PP6,7159.Q16RM1,7159.Q16RU6,7159.Q16WF1,7159.Q16WM1,7159.Q16WM8,7159.Q16Y83,7159.Q16Z01,7159.Q174K3,7159.Q179N7,7159.Q179X5,7159.Q17B43,7159.Q17B44,7159.Q17CG1,7159.Q17E44,7159.Q17L66,7159.Q17L67","AAEL011417,AAEL013529,AAEL012541,AAEL011565,AAEL010908,AAEL010835,AAEL009240,AAEL009175,AAEL009173,AAEL008634,AAEL008371,AAEL006876,AAEL005581,AAEL005463,AAEL005099,AAEL005089,AAEL004549,AAEL003953,AAEL001468,AAEL001454","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GOCC:0043679","Axon terminus",11,62,0.71,0.49,0.0077,"7159.Q0IEC5,7159.Q16IW8,7159.Q16LS6,7159.Q16PP6,7159.Q16WM8,7159.Q179N7,7159.Q179X5,7159.Q17CG1,7159.Q17E44,7159.Q17L66,7159.Q17L67","AAEL011417,AAEL013529,AAEL012541,AAEL011565,AAEL009173,AAEL005581,AAEL005463,AAEL004549,AAEL003953,AAEL001468,AAEL001454","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GOCC:0043005","Neuron projection",27,322,0.39,0.4,0.0101,"7159.Q0IEC5,7159.Q16IW8,7159.Q16LS6,7159.Q16PP6,7159.Q16RM1,7159.Q16RU6,7159.Q16WF1,7159.Q16WM1,7159.Q16WM8,7159.Q16XT5,7159.Q16Y83,7159.Q16Z01,7159.Q16Z13,7159.Q174K3,7159.Q179N7,7159.Q179X5,7159.Q17B43,7159.Q17B44,7159.Q17CG1,7159.Q17E44,7159.Q17L66,7159.Q17L67,7159.Q17LM6,7159.Q17MX1,7159.Q17N82,7159.Q17PU2,7159.Q1HQW4","AAEL011417,AAEL013529,AAEL012541,AAEL011565,AAEL010908,AAEL010835,AAEL009240,AAEL009175,AAEL009173,AAEL008774,AAEL008634,AAEL008371,GPROR13,AAEL006876,AAEL005581,AAEL005463,AAEL005099,AAEL005089,AAEL004549,AAEL003953,AAEL001468,AAEL001454,GPROR49,AAEL000868,AAEL000788,AAEL000247,AAEL007293","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-34-5p","GOCC:0043195","Terminal bouton",10,57,0.71,0.46,0.0108,"7159.Q0IEC5,7159.Q16IW8,7159.Q16LS6,7159.Q16PP6,7159.Q16WM8,7159.Q179X5,7159.Q17CG1,7159.Q17E44,7159.Q17L66,7159.Q17L67","AAEL011417,AAEL013529,AAEL012541,AAEL011565,AAEL009173,AAEL005463,AAEL004549,AAEL003953,AAEL001468,AAEL001454","Subcellular Location","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048699","Generation of neurons",44,887,0.51,0.97,4.06e-08,"7159.J9HI13,7159.Q0IE98,7159.Q0IE99,7159.Q0IFC5,7159.Q0IG29,7159.Q0IG52,7159.Q0IGG1,7159.Q16G52,7159.Q16HF3,7159.Q16HN0,7159.Q16I15,7159.Q16JK2,7159.Q16LU2,7159.Q16M53,7159.Q16M54,7159.Q16ML6,7159.Q16N85,7159.Q16PP6,7159.Q16ST2,7159.Q16UC4,7159.Q16UZ9,7159.Q16XT3,7159.Q16XW4,7159.Q16Y82,7159.Q172A2,7159.Q174T7,7159.Q177D8,7159.Q177D9,7159.Q179T8,7159.Q17C29,7159.Q17C39,7159.Q17CF0,7159.Q17EB3,7159.Q17EH0,7159.Q17GI1,7159.Q17H53,7159.Q17HG6,7159.Q17IA0,7159.Q17K20,7159.Q17KY4,7159.Q17KY5,7159.Q17M42,7159.Q17P38,7159.Q17P39","J9HI13_AEDAE,AAEL012979,AAEL012977,AAEL005895,AAEL003527,AAEL003517,AAEL000405,AAEL014519,AAEL014042,AAEL013969,AAEL013830,AAEL013308,AAEL012517,AAEL012420,AAEL012416,AAEL012262,AAEL012057,AAEL011565,AAEL010502,AAEL009947,AAEL009739,AAEL008773,AAEL008739,AAEL008622,AAEL007470,AAEL006800,AAEL006165,AAEL006170,AAEL005513,AAEL004715,AAEL004717,AAEL004586,AAEL003861,AAEL003845,AAEL003013,AAEL002787,AAEL002690,AAEL002411,AAEL001832,AAEL001536,AAEL001527,AAEL001104,AAEL000524,AAEL000479","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0030182","Neuron differentiation",41,824,0.51,0.96,6.09e-08,"7159.J9HI13,7159.Q0IE98,7159.Q0IE99,7159.Q0IFC5,7159.Q0IG29,7159.Q0IG52,7159.Q0IGG1,7159.Q16G52,7159.Q16HN0,7159.Q16I15,7159.Q16JK2,7159.Q16LU2,7159.Q16M53,7159.Q16M54,7159.Q16ML6,7159.Q16N85,7159.Q16PP6,7159.Q16ST2,7159.Q16UZ9,7159.Q16XT3,7159.Q16XW4,7159.Q16Y82,7159.Q174T7,7159.Q177D8,7159.Q177D9,7159.Q179T8,7159.Q17C29,7159.Q17C39,7159.Q17CF0,7159.Q17EB3,7159.Q17EH0,7159.Q17GI1,7159.Q17H53,7159.Q17HG6,7159.Q17IA0,7159.Q17K20,7159.Q17KY4,7159.Q17KY5,7159.Q17M42,7159.Q17P38,7159.Q17P39","J9HI13_AEDAE,AAEL012979,AAEL012977,AAEL005895,AAEL003527,AAEL003517,AAEL000405,AAEL014519,AAEL013969,AAEL013830,AAEL013308,AAEL012517,AAEL012420,AAEL012416,AAEL012262,AAEL012057,AAEL011565,AAEL010502,AAEL009739,AAEL008773,AAEL008739,AAEL008622,AAEL006800,AAEL006165,AAEL006170,AAEL005513,AAEL004715,AAEL004717,AAEL004586,AAEL003861,AAEL003845,AAEL003013,AAEL002787,AAEL002690,AAEL002411,AAEL001832,AAEL001536,AAEL001527,AAEL001104,AAEL000524,AAEL000479","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007399","Nervous system development",45,1132,0.41,0.76,2.09e-06,"7159.J9HI13,7159.Q0IE98,7159.Q0IE99,7159.Q0IFC5,7159.Q0IG29,7159.Q0IG52,7159.Q0IGG1,7159.Q16G52,7159.Q16HF3,7159.Q16HN0,7159.Q16I15,7159.Q16JK2,7159.Q16LU2,7159.Q16M53,7159.Q16M54,7159.Q16ML6,7159.Q16N85,7159.Q16PP6,7159.Q16ST2,7159.Q16UC4,7159.Q16UZ9,7159.Q16XT3,7159.Q16XW4,7159.Q16Y82,7159.Q16ZL1,7159.Q172A2,7159.Q174T7,7159.Q177D8,7159.Q177D9,7159.Q179T8,7159.Q17C29,7159.Q17C39,7159.Q17CF0,7159.Q17EB3,7159.Q17EH0,7159.Q17GI1,7159.Q17H53,7159.Q17HG6,7159.Q17IA0,7159.Q17K20,7159.Q17KY4,7159.Q17KY5,7159.Q17M42,7159.Q17P38,7159.Q17P39","J9HI13_AEDAE,AAEL012979,AAEL012977,AAEL005895,AAEL003527,AAEL003517,AAEL000405,AAEL014519,AAEL014042,AAEL013969,AAEL013830,AAEL013308,AAEL012517,AAEL012420,AAEL012416,AAEL012262,AAEL012057,AAEL011565,AAEL010502,AAEL009947,AAEL009739,AAEL008773,AAEL008739,AAEL008622,AAEL008164,AAEL007470,AAEL006800,AAEL006165,AAEL006170,AAEL005513,AAEL004715,AAEL004717,AAEL004586,AAEL003861,AAEL003845,AAEL003013,AAEL002787,AAEL002690,AAEL002411,AAEL001832,AAEL001536,AAEL001527,AAEL001104,AAEL000524,AAEL000479","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048666","Neuron development",30,673,0.46,0.68,6.73e-05,"7159.J9HI13,7159.Q0IFC5,7159.Q0IG29,7159.Q0IG52,7159.Q0IGG1,7159.Q16HN0,7159.Q16I15,7159.Q16JK2,7159.Q16M53,7159.Q16M54,7159.Q16ML6,7159.Q16N85,7159.Q16PP6,7159.Q16ST2,7159.Q16XT3,7159.Q16Y82,7159.Q17C29,7159.Q17C39,7159.Q17CF0,7159.Q17EB3,7159.Q17EH0,7159.Q17GI1,7159.Q17H53,7159.Q17HG6,7159.Q17K20,7159.Q17KY4,7159.Q17KY5,7159.Q17M42,7159.Q17P38,7159.Q17P39","J9HI13_AEDAE,AAEL005895,AAEL003527,AAEL003517,AAEL000405,AAEL013969,AAEL013830,AAEL013308,AAEL012420,AAEL012416,AAEL012262,AAEL012057,AAEL011565,AAEL010502,AAEL008773,AAEL008622,AAEL004715,AAEL004717,AAEL004586,AAEL003861,AAEL003845,AAEL003013,AAEL002787,AAEL002690,AAEL001832,AAEL001536,AAEL001527,AAEL001104,AAEL000524,AAEL000479","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0050807","Regulation of synapse organization",14,168,0.74,0.8,0.00014,"7159.Q0IGG1,7159.Q16HN0,7159.Q16JK2,7159.Q16M53,7159.Q16M54,7159.Q16PP6,7159.Q16WV5,7159.Q16XT3,7159.Q172A2,7159.Q179T8,7159.Q17KZ6,7159.Q17M42,7159.Q17NP7,7159.Q17NP8","AAEL000405,AAEL013969,AAEL013308,AAEL012420,AAEL012416,AAEL011565,AAEL009085,AAEL008773,AAEL007470,AAEL005513,AAEL001532,AAEL001104,AAEL000620,AAEL000624","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0045887","Positive regulation of synaptic assembly at neuromuscular junction",8,44,1.08,0.91,0.00017,"7159.Q16HN0,7159.Q16PP6,7159.Q16WV5,7159.Q172A2,7159.Q179T8,7159.Q17M42,7159.Q17NP7,7159.Q17NP8","AAEL013969,AAEL011565,AAEL009085,AAEL007470,AAEL005513,AAEL001104,AAEL000620,AAEL000624","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0008582","Regulation of synaptic assembly at neuromuscular junction",11,119,0.78,0.73,0.00047,"7159.Q16HN0,7159.Q16M53,7159.Q16M54,7159.Q16PP6,7159.Q16WV5,7159.Q16XT3,7159.Q172A2,7159.Q179T8,7159.Q17M42,7159.Q17NP7,7159.Q17NP8","AAEL013969,AAEL012420,AAEL012416,AAEL011565,AAEL009085,AAEL008773,AAEL007470,AAEL005513,AAEL001104,AAEL000620,AAEL000624","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0051960","Regulation of nervous system development",14,223,0.61,0.6,0.0013,"7159.Q16HF3,7159.Q16HN0,7159.Q16PP6,7159.Q16UC4,7159.Q16WV5,7159.Q16XT3,7159.Q172A2,7159.Q179T8,7159.Q17CF0,7159.Q17EH0,7159.Q17H53,7159.Q17M42,7159.Q17NP7,7159.Q17NP8","AAEL014042,AAEL013969,AAEL011565,AAEL009947,AAEL009085,AAEL008773,AAEL007470,AAEL005513,AAEL004586,AAEL003845,AAEL002787,AAEL001104,AAEL000620,AAEL000624","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007494","Midgut development",5,26,1.1,0.59,0.0051,"7159.Q0IE98,7159.Q0IE99,7159.Q16LU2,7159.Q16UC4,7159.Q17KU1","AAEL012979,AAEL012977,AAEL012517,AAEL009947,AAEL001567","GO Biological Process","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0070372","Regulation of ERK1 and ERK2 cascade",5,37,0.95,0.47,0.0146,"7159.Q0IE98,7159.Q0IE99,7159.Q16G52,7159.Q16LU2,7159.Q16UZ9","AAEL012979,AAEL012977,AAEL014519,AAEL012517,AAEL009739","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007274","Neuromuscular synaptic transmission",6,59,0.82,0.45,0.0155,"7159.Q0IGG1,7159.Q16JK2,7159.Q17NP7,7159.Q17NP8,7159.Q17P38,7159.Q17P39","AAEL000405,AAEL013308,AAEL000620,AAEL000624,AAEL000524,AAEL000479","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007268","Chemical synaptic transmission",12,240,0.51,0.4,0.016,"7159.Q0IGG1,7159.Q16FV7,7159.Q16JK2,7159.Q16M53,7159.Q16M54,7159.Q16WM9,7159.Q17CJ4,7159.Q17K95,7159.Q17NP7,7159.Q17NP8,7159.Q17P38,7159.Q17P39","AAEL000405,AAEL014620,AAEL013308,AAEL012420,AAEL012416,AAEL009169,AAEL004559,AAEL001760,AAEL000620,AAEL000624,AAEL000524,AAEL000479","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048667","Cell morphogenesis involved in neuron differentiation",17,456,0.39,0.34,0.0261,"7159.J9HI13,7159.Q0IFC5,7159.Q0IG52,7159.Q0IGG1,7159.Q16HN0,7159.Q16JK2,7159.Q16M53,7159.Q16M54,7159.Q16ML6,7159.Q16N85,7159.Q16PP6,7159.Q16ST2,7159.Q16XT3,7159.Q16Y82,7159.Q17C39,7159.Q17CF0,7159.Q17HG6","J9HI13_AEDAE,AAEL005895,AAEL003517,AAEL000405,AAEL013969,AAEL013308,AAEL012420,AAEL012416,AAEL012262,AAEL012057,AAEL011565,AAEL010502,AAEL008773,AAEL008622,AAEL004717,AAEL004586,AAEL002690","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0048499","Synaptic vesicle membrane organization",3,10,1.29,0.42,0.0263,"7159.Q0IGG1,7159.Q16JK2,7159.Q17CJ4","AAEL000405,AAEL013308,AAEL004559","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0007420","Brain development",9,156,0.58,0.36,0.0269,"7159.Q0IE98,7159.Q0IE99,7159.Q0IFC5,7159.Q16I15,7159.Q16JK2,7159.Q16LU2,7159.Q16Y82,7159.Q17C29,7159.Q17EB3","AAEL012979,AAEL012977,AAEL005895,AAEL013830,AAEL013308,AAEL012517,AAEL008622,AAEL004715,AAEL003861","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","aae-mir-5119-5p","GO:0031175","Neuron projection development",18,504,0.37,0.33,0.0287,"7159.Q0IFC5,7159.Q0IG52,7159.Q0IGG1,7159.Q16HN0,7159.Q16JK2,7159.Q16M53,7159.Q16M54,7159.Q16ML6,7159.Q16N85,7159.Q16PP6,7159.Q16ST2,7159.Q16XT3,7159.Q16Y82,7159.Q17C29,7159.Q17C39,7159.Q17CF0,7159.Q17HG6,7159.Q17M42","AAEL005895,AAEL003517,AAEL000405,AAEL013969,AAEL013308,AAEL012420,AAEL012416,AAEL012262,AAEL012057,AAEL011565,AAEL010502,AAEL008773,AAEL008622,AAEL004715,AAEL004717,AAEL004586,AAEL002690,AAEL001104","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
