species,mirna,enrichment_fdr,n_genes,pathway_genes,fold_enrichment,pathway,url,genes,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,ensembl_id
Aedes albopictus,aal-mir-87,8.18E-03,14,1337,2.58609247,GO:0016740 transferase activity,http://amigo.geneontology.org/amigo/term/GO:0016740,CCG002317.1 RP20_CCG004135 RP20_CCG005310.2 RP20_CCG007352 RP20_CCG007466 RP20_CCG008414 RP20_CCG012900 RP20_CCG014064 CCG020574.1 CCG023342.1 CCG024568.1 RP20_CCG025211 CCG025689.1 CCG027228.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-190-5p,0.0038436,2,4,273.984375,GO:0000266 mitochondrial fission,http://amigo.geneontology.org/amigo/term/GO:0000266,CCG003006.1 CCG014125.1,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-190-5p,0.00798966,2,23,47.6494565,GO:0005741 mitochondrial outer membrane,http://amigo.geneontology.org/amigo/term/GO:0005741,CCG003006.1 CCG014125.1,GO Celullar Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-190-5p,0.00798966,2,23,47.6494565,GO:0031968 organelle outer membrane,http://amigo.geneontology.org/amigo/term/GO:0031968,CCG003006.1 CCG014125.1,GO Celullar Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-190-5p,0.00798966,2,24,45.6640625,GO:0019867 outer membrane,http://amigo.geneontology.org/amigo/term/GO:0019867,CCG003006.1 CCG014125.1,GO Celullar Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-190-5p,0.00249143,3,51,32.2334559,GO:0005777 peroxisome,http://amigo.geneontology.org/amigo/term/GO:0005777,RP20_CCG001707 CCG012769.2 RP20_CCG013836.3,GO Celullar Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-190-5p,0.00249143,3,51,32.2334559,GO:0042579 microbody,http://amigo.geneontology.org/amigo/term/GO:0042579,RP20_CCG001707 CCG012769.2 RP20_CCG013836.3,GO Celullar Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-193-5p,0.00300537,2,4,148.601695,GO:0032507 maintenance of protein location in cell,http://amigo.geneontology.org/amigo/term/GO:0032507,CCG003534.1 CCG023668.1,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-193-5p,0.00300537,2,4,148.601695,GO:0035437 maintenance of protein localization in endoplasmic reticulum,http://amigo.geneontology.org/amigo/term/GO:0035437,CCG003534.1 CCG023668.1,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-193-5p,0.00300537,2,4,148.601695,GO:0045185 maintenance of protein location,http://amigo.geneontology.org/amigo/term/GO:0045185,CCG003534.1 CCG023668.1,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-193-5p,0.00300537,2,4,148.601695,GO:0072595 maintenance of protein localization in organelle,http://amigo.geneontology.org/amigo/term/GO:0072595,CCG003534.1 CCG023668.1,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-193-5p,0.00300537,2,4,148.601695,GO:0006621 protein retention in ER lumen,http://amigo.geneontology.org/amigo/term/GO:0006621,CCG003534.1 CCG023668.1,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-193-5p,0.00362374,2,4,148.601695,GO:0000149 SNARE binding,http://amigo.geneontology.org/amigo/term/GO:0000149,RP20_CCG011773 CCG026396.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-193-5p,0.00362374,2,4,148.601695,GO:0046923 ER retention sequence binding,http://amigo.geneontology.org/amigo/term/GO:0046923,CCG003534.1 CCG023668.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-252b-5p,0.00834203,2,27,118.080808,GO:0003729 mRNA binding,http://amigo.geneontology.org/amigo/term/GO:0003729,RP20_CCG008947 RP20_CCG014149,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,3.32E-06,6,53,32.0176506,GO:0006278 RNA-templated DNA biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0006278,RP20_CCG002747 CCG008772.1 CCG012365.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG022500,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,1.24E-08,13,314,11.7092151,GO:0071897 DNA biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0071897,RP20_CCG002747 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,1.39E-05,14,742,5.33627511,GO:0006259 DNA metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0006259,RP20_CCG002747 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 CCG019692.1 RP20_CCG020479 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,1.39E-05,16,1001,4.52064065,GO:0034654 nucleobase-containing compound biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0034654,CCG002063.1 RP20_CCG002747 CCG007410.1 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG020662 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,1.65E-05,16,1035,4.37213651,GO:0019438 aromatic compound biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0019438,CCG002063.1 RP20_CCG002747 CCG007410.1 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG020662 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,1.65E-05,16,1048,4.31790199,GO:0018130 heterocycle biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0018130,CCG002063.1 RP20_CCG002747 CCG007410.1 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG020662 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,1.65E-05,16,1057,4.28113651,GO:1901362 organic cyclic compound biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:1901362,CCG002063.1 RP20_CCG002747 CCG007410.1 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG020662 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00024293,13,882,4.16858679,GO:0006508 proteolysis,http://amigo.geneontology.org/amigo/term/GO:0006508,RP20_CCG002747 RP20_CCG007416 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 RP20_CCG017781 RP20_CCG020479 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00032453,16,1391,3.25317131,GO:0044271 cellular nitrogen compound biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0044271,CCG002063.1 RP20_CCG002747 CCG007410.1 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG020662 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00057624,15,1334,3.18016395,GO:0009059 macromolecule biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0009059,CCG002063.1 RP20_CCG002747 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027396 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00057624,17,1675,2.87043813,GO:0044249 cellular biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0044249,CCG002063.1 RP20_CCG002747 CCG007410.1 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG020662 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027396 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00065888,17,1707,2.81662793,GO:1901576 organic substance biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:1901576,CCG002063.1 RP20_CCG002747 CCG007410.1 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG020662 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027396 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00032453,19,1909,2.81489211,GO:0019538 protein metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0019538,RP20_CCG002156.2 RP20_CCG002747 RP20_CCG003693 RP20_CCG007416 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015580 RP20_CCG015806 RP20_CCG017781 RP20_CCG020479 CCG020574.1 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 CCG026098.1 RP20_CCG027396 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00032453,20,2068,2.73522805,GO:0044260 cellular macromolecule metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0044260,RP20_CCG002156.2 RP20_CCG002747 RP20_CCG003693 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015580 RP20_CCG015806 CCG017118.1 RP20_CCG017781 CCG019692.1 RP20_CCG020479 CCG020574.1 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 CCG026098.1 RP20_CCG027396 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00046319,19,1968,2.73050256,GO:0006139 nucleobase-containing compound metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0006139,CCG002063.1 RP20_CCG002747 CCG007410.1 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 CCG019692.1 RP20_CCG020479 RP20_CCG020662 RP20_CCG020763 CCG020979.1 CCG021115.1 RP20_CCG022500 RP20_CCG024906 CCG027115.1 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00057624,19,2021,2.65889611,GO:0046483 heterocycle metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0046483,CCG002063.1 RP20_CCG002747 CCG007410.1 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 CCG019692.1 RP20_CCG020479 RP20_CCG020662 RP20_CCG020763 CCG020979.1 CCG021115.1 RP20_CCG022500 RP20_CCG024906 CCG027115.1 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00057624,19,2023,2.65626744,GO:0006725 cellular aromatic compound metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0006725,CCG002063.1 RP20_CCG002747 CCG007410.1 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 CCG019692.1 RP20_CCG020479 RP20_CCG020662 RP20_CCG020763 CCG020979.1 CCG021115.1 RP20_CCG022500 RP20_CCG024906 CCG027115.1 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.0005786,19,2044,2.62897702,GO:1901360 organic cyclic compound metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:1901360,CCG002063.1 RP20_CCG002747 CCG007410.1 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 CCG017118.1 RP20_CCG017781 CCG019692.1 RP20_CCG020479 RP20_CCG020662 RP20_CCG020763 CCG020979.1 CCG021115.1 RP20_CCG022500 RP20_CCG024906 CCG027115.1 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00019257,29,3743,2.19125163,GO:0044237 cellular metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0044237,RP20_CCG001707 CCG002063.1 RP20_CCG002156.2 RP20_CCG002747 RP20_CCG003693 CCG004244.1 CCG007410.1 CCG008772.1 CCG009771.2 RP20_CCG010842 CCG012365.1 RP20_CCG013127 RP20_CCG015580 RP20_CCG015806 CCG017118.1 RP20_CCG017781 CCG019692.1 RP20_CCG020479 CCG020574.1 RP20_CCG020662 RP20_CCG020763 CCG020979.1 CCG021115.1 RP20_CCG022500 RP20_CCG024906 CCG026098.1 CCG027115.1 RP20_CCG027396 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00026878,31,4298,2.03990228,GO:0044238 primary metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0044238,RP20_CCG001707 CCG002063.1 RP20_CCG002156.2 RP20_CCG002747 RP20_CCG003693 CCG004244.1 CCG007410.1 RP20_CCG007416 RP20_CCG007786 CCG008772.1 CCG009771.2 RP20_CCG010842 CCG012365.1 RP20_CCG013127 RP20_CCG015580 RP20_CCG015806 CCG017118.1 RP20_CCG017781 CCG019692.1 RP20_CCG020479 CCG020574.1 RP20_CCG020662 RP20_CCG020763 CCG020979.1 CCG021115.1 RP20_CCG022500 RP20_CCG024906 CCG026098.1 CCG027115.1 RP20_CCG027396 RP20_CCG027910,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,3.80E-06,7,104,19.0361352,GO:0042575 DNA polymerase complex,http://amigo.geneontology.org/amigo/term/GO:0042575,RP20_CCG002747 CCG008772.1 CCG012365.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG022500 RP20_CCG024906,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,5.36E-05,7,170,11.6456357,GO:0061695 transferase complex transferring phosphorus-containing groups,http://amigo.geneontology.org/amigo/term/GO:0061695,RP20_CCG002747 CCG008772.1 CCG012365.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG022500 RP20_CCG024906,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,7.60E-04,7,272,7.2785223,GO:1990234 transferase complex,http://amigo.geneontology.org/amigo/term/GO:1990234,RP20_CCG002747 CCG008772.1 CCG012365.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG022500 RP20_CCG024906,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,1.58E-03,7,320,6.18674395,GO:0140535 intracellular protein-containing complex,http://amigo.geneontology.org/amigo/term/GO:0140535,RP20_CCG002747 CCG008772.1 CCG012365.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG022500 RP20_CCG024906,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,7.29E-03,7,428,4.62560295,GO:1902494 catalytic complex,http://amigo.geneontology.org/amigo/term/GO:1902494,RP20_CCG002747 CCG008772.1 CCG012365.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG022500 RP20_CCG024906,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,3.74E-04,2,3,188.548387,GO:0004591 oxoglutarate dehydrogenase (succinyl-transferring) activity,http://amigo.geneontology.org/amigo/term/GO:0004591,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00064023,2,4,141.41129,GO:0030976 thiamine pyrophosphate binding,http://amigo.geneontology.org/amigo/term/GO:0030976,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00064023,2,4,141.41129,GO:0050997 quaternary ammonium group binding,http://amigo.geneontology.org/amigo/term/GO:0050997,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,1.02E-20,13,44,83.561217,GO:0004190 aspartic-type endopeptidase activity,http://amigo.geneontology.org/amigo/term/GO:0004190,RP20_CCG002747 RP20_CCG007416 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 RP20_CCG017781 RP20_CCG020479 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,1.02E-20,13,44,83.561217,GO:0070001 aspartic-type peptidase activity,http://amigo.geneontology.org/amigo/term/GO:0070001,RP20_CCG002747 RP20_CCG007416 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 RP20_CCG017781 RP20_CCG020479 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00207714,2,7,80.8064516,GO:0016624 oxidoreductase activity acting on the aldehyde or oxo group of donors disulfide as accept,http://amigo.geneontology.org/amigo/term/GO:0016624,CCG004244.1 CCG009771.2,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00634189,2,13,43.5111663,GO:0008271 secondary active sulfate transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0008271,CCG011066.1 CCG020491.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,6.34E-03,2,13,43.5111663,GO:0015116 sulfate transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015116,CCG011066.1 CCG020491.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00805108,2,15,37.7096774,GO:1901682 sulfur compound transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:1901682,CCG011066.1 CCG020491.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,1.23E-06,6,53,32.0176506,GO:0003964 RNA-directed DNA polymerase activity,http://amigo.geneontology.org/amigo/term/GO:0003964,RP20_CCG002747 CCG008772.1 CCG012365.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG022500,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,1.81E-06,7,103,19.2209521,GO:0003887 DNA-directed DNA polymerase activity,http://amigo.geneontology.org/amigo/term/GO:0003887,RP20_CCG002747 CCG008772.1 CCG012365.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG022500 RP20_CCG024906,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,8.33E-06,7,135,14.6648746,GO:0034061 DNA polymerase activity,http://amigo.geneontology.org/amigo/term/GO:0034061,RP20_CCG002747 CCG008772.1 CCG012365.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG022500 RP20_CCG024906,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,8.33E-06,8,199,11.369752,GO:0016779 nucleotidyltransferase activity,http://amigo.geneontology.org/amigo/term/GO:0016779,RP20_CCG002747 CCG008772.1 CCG012365.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG022500 RP20_CCG024906 CCG027115.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00023697,7,240,8.24899194,GO:0140097 catalytic activity acting on DNA,http://amigo.geneontology.org/amigo/term/GO:0140097,RP20_CCG002747 CCG008772.1 CCG012365.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG022500 RP20_CCG024906,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,1.23E-06,13,540,6.80869176,GO:0004175 endopeptidase activity,http://amigo.geneontology.org/amigo/term/GO:0004175,RP20_CCG002747 RP20_CCG007416 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 RP20_CCG017781 RP20_CCG020479 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,3.04E-05,13,768,4.78736139,GO:0008233 peptidase activity,http://amigo.geneontology.org/amigo/term/GO:0008233,RP20_CCG002747 RP20_CCG007416 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015806 RP20_CCG017781 RP20_CCG020479 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,8.57E-06,18,1349,3.77376312,GO:0140096 catalytic activity acting on a protein,http://amigo.geneontology.org/amigo/term/GO:0140096,RP20_CCG002156.2 RP20_CCG002747 RP20_CCG003693 RP20_CCG007416 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG015580 RP20_CCG015806 RP20_CCG017781 RP20_CCG020479 CCG020574.1 RP20_CCG020763 CCG021115.1 RP20_CCG022500 RP20_CCG024906 RP20_CCG027396 RP20_CCG027910,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00999668,8,631,3.58570625,GO:0016772 transferase activity transferring phosphorus-containing groups,http://amigo.geneontology.org/amigo/term/GO:0016772,RP20_CCG002747 CCG008772.1 CCG012365.1 RP20_CCG017781 RP20_CCG020479 RP20_CCG022500 RP20_CCG024906 CCG027115.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-276-5p,0.00011591,20,1992,2.83958414,GO:0016787 hydrolase activity,http://amigo.geneontology.org/amigo/term/GO:0016787,RP20_CCG001707 RP20_CCG002156.2 CCG002289.1 RP20_CCG002747 RP20_CCG003693 RP20_CCG007416 RP20_CCG007786 CCG008772.1 RP20_CCG010842 CCG012365.1 RP20_CCG013127 RP20_CCG015806 RP20_CCG017781 RP20_CCG020479 RP20_CCG020763 CCG021115.1 RP20_CCG021374 RP20_CCG022500 RP20_CCG024906 RP20_CCG027910,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
